Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2
1.02760005,83.83869934,1.335010052,618.5410156,74.16210175,56.67409897
1.003520012,87.6855011,1.281350017,593.8629761,74.52500153,54.67710114
0.989794016,81.00389862,1.30092001,626.8060303,74.38200378,57.64400101
0.952436984,93.30500031,1.330129981,584.5159912,79.4484024,52.25559998
0.982840002,82.73519897,1.280320048,625.992981,75.52839661,57.02429962
1.082759976,82.57579803,1.375560045,648.7650146,74.39209747,60.42089844
1.084069967,85.11940002,1.340070009,614.6929932,75.75479889,56.88169861
1.051570058,92.334198,1.330579996,617.6040039,77.36190033,54.52740097
1.05843997,98.66560364,1.42671001,629.5419922,83.56500244,57.19380188
0.986414015,94.86599731,1.342990041,624.1950073,79.42520142,55.52299881
0.988685012,95.42700195,1.371269941,625.7369995,80.41239929,55.7159996
1.025220037,85.10289764,1.310340047,617.8209839,74.48619843,56.57929993
1.15436995,91.26580048,1.323210001,591.9539795,74.44580078,52.50270081
0.98547399,80.85890198,1.307389975,626.2949829,74.69100189,57.03540039
1.021110058,87.28549957,1.265810013,616.6010132,75.06580353,56.40869904
0.981141984,84.32959747,1.281270027,625.125,76.08769989,57.53979874
0.986397028,96.03099823,1.352820039,624.7739868,80.55709839,55.54999924
0.954331994,119.7450027,1.500710011,590.8460083,99.04850006,56.74610138
0.983202994,99.98329926,1.475460052,617.026001,86.30809784,56.94630051
1.007019997,86.16619873,1.28599,591.0180054,74.35410309,54.19789886
0.844464004,93.22180176,1.212599993,601.7999878,76.30690002,52.74340057
1.001180053,89.13349915,1.266299963,592.7719727,74.3259964,54.48630142
0.949171007,91.30139923,1.296659946,582.2119751,77.25340271,52.02320099
1.011839986,84.7220993,1.315320015,593.6560059,74.75279999,54.53250122
0.945007026,91.08789825,1.255110025,584.914978,75.73110199,52.05970001
0.949944973,92.18009949,1.312369943,583.9810181,78.85739899,52.1875
0.975664973,117.4960022,1.684319973,596.6610107,102.2910004,56.47669983
1.201679945,81.06300354,1.366000056,628.9130249,74.82969666,58.36629868
1.00624001,106.163002,1.598639965,600.0819702,91.99890137,56.61899948
0.987285972,95.82710266,1.359259963,625.1300049,80.53209686,55.60789871
1.040179968,87.65190125,1.326509953,618.3779907,75.22750092,55.41680145
0.967325985,96.60700226,1.347919941,609.757019,81.67549896,54.54079819
0.886022985,93.94529724,1.284880042,591.9249878,80.84739685,52.2879982
0.974547029,84.00740051,1.242269993,602.1569824,74.42359924,55.16809845
1.121659994,87.5490036,1.328060031,573.710022,72.75479889,52.57550049
1.085610032,83.70899963,1.34442997,613.7080078,75.64550018,56.85010147
0.999994993,89.37689972,1.261719942,592.7059937,74.55010223,54.48099899
0.849034011,93.48349762,1.200670004,563.8200073,74.5515976,52.06389999
1.003499985,87.32209778,1.260800004,590.3900146,75.07740021,54.13389969
0.942700982,90.42430115,1.248010039,584.8179932,75.86859894,52.00400162
1.035220027,89.48059845,1.291509986,615.7189941,74.83820343,55.12049866
1.123250008,96.39230347,1.437780023,616.7210083,81.66349792,55.19900131
1.073779941,102.4000015,1.449319959,613.7789917,87.71150208,57.00439835
1.023159981,86.06839752,1.286080003,617.3770142,75.04660034,56.52740097
0.844624996,95.19429779,1.229550004,588.75,76.77619934,53.41719818
1.02670002,84.23809814,1.328150034,618.2769775,74.20680237,56.63880157
0.843509018,92.78669739,1.20302999,599.8969727,75.19259644,52.50059891
0.927242994,99.34089661,1.400149941,639.8850098,84.47709656,58.05049896
0.936047971,90.92310333,1.239570022,602.2009888,74.29650116,54.06159973
0.979669988,85.56279755,1.27839005,593.7219849,75.56629944,54.27479935
0.842310011,92.09169769,1.193600059,598.5780029,74.57309723,52.32839966
0.85047698,91.95300293,1.168470025,564.6640015,74.27639771,52.24840164
0.965189993,94.90969849,1.312549949,608.9990234,80.37819672,54.40280151
0.982663989,82.80410004,1.279350042,625.414978,75.44390106,57.58039856
1.209390044,82.8404007,1.413290024,629.6270142,74.89099884,58.45660019
1.039710045,86.54750061,1.320490003,618.2180176,74.19750214,55.45930099
1.086120009,84.37020111,1.338649988,612.8209839,74.84390259,56.74169922
0.987434983,93.81130219,1.344580054,624.5910034,78.74349976,55.62810135
0.97884798,82.80899811,1.304200053,603.0599976,75.93540192,55.32630157
1.005630016,86.48329926,1.275990009,591.0479736,74.78420258,54.2140007
0.98477298,81.52390289,1.297549963,626.2039795,74.99130249,57.03490067
1.201410055,80.85720062,1.361969948,628.8519897,74.81500244,58.3608017
1.002009988,88.65339661,1.27177,593.1690063,74.37760162,54.55509949
1.020300031,96.47499847,1.381829977,615.9719849,82.02770233,55.66090012
0.991172016,97.11129761,1.369869947,604.2670288,82.27149963,54.4469986
1.002470016,95.24919891,1.365290046,602.4840088,81.55870056,53.62139893
0.953549027,116.0360031,1.475139976,590.9509888,96.4865036,56.69250107
1.121819973,88.54869843,1.30419004,574.1380005,73.34230042,52.6371994
0.931447983,88.24369812,1.233360052,604.0709839,74.58580017,54.42369843
0.986505985,92.96559906,1.324710011,623.492981,77.7256012,55.5143013
0.981845021,83.2315979,1.27402997,625.90802,75.7397995,57.01589966
0.982545972,89.6140976,1.260560036,577.6560059,74.06020355,52.48289871
0.954016984,106.0800018,1.445790052,592.1359863,90.41799927,56.6242981
0.94769001,90.58760071,1.288589954,582.46698,77.34889984,52.0367012
0.927730978,99.93399811,1.40813005,640.0310059,84.77739716,58.08000183
1.067739964,103.7490005,1.513710022,618.1389771,89.63310242,56.33890152
1.040459991,86.3234024,1.326429963,618.4940186,74.26629639,55.48049927
1.054970026,83.36430359,1.347759962,613.2620239,74.16609955,56.68399811
0.823899984,91.5121994,1.170510054,542.3319702,73.34889984,49.59180069
0.976871014,112.3479996,1.650259972,597.8759766,97.79560089,56.52310181
0.966853023,103.5439987,1.427690029,604.8950195,88.54290009,56.53219986
0.957722008,119.302002,1.548339963,591.5960083,99.85800171,56.8526001
0.98505199,81.20929718,1.301450014,626.2349854,74.85510254,57.03409958
0.905808985,91.64659882,1.221879959,581.5869751,74.67120361,51.37760162
0.978452981,86.38880157,1.239009976,625.4110107,76.69039917,56.90599823
1.100430012,81.91290283,1.373829961,630.0670166,74.79599762,58.77410126
1.024449944,85.4803009,1.303769946,617.5770264,74.50569916,56.54489899
1.036689997,88.54679871,1.299160004,616.5599976,74.62719727,55.24489975
0.950882018,91.97029877,1.309810042,582.1950073,77.40650177,52.03979874
1.026090026,84.71199799,1.317229986,618.0780029,74.45970154,56.61529922
1.041260004,86.08409882,1.332460046,618.7919922,74.33380127,55.50559998
0.957817018,116.9720001,1.536730051,591.9190063,98.24030304,56.83539963
0.976742029,86.09529877,1.24248004,625.539978,76.75910187,56.91559982
1.073449969,99.17620087,1.435469985,615.322998,85.5121994,56.96780014
1.015370011,81.68170166,1.384750009,651.5889893,74.29250336,60.95209885
0.987156987,94.45490265,1.346770048,624.5230103,79.23100281,55.58779907
0.988359988,95.03250122,1.364910007,625.4550171,80.00289917,55.69390106
1.037860036,88.86119843,1.312450051,617.4099731,75.4417038,55.29389954
1.00067997,89.47730255,1.262269974,592.4210205,74.24859619,54.42549896
1.088770032,83.03399658,1.370059967,625.8800049,74.23149872,58.13460159
0.966809988,96.14260101,1.339100003,609.3410034,81.13559723,54.52190018
0.891157985,91.41999817,1.259600043,611.7849731,79.67449951,53.6344986
0.956439972,118.2639999,1.524350047,591.4550171,98.74120331,56.80070114
1.014230013,81.74269867,1.385120034,651.3920288,74.34999847,60.93980026
0.946273029,89.76249695,1.267740011,581.1619873,75.97409821,51.89759827
0.947888017,90.62779999,1.285249949,581.8980103,76.83730316,51.9822998
0.910341978,104.3290024,1.533609986,605.4219971,89.56069946,55.25780106
1.107939959,81.52999878,1.386669993,630.0809937,73.73709869,58.78519821
0.946192026,89.62509918,1.269500017,581.4329834,76.20469666,51.92559814
0.899797976,91.00289917,1.274770021,587.8690186,76.15280151,54.25270081
1.006610036,86.43190002,1.283669949,590.5780029,74.21179962,54.13560104
0.945069015,91.04350281,1.259260058,585.223999,76.13130188,52.08050156
1.117460012,87.34549713,1.329100013,600.3369751,73.81420135,55.3288002
0.940913022,90.58429718,1.236750007,584.0620117,75.14600372,51.9192009
1.025810003,85.02619934,1.306579947,618.1480103,75.06189728,56.63999939
1.023929954,85.7016983,1.292600036,617.6329956,75.05860138,56.5658989
1.039000034,86.75740051,1.314640045,617.9680176,74.12979889,55.44300079
1.016690016,81.55930328,1.384310007,651.8740234,74.20700073,60.9720993
1.037209988,88.38909912,1.303940058,616.8959961,74.73010254,55.27659988
0.967368007,96.83509827,1.353350043,609.7230225,81.81289673,54.56209946
0.900472999,89.49199677,1.260650039,588.4379883,75.34500122,54.35089874
1.022480011,86.44249725,1.279870033,617.1270142,75.0358963,56.48939896
0.898934007,91.22090149,1.274989963,588.7559814,76.6359024,54.39220047
0.966518998,95.80609894,1.331400037,609.4520264,81.07209778,54.47570038
0.941169977,90.35569763,1.238150001,584.2440186,75.28649902,51.93830109
0.98783797,95.35700226,1.361240029,625.2410278,80.19480133,55.64649963
0.956700027,120.9459991,1.541229963,591.2059937,100.6320038,56.83140182
0.986603022,93.41699982,1.330729961,623.7470093,78.1568985,55.52799988
0.950627983,91.7736969,1.305789948,581.8729858,77.09259796,52.00550079
1.101559997,81.88970184,1.377339959,630.1849976,74.68509674,58.78480148
1.120810032,88.15409851,1.311310053,573.9650269,73.12339783,52.61489868
1.036679983,92.09159851,1.279119968,602.3770142,75.23960114,51.8246994
1.013229966,92.44100189,1.309700012,618.6069946,76.37930298,54.86130142
0.977236986,107.7949982,1.585899949,598.4110107,93.25299835,56.45759964
1.056130052,83.17569733,1.339699984,613.3779907,74.21649933,56.70909882
0.983317971,86.02020264,1.297420025,625.7379761,76.68789673,57.52069855
1.003980041,86.59960175,1.263880014,591.1129761,75.22779846,54.24359894
0.867730975,99.93250275,1.353680015,609.4030151,86.05719757,55.29999924
1.155320048,92.10209656,1.34276998,592.7769775,75.12719727,52.56110001
0.95212698,93.07209778,1.327219963,584.0960083,79.11699677,52.22100067
0.895287991,96.85369873,1.381410003,615.71698,84.47679901,55.62239838
0.849675,93.21450043,1.186499953,564.2969971,74.52300262,52.13510132
0.975143015,114.0130005,1.629819989,596.9699707,98.48490143,56.43610001
0.894331992,95.57160187,1.371829987,615.7360229,83.57969666,55.61989975
0.976484001,114.0,1.663269997,597.4849854,99.31529999,56.5082016
0.977931976,86.11949921,1.243239999,625.5170288,76.6969986,56.92279816
0.985810995,92.90660095,1.315219998,622.5560303,77.34860229,55.38570023
0.975157022,109.0159988,1.578089952,597.6199951,94.08100128,56.39410019
0.947773993,90.63369751,1.27967,581.210022,76.23709869,51.91139984
1.02857995,84.08129883,1.327469945,618.6339722,74.66249847,56.7016983
1.019260049,96.50090027,1.408439994,618.1309814,82.22979736,55.69889832
0.974074006,115.1350021,1.622609973,596.4680176,99.01860046,56.40230179
1.023790002,104.8519974,1.518100023,610.2390137,90.0951004,57.06290054
0.956431985,115.7959976,1.51225996,591.7319946,97.08280182,56.77930069
1.006170034,86.71669769,1.281239986,590.1350098,74.07649994,54.07239914
1.055320024,87.87709808,1.310199976,613.8959961,74.14219666,55.4280014
1.008460045,85.38030243,1.295109987,592.664978,74.91639709,54.42100143
1.01323998,81.84780121,1.377359986,651.0930176,74.48310089,60.91320038
0.976383984,84.41500092,1.279530048,603.5789795,75.98320007,55.34529877
0.946282029,89.89689636,1.265740037,580.875,75.74210358,51.86719894
0.988204002,95.6713028,1.367310047,625.5469971,80.55169678,55.67509842
0.873454988,92.41110229,1.216729999,595.3410034,75.34220123,52.29990005
1.084939957,82.01210022,1.342020035,612.9169922,75.51460266,56.79299927
0.956550002,107.2129974,1.47123003,592.8770142,91.34169769,56.70410156
1.005110025,86.87680054,1.27286005,590.5640259,74.68379974,54.1446991
0.951654017,92.72889709,1.322250009,583.572998,78.66419983,52.1731987
1.072710037,97.75350189,1.427080035,616.3740234,84.59960175,56.93849945
1.08573997,83.27290344,1.344689965,613.4760132,75.55989838,56.83789825
0.962366998,91.86090088,1.241109967,588.4260254,74.9233017,51.85639954
0.935941994,91.3470993,1.25011003,603.9660034,75.05220032,54.29719925
0.899116993,91.01260376,1.270190001,589.1170044,76.44400024,54.44020081
0.975803018,114.7139969,1.652050018,597.1099854,99.5121994,56.47109985
0.985487998,95.0963974,1.336840034,623.7490234,79.41519928,55.45220184
1.008810043,85.50769806,1.298200011,591.3300171,73.97059631,54.23220062
0.94838202,105.3899994,1.543140054,647.2109985,91.04460144,57.27859879
1.093379974,91.84739685,1.34315002,602.7550049,76.44719696,54.57780075
0.979255021,82.26909637,1.321200013,602.9240112,76.21350098,55.29520035
0.951277971,92.42620087,1.317499995,583.0880127,78.22699738,52.1269989
0.965862989,95.20529938,1.321249962,609.3150024,80.74849701,54.42969894
0.979704022,82.60479736,1.271029949,624.4829712,75.43579865,57.56930161
1.02414,97.27760315,1.421489954,618.6820068,82.82430267,55.72809982
1.124240041,96.74849701,1.439849973,617.276001,82.05290222,55.22190094
0.941533029,91.24330139,1.23973,583.8959961,75.10990143,51.90919876
0.973074019,91.79620361,1.303460002,597.0170288,76.89479828,54.70370102
1.008569956,85.29489899,1.296569943,593.1270142,75.13040161,54.47909927
1.122480035,80.25640106,1.425629973,629.1339722,73.40879822,58.73849869
0.843567014,95.86959839,1.228060007,588.7160034,76.59590149,53.37189865
0.959504008,102.1080017,1.503509998,604.1760254,88.0802002,56.22480011
0.997065008,90.65499878,1.249230027,591.8880005,74.69010162,54.3404007
0.961699009,101.1419983,1.498110056,604.7280273,87.13159943,56.23590088
0.978428006,83.36920166,1.294950008,603.2630005,75.87169647,55.34640121
1.009950042,85.09989929,1.304759979,592.2039795,74.23789978,54.34909821
0.966808975,96.22059631,1.338969946,609.4819946,81.28269958,54.51079941
0.892407,91.35870361,1.255660057,611.7579956,79.49590302,53.60430145
1.04152,86.64890289,1.334730029,618.8770142,74.84660339,55.48929977
0.976387024,109.6500015,1.598970056,597.9390259,94.8309021,56.44950104
1.034600019,89.69629669,1.284999967,615.0700073,74.64689636,55.0489006
1.00782001,85.71140289,1.290740013,591.8319702,74.61090088,54.3103981
1.040949941,86.76100159,1.330749989,618.6489868,74.75479889,55.46920013
0.946325004,90.04419708,1.264790058,580.6539917,75.58519745,51.84379959
1.001430035,94.38220215,1.35977006,600.4869995,80.55020142,53.54809952
0.980067015,97.24980164,1.442890048,618.0089722,84.41600037,56.96039963
0.96638298,95.84760284,1.330340028,609.2290039,80.89160156,54.48410034
1.038609982,88.06700134,1.31546998,617.6560059,75.0177002,55.34550095
1.10315001,81.80940247,1.381970048,630.2999878,74.54219818,58.7969017
1.15418005,91.60639954,1.330420017,592.289978,74.73809814,52.52119827
0.978691995,83.0515976,1.299710035,603.1450195,75.88970184,55.33649826
0.84494102,95.30120087,1.234019995,589.2459717,77.41000366,53.51819992
0.879886985,91.39279938,1.261759996,608.1760254,80.99620056,54.68650055
1.036730051,85.68890381,1.310230017,596.1450195,75.49729919,54.3832016
1.000429988,88.70950317,1.262310028,593.2310181,74.79329681,54.58520126
1.008280039,85.73840332,1.295109987,590.8660278,73.81780243,54.16859818
0.967956007,96.9489975,1.356279969,610.0570068,82.0338974,54.57089996
0.940699995,90.88220215,1.235960007,583.8729858,75.0326004,51.89899826
1.067700028,83.09919739,1.32675004,596.7069702,73.80200195,55.19380188
0.989239991,81.34320068,1.299589992,626.7230225,74.57450104,57.63980103
1.211390018,83.65319824,1.423920035,629.947998,74.97769928,58.55670166
0.929183006,98.30719757,1.395539999,639.5800171,83.84660339,57.97119904
0.987707019,81.98049927,1.294970036,626.4760132,74.93599701,57.62559891
1.011590004,84.72109985,1.313989997,593.309021,74.57379913,54.48989868
0.87381202,92.38130188,1.219959974,595.9760132,75.67949677,52.37990189
0.942493975,90.56659698,1.24612999,584.6380005,75.68650055,51.98770142
1.085919976,84.2507019,1.334840059,612.3380127,74.57180023,56.69419861
0.945702016,89.27829742,1.27086997,581.8289795,76.56099701,51.96459961
1.084419966,84.5019989,1.341240048,614.2470093,75.85939789,56.87080002
1.001109958,94.01730347,1.35739994,599.8909912,80.12909698,53.51369858
1.032140017,85.97429657,1.274680018,594.4279785,75.46489716,54.20709991
0.943849027,90.9016037,1.253090024,584.9119873,75.91339874,52.03170013
0.979062021,82.64890289,1.308830023,603.0339966,75.9815979,55.32040024
1.014799953,92.26629639,1.322700024,620.664978,77.09880066,55.16630173
1.036249995,88.64640045,1.293769956,616.1929932,74.4661026,55.21559906
0.977343023,83.84400177,1.285779953,603.348999,75.90570068,55.34579849
0.889195979,91.31700134,1.258090019,589.0759888,78.48079681,51.92509842
0.872691989,92.18630219,1.209859967,594.3790283,74.84819794,52.17509842
1.033759952,91.07150269,1.257940054,600.2709961,74.25330353,51.62450027
1.022420049,96.97260284,1.41624999,618.5130005,82.56999969,55.70899963
0.947741985,90.57759857,1.281080008,581.4619751,76.4414978,51.93719864
1.03847003,88.83000183,1.316930056,617.7490234,75.64910126,55.32440186
0.94499898,91.06420135,1.257419944,585.0900269,75.96029663,52.07130051
0.974065006,85.21160126,1.260100007,603.6069946,75.64820099,55.27640152
0.986820996,95.35369873,1.351089954,624.6640015,79.98249817,55.56539917
0.935935974,91.2460022,1.245710015,603.2319946,74.7322998,54.19760132
1.02895999,107.7600021,1.599779963,599.6610107,93.45040131,56.48600006
