M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,PhosphorusTreatment
198.1340027,3976.27002,37.47900009,692.1110229,245.1779938,154.7389984,0.0
160.6210022,4016.129883,38.97769928,748.5819702,234.1130066,159.9649963,0.0
291.427002,3926.679932,75.86689758,594.3560181,353.5020142,193.4210052,0.0
173.0590057,4061.939941,44.82899857,625.3649902,248.1580048,142.0870056,0.0
195.6230011,4016.560059,43.67150116,598.6469727,235.2850037,137.5879974,6.8
292.2309875,3933.850098,82.87779999,591.2420044,351.177002,201.0310059,0.0
154.5930023,4040.280029,40.83369827,737.7420044,244.9089966,154.3379974,3.4
157.7599945,4026.080078,40.2242012,744.7659912,238.3070068,159.8410034,0.0
190.0449982,3979.469971,58.43470001,656.5570068,253.4839935,164.6950073,0.0
159.6100006,4068.610107,43.34469986,683.9050293,249.029007,146.7100067,0.0
183.5570068,4057.110107,43.58000183,566.5900269,255.7050018,138.7230072,0.0
146.0,4092.600098,44.67060089,721.5570068,255.5279999,157.3289948,3.4
234.9929962,3956.560059,66.23970032,634.6329956,286.5220032,177.5079956,0.0
286.4630127,3928.060059,80.78269958,610.3969727,337.4049988,191.3580017,6.8
207.1609955,4012.280029,61.05049896,624.8519897,279.4859924,164.8560028,0.0
222.1369934,3987.300049,38.41899872,582.9550171,197.9100037,126.598999,0.0
158.4889984,4004.870117,40.25289917,746.7379761,238.8890076,157.4750061,3.4
196.9450073,4027.209961,40.48479843,579.71698,223.1549988,126.1959991,6.8
165.1320038,3996.139893,40.0143013,737.5579834,234.477005,156.3670044,3.4
157.8350067,4090.209961,45.58160019,671.3950195,255.3809967,145.6799927,0.0
166.7839966,4034.409912,40.53499985,694.5620117,242.4179993,150.8999939,0.0
169.6880035,4007.52002,37.59230042,724.0079956,232.151001,150.2089996,0.0
282.2520142,3949.800049,75.31929779,590.59198,344.6740112,193.7330017,0.0
217.6459961,3999.310059,62.63349915,622.0859985,285.0880127,167.9420013,0.0
147.4609985,4102.410156,44.97140121,699.6229858,259.8250122,154.3580017,3.4
184.7050018,4075.090088,57.30830002,607.8969727,273.144989,152.0480042,10.1
220.4869995,4070.719971,58.33969879,575.5709839,300.6090088,170.6439972,0.0
178.5590057,4065.889893,44.40209961,595.7630005,248.7489929,137.595993,0.0
271.4769897,3947.449951,73.18959808,606.7559814,331.5450134,188.8399963,0.0
194.0780029,4025.530029,43.63539886,583.1489868,237.4069977,136.1560059,0.0
166.4440002,4022.97998,39.54959869,710.1550293,239.2200012,152.5339966,3.4
279.7380066,3944.939941,74.52829742,598.0960083,341.2200012,192.0090027,6.8
301.3559875,3924.590088,81.07610321,587.7080078,358.1610107,202.9409943,0.0
165.2380066,4034.97998,40.64770126,699.0479736,242.7550049,151.4609985,0.0
177.6759949,4064.419922,55.2765007,626.039978,264.026001,144.4570007,0.0
253.7319946,3955.860107,69.98519897,615.2269897,311.1740112,181.7769928,6.8
193.4089966,3992.540039,36.60919952,669.835022,234.7799988,145.6609955,0.0
264.25,3920.669922,73.75209808,641.5479736,302.3980103,188.970993,0.0
159.5379944,4022.669922,39.3030014,746.7160034,236.2019958,159.9570007,0.0
191.3150024,4004.120117,46.1393013,637.5230103,243.746994,146.503006,0.0
188.5579987,4019.47998,40.27679825,550.9710083,221.9660034,123.5579987,0.0
181.4029999,4049.320068,54.63949966,620.5449829,261.6809998,145.1430054,0.0
296.526001,3927.699951,76.58350372,587.4879761,355.1390076,196.6349945,6.8
162.6889954,3978.350098,40.10359955,750.2689819,235.5,160.2960052,3.4
205.8950043,3984.610107,38.80009842,638.5419922,226.0700073,142.4060059,10.1
200.4830017,3977.590088,60.16759872,648.1870117,262.4689941,168.8820038,0.0
173.1040039,4036.179932,41.50669861,658.9050293,241.2819977,146.0559998,0.0
162.0079956,3990.22998,39.18040085,750.4680176,228.9400024,160.7879944,0.0
193.2319946,3988.790039,59.47480011,650.3590088,261.7539978,164.4250031,0.0
195.2310028,4043.800049,50.54560089,590.1489868,259.8469849,143.3240051,0.0
179.7420044,4009.129883,37.13970184,688.6740112,235.8079987,147.5599976,0.0
156.2420044,4038.090088,40.94290161,741.7680054,241.447998,159.7180023,0.0
170.7510071,4017.300049,38.36949921,707.0360107,236.8849945,151.7440033,0.0
200.1179962,4062.870117,54.13809967,583.2340088,276.118988,146.7279968,3.4
143.8999939,4097.029785,43.68280029,706.1389771,252.0579987,149.2200012,0.0
173.3730011,4045.969971,42.70449829,645.0280151,243.5180054,144.2700043,6.8
263.9110107,3916.120117,73.41010284,643.03302,305.8999939,190.8699951,10.1
189.3829956,4002.330078,48.03900146,640.8889771,246.0540009,152.0480042,0.0
260.9200134,3917.689941,72.11990356,639.1680298,304.368988,190.1519928,10.1
166.3419952,4003.189941,37.58229828,747.914978,231.4989929,161.2559967,0.0
149.996994,4071.919922,43.94060135,726.8720093,252.1230011,153.6569977,0.0
142.2689972,4129.580078,46.03530121,711.7940063,264.1860046,154.076004,0.0
192.8549957,4045.449951,46.79309845,580.684021,253.1459961,140.2680054,0.0
184.2120056,4017.850098,53.14860153,639.8079834,258.131012,153.0310059,3.4
222.0839996,4051.810059,61.10020065,580.2960205,300.0950012,168.4080048,0.0
191.447998,4021.360107,48.76110077,617.5460205,253.9210052,149.697998,0.0
187.0410004,4000.22998,49.93429947,644.9329834,246.9320068,153.7660065,0.0
196.3730011,3994.209961,41.53390121,645.1710205,237.8049927,144.9420013,0.0
167.8609924,4024.860107,39.5237999,704.0499878,239.5169983,151.7570038,3.4
151.1660004,4065.060059,43.9131012,726.9689941,251.8690033,148.9759979,10.1
177.9129944,4063.340088,44.51950073,600.9910278,248.0659943,138.8059998,0.0
194.0359955,4050.570068,48.11489868,579.7329712,257.9230042,141.6909943,0.0
193.4499969,4050.870117,47.63539886,577.6400146,256.7479858,140.9409943,0.0
177.7590027,4051.889893,43.60589981,612.5280151,244.8139954,140.0050049,0.0
179.5850067,4031.860107,41.18799973,637.1060181,238.1410065,142.5970001,0.0
290.2099915,3941.100098,76.67289734,583.7999878,350.3160095,198.7129974,0.0
185.7980042,3978.909912,58.72949982,667.0800171,258.0010071,165.6589966,0.0
162.0590057,4074.669922,44.27140045,668.4260254,250.4880066,144.7160034,3.4
142.8959961,4150.220215,46.32989883,704.1030273,267.1960144,154.3540039,0.0
241.5420074,3969.379883,67.70850372,616.6030273,301.9840088,177.7859955,6.8
187.6549988,4017.189941,54.29859924,630.8530273,252.7870026,147.7859955,3.4
186.8040009,4024.679932,40.90140152,542.4530029,225.2149963,121.1930008,0.0
180.9539948,4008.850098,37.16630173,685.0050049,235.7559967,147.0919952,0.0
186.3580017,3999.889893,50.53030014,645.7750244,247.3999939,154.2319946,0.0
197.0099945,4052.469971,52.00289917,586.8850098,267.8200073,145.1340027,3.4
253.5070038,3980.939941,70.22699738,600.039978,321.9440002,183.8419952,0.0
296.7510071,3923.370117,78.22920227,593.9760132,358.9460144,193.6100006,0.0
182.048996,4036.120117,40.54990005,523.3029785,223.2169952,112.6050034,0.0
193.4759979,4038.379883,50.96590042,599.164978,257.6109924,144.5269928,10.1
224.7870026,4001.810059,64.51529694,612.2520142,294.269989,173.4179993,10.1
185.9409943,4052.889893,43.96289825,565.6290283,254.2369995,137.2590027,0.0
