Ols_P_2_6,PhosphorusTreatment
54.72249985,0.0
47.48720169,6.8
52.98239899,0.0
46.50519943,10.1
56.86270142,3.4
53.42050171,0.0
51.08300018,0.0
54.28279877,6.8
51.47710037,10.1
55.49489975,0.0
54.69680023,3.4
46.94459915,0.0
48.63629913,0.0
57.24620056,3.4
53.32640076,0.0
52.45899963,6.8
43.33940125,6.8
54.64020157,0.0
47.66680145,3.4
53.84809875,6.8
45.50899887,3.4
55.03720093,0.0
51.01240158,0.0
44.90330124,0.0
51.12939835,0.0
48.48690033,0.0
42.60789871,0.0
54.28390121,3.4
56.74869919,10.1
52.06669998,3.4
54.40890121,6.8
48.10680008,6.8
47.84769821,0.0
51.82099915,3.4
43.06819916,0.0
50.10169983,10.1
43.08760071,0.0
54.60919952,6.8
44.28659821,6.8
51.38600159,0.0
56.84550095,10.1
57.0890007,10.1
49.0489006,0.0
42.73659897,0.0
43.04859924,0.0
44.53329849,0.0
51.10010147,0.0
54.55500031,0.0
44.29299927,6.8
41.81880188,0.0
52.9129982,0.0
43.54520035,6.8
54.92990112,0.0
56.81840134,0.0
54.67620087,0.0
45.26940155,0.0
49.99850082,0.0
46.18030167,3.4
43.76660156,6.8
47.15779877,6.8
46.68560028,10.1
43.44499969,0.0
46.6432991,3.4
47.90599823,6.8
55.49549866,0.0
54.82770157,0.0
49.25699997,0.0
51.51670074,0.0
50.27209854,0.0
45.29019928,0.0
53.6405983,0.0
57.83129883,0.0
48.53020096,10.1
56.93080139,3.4
42.38090134,6.8
49.26169968,10.1
42.42539978,0.0
51.43040085,0.0
54.89799881,0.0
45.79330063,0.0
50.16479874,0.0
49.90159988,0.0
44.00320053,6.8
52.31880188,3.4
45.87060165,3.4
51.02420044,0.0
43.29159927,10.1
57.86970139,0.0
46.22610092,0.0
56.65430069,3.4
54.34140015,6.8
51.65019989,0.0
46.79249954,0.0
47.76710129,3.4
47.09820175,0.0
51.47949982,0.0
42.8146019,10.1
54.6446991,0.0
51.84809875,0.0
54.4469986,0.0
48.35660172,0.0
56.6169014,0.0
53.21080017,0.0
54.52099991,3.4
46.10490036,0.0
57.28329849,3.4
51.11980057,0.0
53.43809891,6.8
48.23389816,0.0
52.42369843,6.8
52.46839905,0.0
52.4917984,0.0
46.8647995,0.0
54.00130081,6.8
55.03590012,0.0
55.30260086,0.0
51.4034996,0.0
50.0182991,0.0
50.06539917,0.0
50.5143013,3.4
44.43899918,10.1
57.17100143,10.1
43.07770157,6.8
51.17029953,0.0
50.6896019,0.0
49.77050018,0.0
53.90179825,6.8
46.02489853,0.0
57.68939972,0.0
57.53210068,0.0
44.06790161,0.0
46.67559814,0.0
50.08890152,0.0
44.90579987,0.0
53.21289825,0.0
47.61190033,0.0
50.26520157,0.0
46.31219864,0.0
54.07519913,0.0
57.26610184,0.0
54.40779877,0.0
47.12509918,0.0
45.98849869,0.0
56.46640015,10.1
50.40930176,10.1
50.83909988,0.0
52.32920074,6.8
49.31539917,0.0
51.32030106,3.4
45.90660095,10.1
49.81520081,0.0
49.90859985,10.1
50.95330048,10.1
54.21500015,3.4
45.82080078,3.4
50.92050171,0.0
57.36500168,0.0
50.82899857,0.0
54.19300079,3.4
50.35340118,3.4
46.85449982,0.0
52.08029938,0.0
51.01580048,0.0
42.57500076,0.0
43.30559921,10.1
50.74150085,0.0
54.40859985,0.0
52.61539841,0.0
57.02750015,0.0
43.2242012,6.8
50.32820129,0.0
53.78649902,0.0
47.24089813,10.1
48.09379959,0.0
55.41650009,10.1
53.06969833,0.0
55.59460068,10.1
54.36750031,0.0
45.55820084,6.8
47.3832016,0.0
47.53409958,0.0
44.19319916,10.1
46.6548996,0.0
47.50170135,0.0
47.56219864,0.0
51.10189819,3.4
50.76380157,0.0
56.53099823,10.1
49.54919815,0.0
51.06740189,6.8
51.22119904,3.4
51.71839905,3.4
52.67499924,3.4
47.53010178,0.0
43.645401,0.0
54.14170074,3.4
46.23279953,6.8
44.95780182,0.0
45.09619904,0.0
57.69179916,0.0
49.6957016,6.8
50.27870178,0.0
45.56560135,0.0
44.82509995,6.8
56.5632019,0.0
50.93059921,0.0
53.52090073,6.8
50.52140045,0.0
46.99110031,3.4
51.54600143,3.4
54.58150101,6.8
57.74259949,0.0
51.19120026,0.0
53.46910095,0.0
54.70709991,6.8
50.84629822,0.0
52.62269974,3.4
54.94269943,0.0
49.60900116,10.1
46.94269943,6.8
55.46569824,0.0
46.48379898,0.0
44.85490036,0.0
45.45709991,0.0
55.26269913,0.0
54.84680176,3.4
43.90679932,0.0
55.03089905,0.0
55.03279877,0.0
54.11780167,0.0
48.20399857,0.0
43.95869827,10.1
54.99580002,0.0
