M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2
166.276001,3989.189941,26.69470024,816.6589966,258.303009,176.0670013
123.947998,3977.889893,25.94280052,908.8400269,253.7709961,177.7879944
236.8350067,3880.379883,58.76490021,766.6119995,373.8240051,209.6340027
138.9629974,4041.090088,38.49769974,815.0170288,283.5400085,178.9049988
159.5359955,3993.949951,33.74969864,793.7290039,259.2980042,164.0149994
246.9850006,3906.030029,65.13909912,765.875,369.5079956,215.6410065
118.4540024,4011.98999,30.36459923,881.710022,263.3640137,173.473999
121.9000015,3995.0,28.13769913,903.0180054,256.6539917,176.4949951
159.0630035,3944.199951,43.47480011,821.9869995,260.5979919,171.3919983
129.4329987,4048.23999,35.75450134,838.8900146,271.8049927,173.2599945
154.121994,4023.459961,36.5021019,780.9730225,292.5119934,188.8430023
116.0049973,4080.360107,37.46220016,861.4940186,274.303009,173.4889984
194.8090057,3943.77002,49.57149887,795.3430176,302.5150146,183.6100006
243.220993,3908.72998,62.56600189,779.526001,357.7869873,201.9980011
167.826004,3950.290039,45.87649918,813.065979,294.9179993,177.9320068
169.9320068,3983.580078,28.91860008,786.6090088,217.6620026,137.5540009
123.5390015,3982.699951,29.32620049,889.4290161,254.4519958,173.0559998
161.3890076,3998.52002,31.56130028,786.0640259,246.1170044,151.1399994
130.2120056,3974.659912,28.86930084,887.0089722,250.0079956,171.5850067
126.1460037,4072.719971,39.63399887,832.5380249,282.0119934,176.0670013
136.5160065,4018.419922,31.41279984,844.776001,261.3450012,169.4320068
135.1620026,3975.76001,25.10210037,869.4140015,251.6000061,171.102005
228.5690002,3906.860107,58.96229935,783.5510254,365.3699951,211.7400055
176.1840057,3947.469971,47.22660065,808.6870117,302.0190125,182.0319977
121.2259979,4088.030029,38.37229919,853.4349976,280.5759888,176.5379944
149.8919983,3986.320068,42.99919891,823.4799805,292.9410095,162.0330048
162.3840027,4002.959961,45.23260117,812.6710205,332.9299927,212.9839935
144.2819977,4029.669922,37.88690186,803.5230103,290.1199951,184.7359924
221.2559967,3908.530029,56.49150085,789.5189819,351.4339905,204.2169952
159.0469971,3997.439941,34.6006012,793.6209717,264.5400085,167.0679932
134.947998,4002.139893,29.23679924,855.0189819,257.4079895,170.701004
226.8450012,3902.899902,57.88750076,785.2990112,361.5180054,209.1239929
247.9880066,3891.409912,63.46920013,763.1229858,377.6809998,219.0039978
135.0659943,4018.580078,31.5048008,847.1920166,261.3190002,169.6950073
146.2649994,3955.72998,41.53710175,818.28302,271.2189941,157.2850037
207.6490021,3929.699951,53.48339844,788.9119873,330.0960083,192.2559967
158.701004,3984.719971,25.6201992,839.8870239,251.9290009,169.6100006
224.3690033,3949.26001,55.58240128,782.2390137,323.0629883,188.1029968
122.8590012,3986.5,26.29879951,906.197998,255.4579926,177.6230011
158.6380005,3977.209961,33.89920044,806.6619873,257.3059998,167.5330048
159.3769989,4015.889893,32.62609863,773.2810059,248.6909943,146.5299988
148.1889954,3960.22998,41.2507019,810.3179932,272.8380127,160.6759949
236.9080048,3889.73999,59.53549957,765.6439819,376.7489929,214.4819946
126.1689987,3963.030029,29.00189972,891.4119873,248.3959961,171.9019928
168.1589966,3975.75,28.51939964,796.6669922,246.9790039,165.5789948
165.9259949,3941.850098,44.71070099,809.7119751,271.8190002,176.1649933
141.0740051,4029.219971,33.23730087,824.5579834,266.1950073,171.9589996
125.6439972,3968.649902,26.90480042,911.632019,248.4869995,175.7359924
160.5740051,3938.97998,44.26350021,818.2769775,270.3659973,172.9109955
154.6809998,3987.129883,39.61149979,799.4920044,288.6199951,178.1519928
147.2850037,3988.629883,25.72859955,845.4749756,254.548996,171.9259949
119.7070007,4008.72998,28.91880035,900.1270142,259.9660034,176.923996
138.4179993,3994.300049,27.19269943,853.5809937,255.6000061,170.8240051
152.7389984,3998.290039,42.48139954,798.9489746,306.0950012,180.7579956
121.6620026,4090.129883,36.77970123,837.6350098,266.0039978,161.5970001
140.6970062,4034.300049,35.18999863,820.0,271.7479858,173.7140045
220.7339935,3925.659912,55.53839874,794.0939941,325.0610046,192.9629974
157.1040039,3972.280029,35.2336998,805.4210205,257.9750061,167.8659973
218.121994,3927.860107,54.56800079,785.4829712,322.9100037,191.9459991
131.1970062,3964.01001,25.01510048,913.9910278,252.2389984,179.529007
116.2109985,4052.449951,34.88759995,861.0599976,270.6570129,172.6109924
114.1119995,4119.759766,40.21269989,859.8480225,284.230011,177.1130066
154.5930023,3998.909912,38.04740143,803.2639771,289.1170044,181.8450012
150.9360046,3955.219971,39.93420029,814.6560059,268.2860107,167.3580017
169.1549988,3989.580078,47.30989838,807.9180298,329.8789978,197.598999
156.6410065,3984.48999,37.54190063,802.2940063,272.2720032,169.1699982
155.4680023,3965.159912,36.64630127,807.3010254,256.9830017,168.1719971
163.6959991,3981.669922,30.10370064,809.2280273,252.4600067,166.2359924
136.5379944,4005.060059,29.35420036,851.1669922,258.0539856,170.2649994
114.9169998,4043.570068,34.26210022,855.4639893,270.0280151,169.7449951
143.2969971,4030.469971,38.20489883,803.9229736,288.2210083,182.8059998
153.7879944,3998.929932,39.30080032,806.2919922,296.0780029,184.8860016
153.6929932,4000.25,39.06299973,804.9099731,295.8729858,185.2089996
144.1920013,4030.300049,36.79119873,809.3969727,279.4200134,177.2579956
146.7440033,4022.110107,32.9917984,815.7719727,264.5899963,170.548996
234.0709991,3903.110107,59.97579956,769.5280151,372.098999,217.1360016
155.654007,3920.76001,43.71569824,827.1290283,264.1820068,174.8170013
130.404007,4053.540039,37.42179871,832.59198,276.6809998,175.0180054
115.0800018,4140.560059,40.5923996,856.7739868,289.6319885,179.7030029
196.8840027,3938.919922,51.5802002,792.9310303,320.4370117,188.0670013
152.8099976,3948.0,40.38489914,801.4920044,261.6520081,160.973999
159.4869995,4019.72998,33.10860062,758.6859741,252.5160065,146.0809937
148.4600067,3989.51001,25.87660027,843.3140259,254.5099945,171.5480042
154.9450073,3962.870117,37.15230179,807.8709717,257.019989,168.2489929
153.6089935,3991.810059,41.08470154,802.4310303,298.5069885,181.4080048
205.1340027,3932.459961,54.56240082,798.0230103,343.32901,202.3860016
244.0590057,3870.629883,60.68510056,767.1010132,378.7479858,211.2220001
158.5500031,4033.929932,33.05530167,740.8809814,253.4519958,140.8809967
154.6580048,3979.969971,39.27859879,801.7030029,282.2650146,175.3090057
181.447998,3947.5,49.15309906,801.2780151,313.1390076,189.1060028
154.4730072,4018.340088,36.67290115,780.3660278,291.3580017,186.8049927
150.0110016,4005.219971,30.98609924,823.4619751,260.1119995,169.1230011
155.7089996,3982.110107,38.61940002,798.5579834,280.8510132,175.401001
161.6790009,3984.449951,25.91720009,833.0219727,251.9649963,170.3560028
157.201004,3992.22998,27.29380035,826.6779785,251.003006,166.7660065
207.1869965,3926.580078,54.51729965,797.434021,341.5780029,201.423996
149.0679932,4026.129883,36.35979843,791.0219727,290.0889893,185.8670044
