H3A_P_0_2,PhosphorusTreatment
55.01200104,6.8
30.46319962,3.4
28.06550026,6.8
40.2621994,0.0
60.86029816,6.8
41.49549866,3.4
29.23629951,0.0
24.37109947,10.1
37.33229828,3.4
49.24639893,0.0
26.23320007,3.4
57.90819931,0.0
25.57690048,0.0
70.27639771,0.0
32.51850128,3.4
26.27190018,3.4
35.51599884,0.0
27.92910004,6.8
68.30960083,0.0
65.31500244,0.0
28.27729988,0.0
24.46260071,0.0
28.59840012,3.4
27.24650002,0.0
32.75289917,3.4
27.27059937,0.0
28.7689991,0.0
29.9932003,0.0
25.03440094,0.0
57.58250046,0.0
30.07780075,0.0
26.7227993,0.0
24.53720093,0.0
45.63840103,0.0
35.11489868,3.4
62.59429932,0.0
28.71820068,0.0
26.56579971,0.0
24.48920059,0.0
26.22220039,0.0
24.46579933,0.0
30.26930046,0.0
51.18330002,6.8
36.36019897,10.1
27.79159927,6.8
41.17770004,0.0
64.95839691,0.0
25.46649933,10.1
36.21920013,10.1
25.6352005,6.8
29.3845005,0.0
28.52459908,10.1
27.30380058,0.0
38.10580063,3.4
25.64179993,0.0
34.71250153,0.0
28.52470016,0.0
26.29070091,3.4
25.38909912,0.0
29.85610008,0.0
26.81769943,6.8
29.18379974,10.1
51.8382988,6.8
26.43239975,0.0
23.72640038,10.1
26.26320076,0.0
37.05319977,10.1
27.33329964,0.0
41.29219818,6.8
61.98350143,6.8
27.15369987,0.0
28.85680008,3.4
29.94470024,0.0
26.44070053,0.0
37.12680054,10.1
32.20149994,0.0
31.3798008,0.0
35.97230148,10.1
66.22299957,0.0
57.7016983,0.0
27.62949944,3.4
34.91910172,0.0
26.90189934,6.8
26.21809959,3.4
28.25149918,0.0
27.25909996,3.4
28.32589912,6.8
65.81130219,0.0
32.44039917,0.0
40.37250137,0.0
28.57620049,6.8
26.30279922,0.0
27.46050072,10.1
24.36160088,0.0
40.61209869,6.8
65.92710114,0.0
26.50469971,0.0
50.84859848,6.8
39.83869934,3.4
30.83769989,0.0
29.48460007,3.4
29.67210007,0.0
26.26390076,3.4
33.49700165,0.0
61.65710068,6.8
35.37009811,0.0
27.59219933,3.4
26.85560036,0.0
28.10950089,10.1
70.04949951,0.0
27.62579918,0.0
27.5977993,3.4
26.29470062,3.4
30.5802002,0.0
35.17449951,0.0
34.53699875,10.1
48.13359833,0.0
42.84939957,0.0
29.07019997,0.0
25.6026001,0.0
26.73800087,0.0
33.40790176,3.4
65.69789886,0.0
38.15790176,10.1
41.0646019,0.0
25.86070061,0.0
50.86809921,0.0
29.75079918,3.4
37.16870117,0.0
26.71489906,3.4
24.97929955,3.4
30.48719978,0.0
28.48999977,6.8
33.43759918,0.0
54.44960022,0.0
42.52299881,0.0
29.43689919,6.8
27.8567009,10.1
28.51679993,6.8
25.60449982,0.0
50.35760117,0.0
41.35319901,0.0
30.34230042,0.0
47.47880173,0.0
66.86329651,0.0
25.35960007,0.0
35.75099945,0.0
45.34769821,3.4
26.21590042,3.4
28.00830078,3.4
30.8621006,0.0
31.03879929,0.0
27.45789909,3.4
33.58580017,0.0
46.58919907,6.8
34.58319855,0.0
69.18419647,0.0
36.22790146,0.0
49.58240128,0.0
25.21439934,0.0
34.38130188,10.1
35.34260178,0.0
22.92499924,6.8
62.17499924,6.8
65.86810303,0.0
64.45809937,0.0
25.26370049,0.0
24.48180008,0.0
29.27300072,6.8
46.35269928,0.0
24.2507,0.0
26.35059929,0.0
29.94239998,0.0
30.27350044,0.0
66.29930115,0.0
49.90200043,0.0
35.58660126,0.0
24.47730064,0.0
45.61940002,0.0
25.69939995,10.1
24.47590065,0.0
27.28440094,0.0
31.75119972,0.0
53.25370026,0.0
26.31049919,0.0
28.27899933,6.8
28.49290085,0.0
32.0564003,0.0
36.11930084,3.4
59.18460083,0.0
27.10470009,0.0
41.68590164,0.0
33.44419861,3.4
25.23380089,0.0
25.20630074,0.0
29.65609932,3.4
38.70999908,0.0
59.74810028,0.0
37.06700134,10.1
32.26070023,0.0
31.51009941,0.0
28.30960083,0.0
44.65240097,6.8
27.71850014,6.8
22.86070061,6.8
29.74539948,0.0
30.44829941,0.0
24.35759926,10.1
27.13439941,0.0
45.2303009,0.0
23.81979942,10.1
25.42609978,10.1
58.07229996,0.0
28.34810066,0.0
55.8973999,0.0
26.42690086,0.0
24.28639984,0.0
25.16279984,0.0
32.02389908,0.0
44.36750031,3.4
56.17610168,6.8
39.31949997,0.0
29.78280067,6.8
25.73620033,0.0
62.22060013,6.8
55.92070007,6.8
34.37400055,0.0
24.5583992,0.0
33.08330154,3.4
28.8281002,6.8
33.19620132,3.4
32.63420105,0.0
50.60210037,0.0
69.02690125,0.0
65.8884964,0.0
26.73570061,0.0
69.75309753,0.0
27.34390068,0.0
32.92110062,3.4
61.01670074,0.0
23.65719986,0.0
30.38409996,0.0
35.01929855,0.0
35.05609894,0.0
35.78519821,10.1
51.98669815,0.0
28.31399918,6.8
24.63430023,0.0
26.54920006,0.0
20.22929955,0.0
32.75910187,3.4
35.9992981,0.0
43.30540085,0.0
33.96220016,0.0
27.33989906,0.0
25.95499992,0.0
25.76539993,10.1
44.11470032,0.0
24.2390995,0.0
26.23139954,0.0
27.82530022,3.4
26.21890068,6.8
28.39109993,0.0
27.16839981,0.0
61.63700104,6.8
32.75550079,10.1
27.61120033,0.0
56.31549835,0.0
70.0141983,0.0
28.20800018,6.8
27.2071991,0.0
27.81270027,3.4
21.55330086,0.0
26.47130013,6.8
31.79269981,0.0
24.70509911,0.0
45.229599,6.8
39.47470093,10.1
31.03809929,3.4
32.02949905,0.0
37.34600067,10.1
27.20820045,0.0
63.27759933,0.0
27.29290009,0.0
48.54140091,0.0
25.2451992,0.0
46.45449829,6.8
26.10370064,10.1
28.64240074,0.0
34.27780151,0.0
28.11770058,0.0
29.12369919,0.0
34.06700134,0.0
27.65010071,3.4
65.91419983,0.0
28.36400032,6.8
29.2336998,10.1
23.99790001,0.0
30.16010094,0.0
31.2887001,0.0
33.12810135,3.4
30.25970078,6.8
28.64859962,3.4
27.77179909,0.0
26.27540016,0.0
33.90739822,3.4
35.48189926,10.1
25.27759933,0.0
69.00109863,0.0
32.69869995,0.0
70.03869629,0.0
30.76840019,0.0
43.17750168,3.4
29.90060043,0.0
27.0258007,0.0
28.0923996,0.0
39.55009842,0.0
51.40050125,0.0
30.16550064,0.0
25.32959938,0.0
31.87479973,0.0
31.63240051,10.1
42.37369919,0.0
32.00870132,0.0
31.81699944,0.0
52.49879837,6.8
24.65999985,10.1
