M3_P_2_6,PhosphorusTreatment
145.5590057,0.0
143.9100037,6.8
159.897995,0.0
151.7680054,0.0
155.220993,0.0
154.4340057,0.0
157.4819946,0.0
135.197998,0.0
150.9499969,0.0
142.2799988,6.8
144.2200012,0.0
143.8860016,3.4
126.2819977,0.0
153.6459961,0.0
141.3630066,10.1
160.0480042,0.0
144.3670044,0.0
173.7599945,0.0
160.8800049,3.4
150.1309967,3.4
132.9360046,0.0
139.1950073,6.8
151.1360016,3.4
153.2169952,0.0
139.2510071,6.8
152.9420013,3.4
179.0410004,0.0
154.0189972,10.1
166.5610046,0.0
144.246994,6.8
144.8439941,6.8
146.2030029,3.4
160.6340027,3.4
149.8379974,3.4
133.1130066,6.8
153.7579956,0.0
141.8679962,0.0
155.1040039,0.0
150.8419952,0.0
145.2230072,10.1
138.7779999,0.0
149.5319977,10.1
156.5070038,0.0
144.7640076,10.1
141.7330017,10.1
144.6150055,0.0
125.6149979,0.0
155.3809967,0.0
122.6039963,6.8
151.6940002,0.0
118.3099976,0.0
143.9579926,0.0
145.9210052,10.1
159.4819946,0.0
151.7599945,10.1
141.8110046,0.0
149.1699982,0.0
141.2480011,0.0
151.4459991,3.4
150.9539948,0.0
154.1040039,0.0
153.8970032,10.1
140.7149963,6.8
147.7830048,0.0
146.4389954,3.4
142.0820007,0.0
172.552002,0.0
139.003006,6.8
136.647995,0.0
139.1690063,0.0
155.8040009,0.0
138.5220032,6.8
168.1320038,0.0
152.9640045,0.0
156.7579956,0.0
160.9579926,10.1
142.7359924,0.0
144.8220062,0.0
147.0970001,0.0
174.371994,0.0
162.3580017,3.4
173.5039978,0.0
153.8600006,0.0
143.9660034,0.0
154.1419983,0.0
157.4570007,0.0
142.8650055,3.4
139.6060028,6.8
149.6660004,0.0
144.8970032,3.4
143.6499939,0.0
172.197998,0.0
157.5410004,0.0
150.1549988,0.0
153.8190002,0.0
141.9889984,0.0
143.5160065,0.0
143.6430054,0.0
137.3789978,6.8
147.322998,0.0
143.5299988,0.0
159.6170044,0.0
172.9609985,3.4
153.8179932,0.0
152.0480042,0.0
151.7799988,0.0
168.9259949,0.0
155.2870026,0.0
152.6809998,0.0
136.753006,0.0
149.397995,3.4
141.2200012,6.8
134.8059998,0.0
145.3280029,0.0
147.9299927,10.1
145.9190063,10.1
140.8840027,0.0
153.8659973,0.0
140.598999,6.8
145.3070068,0.0
137.6569977,0.0
143.6029968,10.1
136.7079926,0.0
146.1100006,0.0
145.7660065,0.0
143.7100067,0.0
174.2610016,3.4
139.9660034,0.0
149.2319946,0.0
157.1179962,0.0
134.5110016,6.8
125.0889969,6.8
134.526001,0.0
167.9570007,0.0
147.0690002,0.0
161.4889984,0.0
151.9140015,0.0
166.279007,0.0
129.9340057,0.0
151.598999,0.0
164.8190002,0.0
149.1159973,0.0
174.7200012,0.0
165.5440063,0.0
175.9759979,0.0
155.9660034,0.0
138.0549927,6.8
169.6320038,10.1
150.5050049,0.0
147.9909973,0.0
154.473999,0.0
175.5039978,10.1
162.5359955,0.0
171.7550049,3.4
148.6430054,0.0
138.1699982,0.0
152.8159943,3.4
154.0599976,3.4
155.8769989,3.4
151.4360046,0.0
144.3300018,0.0
133.598999,0.0
150.2070007,0.0
167.0630035,3.4
150.25,0.0
151.3099976,0.0
144.628006,0.0
152.7949982,0.0
141.3419952,10.1
131.5950012,6.8
135.871994,0.0
175.9080048,3.4
142.326004,0.0
149.8450012,0.0
166.9190063,0.0
135.8170013,0.0
149.8500061,3.4
150.8959961,0.0
146.6529999,10.1
158.3659973,0.0
152.0700073,0.0
148.3339996,10.1
142.2559967,10.1
137.6470032,0.0
153.7180023,3.4
147.8359985,0.0
143.9810028,10.1
162.7660065,0.0
142.2079926,10.1
160.0059967,0.0
152.9429932,3.4
151.1260071,0.0
145.2539978,3.4
156.8509979,0.0
144.9900055,0.0
170.1990051,0.0
136.8000031,0.0
151.423996,3.4
144.3029938,0.0
150.9029999,0.0
144.7640076,0.0
161.322998,3.4
144.2819977,3.4
142.9400024,6.8
156.5910034,0.0
128.0480042,0.0
152.1040039,3.4
143.5690002,10.1
165.6499939,0.0
153.9440002,3.4
145.4120026,10.1
149.1000061,0.0
147.1790009,3.4
144.6959991,0.0
149.2039948,10.1
159.9100037,0.0
147.477005,10.1
153.826004,3.4
159.9649963,0.0
152.6150055,0.0
136.6159973,0.0
144.6210022,10.1
147.1589966,0.0
153.9600067,0.0
156.2949982,0.0
144.2949982,0.0
152.5590057,0.0
142.6119995,0.0
151.0119934,3.4
137.2890015,0.0
138.3600006,6.8
154.2089996,3.4
147.9830017,3.4
127.8929977,0.0
116.637001,6.8
152.3829956,0.0
151.0709991,0.0
144.7350006,0.0
140.4689941,6.8
157.2160034,3.4
143.2969971,6.8
128.2749939,6.8
168.7890015,3.4
153.3220062,0.0
143.2700043,10.1
145.5610046,0.0
140.9880066,0.0
142.4779968,3.4
149.8439941,3.4
148.9799957,10.1
152.2929993,0.0
159.9369965,0.0
149.7720032,0.0
150.6049957,3.4
164.996994,0.0
164.2059937,0.0
148.1759949,0.0
154.7640076,0.0
139.5299988,0.0
152.378006,0.0
140.572998,0.0
163.4609985,3.4
164.5820007,0.0
142.7120056,0.0
136.2200012,6.8
173.7400055,0.0
167.4329987,0.0
153.6629944,3.4
125.2919998,0.0
141.0449982,0.0
141.2779999,10.1
144.5110016,0.0
153.8880005,0.0
134.1950073,0.0
139.0529938,0.0
132.996994,6.8
