H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6
68.89920044,1683.530029,6.124929905,94.1631012,94.39550018,34.26699829
83.62449646,1616.880005,10.67269993,90.19049835,97.68530273,56.67250061
70.34770203,1680.73999,6.57201004,93.18379974,92.37660217,22.07369995
69.88629913,1679.880005,6.500619888,93.15460205,92.3553009,23.18899918
70.60800171,1681.060059,6.604290009,93.18360138,92.38289642,21.6093998
101.5879974,1555.119995,12.34619999,84.76650238,110.6240005,79.50180054
142.8289948,1515.079956,25.52070045,86.90589905,107.0299988,131.3860016
105.1880035,1554.47998,12.37989998,84.79740143,110.6999969,77.73419952
63.2677002,1678.280029,5.820320129,93.66400146,93.72869873,28.81069946
72.29319763,1683.219971,6.748690128,93.27380371,92.48609924,20.73060036
149.7259979,1515.079956,25.4442997,86.94750214,107.1610031,123.8349991
101.8470001,1595.02002,11.1157999,87.69329834,110.2180023,64.77649689
67.957901,1682.390015,6.185760021,93.98509979,94.12979889,29.33819962
68.3065033,1682.709961,6.221020222,94.00779724,94.1595993,29.34790039
63.97280121,1693.540039,5.940889835,94.0196991,93.20359802,26.08810043
68.34880066,1683.180054,6.039999962,94.20120239,94.38020325,34.51440048
65.90110016,1695.75,6.058430195,94.21240234,93.39890289,26.63479996
71.07779694,1681.619995,6.6521101,93.19619751,92.40390015,21.14819908
165.5240021,1511.47998,27.84550095,86.88749695,106.9300003,132.1560059
66.123703,1680.719971,6.033080101,93.85340118,93.96369934,28.98959923
70.43599701,1680.849976,6.583449841,93.18199921,92.37770081,21.89019966
103.7860031,1555.069946,12.06620026,84.74479675,110.7990036,76.82769775
67.85199738,1682.410034,6.128270149,94.02140045,94.1772995,30.76759911
102.401001,1554.27002,13.45269966,84.87740326,110.3919983,83.90010071
105.0419998,1554.589966,12.28190041,84.79029846,110.7210007,77.29879761
68.0530014,1676.050049,6.305990219,92.85970306,92.18599701,24.31640053
151.8269958,1511.97998,28.11190033,86.94110107,106.8030014,140.9490051
71.25160217,1682.25,6.697340012,93.22260284,92.40750122,20.21960068
70.57209778,1681.02002,6.599989891,93.18289948,92.38169861,21.66530037
135.4640045,1518.5,22.23419952,86.89019775,107.3219986,114.7220001
70.67990112,1685.619995,6.092370033,94.54620361,94.6969986,36.13959885
71.07569885,1682.01001,6.679059982,93.21569824,92.40149689,20.39010048
62.5945015,1677.699951,5.714290142,93.70999908,93.74510193,31.33090019
106.7419968,1588.800049,13.00479984,88.49079895,110.1330032,73.31690216
152.3300018,1511.670044,28.28450012,86.94529724,106.7750015,141.5950012
55.59960175,1672.390015,5.322949886,93.21060181,93.16179657,28.7507
154.7669983,1512.099976,27.67140007,86.91750336,106.8659973,136.0890045
114.9869995,1551.530029,14.55449963,84.9394989,110.4520035,82.47180176
126.7460022,1533.280029,20.23579979,85.96929932,108.9189987,106.9069977
115.413002,1549.040039,17.88829994,85.21589661,109.9810028,96.71790314
70.71420288,1686.430054,6.090260029,94.54260254,94.77619934,36.43059921
136.2200012,1518.339966,22.4076004,86.90200043,107.3209991,114.9919968
78.88400269,1651.900024,8.039540291,87.39880371,100.2360001,47.54589844
145.5460052,1513.849976,26.69580078,86.91889954,106.9300003,137.1260071
67.70709991,1676.579956,6.261380196,92.95800018,92.20839691,25.11700058
70.04440308,1684.030029,6.270500183,94.42009735,94.49629974,34.51380157
119.0080032,1548.27002,18.07390022,85.16649628,110.0110016,97.35160065
71.80090332,1681.599976,6.658949852,93.16850281,92.47640228,21.76519966
70.76319885,1681.22998,6.619989872,93.18520355,92.38899994,21.45319939
129.4799957,1533.119995,20.52869987,85.8789978,108.9100037,107.6080017
152.5249939,1511.310059,28.47170067,86.95500183,106.7350006,142.3939972
149.1999969,1512.849976,27.53179932,86.93250275,106.8669968,139.348999
64.94789886,1679.709961,5.939939976,93.77739716,93.86840057,28.98040009
70.29699707,1680.25,6.548480034,93.13899994,92.36740112,22.46570015
70.17169952,1685.449951,6.08409977,94.4464035,94.67440033,36.36660004
121.7559967,1547.709961,18.41640091,85.13009644,110.0100021,97.97260284
69.35639954,1696.810059,6.397240162,94.11430359,93.4375,23.60720062
148.923996,1515.209961,25.32830048,86.94429779,107.1620026,123.7369995
143.602005,1514.319946,26.23189926,86.90989685,106.9570007,136.0070038
68.37480164,1683.069946,6.088719845,94.13059998,94.32849884,33.49629974
152.673996,1510.849976,28.77289963,86.98999786,106.6660004,144.1320038
111.6119995,1551.640015,14.95160007,84.95829773,110.3379974,86.91030121
68.88559723,1683.699951,6.056310177,94.28970337,94.45500183,35.02899933
122.6849976,1547.540039,18.53070068,85.11419678,110.0110016,98.11250305
71.29720306,1682.310059,6.702529907,93.22499847,92.40920258,20.16290092
68.37210083,1677.540039,6.293190002,93.07810211,92.28320313,26.04899979
148.6620026,1513.640015,26.78070068,86.9253006,106.9509964,134.4900055
136.223999,1518.339966,22.4083004,86.90209961,107.3219986,114.9899979
68.49590302,1683.150024,6.108230114,94.12760162,94.33010101,33.3321991
147.8150024,1513.26001,27.20409966,86.92769623,106.8949966,138.3769989
68.26580048,1683.079956,6.03990984,94.18440247,94.36489868,34.35910034
71.10379791,1680.920044,6.613649845,93.14589691,92.41999817,21.99699974
71.88030243,1683.199951,6.759359837,93.26229858,92.43139648,19.71290016
122.5039978,1548.219971,17.70660019,85.02200317,110.1320038,94.03839874
133.6139984,1518.839966,21.80929947,86.86229706,107.3170013,114.3529968
71.82499695,1682.569946,6.715909958,93.23609924,92.44879913,20.77280045
69.31030273,1678.599976,6.428390026,93.05400085,92.30979919,23.72400093
68.15319824,1682.680054,6.158100128,94.03829956,94.20210266,30.77350044
110.7490005,1551.869995,14.8572998,84.95480347,110.3339996,86.91390228
147.8370056,1513.23999,27.23049927,86.92790222,106.8919983,138.5480042
133.352005,1518.869995,21.75460052,86.85829926,107.314003,114.4049988
71.42630005,1679.949951,6.605879784,93.04129791,92.457901,22.50499916
151.6040039,1512.069946,28.05870056,86.94020081,106.810997,140.7929993
93.55549622,1630.73999,13.69699955,90.90070343,91.77850342,66.33139801
143.2299957,1515.560059,25.05970001,86.90920258,107.0930023,127.3700027
68.08599854,1682.719971,6.103980064,94.07659912,94.25270081,32.19290161
69.1556015,1678.660034,6.405310154,93.09470367,92.31289673,24.28359985
154.473999,1512.060059,27.71430016,86.91929626,106.8580017,136.5119934
87.77570343,1375.73999,12.1637001,75.69529724,94.83679962,73.32700348
70.56759644,1685.449951,6.094950199,94.52829742,94.67739868,36.0544014
68.728302,1677.890015,6.313310146,93.12349701,92.31780243,26.55340004
67.8864975,1676.930054,6.263929844,93.00980377,92.23590088,25.57099915
115.7060013,1550.469971,15.74499989,84.98429871,110.2919998,88.44889832
141.901001,1515.310059,25.28689957,86.90129852,107.0429993,130.7640076
129.1629944,1545.530029,20.25020027,85.06909943,109.8929977,102.8280029
70.28569794,1680.660034,6.562900066,93.18650055,92.3769989,22.25020027
67.92630005,1682.199951,6.235390186,93.93029785,94.06159973,27.73040009
146.1829987,1515.72998,24.86569977,86.93589783,107.177002,122.9020004
69.28399658,1678.699951,6.425260067,93.07319641,92.31210327,23.83889961
67.60829926,1676.47998,6.250520229,92.95600128,92.20339966,25.22920036
114.0680008,1534.939941,18.40519905,86.12950134,109.0479965,103.2740021
67.34079742,1682.099976,6.025660038,94.05419922,94.20549774,32.47729874
65.26490021,1680.189941,5.906099796,93.88079834,93.97640228,31.02029991
69.24590302,1684.180054,6.065830231,94.30149841,94.52349854,35.83610153
71.34459686,1668.27002,7.459569931,93.54499817,96.75489807,34.18780136
66.48490143,1681.23999,6.001689911,93.95010376,94.07379913,30.95680046
70.08049774,1680.040039,6.525559902,93.14019775,92.35759735,22.73489952
104.2630005,1553.76001,13.69680023,84.89029694,110.3830032,84.46910095
76.58399963,1669.069946,7.664080143,89.25720215,98.27999878,41.03070068
137.6239929,1517.369995,23.2942009,86.8839035,107.2129974,120.6149979
123.7149963,1547.810059,18.06520081,85.02230072,110.1039963,95.01129913
68.69860077,1677.849976,6.309669971,93.12169647,92.31610107,26.58930016
67.25240326,1682.040039,6.012859821,94.05799866,94.20549774,32.65269852
144.2050018,1516.01001,24.61510086,86.92359924,107.1729965,123.0149994
150.7830048,1514.030029,26.33639908,86.92520142,107.0319977,129.6470032
69.18009949,1678.599976,6.412479877,93.0746994,92.30799866,24.01919937
122.6600037,1548.140015,17.78499985,85.02490234,110.1230011,94.35500336
67.5759964,1681.859985,6.202469826,93.9029007,94.0298996,27.70240021
163.0240021,1512.780029,27.51119995,86.95680237,107.1039963,126.8349991
67.68959808,1682.140015,6.162000179,93.96549988,94.10449982,29.26790047
122.310997,1548.219971,17.72500038,85.02799988,110.125,94.30780029
63.50749969,1677.869995,5.750110149,93.72579956,93.76809692,31.68709946
69.20760345,1678.75,6.396480083,93.13079834,92.33000183,24.91250038
62.37210083,1690.420044,5.851560116,93.77469635,92.94989777,25.67880058
160.1040039,1512.319946,27.44809914,86.9076004,106.9609985,131.598999
109.4309998,1632.75,15.38469982,94.23239899,104.4110031,68.74130249
67.8655014,1682.420044,6.133039951,94.01899719,94.17430115,30.66379929
84.46089935,1640.050049,10.31949997,90.21849823,96.92749786,59.61470032
139.5670013,1529.849976,23.1439991,86.05809784,108.7089996,115.5759964
104.6419983,1589.47998,11.83010006,88.75240326,110.3820038,73.98560333
120.3850021,1543.910034,18.18549919,90.50050354,104.7350006,87.8608017
68.1588974,1682.949951,6.04350996,94.15809631,94.34030151,34.05120087
78.08119965,1660.310059,7.84194994,88.91739655,99.47869873,47.90230179
69.59169769,1684.430054,6.07957983,94.3844986,94.54789734,35.50730133
96.98750305,1622.550049,14.3416996,90.97619629,92.49500275,71.7684021
78.94889832,1651.27002,8.097109795,87.30819702,100.2220001,46.51520157
115.689003,1551.339966,14.72560024,84.94450378,110.4380035,82.82740021
67.66609955,1682.119995,6.161930084,93.96179962,94.09980011,29.20070076
70.08869934,1680.030029,6.525969982,93.13819885,92.35769653,22.72769928
68.36090088,1682.640015,6.272079945,93.97070313,94.10959625,27.96409988
72.99479675,1681.25,6.733809948,93.0617981,92.62239838,22.00169945
119.8880005,1549.329956,16.65110016,84.99559784,110.2350006,90.25499725
68.76159668,1683.540039,6.070640087,94.20469666,94.4272995,35.03760147
71.75090027,1686.900024,6.053510189,94.76309967,94.87039948,36.80080032
69.50589752,1696.969971,6.409890175,94.1210022,93.44909668,23.54120064
69.32939911,1678.859985,6.39910984,93.15480042,92.34670258,25.3239994
120.9209976,1548.579956,17.4496994,85.03510284,110.137001,93.84269714
119.0930023,1549.550049,16.45899963,84.9940033,110.2480011,89.83860016
152.7769928,1512.609985,27.45289993,86.92559814,106.8929977,135.8670044
155.1690063,1514.170044,26.27269936,86.96150208,107.1460037,124.8389969
100.9410019,1427.040039,14.0163002,81.08779907,95.05310059,71.125
117.7529984,1549.359985,16.92469978,85.05059814,110.1529999,93.02890015
100.0910034,1652.930054,11.59799957,91.48370361,111.0090027,67.97480011
71.41500092,1682.050049,6.683340073,93.21219635,92.42230225,20.91620064
69.81980133,1678.97998,6.478610039,93.05039978,92.33799744,23.22890091
111.3300018,1552.589966,13.6633997,84.90409851,110.5299988,80.46019745
119.2360001,1549.47998,16.53280067,84.99649811,110.2399979,90.13439941
117.3909988,1549.459961,16.86849976,85.05190277,110.1539993,92.93669891
