H3A_P_2_6,PhosphorusTreatment
24.66270065,0.0
21.09469986,6.8
51.65499878,0.0
22.64949989,10.1
24.8980999,3.4
48.7405014,0.0
29.0951004,0.0
38.41859818,6.8
23.98749924,10.1
23.98110008,0.0
24.57480049,3.4
21.62140083,0.0
25.30900002,0.0
25.52029991,3.4
41.98040009,0.0
49.71590042,6.8
20.89229965,6.8
24.65979958,0.0
23.44050026,3.4
41.32149887,6.8
23.39999962,3.4
24.66930008,0.0
23.35420036,0.0
21.01460075,0.0
30.54940033,0.0
21.64769936,0.0
22.30890083,0.0
24.50799942,3.4
24.60720062,10.1
23.16360092,3.4
41.18870163,6.8
21.23380089,6.8
21.44779968,0.0
23.00419998,3.4
24.36490059,0.0
30.83209991,10.1
21.24309921,0.0
38.74760056,6.8
21.05069923,6.8
35.1371994,0.0
24.00839996,10.1
23.56909943,10.1
21.45470047,0.0
22.06220055,0.0
19.95890045,0.0
23.38129997,0.0
31.32329941,0.0
40.27259827,0.0
21.25009918,6.8
22.28969955,0.0
46.38460159,0.0
21.14839935,6.8
37.81269836,0.0
24.95669937,0.0
24.0170002,0.0
24.5345993,0.0
22.25939941,0.0
23.60650063,3.4
21.35829926,6.8
21.21899986,6.8
22.76930046,10.1
19.27459908,0.0
22.66329956,3.4
21.1182003,6.8
23.97509956,0.0
23.98920059,0.0
30.03129959,0.0
31.87170029,0.0
27.92020035,0.0
21.00810051,0.0
45.20769882,0.0
24.65010071,0.0
22.69109917,10.1
24.91659927,3.4
18.64340019,6.8
23.5564003,10.1
23.37439919,0.0
23.59119987,0.0
24.64649963,0.0
22.26000023,0.0
24.70910072,0.0
22.05920029,0.0
22.07640076,6.8
23.82489967,3.4
22.54430008,3.4
23.30809975,0.0
21.2621994,10.1
24.53770065,0.0
21.36650085,0.0
24.83569908,3.4
41.9992981,6.8
32.19810104,0.0
24.7317009,0.0
23.7935009,3.4
21.30430031,0.0
35.22719955,0.0
20.85930061,10.1
23.67939949,0.0
50.31629944,0.0
23.56959915,0.0
22.44580078,0.0
24.47489929,0.0
44.71530151,0.0
24.46619987,3.4
21.2866993,0.0
26.30979919,3.4
32.37310028,0.0
42.8465004,6.8
21.45859909,0.0
48.91730118,6.8
50.1570015,0.0
23.92700005,0.0
22.88269997,0.0
40.98820114,6.8
24.32320023,0.0
23.83189964,0.0
34.3423996,0.0
24.22640038,0.0
22.63260078,0.0
27.13430023,3.4
21.34560013,10.1
23.45159912,10.1
20.51989937,6.8
29.76070023,0.0
35.65930176,0.0
22.12730026,0.0
43.43249893,6.8
22.23760033,0.0
24.60160065,0.0
23.99760056,0.0
20.24939919,0.0
21.10589981,0.0
31.34869957,0.0
21.0692997,0.0
49.69779968,0.0
23.08880043,0.0
30.52610016,0.0
22.40399933,0.0
44.18000031,0.0
25.22299957,0.0
40.70199966,0.0
21.27079964,0.0
20.9829998,0.0
24.30380058,10.1
31.59659958,10.1
34.42630005,0.0
45.26900101,6.8
22.16970062,0.0
26.2112999,3.4
22.11759949,10.1
22.46969986,0.0
22.61109924,10.1
28.19820023,10.1
24.54330063,3.4
23.52300072,3.4
34.1867981,0.0
25.11160088,0.0
24.32209969,0.0
24.57559967,3.4
24.0223999,3.4
24.49349976,0.0
23.65600014,0.0
32.77970123,0.0
22.31629944,0.0
22.09440041,10.1
23.27680016,0.0
23.48629951,0.0
52.09479904,0.0
25.06830025,0.0
20.69599915,6.8
22.34790039,0.0
23.10460091,0.0
22.98590088,10.1
24.87330055,0.0
37.40579987,10.1
48.97579956,0.0
35.06140137,10.1
24.75189972,0.0
20.16839981,6.8
21.23250008,0.0
22.51569939,0.0
21.36650085,10.1
22.7045002,0.0
21.99010086,0.0
21.00469971,0.0
24.80260086,3.4
26.17200089,0.0
24.65159988,10.1
21.96759987,0.0
36.28129959,6.8
30.49340057,3.4
23.62120056,3.4
23.57369995,3.4
23.21450043,0.0
19.61090088,0.0
23.75079918,3.4
20.73089981,6.8
21.12730026,0.0
23.46389961,0.0
24.98390007,0.0
22.22929955,6.8
32.12580109,0.0
20.57189941,0.0
20.04220009,6.8
24.85449982,0.0
33.49990082,0.0
42.40060043,6.8
28.28409958,0.0
22.98570061,3.4
23.5678997,3.4
39.38150024,6.8
24.81150055,0.0
23.51530075,0.0
48.36909866,0.0
37.46630096,6.8
25.66500092,0.0
23.93230057,3.4
24.06500053,0.0
23.1685009,10.1
21.09140015,6.8
35.57049942,0.0
22.5571003,0.0
23.96199989,0.0
23.20759964,0.0
23.80760002,0.0
24.6548996,3.4
24.39920044,0.0
24.3696003,0.0
24.28820038,0.0
43.82709885,0.0
21.7595005,0.0
21.22960091,10.1
23.62579918,0.0
37.91559982,6.8
24.47890091,3.4
20.0034008,0.0
40.53340149,0.0
36.28210068,0.0
24.64690018,0.0
25.16699982,3.4
23.9817009,0.0
25.74780083,0.0
24.53949928,0.0
27.12859917,3.4
23.27709961,0.0
24.78039932,3.4
47.51539993,0.0
21.97839928,0.0
21.49970055,0.0
23.88400078,0.0
26.08869934,3.4
46.75439835,6.8
21.92259979,6.8
22.89030075,0.0
23.33449936,3.4
26.9409008,0.0
20.78849983,0.0
22.4246006,10.1
24.8246994,3.4
23.44379997,3.4
31.7866993,0.0
38.90650177,10.1
23.89380074,0.0
21.41020012,10.1
27.09790039,0.0
20.48340034,6.8
23.7329998,0.0
20.75259972,6.8
23.55120087,0.0
24.46990013,3.4
23.88960075,0.0
24.77070045,0.0
23.15579987,10.1
26.66480064,3.4
24.24130058,0.0
22.36359978,0.0
31.17989922,0.0
25.32419968,0.0
22.34119987,0.0
22.41200066,0.0
21.57309914,0.0
21.53549957,10.1
21.88339996,0.0
22.40649986,0.0
23.58720016,10.1
20.31819916,0.0
22.6079998,10.1
19.1576004,6.8
20.24830055,0.0
35.75389862,0.0
23.57830048,0.0
22.77969933,10.1
23.3852005,3.4
33.94369888,6.8
24.64559937,10.1
22.04590034,6.8
22.33300018,3.4
27.36170006,0.0
21.7928009,10.1
33.58990097,0.0
21.3980999,0.0
23.37170029,0.0
49.26269913,0.0
22.95999908,10.1
22.05270004,10.1
33.86500168,3.4
24.96839905,3.4
39.34220123,0.0
24.03389931,0.0
23.39100075,3.4
24.6909008,0.0
21.92880058,6.8
23.72920036,0.0
24.60689926,3.4
47.54109955,6.8
31.25169945,3.4
25.17720032,0.0
29.88999939,3.4
47.30289841,6.8
19.80870056,0.0
24.49449921,0.0
49.44369888,0.0
24.09959984,0.0
21.37439919,0.0
21.79750061,0.0
21.03450012,0.0
44.56959915,0.0
23.49160004,0.0
22.82180023,3.4
26.83589935,10.1
33.08499908,10.1
22.51810074,10.1
24.92860031,0.0
37.83860016,10.1
21.6135006,0.0
23.5557003,0.0
24.63430023,10.1
27.8987999,0.0
23.26889992,10.1
24.93390083,0.0
24.80610085,3.4
44.74539948,0.0
24.83160019,0.0
24.89679909,0.0
42.98009872,0.0
31.22509956,10.1
24.11160088,0.0
24.87199974,3.4
43.20349884,0.0
55.33919907,0.0
26.7458992,0.0
22.15040016,0.0
21.6739006,0.0
21.8757,0.0
48.31100082,6.8
23.76619911,0.0
21.77409935,0.0
41.8125,6.8
41.5992012,0.0
23.95089912,0.0
23.42289925,0.0
19.80489922,0.0
47.00540161,6.8
23.44549942,0.0
30.65850067,3.4
46.54290009,6.8
23.53490067,0.0
23.49119949,0.0
20.13419914,0.0
25.00550079,0.0
25.07600021,0.0
23.67919922,0.0
44.81669998,0.0
35.69329834,0.0
46.67959976,6.8
24.10099983,10.1
39.11090088,0.0
24.63409996,10.1
25.86400032,10.1
51.05820084,0.0
34.59540176,6.8
24.35029984,0.0
23.69459915,0.0
30.49410057,10.1
24.58609962,0.0
25.08909988,0.0
24.40579987,0.0
23.73209953,0.0
24.86930084,3.4
24.63899994,10.1
22.39660072,0.0
31.52799988,0.0
24.68759918,0.0
23.19009972,0.0
38.67309952,0.0
25.01609993,0.0
36.91289902,10.1
19.50160027,0.0
22.82649994,3.4
21.28960037,6.8
21.34410095,0.0
31.36870003,0.0
24.60490036,3.4
23.35140038,0.0
24.4531002,3.4
19.67639923,0.0
23.23760033,0.0
24.64369965,10.1
23.45929909,3.4
23.74850082,0.0
24.97450066,10.1
50.92509842,0.0
21.55150032,6.8
21.37770081,6.8
23.40819931,0.0
30.15169907,0.0
25.1114006,0.0
21.09620094,10.1
25.01639938,3.4
23.28590012,0.0
19.82509995,0.0
23.09079933,0.0
23.62210083,0.0
20.79879951,6.8
49.26110077,0.0
21.0897007,0.0
23.47389984,3.4
18.33869934,0.0
23.04150009,0.0
23.24419975,0.0
21.23800087,0.0
24.77280045,0.0
42.85359955,0.0
19.54590034,6.8
23.48590088,0.0
32.93500137,10.1
21.58049965,6.8
22.45000076,0.0
23.19120026,3.4
38.10680008,6.8
24.5673008,0.0
23.91320038,0.0
24.46360016,0.0
33.01290131,6.8
24.61330032,0.0
37.40119934,6.8
22.6697998,0.0
44.68840027,0.0
27.06119919,0.0
24.65369987,3.4
32.60340118,0.0
46.25770187,0.0
22.84149933,0.0
24.14360046,0.0
21.60390091,6.8
27.34449959,0.0
35.13600159,6.8
23.32869911,0.0
21.46279907,6.8
23.27199936,3.4
24.05999947,0.0
22.53300095,0.0
23.20019913,0.0
21.94059944,10.1
24.54030037,3.4
22.30150032,0.0
23.86039925,0.0
23.19779968,0.0
