M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,PhosphorusTreatment
390.5230103,3561.590088,59.14310074,401.2529907,237.6309967,9.397549629,18.0
341.4360046,3737.659912,60.5401001,404.8460083,223.1799927,8.841659546,0.0
348.5270081,3622.080078,58.58280182,398.6960144,219.0690002,8.761619568,27.0
378.6359863,3757.709961,65.6371994,415.4660034,235.6719971,11.04920006,9.0
478.2590027,3476.76001,57.80459976,421.3649902,260.8900146,10.90670013,18.0
384.5549927,3468.73999,55.73270035,394.9200134,229.4340057,9.06208992,9.0
526.8850098,3479.610107,56.09230042,428.1279907,261.8859863,10.73639965,18.0
415.3670044,3637.280029,59.86709976,409.9630127,239.9799957,10.97509956,0.0
429.7460022,3331.540039,54.25149918,393.8519897,246.7189941,9.850049973,0.0
424.2449951,3319.209961,54.70149994,394.4150085,251.2830048,9.793540001,0.0
337.9840088,3795.429932,62.45190048,410.7470093,218.9429932,9.243160248,9.0
317.3059998,3779.399902,59.27999878,402.9230042,199.5379944,8.858909607,0.0
518.2059937,3475.469971,57.05450058,429.4869995,273.2219849,10.79430008,18.0
346.1659851,3796.379883,63.89569855,410.9089966,231.223999,9.199760437,0.0
436.2170105,3387.129883,53.51739883,397.9039917,236.0410004,9.991700172,0.0
523.9379883,3506.429932,56.77880096,435.95401,271.7000122,11.12619972,18.0
400.5899963,3367.459961,53.17839813,390.928009,236.9989929,9.604260445,9.0
486.1270142,3364.47998,57.37979889,413.9410095,268.4349976,10.23999977,27.0
381.7619934,3699.47998,62.89030075,409.6690063,238.052002,9.465330124,27.0
491.3630066,3411.310059,56.65110016,417.0899963,270.7950134,10.30210018,0.0
477.7160034,3364.459961,56.79029846,410.1080017,252.9369965,10.1718998,0.0
389.2909851,3716.5,61.88970184,411.8540039,237.4730072,10.03579998,0.0
482.7460022,3466.75,57.43700027,420.2460022,264.8559875,10.11600018,18.0
385.2009888,3600.01001,59.9978981,403.0169983,236.9600067,9.362770081,18.0
390.0150146,3457.110107,48.51089859,389.197998,215.1869965,10.02700043,0.0
387.29599,3742.169922,65.59259796,415.8110046,237.3809967,11.49440002,9.0
323.7919922,3758.280029,59.78300095,403.6059875,198.8910065,8.904459953,0.0
351.0299988,3794.139893,65.04239655,413.7550049,230.8000031,9.794360161,27.0
462.7120056,3454.820068,57.50590134,415.8250122,256.5490112,10.64260006,9.0
386.598999,3733.820068,63.29199982,413.0539856,237.7870026,10.14430046,0.0
337.0589905,3774.580078,61.33430099,408.1690063,209.6959991,9.100720406,0.0
363.2130127,3777.949951,65.59660339,414.0010071,233.5449982,10.25279999,0.0
350.9389954,3789.840088,63.86709976,414.0450134,222.5099945,10.0376997,27.0
311.6799927,3792.310059,60.93870163,407.7409973,200.4069977,9.44715023,0.0
478.8680115,3311.790039,58.39410019,409.2829895,260.0249939,10.06050014,0.0
507.2170105,3449.580078,56.8470993,423.4729919,274.4150085,10.5053997,18.0
459.2680054,3384.469971,55.08850098,405.1400146,243.1970062,10.1281004,18.0
