Ols_P_2_6,PhosphorusTreatment
2.958120108,18.0
1.635800004,18.0
3.664249897,0.0
3.830909967,0.0
3.355439901,9.0
3.144309998,27.0
2.49909997,18.0
2.247910023,0.0
3.082159996,9.0
3.12293005,27.0
2.400670052,18.0
2.768300056,0.0
2.835000038,27.0
3.743890047,0.0
3.485820055,9.0
2.842279911,9.0
1.612570047,18.0
3.587769985,0.0
2.872129917,27.0
4.149819851,9.0
2.301079988,0.0
3.89696002,0.0
2.87996006,9.0
4.157529831,9.0
3.678009987,0.0
3.224359989,27.0
2.551179886,18.0
1.707999945,18.0
2.070139885,27.0
2.980449915,27.0
3.900559902,27.0
3.410969973,9.0
3.724940062,0.0
2.674870014,0.0
2.697779894,0.0
2.631510019,18.0
1.835880041,18.0
2.775470018,0.0
3.353960037,9.0
3.84649992,0.0
3.620680094,0.0
3.819030046,9.0
3.306570053,27.0
2.712140083,0.0
2.454509974,18.0
2.021889925,27.0
2.076450109,27.0
1.897420049,0.0
1.879279971,18.0
3.544879913,27.0
4.042630196,27.0
3.678989887,0.0
1.739639997,18.0
4.045289993,9.0
3.790290117,0.0
3.936239958,0.0
2.806659937,0.0
3.509079933,0.0
3.417170048,27.0
1.813850045,0.0
2.855639935,27.0
3.540119886,9.0
2.780420065,9.0
3.745990038,0.0
2.622970104,18.0
2.447679996,18.0
3.304009914,9.0
2.353620052,18.0
3.815599918,0.0
2.154959917,27.0
2.873440027,9.0
3.404390097,18.0
1.95193994,0.0
3.795170069,0.0
3.760580063,0.0
3.521290064,9.0
3.263789892,27.0
3.800359964,0.0
3.659399986,0.0
2.586489916,18.0
2.434360027,27.0
2.351030111,0.0
3.864939928,0.0
3.652240038,0.0
4.082079887,0.0
2.883919954,9.0
3.504689932,9.0
3.456130028,9.0
1.651729941,0.0
4.326250076,0.0
3.371750116,27.0
3.254509926,27.0
2.343090057,0.0
3.739259958,0.0
3.827349901,0.0
2.040620089,27.0
3.054260015,0.0
2.934420109,0.0
3.95352006,27.0
1.877490044,18.0
3.415019989,0.0
3.851860046,0.0
1.930739999,0.0
3.254920006,27.0
3.138819933,27.0
4.099679947,0.0
2.334480047,0.0
3.491889954,9.0
1.958230019,18.0
3.772269964,9.0
2.518759966,0.0
3.73119998,0.0
3.800029993,0.0
2.609309912,0.0
3.427789927,27.0
2.779190063,9.0
2.105720043,27.0
4.364840031,0.0
3.191809893,9.0
3.638230085,0.0
3.989470005,0.0
4.152080059,9.0
3.818190098,9.0
3.276410103,27.0
1.909890056,18.0
2.734590054,18.0
3.411720037,18.0
3.562829971,27.0
1.838129997,18.0
2.161730051,27.0
1.992830038,0.0
3.729239941,0.0
3.063329935,27.0
2.946019888,9.0
3.394059896,27.0
3.78421998,27.0
4.060510159,0.0
3.872390032,0.0
2.939970016,9.0
3.876209974,9.0
2.948630095,9.0
3.527199984,0.0
1.938840032,18.0
2.042210102,27.0
3.478100061,0.0
3.460570097,18.0
3.776829958,0.0
2.046099901,27.0
3.093039989,27.0
4.021090031,27.0
3.791320086,0.0
3.561929941,9.0
1.675770044,18.0
3.537169933,0.0
4.234799862,0.0
3.72942996,0.0
1.870290041,0.0
2.811990023,27.0
3.181689978,0.0
2.886980057,0.0
3.901690006,9.0
3.953710079,0.0
1.975499988,0.0
2.163160086,27.0
3.288680077,0.0
4.288000107,0.0
2.347069979,0.0
2.062619925,9.0
4.222680092,0.0
3.814810038,0.0
2.696609974,18.0
2.495229959,18.0
3.010010004,0.0
3.336980104,27.0
2.062779903,18.0
3.50564003,27.0
2.416019917,18.0
2.975250006,0.0
2.160000086,27.0
3.635620117,9.0
1.795729995,18.0
3.314399958,27.0
3.945410013,0.0
3.614079952,0.0
3.407880068,0.0
1.79121995,0.0
3.965529919,0.0
2.598170042,18.0
2.606379986,0.0
3.41128993,9.0
3.704390049,27.0
3.075959921,0.0
2.944809914,9.0
3.647109985,0.0
3.829740047,0.0
3.768810034,0.0
4.531919956,0.0
2.656840086,9.0
3.408030033,9.0
2.715719938,27.0
4.157730103,9.0
3.43453002,27.0
3.915450096,0.0
3.737279892,0.0
2.72894001,0.0
3.015059948,0.0
3.794019938,0.0
2.152899981,9.0
2.711129904,9.0
3.149110079,27.0
2.625499964,9.0
3.166749954,0.0
3.773839951,0.0
3.929229975,9.0
3.162349939,27.0
2.158600092,27.0
2.01947999,0.0
3.867150068,9.0
2.244029999,0.0
3.611550093,27.0
2.08585,27.0
2.552429914,0.0
3.455490112,9.0
1.912009954,18.0
3.364449978,18.0
4.144299984,9.0
3.235840082,27.0
2.691839933,9.0
3.05795002,9.0
2.534179926,18.0
4.032249928,27.0
2.397739887,18.0
