Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,PhosphorusTreatment
1.08536005,82.58879852,1.343140006,613.1469727,75.49389648,56.81499863,0.0
1.081210017,88.53130341,1.308359981,614.1170044,73.9838028,55.69060135,6.8
0.903988004,140.4929962,1.877470016,577.5479736,124.0739975,57.96580124,0.0
0.964920998,94.77279663,1.308359981,608.8549805,80.19580078,54.39009857,10.1
1.016109943,81.79699707,1.377249956,651.3690186,74.41359711,60.92380142,3.4
0.904190004,145.4550018,1.870499969,577.6380005,126.2149963,58.00870132,0.0
0.958033025,113.5159988,1.519549966,592.4290161,95.84120178,56.80970001,0.0
1.045570016,147.2769928,1.816359997,595.2449951,120.4970016,56.30929947,6.8
1.074200034,100.2750015,1.501479983,619.4630127,86.34660339,56.32789993,10.1
0.990441978,80.58270264,1.302889943,626.90802,74.14009857,57.64920044,0.0
0.97716701,84.34549713,1.284049988,603.6879883,75.96559906,55.35839844,3.4
0.999943018,89.46350098,1.261360049,592.6190186,74.50720215,54.46419907,0.0
0.867504001,99.28890228,1.35010004,609.276001,85.67539978,55.28509903,0.0
1.021469951,81.04489899,1.38064003,651.9260254,74.05989838,60.95640182,3.4
1.16170001,142.2660065,1.879670024,584.8029785,118.637001,56.7743988,0.0
0.983622015,140.848999,1.849810004,568.1300049,121.2929993,56.50389862,6.8
0.944884002,91.10929871,1.252159953,584.6820068,75.48870087,52.03730011,6.8
1.085000038,82.40930176,1.341060042,613.0319824,75.51000214,56.80500031,0.0
0.991365016,97.20310211,1.371860027,604.3770142,82.36849976,54.45669937,3.4
1.041239977,151.5399933,1.827409983,594.6950073,124.8359985,56.24079895,6.8
0.949443996,91.52330017,1.301830053,582.723999,77.73000336,52.07389832,3.4
1.085909963,83.50630188,1.345700026,613.6270142,75.59020233,56.84769821,0.0
1.005820036,86.21589661,1.277150035,591.4429932,74.92449951,54.27180099,0.0
0.899797976,91.00289917,1.274770021,587.8690186,76.15280151,54.25270081,0.0
0.976118982,110.1740036,1.60168004,597.7869873,95.25849915,56.44409943,0.0
1.036110044,89.30619812,1.29982996,616.4240112,75.12760162,55.19079971,0.0
0.850364983,92.54190063,1.175019979,564.5499878,74.38860321,52.19729996,0.0
0.979089022,82.56539917,1.310909986,603.0040283,76.01820374,55.31529999,3.4
1.203420043,82.06529999,1.383540034,629.2379761,74.95459747,58.39339828,10.1
1.026219964,84.66919708,1.317819953,618.1140137,74.47119904,56.62070084,3.4
0.989820004,132.5059967,1.757830024,616.9829712,113.2300034,58.18619919,6.8
1.036249995,88.68419647,1.294510007,616.2180176,74.51540375,55.21350098,6.8
0.987062991,93.21730042,1.334730029,624.1970215,78.14320374,55.60110092,0.0
1.025640011,84.90920258,1.313740015,617.947998,74.47389984,56.5970993,3.4
0.892575026,84.92690277,1.275290012,608.177002,76.63289642,53.82389832,0.0
0.947609007,122.1949997,1.545300007,580.1079712,101.4079971,54.81969833,10.1
0.943045974,91.25740051,1.244940042,584.1669922,75.24649811,51.95539856,0.0
0.990463972,128.522995,1.731609941,618.2739868,109.947998,58.22790146,6.8
1.120990038,87.81790161,1.318660021,573.9400024,72.97019958,52.61169815,6.8
0.976190984,115.3209991,1.672860026,597.1790161,100.5009995,56.49700165,0.0
1.210770011,83.76589966,1.421820045,629.4790039,74.89099884,58.43429947,10.1
1.212560058,83.50939941,1.427549958,629.6599731,74.84200287,58.49679947,10.1
1.038509965,86.96620178,1.310549974,617.776001,74.12470245,55.4272995,0.0
0.850673974,91.99810028,1.168630004,564.6799927,74.28759766,52.24200058,0.0
1.15418005,91.60639954,1.330420017,592.289978,74.73809814,52.52119827,0.0
0.946056008,89.57129669,1.267060041,581.2739868,76.03869629,51.90840149,0.0
0.975592971,111.6620026,1.611420035,597.4279785,96.49279785,56.43700027,0.0
0.855049014,154.371994,1.79568994,594.6950073,126.0059967,57.16799927,0.0
1.120839953,88.15110016,1.313189983,573.8519897,73.07260132,52.59600067,6.8
0.779217005,91.62960052,1.173619986,573.9260254,74.5625,51.11289978,0.0
1.097290039,134.0039978,1.858510017,594.3660278,116.3040009,57.79470062,0.0
0.979272008,89.6588974,1.259029984,577.617981,74.20780182,52.47610092,6.8
0.855880976,153.6119995,1.773059964,594.6090088,124.1220016,57.21989822,0.0
1.015239954,81.69779968,1.38428998,651.5479736,74.3082962,60.94860077,0.0
0.983108997,85.65000153,1.294960022,625.710022,76.56400299,57.53039932,0.0
0.896147013,87.50959778,1.294849992,610.7620239,77.53910065,54.06169891,0.0
1.040519953,86.87640381,1.327700019,618.4749756,74.70780182,55.45320129,0.0
0.949575007,92.1651001,1.311560035,584.1779785,79.01080322,52.20080185,3.4
0.945357025,91.06430054,1.260990024,585.3209839,76.21060181,52.09389877,6.8
0.985858023,92.99369812,1.316990018,622.6929932,77.46230316,55.40069962,6.8
0.965272009,94.93289948,1.313879967,609.0609741,80.44480133,54.40579987,10.1
0.873739004,92.15080261,1.214439988,594.9990234,75.09190369,52.26269913,0.0
0.966319025,95.77670288,1.328760028,609.1760254,80.80919647,54.48020172,3.4
1.03610003,88.68299866,1.291200042,616.0139771,74.38289642,55.20240021,6.8
0.990261972,80.80149841,1.303140044,626.8850098,74.26380157,57.64899826,0.0
0.978771985,84.60870361,1.257990003,625.6950073,76.28700256,56.97269821,0.0
0.908953011,105.0859985,1.541010022,604.1500244,91.16329956,55.07600021,0.0
0.912250996,140.1759949,1.60879004,576.927002,112.0220032,54.88579941,0.0
0.953293979,113.3529968,1.462329984,591.0930176,94.76850128,56.66289902,0.0
0.973110974,91.81809998,1.304059982,596.9359741,76.87470245,54.6908989,0.0
1.018069983,133.0,1.804890037,613.1660156,115.3180008,57.95849991,0.0
1.102290034,81.85890198,1.379490018,630.2440186,74.61869812,58.79079819,0.0
1.001569986,87.936203,1.267519951,593.7150269,74.85919952,54.67259979,10.1
1.017140031,81.72689819,1.378029943,651.440979,74.37139893,60.92750168,3.4
1.035560012,91.66960144,1.269749999,601.447998,74.75550079,51.74330139,6.8
1.123010039,96.22869873,1.436139941,616.5969849,81.52839661,55.18889999,10.1
0.849325001,93.41989899,1.193199992,564.0999756,74.55909729,52.10079956,0.0
1.00996995,85.09130096,1.305029988,592.1309814,74.17690277,54.33879852,0.0
