H3A_P_2_6,PhosphorusTreatment
23.73189926,0.0
23.80190086,0.0
42.52519989,0.0
21.86359978,0.0
20.81760025,6.8
49.91859818,0.0
24.39529991,3.4
24.02429962,0.0
24.84659958,0.0
23.31399918,0.0
21.39660072,0.0
24.7928009,3.4
30.44820023,0.0
42.25630188,6.8
26.81030083,0.0
18.40889931,0.0
24.43580055,3.4
19.49920082,6.8
23.90559959,3.4
23.46069908,0.0
23.53160095,0.0
23.13120079,0.0
45.11230087,0.0
28.05990028,0.0
24.70549965,3.4
24.0739994,10.1
28.36840057,0.0
21.07679939,0.0
39.6916008,0.0
20.8220005,0.0
23.60149956,3.4
42.65019989,6.8
49.85169983,0.0
23.63419914,0.0
22.69479942,0.0
35.26580048,6.8
22.43779945,0.0
33.28279877,0.0
23.86709976,0.0
22.71290016,0.0
19.14290047,0.0
22.63430023,0.0
45.05569839,6.8
24.58760071,3.4
21.47170067,10.1
26.36630058,0.0
22.67029953,0.0
23.92880058,0.0
25.26609993,0.0
22.35300064,0.0
22.80410004,0.0
24.07369995,0.0
23.3404007,0.0
23.44050026,3.4
23.95689964,0.0
22.32799911,6.8
33.81969833,10.1
23.32060051,0.0
33.81710052,10.1
23.99909973,0.0
24.76539993,0.0
25.17770004,0.0
21.53160095,0.0
23.66309929,3.4
29.70400047,0.0
23.18250084,0.0
23.53660011,0.0
22.48220062,0.0
23.49869919,3.4
24.86660004,10.1
21.18849945,0.0
21.80579948,0.0
21.63660049,0.0
21.45199966,0.0
21.94799995,0.0
46.78739929,0.0
25.00550079,0.0
23.03770065,3.4
25.18889999,0.0
33.36980057,6.8
22.54430008,3.4
19.08819962,0.0
22.72990036,0.0
23.59320068,0.0
22.87590027,3.4
38.6548996,0.0
43.46419907,0.0
18.31529999,0.0
22.42880058,10.1
31.21109962,10.1
21.22850037,0.0
21.72299957,6.8
22.12350082,10.1
22.3701992,0.0
21.88409996,10.1
38.13600159,6.8
21.30010033,0.0
22.03930092,0.0
24.3090992,0.0
30.98010063,0.0
20.9416008,0.0
27.52109909,0.0
26.8260994,0.0
21.70260048,0.0
21.62059975,10.1
22.48220062,0.0
35.75239944,6.8
21.91189957,6.8
39.19169998,6.8
22.01309967,10.1
20.11919975,0.0
46.08359909,6.8
33.27019882,10.1
23.85169983,0.0
25.39990044,0.0
24.48139954,3.4
22.21640015,0.0
20.99349976,6.8
27.97500038,10.1
46.65019989,6.8
23.34129906,0.0
32.93719864,0.0
24.86630058,0.0
54.12350082,0.0
24.77840042,0.0
48.69779968,0.0
19.05419922,0.0
25.06699944,0.0
21.31439972,0.0
35.17229843,0.0
23.27499962,0.0
23.63669968,10.1
21.18860054,0.0
23.89179993,3.4
22.28800011,0.0
25.63209915,3.4
22.14489937,0.0
20.60619926,0.0
21.18110085,6.8
21.33849907,0.0
35.33929825,0.0
21.77160072,6.8
21.40850067,6.8
25.11380005,3.4
21.40710068,6.8
24.88629913,0.0
40.53340149,0.0
23.99510002,0.0
22.73089981,10.1
23.29599953,0.0
19.44569969,0.0
21.9598999,6.8
17.64209938,6.8
21.26110077,10.1
22.11980057,10.1
19.3470993,0.0
33.82659912,0.0
24.80400085,10.1
23.22909927,3.4
28.21319962,3.4
34.72710037,10.1
36.41410065,0.0
21.69829941,0.0
24.10759926,3.4
39.75099945,6.8
24.63459969,3.4
23.40710068,3.4
24.64410019,0.0
37.76290131,0.0
33.25009918,0.0
24.40679932,0.0
39.94889832,6.8
44.30179977,0.0
23.96319962,0.0
24.53450012,0.0
22.44479942,0.0
32.93320084,10.1
23.12280083,0.0
19.67280006,0.0
24.18729973,0.0
24.47249985,3.4
