Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6
1.456040025,136.2899933,1.337880015,371.4460144,119.9779968,19.53280067
1.546740055,146.503006,1.632120013,326.0169983,173.6860046,28.76180077
1.283750057,144.7610016,1.321720004,406.0230103,152.2180023,24.93250084
1.582299948,129.7940063,1.624940038,312.177002,174.5480042,27.60339928
1.486170053,167.9600067,1.629480004,341.8200073,163.5119934,30.08740044
1.410099983,137.576004,1.333760023,355.8089905,115.2279968,17.38369942
1.501479983,135.0249939,1.344370008,389.2189941,133.253006,22.13360023
1.445919991,172.2610016,1.627709985,338.6640015,159.5780029,29.88710022
1.526720047,155.0570068,1.634940028,331.8540039,169.3630066,29.20490074
1.353610039,141.3379974,1.321400046,400.5960083,151.5599976,24.31819916
1.538450003,151.8399963,1.633990049,330.644989,170.8359985,29.1359005
1.381649971,138.6300049,1.317929983,390.8160095,140.1119995,23.14959908
1.403139949,181.4360046,1.62650001,339.6170044,161.1909943,29.90069962
1.353729963,140.3470001,1.319169998,393.9580078,145.5980072,23.4822998
1.396800041,182.3910065,1.626240015,339.3359985,161.2359924,29.87899971
1.583529949,138.4369965,1.630059958,323.9140015,174.147995,28.60330009
1.390580058,177.9669952,1.625759959,334.5379944,155.4309998,29.64109993
1.307070017,181.3569946,1.62153995,329.3399963,151.4880066,29.67410088
1.563470006,150.2640076,1.63409996,334.3349915,170.973999,29.53280067
1.448220015,139.6679993,1.341259956,374.1040039,130.9259949,20.6522007
1.362499952,170.8650055,1.632069945,325.0920105,154.9490051,28.42560005
1.341539979,141.1880035,1.318719983,391.4450073,145.3589935,23.18320084
1.37767005,141.5570068,1.311450005,376.6159973,135.9080048,21.28849983
1.359560013,139.7669983,1.317250013,387.8919983,139.6289978,22.75489998
1.591240048,132.0540009,1.626739979,316.82901,174.371994,27.92740059
1.368690014,139.595993,1.320760012,400.4240112,148.6699982,24.24609947
1.496359944,175.9429932,1.591070056,353.8410034,165.8820038,30.76539993
1.367980003,146.848999,1.339140058,352.4849854,131.9810028,18.48279953
1.554859996,150.7630005,1.633980036,333.0169983,171.0019989,29.39089966
1.534919977,151.9080048,1.633990049,329.9429932,170.8280029,29.06410027
1.340430021,140.6710052,1.316830039,386.3640137,139.5970001,22.53109932
1.520609975,159.5359955,1.636049986,335.6889954,167.9160004,29.51989937
1.437940001,138.3919983,1.338050008,367.8139954,123.1900024,19.41690063
1.430960059,140.1840057,1.339229941,368.0130005,127.3919983,19.81739998
1.366490006,139.3899994,1.319550037,396.394989,145.5939941,23.76409912
1.384570003,144.5339966,1.337569952,356.3880005,128.0460052,18.96050072
1.532729983,126.1419983,1.326769948,443.5409851,148.5149994,27.92429924
1.472869992,137.0390015,1.341989994,380.1099854,130.0870056,21.08819962
1.467990041,168.8379974,1.628499985,339.3460083,161.151001,29.91279984
1.499160051,135.2940063,1.344269991,388.605011,133.3110046,22.0958004
1.588809967,166.0359955,1.597659945,355.5020142,167.6940002,31.53310013
1.341040015,161.9839935,1.271720052,367.5899963,148.9730072,25.59110069
1.434910059,172.6809998,1.627030015,337.1619873,157.2709961,29.80249977
1.542979956,151.6029968,1.633980036,331.368988,170.8890076,29.21249962
1.587499976,136.4550018,1.62925005,322.0969849,174.3150024,28.42720032
1.485080004,167.3430023,1.629330039,341.0039978,163.1759949,30.02149963
1.341150045,178.9199982,1.625949979,328.0559998,155.147995,29.02339935
1.54806006,162.5769958,1.637480021,344.9519958,168.0310059,30.41430092
1.389469981,137.8730011,1.321589947,405.9110107,148.8890076,24.81970024
1.48913002,168.8730011,1.629760027,343.3080139,164.0590057,30.20459938
1.341240048,163.8600006,1.551399946,343.6799927,139.0169983,25.36700058
1.645020008,136.4279938,1.629459977,332.0350037,172.2689972,28.66760063
1.413570046,135.7310028,1.32111001,405.8309937,146.0870056,24.82419968
1.516829967,137.6430054,1.414350033,368.355011,161.6499939,25.55629921
1.439769983,139.3329926,1.339529991,370.144989,127.185997,19.97820091
1.573050022,149.4069977,1.634189963,335.4410095,171.0050049,29.65929985
1.497269988,135.6620026,1.34434998,388.3089905,133.8159943,22.13509941
1.515110016,158.4490051,1.635900021,333.2479858,167.8280029,29.2894001
1.375849962,139.003006,1.317690015,389.631012,139.8289948,22.99819946
1.43283999,175.4850006,1.627500057,339.3680115,160.2700043,29.92490005
1.373360038,194.0130005,1.621680021,354.1329956,164.5500031,30.44079971
1.584319949,155.4779968,1.637330055,344.8129883,169.3269958,30.66060066
1.532289982,155.4299927,1.635050058,333.5140076,169.3760071,29.36770058
1.346869946,140.8549957,1.318979979,392.6929932,145.6649933,23.33480072
1.327849984,185.0930023,1.624539971,328.6180115,158.9299927,29.04529953
1.496659994,129.9980011,1.322149992,411.7879944,143.7259979,25.90789986
1.436759949,137.6649933,1.336859941,365.8940125,119.8420029,18.95999908
1.491580009,136.2949982,1.344130039,386.8500061,133.9129944,22.03549957
1.496739984,135.5650024,1.344169974,387.9660034,133.3540039,22.05360031
1.523259997,160.2769928,1.636199951,337.1170044,167.8899994,29.65209961
1.608369946,146.3139954,1.634760022,339.7349854,170.8809967,30.15010071
1.361240029,139.5480042,1.318390012,392.3399963,142.6880035,23.27499962
1.392670035,177.7910004,1.625810027,334.7160034,155.5189972,29.65299988
1.463029981,171.3849945,1.628600001,340.9190063,161.9499969,30.03149986
1.581609964,143.7810059,1.632269979,330.3980103,172.5279999,29.18720055
