H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6
121.5469971,2613.76001,17.02210045,65.45179749,54.32490158,30.7567997
66.63870239,1855.180054,7.152080059,60.72600174,60.15810013,27.0666008
81.53029633,2563.98999,9.709300041,68.186203,55.86309814,26.1534996
62.54629898,2921.639893,5.519939899,66.89369965,36.13290024,4.122719765
125.0569992,1316.280029,18.50740051,60.43659973,76.38960266,34.55820084
182.776001,1803.050049,30.10659981,61.03329849,75.67120361,48.44409943
51.80279922,3278.77002,5.305640221,66.80470276,45.4557991,3.638859987
93.30439758,1526.359985,12.32750034,60.80670166,69.35630035,30.23679924
72.45780182,2903.879883,6.506949902,67.1147995,58.90250015,4.083789825
56.4958992,3673.199951,6.517159939,68.01239777,45.84400177,3.429709911
63.52399826,3223.439941,6.768640041,67.19139862,42.89860153,3.987420082
63.53379822,2973.179932,5.889719963,67.50640106,61.83390045,4.117710114
135.095993,1793.25,21.29529953,61.10800171,92.35669708,45.07160187
60.50989914,3203.100098,6.374040127,67.30590057,43.29550171,4.086740017
56.21900177,3391.209961,5.71901989,68.16449738,52.52130127,3.635060072
77.86720276,1895.099976,8.403470039,60.71820068,58.11429977,27.09600067
168.9589996,2442.51001,24.40589905,62.2784996,51.57720184,39.55459976
63.38710022,3025.48999,6.122000217,67.33080292,52.26470184,4.132909775
50.55820084,3133.699951,4.826640129,67.13890076,40.4068985,4.037089825
208.5059967,2022.180054,31.61569977,60.62599945,54.48699951,45.27180099
63.20830154,3090.209961,6.333439827,67.26660156,47.65790176,4.099299908
77.73870087,2320.300049,9.232700348,60.84939957,43.80379868,24.22550011
67.83930206,2941.98999,6.322269917,67.10769653,49.94720078,4.171239853
61.04529953,3317.209961,6.71077013,67.21959686,40.36819839,3.964159966
57.82749939,3230.629883,5.582719803,67.15239716,56.43170166,3.792380095
135.151001,1315.0,21.06629944,60.52909851,83.86740112,36.59609985
55.85250092,3610.530029,6.267829895,68.02899933,46.86920166,3.477240086
61.06399918,3752.26001,7.047939777,66.88800049,42.76620102,3.286789894
177.4210052,2223.060059,29.11380005,61.51729965,71.83999634,55.31949997
74.98049927,1642.02002,9.162150383,60.75709915,65.36319733,28.55870056
58.37080002,3203.919922,5.654119968,67.01139832,51.3227005,3.859620094
73.0565033,2938.469971,6.777619839,67.21240234,39.80500031,4.312059879
102.0739975,1461.380005,14.00189972,60.83840179,71.57710266,31.19529915
101.6309967,1791.810059,12.08600044,60.69409943,63.58200073,28.81430054
73.52590179,2828.290039,6.429940224,66.77030182,38.96910095,4.171929836
117.6169968,1566.23999,16.37249947,60.36209869,87.89730072,33.57949829
