Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,PhosphorusTreatment
1.481559992,170.7369995,1.589650035,344.4670105,165.5200043,30.32139969,0.0
1.303140044,158.4730072,1.266919971,347.2319946,136.9889984,21.96139908,0.0
1.505839944,178.8159943,1.591410041,360.7869873,165.8880005,30.89369965,0.0
1.521020055,178.9100037,1.591930032,365.1860046,165.9649963,30.96809959,0.0
1.476040006,136.7420044,1.342149973,380.9769897,130.1329956,21.1644001,0.0
1.389840007,178.0899963,1.625759959,334.5169983,155.5509949,29.63660049,0.0
1.476160049,130.3899994,1.325019956,431.0589905,148.9850006,26.95179939,5.6
1.502500057,176.9700012,1.591439962,356.6629944,165.9429932,30.84690094,0.0
1.782899976,138.7649994,1.638319969,381.5249939,158.5480042,29.19409943,11.3
1.34879005,141.7810059,1.321239948,399.1470032,151.7640076,24.16720009,0.0
1.37598002,179.371994,1.625540018,333.368988,155.7610016,29.5359993,0.0
1.487830043,166.9839935,1.62943995,341.1560059,163.4149933,30.03079987,0.0
1.366739988,143.7200012,1.31140995,375.1369934,136.4349976,21.03030014,0.0
1.452569962,133.8600006,1.332159996,344.1889954,113.9919968,14.85610008,0.0
1.574769974,164.5700073,1.639909983,351.5299988,167.9199982,31.07769966,16.9
1.452069998,137.2980042,1.338790059,371.6419983,123.4140015,19.78680038,0.0
1.427760005,138.2489929,1.336380005,363.4960022,119.7529984,18.71100044,5.6
1.559720039,143.8919983,1.631489992,325.6990051,174.0950012,28.76519966,0.0
1.343379974,140.7189941,1.31791997,389.6919861,142.6710052,22.94790077,16.9
1.361619949,188.8840027,1.624269962,338.9819946,162.2850037,29.9192009,0.0
1.571449995,141.3000031,1.630869985,325.0270081,174.2169952,28.71920013,0.0
1.556360006,147.0130005,1.632629991,328.8110046,172.6130066,29.02420044,0.0
1.444460034,140.1549988,1.341279984,373.3649902,131.3370056,20.62050056,0.0
1.369799972,139.2579956,1.317559958,389.1499939,139.8500061,22.9253006,0.0
1.521690011,159.8370056,1.636109948,336.269989,167.9069977,29.57379913,16.9
1.367789984,144.0619965,1.334929943,353.6369934,123.5699997,18.46050072,0.0
1.44017005,133.6380005,1.321920037,410.7399902,146.2279968,25.35210037,0.0
1.346339941,140.8569946,1.318879962,392.3880005,145.4069977,23.29599953,0.0
1.658660054,144.6640015,1.582450032,370.743988,160.7059937,29.58340073,0.0
1.49119997,170.1649933,1.63004005,345.0509949,164.4839935,30.33609962,0.0
1.595479965,165.0579987,1.642050028,354.2489929,167.9210052,31.40649986,16.9
1.381880045,142.8110046,1.335530043,355.8139954,123.3909988,18.51199913,0.0
1.445690036,138.7799988,1.339759946,371.6279907,127.1169968,20.09830093,16.9
1.337949991,179.3549957,1.624539971,329.2770081,152.4060059,29.35449982,0.0
1.431300044,139.0370026,1.337890029,366.348999,123.6090012,19.32349968,0.0
1.404520035,136.5559998,1.332749963,352.2780151,114.5279999,16.62829971,0.0
1.400670052,176.9640045,1.626000047,335.2879944,155.6670074,29.69400024,0.0
1.354099989,141.1880035,1.322299957,406.3059998,152.2180023,24.91010094,0.0
1.455819964,138.927002,1.341549993,376.0360107,130.8860016,20.81780052,0.0
1.661270022,166.4609985,1.607879996,354.6950073,167.9109955,31.79109955,16.9
1.646839976,135.9519958,1.628700018,331.6830139,172.3370056,28.58760071,0.0
1.489230037,136.5279999,1.344009995,386.2210083,133.8800049,21.98189926,0.0
1.361240029,139.5480042,1.318390012,392.3399963,142.6880035,23.27499962,16.9
1.471899986,136.2570038,1.34078002,378.3829956,126.5550003,20.63619995,16.9
1.37172997,140.3130035,1.333349943,354.5310059,119.1389999,17.73270035,5.6
1.339380026,141.3339996,1.318650007,391.0220032,145.3350067,23.13220024,0.0
1.401550055,139.6239929,1.334920049,357.5130005,119.3710022,18.07640076,5.6
1.26146996,163.970993,1.313300014,339.1659851,134.5130005,23.63509941,0.0
1.42505002,137.4750061,1.335000038,360.696991,116.1470032,18.11190033,0.0
1.438189983,136.2330017,1.314820051,401.6990051,140.3339996,24.78039932,0.0
1.324970007,142.897995,1.322309971,407.2170105,152.4369965,25.01490021,0.0
1.308069944,149.5480042,1.333739996,329.5799866,128.7330017,17.50329971,16.9
1.613759995,124.1210022,1.324769974,414.6879883,143.9980011,27.27840042,16.9
1.389430046,137.6109924,1.319219947,396.9150085,142.9730072,23.83799934,16.9
1.337260008,142.5269928,1.320440054,394.5310059,151.1589966,23.63529968,0.0
1.339699984,148.3820038,1.335870028,342.4370117,128.7030029,18.07869911,16.9
1.562170029,143.4559937,1.631410003,325.7019958,174.0859985,28.76939964,0.0
1.641109943,120.3389969,1.327299953,436.6040039,146.0800018,27.41040039,0.0
1.468309999,169.0429993,1.628559947,339.6000061,161.3589935,29.93169975,5.6
