Ols_P_0_2,PhosphorusTreatment
4.911119938,0.0
4.727729797,11.3
7.282519817,0.0
4.356019974,0.0
5.012700081,0.0
9.251819611,0.0
4.908860207,22.5
7.442959785,22.5
7.443640232,0.0
4.607460022,0.0
7.915440083,22.5
7.670440197,22.5
4.471610069,0.0
7.970510006,22.5
5.551949978,11.3
5.498439789,22.5
10.51119995,0.0
5.014490128,0.0
6.679120064,33.8
8.83932972,0.0
9.422450066,0.0
9.098460197,33.8
3.948319912,0.0
8.53621006,0.0
3.865230083,22.5
9.933320045,33.8
4.018640041,0.0
4.621910095,22.5
6.893320084,33.8
6.700009823,0.0
2.942589998,0.0
4.725989819,22.5
7.1771698,0.0
9.593779564,33.8
5.313469887,0.0
6.482150078,0.0
5.393620014,11.3
4.148719788,0.0
4.676819801,11.3
4.004300117,33.8
8.079019547,22.5
3.873209953,0.0
6.358719826,22.5
4.798319817,22.5
5.284880161,11.3
3.742739916,22.5
3.854799986,33.8
5.876739979,0.0
5.972459793,11.3
5.635910034,0.0
3.796700001,11.3
10.30029964,0.0
4.307229996,11.3
3.031460047,0.0
6.986710072,0.0
4.884459972,11.3
5.377140045,11.3
4.939089775,0.0
4.866799831,11.3
4.928150177,11.3
5.018209934,0.0
6.705339909,0.0
5.090869904,22.5
4.629950047,0.0
4.414179802,33.8
4.535840034,0.0
5.03523016,11.3
2.987479925,0.0
7.05177021,33.8
3.435800076,11.3
5.260029793,0.0
2.526799917,11.3
8.461170197,0.0
4.330299854,0.0
7.105909824,33.8
4.700870037,33.8
3.49116993,0.0
4.995389938,0.0
4.477590084,33.8
8.960729599,33.8
3.278889894,11.3
4.976200104,22.5
4.854020119,0.0
4.628739834,0.0
4.708350182,0.0
10.16259956,0.0
8.502599716,0.0
8.114580154,22.5
5.358500004,0.0
8.508299828,0.0
4.748360157,0.0
4.606719971,11.3
4.487909794,0.0
5.238200188,22.5
5.354559898,0.0
3.562710047,22.5
7.858039856,22.5
4.514180183,0.0
4.59705019,0.0
5.070720196,0.0
7.220799923,0.0
4.16903019,0.0
5.145639896,0.0
9.502679825,33.8
5.125959873,0.0
9.57460022,33.8
5.920320034,22.5
4.163199902,22.5
2.806010008,0.0
7.083300114,33.8
6.72619009,33.8
5.283860207,0.0
8.993530273,33.8
4.530869961,0.0
5.95675993,0.0
5.050889969,22.5
8.584549904,0.0
8.043809891,22.5
10.61030006,0.0
6.662129879,33.8
5.157599926,0.0
4.619659901,11.3
5.77215004,0.0
4.815350056,0.0
9.368419647,33.8
4.654900074,33.8
3.46697998,0.0
6.594970226,33.8
7.493609905,0.0
5.533889771,0.0
3.299230099,22.5
5.18888998,22.5
5.809579849,22.5
5.196179867,22.5
7.573900223,0.0
5.43073988,0.0
4.226399899,0.0
3.671930075,11.3
3.795239925,33.8
4.829969883,0.0
8.08520031,22.5
5.103159904,22.5
6.930729866,0.0
2.665339947,0.0
5.950890064,33.8
8.110150337,22.5
4.186610222,0.0
6.191430092,0.0
10.06579971,0.0
4.794529915,0.0
5.181240082,11.3
3.674779892,0.0
8.090530396,22.5
3.955080032,33.8
4.701290131,11.3
7.701280117,22.5
6.678140163,33.8
2.622139931,0.0
4.012149811,22.5
6.080880165,22.5
4.126870155,33.8
4.392670155,11.3
3.585469961,11.3
4.601389885,22.5
9.166640282,33.8
2.703660011,0.0
9.407159805,33.8
6.830800056,33.8
9.115209579,0.0
9.222310066,33.8
5.81167984,0.0
5.696010113,22.5
4.357530117,0.0
5.076079845,0.0
6.67016983,33.8
4.64041996,0.0
3.316169977,0.0
4.733769894,0.0
9.721920013,33.8
1.929460049,11.3
6.831669807,11.3
6.892479897,11.3
4.928860188,0.0
6.182020187,33.8
4.575180054,0.0
5.163980007,33.8
5.16685009,0.0
8.564880371,0.0
2.577270031,11.3
4.862959862,0.0
9.004150391,0.0
4.724909782,0.0
4.588850021,11.3
4.525239944,33.8
3.98477006,33.8
3.665849924,0.0
5.520689964,22.5
8.561619759,0.0
4.115610123,0.0
8.100259781,22.5
5.759679794,0.0
5.916880131,22.5
3.113559961,11.3
9.943349838,33.8
5.59968996,11.3
5.022570133,22.5
9.602700233,0.0
5.737460136,33.8
2.606260061,0.0
5.197090149,11.3
3.554759979,0.0
7.226789951,0.0
8.058440208,22.5
4.633790016,0.0
4.092470169,0.0
6.340069771,33.8
7.917140007,22.5
4.228710175,0.0
3.812370062,0.0
6.417349815,33.8
3.830579996,0.0
3.259399891,0.0
5.367459774,0.0
6.0114398,0.0
6.735610008,33.8
9.020810127,0.0
3.715899944,11.3
4.64730978,11.3
3.214220047,11.3
4.537409782,33.8
4.554319859,0.0
5.738790035,0.0
5.12364006,0.0
4.737959862,11.3
4.588119984,0.0
3.944169998,11.3
5.051249981,33.8
4.668819904,0.0
4.664879799,11.3
2.514199972,0.0
4.610579967,11.3
5.628139973,0.0
4.441359997,11.3
3.600759983,0.0
2.555939913,0.0
2.656919956,11.3
4.788310051,11.3
3.529459953,0.0
5.679979801,11.3
2.545190096,0.0
7.180049896,0.0
4.786330223,0.0
4.763519764,0.0
7.969580173,22.5
4.697410107,11.3
7.307169914,0.0
6.816020012,0.0
