M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2
125.9300003,4074.01001,39.97389984,832.0529785,282.8729858,176.3730011
145.5879974,4006.879883,30.99419975,831.8309937,262.7709961,171.4730072
121.4380035,3996.47998,27.11120033,903.4520264,257.4530029,177.4100037
152.0059967,3972.870117,40.06779861,811.9680176,277.4790039,169.4900055
122.0169983,3987.719971,28.02770042,888.7750244,257.3720093,174.3099976
119.7460022,4102.129883,40.4673996,852.0189819,286.7369995,179.6329956
125.7170029,3978.52002,31.72089958,878.6560059,260.6690063,173.076004
152.8309937,4008.399902,39.33649826,797.6560059,298.7090149,187.0209961
153.3200073,4004.01001,42.95859909,810.0239868,316.2420044,189.7969971
155.3609924,3991.649902,37.77880096,807.5910034,284.0220032,178.9750061
153.6450043,3996.969971,40.5931015,810.7390137,300.9320068,185.8399963
131.1869965,4052.840088,37.84009933,830.3330078,278.0190125,175.6309967
158.3059998,4014.76001,33.64070129,766.007019,259.20401,153.5200043
117.348999,4011.159912,29.40589905,881.4829712,264.5010071,173.8350067
140.1829987,4020.919922,33.50419998,828.1599731,267.5469971,173.0480042
129.0299988,3955.350098,25.01449966,918.7039795,250.8079987,179.8869934
155.2960052,3984.290039,37.75569916,812.3770142,281.3070068,177.8480072
187.878006,3940.929932,48.39670181,801.9390259,298.8980103,183.9900055
156.3580017,3933.570068,44.42689896,821.848999,275.1830139,171.3869934
140.1860046,4009.419922,29.6942997,843.0599976,258.9129944,169.1230011
163.8890076,3983.040039,30.88969994,800.5529785,240.673996,154.2230072
152.9669952,4004.320068,31.05699921,816.7849731,257.2609863,166.4649963
155.7680054,3976.610107,37.33200073,805.302002,267.6239929,168.7740021
130.9920044,4017.179932,31.78120041,854.4199829,260.7099915,170.0829926
157.5579987,3993.219971,34.84949875,797.0560303,265.2430115,166.9369965
151.996994,3963.600098,39.59349823,812.5720215,270.1199951,168.6380005
193.2079926,3949.340088,52.30519867,794.9829712,337.4360046,199.5820007
117.6169968,4046.01001,33.79980087,862.9970093,268.2810059,172.447998
167.0059967,3972.820068,46.63259888,805.0009766,313.4490051,185.4320068
154.6340027,3988.580078,38.68870163,811.7600098,287.4920044,180.1950073
139.4060059,4036.820068,35.44779968,821.4030151,272.3850098,173.9380035
153.3209991,3993.560059,41.68859863,804.0809937,302.322998,182.5209961
146.5590057,3900.290039,42.54769897,832.5839844,269.178009,173.1190033
132.0910034,3987.120117,29.1807003,859.2280273,248.8639984,165.227005
152.6349945,4024.120117,34.98109818,773.9329834,272.3510132,169.4259949
121.8700027,4009.580078,32.08039856,866.2559814,261.4460144,170.4689941
152.7839966,3999.25,29.29630089,825.0540161,255.2899933,167.6730042
165.0240021,3989.330078,26.29730034,844.9099731,259.6940002,178.3119965
142.6369934,3990.129883,25.34000015,849.9240112,254.3580017,170.473999
157.2910004,3979.889893,34.88270187,805.6500244,261.3269958,167.6309967
150.75,4018.350098,33.40250015,805.6989746,263.7579956,168.3589935
147.3659973,3982.870117,41.90409851,812.7299805,289.2250061,167.951004
156.0220032,3949.540039,44.30070114,814.4979858,286.5979919,170.0549927
134.6159973,4029.050049,33.91429901,836.7739868,268.0759888,173.2519989
167.8639984,3973.23999,29.22089958,806.1859741,244.5279999,163.6820068
127.6309967,4067.72998,39.83890152,830.309021,282.7860107,176.7409973
169.2059937,3983.209961,29.68889999,784.6929932,221.1399994,139.654007
155.2380066,4007.5,43.62829971,822.5529785,323.5849915,197.4750061
164.0010071,4002.939941,31.18190002,774.3850098,230.8240051,139.0740051
132.6329956,3980.800049,27.17280006,870.8070068,251.6199951,170.6719971
171.4790039,3987.47998,29.37059975,768.6710205,207.5390015,124.5110016
161.6159973,3984.280029,26.07439995,831.947998,251.3000031,169.7559967
153.3280029,3980.320068,40.13999939,804.9530029,286.0669861,175.625
125.8669968,3959.399902,25.40069962,917.0300293,250.8289948,178.9889984
121.0019989,4056.22998,34.78079987,853.4970093,265.3850098,165.5970001
138.7680054,4041.550049,38.92300034,814.4899902,285.3009949,179.8159943
127.862999,4010.909912,31.8715992,855.3060303,257.2590027,166.2089996
153.4920044,4000.469971,39.40159988,805.5440063,297.8280029,186.0460052
118.5400009,4011.699951,30.72200012,863.7340088,262.9710083,170.0679932
140.0070038,3998.889893,27.72330093,848.8969727,256.4450073,170.0800018
119.0550003,4003.899902,28.8696003,883.6119995,262.2579956,173.9859924
117.3259964,4045.25,33.65909958,863.0219727,268.4070129,172.5899963
150.5160065,4005.76001,31.23329926,821.4050293,260.1610107,168.7299957
150.8699951,3994.070068,42.12580109,806.3439941,300.0100098,176.9450073
152.8509979,3997.969971,42.40779877,798.2119751,305.6640015,180.7189941
144.8029938,3955.610107,41.67890167,824.6079712,269.0390015,152.3289948
181.8739929,3942.699951,47.16600037,803.3049927,290.6690063,181.8339996
153.2830048,4015.120117,35.05210114,769.3690186,282.2319946,172.4149933
144.9349976,4028.689941,37.66230011,798.2910156,297.9169922,193.5
154.4259949,4001.540039,37.77099991,800.8930054,289.2999878,182.3580017
123.0960007,3981.189941,27.79260063,891.1069946,255.1829987,174.3860016
154.427002,4011.429932,35.15520096,770.9039917,281.5700073,171.2680054
168.5870056,3941.27002,45.33919907,809.289978,281.493988,177.6750031
154.4750061,3967.070068,37.7820015,808.2089844,263.4429932,168.5440063
155.9799957,4008.800049,43.88380051,822.2050171,326.1929932,200.0390015
159.5019989,3964.560059,44.60839844,817.132019,302.7569885,176.9669952
137.3739929,4044.820068,38.97290039,816.5640259,284.2799988,178.9750061
123.7249985,4084.850098,40.36299896,824.9920044,283.2099915,173.572998
166.5800018,3981.26001,28.29770088,798.2230225,251.7120056,169.2630005
181.8769989,3965.860107,50.04000092,800.1049805,333.5090027,197.6300049
159.7870026,3941.530029,44.56269836,817.5230103,279.9599915,172.7669983
194.496994,3937.47998,50.31750107,801.4240112,318.1419983,188.7920074
118.2890015,4007.070068,29.02510071,882.6329956,263.3059998,173.9369965
164.0720062,3983.199951,29.99620056,807.3759766,251.6269989,164.9349976
132.2039948,3970.199951,27.08009911,888.559021,249.2290039,172.6470032
116.9909973,4065.300049,35.83769989,864.7559814,270.5840149,173.2180023
132.871994,4048.47998,37.75220108,828.0120239,278.1809998,175.9570007
147.0549927,4024.959961,35.18669891,807.8779907,272.3309937,173.2619934
156.5379944,3985.280029,37.77999878,802.2349854,273.5629883,169.4279938
129.4830017,4057.73999,37.94079971,832.473999,277.9410095,175.2749939
135.9190063,4048.300049,39.03390121,818.6030273,283.4809875,178.2830048
189.9640045,3940.419922,49.54219818,803.0839844,314.1650085,187.2899933
128.8800049,3967.800049,26.96529961,896.7219849,244.8880005,172.5350037
148.2890015,3951.449951,42.85219955,827.2189941,274.230011,158.0460052
114.0,4094.870117,39.92819977,865.0200195,279.6029968,177.5789948
154.375,3996.219971,38.77360153,806.8460083,291.553009,182.5269928
153.6150055,3997.76001,40.33610153,809.5170288,300.2590027,185.901001
144.2189941,4026.320068,33.5992012,818.4400024,266.9030151,171.7910004
155.0189972,4003.75,31.10479927,811.4849854,254.473999,163.8240051
121.8939972,4093.300049,40.46089935,832.5560303,284.223999,175.022995
153.4810028,3997.129883,41.39030075,799.3900146,303.8609924,184.7189941
151.2089996,3917.949951,41.64400101,825.6190186,261.052002,173.1629944
