M3_P_0_2,PhosphorusTreatment
16.57349968,18.0
17.87179947,18.0
13.25179958,0.0
14.67350006,0.0
14.87989998,9.0
15.43739986,27.0
16.73419952,18.0
17.36030006,0.0
14.92029953,9.0
16.27219963,27.0
16.48740005,18.0
16.86030006,0.0
16.73080063,27.0
16.5163002,0.0
14.27340031,9.0
16.29590034,9.0
18.10709953,18.0
13.25129986,0.0
16.65940094,27.0
16.25790024,9.0
16.70859909,0.0
14.79290009,0.0
16.42429924,9.0
16.12520027,9.0
14.58069992,0.0
16.31710052,27.0
16.86230087,18.0
17.65719986,18.0
17.54400063,27.0
16.46800041,27.0
15.27390003,27.0
15.44690037,9.0
13.41320038,0.0
16.68959999,0.0
17.19059944,0.0
17.13249969,18.0
17.37290001,18.0
16.85890007,0.0
16.53680038,9.0
13.81639957,0.0
13.47439957,0.0
16.19860077,9.0
16.2439003,27.0
16.96649933,0.0
15.8828001,18.0
17.30319977,27.0
17.12000084,27.0
17.29540062,0.0
17.25510025,18.0
14.30910015,27.0
15.18010044,27.0
13.69229984,0.0
17.95840073,18.0
16.36879921,9.0
13.52439976,0.0
14.85659981,0.0
17.18910027,0.0
15.58370018,0.0
15.16079998,27.0
17.36359978,0.0
16.26950073,27.0
16.02569962,9.0
15.95930004,9.0
13.64229965,0.0
17.44779968,18.0
17.27540016,18.0
14.15069962,9.0
16.35499954,18.0
14.02099991,0.0
16.56830025,27.0
16.41480064,9.0
15.55860043,18.0
17.21619987,0.0
13.96539974,0.0
14.60239983,0.0
14.83119965,9.0
14.7038002,27.0
13.99709988,0.0
13.23569965,0.0
17.1576004,18.0
15.74670029,27.0
17.05800056,0.0
13.84739971,0.0
15.63759995,0.0
15.72189999,0.0
16.69479942,9.0
16.38979912,9.0
15.30679989,9.0
17.43560028,0.0
16.95919991,0.0
13.49139977,27.0
14.86810017,27.0
16.93400002,0.0
13.49989986,0.0
13.79209995,0.0
17.08320045,27.0
16.40320015,0.0
17.22340012,0.0
15.32149982,27.0
17.98520088,18.0
13.7013998,0.0
14.0685997,0.0
17.76609993,0.0
16.00939941,27.0
15.30360031,27.0
15.62590027,0.0
16.82649994,0.0
16.5862999,9.0
16.89349937,18.0
14.06960011,9.0
17.27230072,0.0
13.55000019,0.0
13.74170017,0.0
17.20899963,0.0
13.41349983,27.0
17.08909988,9.0
17.67679977,27.0
16.89459991,0.0
16.28770065,9.0
13.2329998,0.0
16.69860077,0.0
16.18379974,9.0
14.20960045,9.0
15.01449966,27.0
18.00189972,18.0
17.34079933,18.0
15.65869999,18.0
14.20769978,27.0
17.96839905,18.0
16.79649925,27.0
17.12229919,0.0
13.60070038,0.0
16.10689926,27.0
17.07040024,9.0
16.02260017,27.0
15.17500019,27.0
15.75839996,0.0
14.08969975,0.0
15.31379986,9.0
14.3987999,9.0
16.86300087,9.0
13.90250015,0.0
17.0170002,18.0
17.08239937,27.0
13.61340046,0.0
15.52050018,18.0
13.80519962,0.0
17.43810081,27.0
16.12260056,27.0
15.27149963,27.0
13.88370037,0.0
14.1906004,9.0
17.99909973,18.0
13.55029964,0.0
16.52680016,0.0
13.58950043,0.0
17.71019936,0.0
16.77190018,27.0
14.78339958,0.0
17.08749962,0.0
14.43120003,9.0
14.82989979,0.0
17.81439972,0.0
16.89970016,27.0
13.87530041,0.0
16.74110031,0.0
17.05290031,0.0
16.68490028,9.0
16.4279995,0.0
13.56060028,0.0
17.3946991,18.0
17.22719955,18.0
16.6072998,0.0
15.19120026,27.0
16.65060043,18.0
15.12730026,27.0
17.32250023,18.0
16.19829941,0.0
16.68390083,27.0
14.07670021,9.0
17.95210075,18.0
13.56439972,27.0
14.85109997,0.0
16.85610008,0.0
15.54940033,0.0
17.62820053,0.0
14.82689953,0.0
16.98410034,18.0
16.53249931,0.0
14.36750031,9.0
15.13399982,27.0
16.48950005,0.0
15.40089989,9.0
16.81200027,0.0
14.03250027,0.0
13.38850021,0.0
17.10589981,0.0
17.11120033,9.0
15.40620041,9.0
17.09589958,27.0
16.05209923,9.0
15.87370014,27.0
15.83600044,0.0
13.71949959,0.0
16.82299995,0.0
16.30200005,0.0
15.70899963,0.0
16.5102005,9.0
17.17239952,9.0
16.10639954,27.0
17.13669968,9.0
14.95660019,0.0
13.69999981,0.0
14.44209957,9.0
16.17270088,27.0
16.98380089,27.0
17.02179909,0.0
14.37889957,9.0
17.45050049,0.0
15.09759998,27.0
17.62000084,27.0
17.2385006,0.0
15.1906004,9.0
17.14069939,18.0
15.80060005,18.0
16.38549995,9.0
16.12179947,27.0
17.24729919,9.0
15.11460018,9.0
17.18840027,18.0
15.25030041,27.0
17.36680031,18.0
