H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,PhosphorusTreatment
62.07640076,2914.23999,5.344039917,58.39020157,45.25249863,4.712180138,33.8
61.65510178,3131.72998,5.583199978,63.52080154,46.41479874,4.87045002,11.3
116.223999,2403.790039,15.9453001,74.60169983,65.03849792,56.96519852,22.5
97.12120056,2171.909912,12.24250031,59.08810043,43.31079865,31.69720078,0.0
62.94459915,2900.5,5.43817997,57.58100128,36.80329895,4.718540192,0.0
93.45439911,2242.780029,11.78460026,61.22140121,44.12450027,34.7140007,11.3
92.16850281,2354.439941,11.68239975,64.79820251,52.95819855,42.30690002,0.0
85.7562027,2650.540039,10.30529976,70.52999878,63.57759857,38.09820175,22.5
82.68000031,2487.620117,9.440850258,62.07180023,53.542099,31.55599976,11.3
98.50289917,2194.050049,12.77429962,64.25109863,54.17839813,42.23770142,22.5
134.2539978,1477.569946,18.76840019,66.11840057,82.07620239,47.29219818,22.5
61.88130188,2895.689941,5.326280117,58.1216011,40.60969925,4.681960106,0.0
125.9749985,2322.929932,17.62050056,77.69580078,71.78019714,64.72799683,0.0
135.8190002,1540.069946,19.16839981,68.77960205,99.64189911,51.86090088,0.0
132.4369965,2294.76001,18.74029922,76.78089905,64.53140259,61.09469986,0.0
61.82099915,3244.629883,5.760300159,64.8690033,40.57400131,4.833159924,0.0
64.05879974,2974.26001,5.550429821,59.0984993,40.50170135,5.791969776,0.0
64.30180359,2941.110107,5.584969997,57.94580078,39.0163002,5.053460121,0.0
89.0460968,2555.25,10.65499973,69.74160004,57.07189941,36.25870132,33.8
66.16130066,3097.120117,5.977719784,62.00120163,44.72520065,5.00564003,33.8
61.38809967,3078.550049,5.467510223,62.81800079,49.62820053,4.878530025,0.0
63.60770035,2941.23999,5.515960217,57.57870102,36.86019897,4.593800068,0.0
131.753006,1461.699951,18.26199913,64.896698,74.81939697,45.36959839,0.0
61.87549973,2934.659912,5.325980186,58.93600082,51.28290176,4.771540165,0.0
113.2139969,1716.430054,15.00940037,59.99219894,53.79389954,37.12620163,0.0
117.1050034,2382.639893,16.09639931,75.00250244,66.66529846,57.93579865,22.5
67.9940033,3297.370117,6.494450092,64.99269867,47.49850082,5.07667017,0.0
91.78500366,2953.300049,11.4343996,81.01689911,53.37609863,42.02479935,0.0
67.686203,3248.159912,6.388770103,64.36630249,47.79299927,5.096280098,22.5
118.9280014,1605.25,16.11170006,61.34749985,63.12559891,40.46620178,0.0
75.97250366,2562.699951,8.120249748,54.87939835,51.00839996,9.957300186,33.8
66.70809937,3276.350098,6.299749851,65.21299744,52.4822998,5.125830173,0.0
136.2100067,1526.790039,19.21109962,68.22609711,94.63929749,50.74240112,0.0
124.8570023,1662.910034,17.3166008,67.34570313,96.83139801,48.36209869,0.0
65.37879944,3037.120117,5.828110218,61.18280029,45.14590073,5.07186985,33.8
68.32260132,3363.25,6.62928009,65.81130219,46.53070068,5.045080185,0.0
66.75360107,3344.0,6.376900196,66.21150208,50.76839828,5.082349777,11.3
66.47930145,3331.439941,6.316150188,66.11689758,52.93529892,5.186759949,11.3
134.6580048,1623.430054,19.01709938,70.81880188,107.7900009,55.91130066,0.0
140.1679993,1521.73999,19.86499977,68.13800049,85.67259979,50.04899979,33.8
63.667099,2904.639893,5.518070221,57.28730011,36.27360153,4.95593977,0.0
123.9509964,2331.27002,17.27420044,75.54160309,66.40720367,60.2010994,0.0
63.41899872,3001.449951,5.62969017,61.52289963,72.39569855,5.148769855,0.0
104.2080002,1923.829956,13.38729954,59.05950165,46.96269989,33.83160019,0.0
63.54550171,2925.870117,5.500150204,58.05469894,40.16830063,5.216450214,33.8
94.47799683,2269.73999,12.04389954,63.49760056,50.11050034,39.9864006,0.0
61.99459839,3195.25,5.710390091,64.32479858,41.98320007,4.852759838,0.0
64.72170258,2974.51001,5.625790119,58.68489838,42.32320023,5.087560177,0.0
63.81190109,2930.969971,5.529270172,58.06159973,38.31800079,5.357120037,33.8
