H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,PhosphorusTreatment
35.08530045,2134.620117,4.56306982,68.58249664,42.70299911,3.530879974,16.9
38.24319839,1985.810059,4.344449997,65.94550323,41.10390091,2.3613801,0.0
41.07649994,2108.22998,4.625889778,67.78160095,39.72399902,2.357209921,0.0
41.01509857,2115.919922,4.674890041,66.57559967,39.71860123,2.21333003,0.0
41.03820038,2112.909912,4.657800198,66.93699646,39.71490097,2.247489929,0.0
35.30319977,2034.119995,4.512479782,67.89240265,42.49760056,2.600739956,22.5
51.5,2012.5,4.457230091,66.25810242,41.82970047,3.636159897,16.9
46.65980148,2101.320068,4.547460079,65.0535965,41.44060135,5.246729851,0.0
41.09400177,2107.090088,4.641620159,67.26689911,39.71269989,2.289750099,0.0
47.83409882,2085.780029,4.505589962,67.73220062,39.72449875,2.29531002,0.0
38.2120018,2144.379883,4.579030037,67.76069641,42.44520187,5.072219849,0.0
42.53779984,1959.920044,4.459589958,67.35900116,40.50709915,2.1489501,0.0
50.51340103,1933.069946,4.35145998,65.0687027,41.43090057,2.048409939,22.5
50.90019989,1830.439941,4.083720207,62.12609863,38.90420151,1.529320002,0.0
48.41790009,2078.189941,4.560719967,64.89620209,41.41199875,5.295889854,0.0
45.14780045,1981.849976,4.373620033,68.11840057,42.02149963,2.869689941,16.9
38.48550034,2008.51001,4.52835989,66.99859619,42.28079987,2.664930105,22.5
35.43880081,2162.699951,4.763060093,64.85410309,41.85820007,2.741839886,0.0
39.38539886,1964.540039,4.112619877,67.49530029,41.4897995,2.139659882,28.2
41.83119965,1948.829956,4.490429878,67.15339661,40.4272995,2.151730061,0.0
43.58470154,2005.73999,4.50744009,65.93319702,42.41360092,3.268719912,0.0
42.53089905,1979.52002,4.422989845,68.04720306,40.81290054,2.176009893,0.0
38.75130081,2118.22998,4.526239872,67.63700104,42.57559967,4.544640064,16.9
38.10290146,2159.52002,4.460869789,68.00389862,42.95959854,4.522049904,16.9
34.99399948,2107.320068,4.578370094,65.45580292,41.69979858,2.90692997,0.0
48.77560043,2093.959961,4.533279896,65.22570038,41.52009964,5.963659763,0.0
35.21310043,2164.340088,4.576650143,66.35189819,42.65029907,3.690819979,16.9
48.6385994,1993.910034,4.427390099,67.45729828,40.31230164,2.069319963,0.0
45.7201004,1978.400024,4.401229858,67.61910248,41.97520065,2.771800041,16.9
33.55939865,2224.75,4.951950073,64.3884964,42.56330109,2.279040098,16.9
43.6167984,1893.079956,4.519519806,64.92749786,40.0304985,1.845090032,28.2
49.6556015,1936.369995,4.255819798,65.75219727,41.49010086,1.982249975,0.0
55.14210129,1894.069946,4.149139881,66.81390381,39.34880066,1.762989998,16.9
53.73809814,1974.109985,4.412310123,65.04299927,41.44269943,3.021029949,22.5
34.40790176,2179.689941,4.663499832,65.97119904,42.65000153,3.560899973,16.9
63.72079849,1899.98999,4.115719795,65.99420166,39.69889832,1.74477005,0.0
53.98920059,1902.22998,4.155580044,67.55149841,39.4056015,1.807999969,16.9
57.58599854,1922.26001,4.22988987,66.95929718,39.37540054,1.798930049,16.9
43.38790131,2077.129883,4.590760231,64.63200378,41.75260162,3.923779964,28.2
45.00360107,1948.859985,4.296710014,66.92819977,42.09579849,1.94343996,0.0
50.08980179,1953.5,4.398829937,66.58270264,40.22999954,1.954429984,28.2
46.20289993,1954.640015,4.098559856,68.69819641,42.22309875,1.93524003,0.0
39.05590057,2143.060059,4.69618988,65.88459778,42.87889862,5.256519794,0.0
40.83409882,2123.100098,4.693729877,66.32409668,39.72909927,2.191169977,0.0
48.5929985,2068.850098,4.524459839,64.97049713,41.67309952,4.620299816,28.2
42.45890045,2140.870117,4.686510086,64.33499908,41.41139984,4.451300144,0.0
35.26990128,2163.949951,4.791069984,65.95079803,42.7560997,2.725579977,0.0
42.37310028,2002.829956,4.493589878,66.36190033,42.53160095,3.369339943,0.0
36.01910019,2190.219971,4.51444006,70.78869629,42.38249969,3.718590021,0.0
39.59609985,1979.5,4.621039867,67.45559692,40.06420135,2.500720024,22.5
41.57860184,1945.339966,4.073090076,68.85070038,42.10449982,1.841789961,0.0
48.92110062,2027.640015,4.528240204,64.99259949,42.09280014,3.553839922,0.0
43.86470032,2085.360107,4.561289787,64.07879639,41.63219833,3.395800114,28.2
62.91289902,1901.640015,4.137090206,65.85919952,39.65940094,1.750229955,0.0
38.03110123,2127.449951,4.679560184,66.73470306,41.0943985,3.18633008,0.0
53.62469864,1968.339966,4.42113018,64.92790222,41.43109894,2.902620077,22.5
44.38349915,1904.119995,4.449679852,65.59329987,40.20780182,1.91505003,28.2
45.52769852,1940.589966,4.276199818,66.9865036,41.88740158,1.947939992,0.0
51.20000076,1928.040039,4.302549839,65.31310272,41.44229889,1.919970036,0.0
39.40449905,1938.77002,4.739620209,65.7888031,39.91049957,2.519659996,22.5
52.82189941,1912.290039,4.426119804,64.0891037,41.31669998,1.910750031,22.5
32.99110031,1942.689941,4.263269901,70.90019989,42.0719986,2.071650028,0.0
50.21440125,1913.569946,4.541890144,64.99250031,41.14519882,2.062380075,0.0
37.53630066,1940.819946,3.94791007,72.47779846,41.73220062,2.2822299,28.2
32.24700165,2239.27002,4.752639771,66.30819702,43.28929901,4.998169899,0.0
43.63539886,1964.5,4.120739937,68.95970154,42.27799988,2.044090033,0.0
46.67150116,2074.780029,4.534220219,64.5707016,41.63729858,4.013040066,28.2
