Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,PhosphorusTreatment
0.266175985,48.35219955,0.429881006,105.8909988,44.28889847,2.019409895,0.0
0.912389994,82.67839813,1.412539959,166.6499939,44.19480133,4.383039951,0.0
0.374882996,58.1053009,0.667693973,122.762001,46.6875,2.63470006,9.0
0.810750008,68.89299774,0.784135997,158.5110016,50.49440002,3.359139919,27.0
0.696976006,73.51029968,0.820602,164.0420074,51.55469894,3.441040039,9.0
1.260619998,88.70320129,1.578019977,176.3430023,44.0080986,4.10585022,0.0
0.725789011,76.45359802,0.840978026,164.8000031,49.55049896,3.415030003,9.0
1.285490036,85.72579956,1.315750003,174.3119965,43.73130035,3.732219934,0.0
1.122939944,79.98210144,1.073629975,167.625,43.75170135,3.600569963,0.0
1.150269985,80.69509888,1.100000024,168.7120056,43.73669815,3.627769947,0.0
1.056349993,81.84999847,1.239539981,168.6529999,44.09420013,3.795830011,0.0
0.348212004,53.6814003,0.32694301,129.7100067,47.4056015,2.814120054,27.0
0.719312012,77.82959747,1.233540058,158.4420013,43.94860077,3.983340025,0.0
0.400602996,56.46829987,0.383183002,134.2899933,47.70389938,2.953150034,0.0
1.082489967,84.36810303,1.399270058,170.4629974,44.18420029,4.027299881,0.0
0.90159899,75.24810028,0.921320975,159.1569977,43.83509827,3.37864995,0.0
0.472384989,57.73149872,0.429008991,140.3139954,48.02119827,3.283659935,27.0
0.836818993,73.55740356,0.864497006,156.1809998,43.81819916,3.288680077,0.0
0.85224098,80.31349945,1.281829953,163.397995,44.11809921,4.111750126,9.0
0.344321996,54.5,0.368043989,128.2709961,46.04850006,2.810250044,0.0
0.712957978,73.14440155,0.915063977,153.723999,43.8716011,3.306230068,18.0
1.027819991,83.09279633,1.319630027,168.4579926,44.29339981,3.918459892,0.0
0.336302012,52.49760056,0.315858006,123.2480011,45.27619934,2.602999926,9.0
0.272592992,48.65409851,0.380227,107.1849976,44.42789841,2.034229994,27.0
0.656890988,73.66649628,0.845160007,162.6060028,51.43799973,3.436630011,18.0
0.319276005,52.66770172,0.371316999,121.2429962,45.47259903,2.545890093,18.0
1.182109952,85.90319824,1.459200025,173.371994,44.06779861,4.012040138,27.0
