H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,PhosphorusTreatment
70.3565979,1680.829956,6.575290203,93.19429779,92.38220215,22.0515995,5.6
116.5559998,1550.97998,15.06299973,84.95300293,110.4049988,84.00579834,0.0
70.94789886,1686.77002,6.088479996,94.58920288,94.81140137,36.39410019,0.0
102.7770004,1555.319946,12.0685997,84.71720123,110.8190002,77.36019897,0.0
131.7910004,1519.640015,21.05649948,86.86049652,107.3850021,110.5690002,0.0
71.87770081,1683.310059,6.768819809,93.26460266,92.42829895,19.41279984,0.0
68.16840363,1677.0,6.230370045,93.103302,92.29550171,27.89559937,0.0
138.3379974,1517.060059,23.59690094,86.88659668,107.1880035,122.0759964,0.0
123.5449982,1547.800049,18.09770012,85.02999878,110.0950012,95.37590027,0.0
68.69660187,1683.51001,6.060770035,94.21299744,94.42479706,34.98619843,0.0
120.4309998,1549.069946,16.90309906,85.00299835,110.2089996,91.22910309,11.3
65.18360138,1679.859985,5.96821022,93.77829742,93.87319946,28.66049957,0.0
147.1000061,1515.349976,25.20949936,86.93049622,107.1399994,124.6259995,0.0
67.93650055,1682.569946,6.09871006,94.06079865,94.22949982,31.90859985,0.0
148.3500061,1515.089966,25.43000031,86.93299866,107.1309967,125.1039963,0.0
108.6429977,1553.26001,13.23270035,84.87120056,110.5690002,80.04730225,0.0
147.1629944,1513.839966,26.6595993,86.92289734,106.9509964,135.0500031,0.0
153.322998,1510.599976,29.03089905,87.01730347,106.625,145.8359985,0.0
116.8880005,1550.02002,16.14900017,84.99890137,110.2539978,89.76080322,11.3
68.2928009,1677.439941,6.309050083,93.03050232,92.25920105,25.12949944,0.0
148.5720062,1511.569946,27.74740028,86.89350128,106.7819977,137.1519928,0.0
68.30180359,1682.869995,6.140450001,94.07389832,94.25279999,31.77079964,0.0
66.14399719,1695.869995,6.094709873,94.19789886,93.38610077,26.07889938,0.0
66.71710205,1681.209961,6.092599869,93.88089752,93.99980164,28.69440079,0.0
103.7539978,1554.869995,12.24989986,84.76409912,110.7330017,77.85810089,0.0
68.0326004,1682.800049,6.049119949,94.12930298,94.30899811,33.60039902,5.6
129.1860046,1532.589966,20.8118,85.98220062,108.8740005,108.7659988,0.0
69.51920319,1677.48999,6.435480118,92.91940308,92.29329681,23.55800056,0.0
117.9970016,1549.73999,16.35269928,84.99970245,110.2440033,90.08409882,11.3
120.9229965,1548.939941,17.00629997,85.00229645,110.2030029,91.38710022,11.3
67.87950134,1682.290039,6.189320087,93.9693985,94.10949707,28.99539948,0.0
126.2360001,1546.650024,19.23629951,85.0714035,109.9800034,99.59780121,16.9
70.16169739,1680.290039,6.540150166,93.15879822,92.36389923,22.54870033,0.0
69.46690369,1679.02002,6.446690083,93.0931015,92.32420349,23.65340042,16.9
67.56919861,1682.26001,6.062759876,94.04470062,94.20200348,31.95140076,0.0
70.31079865,1679.5,6.52466011,93.06680298,92.37039948,22.85779953,16.9
70.86270142,1685.5,6.119430065,94.57569885,94.69059753,36.03789902,5.6
68.65499878,1677.920044,6.325019836,93.09760284,92.30039978,25.77409935,0.0
134.3679962,1518.48999,22.14710045,86.86450195,107.288002,116.0670013,5.6
68.06819916,1676.920044,6.224500179,93.09320068,92.28659821,27.76889992,0.0
117.9609985,1535.98999,18.27560043,85.92120361,109.0749969,100.1230011,16.9
98.82790375,1551.72998,14.38599968,88.42520142,95.47389984,64.93000031,0.0
139.904007,1516.119995,24.48859978,86.89150238,107.1050034,127.1230011,11.3
119.7529984,1549.25,16.74600029,85.00260162,110.2190018,90.9076004,11.3
107.1210022,1553.76001,12.87349987,84.84390259,110.6149979,79.14559937,0.0
131.7109985,1519.619995,21.04269981,86.8553009,107.3789978,110.7600021,0.0
153.7870026,1511.709961,27.94910049,86.92389679,106.810997,138.2339935,0.0
123.4520035,1547.219971,18.81439972,85.12989807,109.9840012,99.0582962,16.9
68.00440216,1682.810059,6.029809952,94.15869904,94.32749939,34.01850128,5.6
131.6959991,1519.72998,21.01600075,86.86959839,107.4000015,110.0530014,0.0
124.6309967,1543.939941,19.92399979,91.81719971,102.5780029,94.77649689,0.0
101.5540009,1554.920044,12.5703001,84.79329681,110.5530014,80.61190033,0.0
66.71499634,1681.540039,5.975800037,94.02559662,94.15370178,32.49539948,0.0
78.69779968,1651.699951,8.013770103,87.39029694,100.1930008,47.1216011,0.0
69.41269684,1679.02002,6.438980103,93.10369873,92.32450104,23.8281002,16.9
115.5999985,1550.380005,15.88850021,84.99449921,110.2689972,89.23449707,11.3
67.77420044,1676.609985,6.199379921,93.06990051,92.26519775,27.74570084,0.0
126.7149963,1546.51001,19.33009911,85.05819702,109.9779968,99.70529938,16.9
65.5094986,1680.119995,5.997580051,93.79440308,93.89440155,28.54529953,0.0
141.0789948,1516.51001,24.15620041,86.90440369,107.1729965,122.9449997,0.0
151.5800018,1514.900024,25.36980057,87.09130096,107.2699966,120.9369965,5.6
117.5550003,1549.26001,17.13899994,85.07800293,110.1169968,94.0401001,0.0
122.9179993,1547.959961,17.98019981,85.03620148,110.098999,95.24479675,0.0
68.15170288,1682.76001,6.119760036,94.07129669,94.24700165,31.92239952,0.0
159.9900055,1511.97998,27.5862999,86.89949799,106.9179993,133.0549927,11.3
62.37739944,1677.660034,5.70607996,93.69360352,93.73090363,30.95019913,16.9
70.62799835,1681.189941,6.612349987,93.19159698,92.38510132,21.43440056,5.6
67.53900146,1676.400024,6.186240196,93.04509735,92.2440033,27.46920013,0.0
67.9720993,1676.839966,6.219089985,93.08309937,92.2779007,27.64080048,0.0
126.0950012,1546.660034,19.24069977,85.08070374,109.9759979,99.72850037,16.9
111.7190018,1551.48999,15.22869968,84.9763031,110.2929993,88.14450073,11.3
67.30519867,1681.910034,6.088369846,93.97920227,94.11930084,30.42790031,16.9
146.848999,1513.939941,26.57130051,86.92189789,106.9580002,134.727005,0.0
135.8399963,1518.219971,22.48060036,86.88150024,107.2870026,116.4039993,5.6
111.8759995,1551.869995,14.50189972,84.9332962,110.4150009,84.53549957,0.0
67.61840057,1682.050049,6.166629791,93.94950104,94.08450317,28.9197998,0.0
68.290802,1682.680054,6.227119923,94.00009918,94.14910126,29.11249924,0.0
70.41000366,1680.900024,6.583590031,93.19200134,92.38140106,21.88260078,5.6
66.5821991,1681.140015,5.968309879,94.05470276,94.14450073,33.19329834,0.0
83.76249695,1640.560059,10.0010004,90.26979828,96.96279907,59.37179947,0.0
117.5240021,1549.77002,17.49819946,85.11090088,110.0390015,95.43009949,0.0
142.5570068,1516.869995,23.77659988,86.97419739,107.2939987,117.9380035,5.6
69.36750031,1679.01001,6.421140194,93.13639832,92.33599854,24.50250053,16.9
72.74970245,1684.589966,6.830860138,93.38369751,92.50969696,20.30349922,5.6
87.45259857,1643.459961,12.69760036,89.75910187,92.90029907,43.25510025,5.6
70.37660217,1685.699951,6.086239815,94.48639679,94.69940186,36.27159882,0.0
126.5910034,1546.550049,19.30900002,85.06279755,109.9779968,99.70339966,16.9
