H3A_P_2_6,PhosphorusTreatment
10.74139977,11.3
4.144680023,33.8
3.523940086,0.0
40.57400131,33.8
23.57180023,33.8
26.56570053,0.0
30.30470085,22.5
33.64160156,0.0
3.3926301,0.0
4.072239876,0.0
29.24710083,22.5
32.65729904,33.8
3.934540033,11.3
39.98389816,33.8
4.096240044,11.3
3.815490007,0.0
31.47890091,0.0
3.470360041,11.3
30.29529953,11.3
3.704979897,0.0
4.121009827,0.0
39.69200134,0.0
24.48699951,11.3
32.65639877,0.0
3.933419943,0.0
46.56750107,0.0
3.511650085,11.3
47.69010162,33.8
8.116800308,0.0
3.529920101,11.3
4.180980206,0.0
26.41559982,0.0
44.55080032,0.0
3.725790024,33.8
38.78570175,33.8
3.929290056,0.0
28.11499977,11.3
40.85910034,33.8
25.02000046,0.0
4.165440083,22.5
3.990859985,0.0
40.50640106,0.0
54.57099915,22.5
3.73052001,0.0
34.20849991,22.5
4.10021019,11.3
46.97790146,33.8
3.628319979,22.5
44.10509872,0.0
40.32780075,0.0
27.13339996,11.3
4.041100025,0.0
25.50659943,22.5
4.40914011,33.8
36.2478981,0.0
3.47013998,11.3
4.281879902,11.3
45.63759995,0.0
26.06809998,0.0
4.418129921,33.8
23.10890007,0.0
27.72260094,0.0
47.16379929,22.5
40.56219864,33.8
4.2333498,0.0
25.85930061,0.0
32.7303009,0.0
4.140820026,0.0
3.528130054,0.0
28.42490005,11.3
28.13699913,0.0
4.266930103,0.0
38.92679977,33.8
62.55089951,22.5
3.481920004,0.0
24.31800079,11.3
42.1269989,0.0
4.208169937,0.0
25.57419968,11.3
44.59889984,0.0
27.35980034,0.0
27.27179909,33.8
4.146279812,33.8
47.8132019,22.5
37.93299866,0.0
32.88000107,33.8
4.160739899,0.0
44.59600067,22.5
51.11289978,22.5
24.99869919,11.3
40.24150085,33.8
30.55260086,22.5
31.51519966,0.0
35.7181015,0.0
33.02420044,0.0
4.151169777,0.0
4.156779766,11.3
23.98310089,0.0
3.984420061,0.0
8.318220139,11.3
4.291369915,33.8
44.70660019,0.0
4.131269932,0.0
4.089320183,11.3
3.82565999,11.3
37.00920105,33.8
37.64849854,0.0
3.957479954,0.0
4.156760216,22.5
33.28379822,0.0
33.30569839,0.0
57.18330002,0.0
53.80569839,22.5
27.35650063,11.3
36.67279816,0.0
36.68640137,0.0
34.73139954,0.0
26.95870018,0.0
3.673890114,0.0
25.11919975,11.3
3.525000095,0.0
48.12450027,0.0
37.25189972,22.5
36.21099854,33.8
33.83599854,33.8
31.93400002,0.0
27.10479927,0.0
46.31029892,0.0
4.057300091,0.0
26.98940086,11.3
4.344099998,0.0
43.80289841,22.5
3.969959974,11.3
4.197239876,0.0
3.499850035,0.0
