Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6
0.442371011,64.16729736,0.841196001,132.8179932,46.56060028,2.958120108
0.210393995,44.43420029,0.341046005,94.64360046,43.56330109,1.635800004
1.219320059,82.85620117,1.182260036,171.3370056,43.71419907,3.664249897
1.083420038,82.51249695,1.2773,169.6360016,44.09080124,3.830909967
0.734070003,72.98729706,0.780887008,166.0319977,53.58060074,3.355439901
0.594277024,63.4966011,0.552873015,147.3289948,49.61289978,3.144309998
0.352225989,53.21139908,0.42879799,121.6340027,45.24940109,2.49909997
0.282862991,49.65480042,0.329017997,112.2639999,44.81140137,2.247910023
0.65061599,65.73179626,0.65882498,150.7140045,50.37829971,3.082159996
0.447430015,56.92399979,0.405678988,137.4830017,47.76240158,3.12293005
0.356804013,52.87549973,0.450599015,119.9300003,44.98870087,2.400670052
0.376249999,54.9598999,0.414433986,128.4440002,45.84140015,2.768300056
0.357324004,54.01259995,0.333184987,130.4640045,47.42720032,2.835000038
0.665223002,76.16590118,1.165220022,155.5090027,43.83240128,3.743890047
0.887248993,76.67919922,1.004830003,160.7319946,43.9510994,3.485820055
0.497406989,60.00579834,0.497489005,137.4120026,47.66899872,2.842279911
0.207569003,44.17470169,0.327578992,93.84470367,43.46210098,1.612570047
1.109920025,79.6690979,1.0625,167.1199951,43.7594986,3.587769985
0.374325991,54.64429855,0.346439987,131.7279968,47.46179962,2.872129917
1.053599954,84.61129761,1.438670039,170.1269989,44.17689896,4.149819851
0.325296998,51.56949997,0.436057001,115.9069977,44.84489822,2.301079988
1.133949995,83.75090027,1.355159998,171.5559998,44.08369827,3.89696002
0.478000998,59.45569992,0.477611989,137.1609955,47.76890182,2.87996006
1.120129943,86.11049652,1.505089998,172.3009949,44.12229919,4.157529831
0.965936005,79.69270325,1.135949969,165.3320007,44.09090042,3.678009987
0.526118994,71.94400024,0.774981976,156.3439941,53.26070023,3.224359989
0.348856986,53.40399933,0.417180985,122.5960007,45.4068985,2.551179886
0.21728,45.0284996,0.357010007,96.45739746,43.74309921,1.707999945
0.257636011,47.79740143,0.317054003,106.5970001,44.47750092,2.070139885
0.414573997,55.95009995,0.378675997,134.5769958,47.5646019,2.980449915
1.075809956,83.22910309,1.32814002,169.7859955,44.16120148,3.900559902
0.722395003,76.39479828,0.837680995,164.7290039,49.55780029,3.410969973
1.334100008,86.5848999,1.337800026,175.6080017,43.7336998,3.724940062
0.379245013,54.56529999,0.428095013,126.5790024,45.56000137,2.674870014
0.331236005,53.51520157,0.346563995,125.3239975,45.66830063,2.697779894
