M3_P_0_2,PhosphorusTreatment
14.5965004,0.0
15.49090004,0.0
16.56539917,0.0
15.27890015,16.9
14.70619965,22.5
14.57670021,28.2
15.91380024,16.9
14.36450005,0.0
14.93830013,0.0
14.85529995,0.0
14.37409973,0.0
14.2585001,0.0
12.97710037,16.9
15.92949963,16.9
13.42329979,28.2
12.99769974,16.9
15.11620045,28.2
13.49530029,28.2
15.09370041,16.9
13.19419956,0.0
13.48770046,28.2
15.18459988,16.9
12.98700047,16.9
14.84720039,0.0
14.35130024,22.5
13.46210003,28.2
14.24730015,0.0
15.20779991,0.0
14.10130024,28.2
15.32999992,0.0
14.29769993,22.5
14.63990021,0.0
14.41090012,0.0
13.56029987,28.2
15.85789967,16.9
13.54259968,0.0
14.67440033,0.0
14.90060043,0.0
15.06589985,16.9
15.19709969,0.0
14.82970047,0.0
14.28829956,0.0
14.29129982,0.0
14.58119965,22.5
13.90359974,28.2
14.13689995,0.0
14.01430035,0.0
14.63090038,22.5
14.56219959,0.0
14.34829998,0.0
13.04020023,0.0
13.77180004,0.0
14.95580006,0.0
14.32839966,0.0
14.49419975,22.5
12.97500038,0.0
15.17259979,16.9
14.44909954,22.5
13.09679985,0.0
15.13469982,22.5
13.41839981,0.0
14.86629963,0.0
14.09090042,22.5
14.63700008,22.5
14.61880016,0.0
14.34619999,0.0
15.8373003,16.9
14.38490009,0.0
14.31639957,22.5
12.96679974,16.9
12.95440006,16.9
13.49639988,28.2
15.2262001,0.0
15.1427002,16.9
14.91800022,0.0
15.6218996,28.2
16.53910065,0.0
14.60379982,0.0
14.61750031,0.0
13.27200031,0.0
15.26580048,0.0
12.97189999,0.0
14.31400013,0.0
14.35400009,0.0
14.32979965,0.0
15.42500019,0.0
13.48799992,0.0
15.3657999,0.0
14.68260002,0.0
14.28040028,0.0
15.58769989,28.2
14.44960022,0.0
14.46100044,22.5
13.07579994,0.0
12.99440002,0.0
13.46619987,0.0
14.35420036,0.0
15.1576004,16.9
13.92870045,22.5
15.03279972,0.0
15.14589977,16.9
13.49190044,28.2
14.74030018,28.2
14.60809994,22.5
15.32839966,0.0
14.44180012,0.0
12.97579956,0.0
14.58749962,22.5
15.12460041,0.0
15.87819958,16.9
13.84790039,22.5
15.23750019,16.9
14.56499958,0.0
14.37419987,22.5
14.77499962,0.0
15.29349995,0.0
15.4048996,0.0
14.39949989,0.0
13.20129967,0.0
15.17980003,0.0
12.96500015,16.9
13.12339973,0.0
14.39750004,0.0
15.27560043,0.0
14.71780014,0.0
13.15939999,0.0
14.56770039,22.5
13.18179989,0.0
13.68859959,0.0
15.19190025,0.0
15.4236002,0.0
15.10179996,0.0
13.65219975,0.0
12.97270012,0.0
14.56760025,28.2
15.8203001,16.9
13.86359978,22.5
12.97410011,16.9
14.90279961,0.0
14.54909992,22.5
14.81630039,0.0
14.2656002,0.0
14.39500046,22.5
15.01140022,16.9
13.18640041,0.0
12.96189976,0.0
14.20940018,0.0
15.21940041,16.9
13.52589989,0.0
14.81569958,0.0
13.59899998,28.2
13.92940044,0.0
13.00459957,16.9
12.91899967,16.9
13.71350002,0.0
13.00979996,0.0
14.61989975,28.2
15.06190014,0.0
13.8508997,22.5
13.19929981,0.0
15.18169975,16.9
16.63170052,0.0
13.46490002,0.0
12.99940014,0.0
14.85330009,0.0
13.43640041,0.0
14.55189991,28.2
14.2585001,28.2
15.54360008,0.0
14.60579967,0.0
15.24090004,16.9
13.02299976,0.0
14.53499985,0.0
15.19400024,0.0
14.75619984,0.0
12.98079967,16.9
15.25990009,16.9
13.64830017,0.0
15.20699978,0.0
15.45670033,0.0
15.63020039,28.2
16.4428997,0.0
14.48460007,22.5
14.3835001,28.2
