M3_P_0_2,PhosphorusTreatment
16.91939926,0.0
16.94050026,0.0
17.32679939,9.0
14.68719959,27.0
15.23120022,9.0
15.52750015,0.0
15.43410015,9.0
13.60229969,0.0
13.23490047,0.0
13.21679974,0.0
14.61520004,0.0
16.77160072,27.0
16.72019958,0.0
16.71199989,0.0
15.83129978,0.0
13.75969982,0.0
16.08519936,27.0
13.87530041,0.0
16.4564991,9.0
17.19470024,0.0
14.86089993,18.0
15.89400005,0.0
17.16749954,9.0
17.15410042,27.0
15.50030041,18.0
17.14229965,18.0
15.30700016,27.0
14.39529991,9.0
13.8427,0.0
16.92860031,9.0
16.05629921,27.0
17.00139999,0.0
17.46660042,18.0
15.04679966,9.0
14.79489994,27.0
16.59090042,0.0
15.29119968,27.0
18.06019974,18.0
16.68190002,18.0
13.46930027,0.0
16.98579979,0.0
16.37989998,9.0
17.35860062,0.0
13.38850021,0.0
16.46940041,27.0
14.49510002,9.0
14.57040024,0.0
16.68219948,27.0
17.40159988,18.0
14.80879974,0.0
16.53310013,9.0
17.28829956,9.0
15.33689976,27.0
14.95940018,9.0
15.30500031,9.0
17.71780014,0.0
15.14019966,9.0
14.83040047,0.0
14.37749958,9.0
13.24009991,0.0
17.20509911,18.0
17.69330025,27.0
16.43120003,18.0
14.68280029,0.0
16.95289993,0.0
17.17239952,18.0
17.5503006,27.0
14.3987999,9.0
16.80179977,18.0
17.29459953,0.0
16.45849991,9.0
13.58100033,0.0
16.54220009,0.0
16.12280083,27.0
15.43179989,9.0
13.50279999,0.0
15.14680004,27.0
13.93599987,0.0
17.35589981,0.0
13.90769958,9.0
13.95880032,0.0
15.61240005,18.0
16.14279938,0.0
15.14949989,27.0
17.60919952,27.0
13.68669987,0.0
14.90320015,9.0
16.39299965,0.0
15.59770012,0.0
16.98500061,0.0
15.5880003,0.0
15.81499958,18.0
16.84390068,27.0
13.81779957,0.0
13.21109962,0.0
17.3817997,27.0
16.12540054,27.0
17.20549965,0.0
17.26040077,18.0
17.41909981,0.0
14.1225996,0.0
14.37979984,9.0
17.01259995,0.0
16.28980064,9.0
14.38150024,9.0
15.20779991,27.0
17.43639946,18.0
17.61919975,18.0
16.48999977,9.0
14.42420006,9.0
15.13300037,9.0
17.0897007,18.0
16.52890015,18.0
16.5991993,18.0
13.2354002,0.0
17.01939964,9.0
14.43350029,0.0
16.0359993,27.0
15.65699959,0.0
17.41060066,18.0
15.27320004,27.0
16.12940025,27.0
14.69919968,0.0
15.56459999,0.0
15.77980042,27.0
16.71829987,0.0
15.72879982,18.0
13.57209969,0.0
16.45079994,0.0
14.0855999,9.0
17.67700005,0.0
16.36560059,0.0
16.89259911,18.0
13.45950031,0.0
13.57989979,0.0
16.49620056,0.0
16.52249908,27.0
14.15030003,9.0
13.31760025,0.0
17.13190079,9.0
16.73200035,0.0
13.22169971,0.0
17.87560081,18.0
13.56529999,0.0
17.12030029,9.0
17.84420013,0.0
16.54470062,0.0
16.80080032,27.0
16.0855999,27.0
16.63430023,0.0
14.21170044,9.0
16.62389946,18.0
14.57999992,0.0
16.71870041,18.0
16.62949944,0.0
17.66110039,27.0
16.02249908,9.0
17.29369926,0.0
15.2592001,27.0
13.22169971,0.0
15.64640045,0.0
13.46199989,0.0
16.76269913,27.0
14.01019955,9.0
15.74650002,0.0
16.63969994,0.0
13.98560047,0.0
16.93180084,0.0
17.30430031,0.0
14.0053997,0.0
13.7215004,0.0
14.84130001,0.0
13.21969986,0.0
13.79020023,0.0
18.04920006,18.0
16.29910088,27.0
16.85070038,0.0
16.07419968,9.0
15.98460007,9.0
16.97680092,18.0
15.17850018,27.0
15.96020031,9.0
17.18770027,9.0
15.77029991,0.0
17.72529984,18.0
15.86970043,27.0
17.74629974,0.0
13.97210026,9.0
17.19219971,0.0
14.82380009,18.0
17.05240059,27.0
15.96109962,27.0
15.17660046,9.0
15.29899979,9.0
18.00659943,18.0
16.56229973,0.0
13.62180042,0.0
16.45890045,9.0
13.87240028,0.0
17.86750031,0.0
13.73340034,0.0
16.62610054,9.0
16.57010078,0.0
13.74370003,0.0
17.22050095,0.0
14.23820019,9.0
14.75020027,27.0
14.75339985,0.0
16.86170006,0.0
15.85179996,0.0
13.81410027,0.0
15.24429989,27.0
16.33320045,18.0
14.36750031,9.0
16.8621006,0.0
16.16519928,27.0
16.57069969,27.0
17.31279945,18.0
16.83889961,0.0
13.55930042,0.0
14.85219955,0.0
16.79159927,0.0
17.14749908,9.0
13.59549999,27.0
15.17539978,27.0
16.06699944,9.0
13.22700024,0.0
17.03980064,18.0
15.07989979,27.0
14.82919979,0.0
17.51709938,0.0
15.82989979,0.0
17.15040016,27.0
14.02820015,0.0
17.49880028,18.0
17.1385994,27.0
14.85779953,0.0
17.1067009,9.0
16.40119934,27.0
14.10039997,0.0
17.08130074,0.0
17.27770042,18.0
17.11930084,9.0
17.625,0.0
17.06089973,0.0
16.96220016,0.0
14.58829975,27.0
16.18829918,27.0
17.11420059,27.0
17.98380089,18.0
14.62460041,0.0
14.73760033,0.0
16.64279938,27.0
13.50409985,0.0
16.01140022,27.0
16.91209984,27.0
17.78899956,0.0
14.15810013,9.0
14.06989956,0.0
17.20840073,0.0
16.93779945,0.0
17.1942997,0.0
13.81369972,0.0
15.13850021,27.0
17.36370087,18.0
17.99130058,18.0
15.30770016,27.0
16.90299988,0.0
17.0814991,0.0
16.43770027,0.0
15.33220005,9.0
15.31050014,27.0
14.76920033,0.0
13.65970039,0.0
17.05200005,0.0
15.67599964,0.0
14.33959961,9.0
14.04810047,9.0
17.52179909,18.0
15.17329979,27.0
17.47179985,0.0
17.13349915,0.0
17.42210007,0.0
14.7876997,0.0
17.26119995,27.0
15.54880047,0.0
14.78639984,0.0
16.84589958,0.0
16.35110092,0.0
16.27190018,27.0
14.60879993,0.0
14.23279953,9.0
14.86289978,27.0
17.02599907,0.0
15.91860008,18.0
16.40480042,9.0
16.98760033,27.0
16.81900024,9.0
13.49139977,27.0
13.89789963,0.0
16.9715004,18.0
15.16539955,27.0
15.72799969,0.0
13.46450043,27.0
14.74499989,0.0
17.55680084,0.0
16.18959999,27.0
16.67589951,27.0
13.53590012,0.0
13.49359989,0.0
17.33950043,18.0
15.21000004,27.0
13.53969955,27.0
16.63870049,0.0
16.58779907,27.0
15.22309971,27.0
16.8383007,0.0
15.97710037,9.0
13.63020039,0.0
13.77620029,0.0
