H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,PhosphorusTreatment
28.14699936,2120.629883,3.766040087,255.4649963,95.01270294,27.74860001,0.0
32.78099823,2144.070068,3.51609993,235.4199982,95.56040192,28.22570038,6.8
57.292099,1981.709961,5.673460007,189.4720001,116.0889969,70.19259644,0.0
32.07889938,2121.100098,3.984610081,242.7689972,100.5329971,29.27420044,10.1
28.91990089,2156.090088,3.930969954,253.798996,98.10340118,27.62380028,3.4
54.95940018,1974.859985,5.62925005,192.5279999,115.2269974,66.459198,0.0
36.17770004,2070.179932,4.660250187,230.3860016,106.0790024,34.8091011,0.0
44.15390015,1990.459961,5.19836998,203.9530029,112.0979996,46.89770126,6.8
32.37030029,2105.27002,4.308100224,258.8139954,101.5159988,28.83370018,10.1
27.13610077,2106.449951,3.642430067,264.75,95.53350067,27.26539993,0.0
27.57379913,2104.080078,3.665299892,260.5209961,93.8859024,26.83959961,3.4
32.2010994,2115.969971,3.366349936,238.8950043,92.35440063,25.1996994,0.0
31.31970024,2085.879883,4.456039906,236.6750031,99.14050293,25.20619965,0.0
29.64419937,2165.949951,3.943530083,249.1139984,100.9199982,28.28359985,3.4
46.99290085,1993.02002,5.230959892,202.147995,114.6289978,52.19459915,0.0
51.91379929,1974.900024,5.561049938,191.4839935,123.052002,62.49670029,6.8
32.94260025,2123.969971,3.602880001,233.4609985,94.11100006,25.58589935,6.8
28.03790092,2120.669922,3.762399912,255.1640015,95.10949707,27.99740028,0.0
32.61809921,2131.060059,4.093440056,242.6929932,104.3889999,33.00880051,3.4
46.72900009,1981.98999,5.419300079,200.4850006,113.3909988,51.21549988,6.8
31.71780014,2108.26001,3.940799952,241.8399963,97.46209717,26.19630051,3.4
28.28339958,2115.899902,3.762049913,258.0209961,94.36969757,26.8307991,0.0
29.80200005,2102.72998,3.457000017,252.5079956,93.66490173,26.3239994,0.0
33.14440155,2150.399902,3.60454011,233.8220062,100.7819977,31.79269981,0.0
36.95890045,2086.300049,4.674109936,233.5180054,107.3059998,38.40499878,0.0
32.15750122,2135.879883,3.507080078,237.1929932,94.37259674,26.91139984,0.0
32.82049942,2093.330078,3.164429903,240.4689941,92.10340118,25.37820053,0.0
27.46719933,2113.530029,3.691689968,254.1580048,94.80339813,29.15049934,3.4
28.73570061,2133.320068,3.833960056,255.529007,95.48709869,26.96249962,10.1
30.3743,2155.350098,3.771810055,245.7160034,97.50029755,28.94459915,3.4
46.55929947,2020.949951,5.203949928,210.6329956,113.0510025,52.71760178,6.8
32.41559982,2144.379883,3.521830082,236.2279968,95.50650024,28.20800018,6.8
32.66650009,2148.929932,3.67888999,242.2299957,101.8180008,33.92430115,0.0
30.44470024,2155.639893,3.760469913,245.2700043,97.53710175,29.14850044,3.4
30.44389915,2097.800049,4.229109764,231.3630066,95.08830261,23.78219986,0.0
36.59939957,2051.629883,4.79211998,220.0180054,105.7109985,32.75550079,10.1
32.89759827,2115.179932,3.567640066,233.2480011,93.23110199,24.72909927,0.0
44.31570053,2036.51001,5.094679832,216.845993,111.697998,49.47330093,6.8
33.64429855,2144.550049,3.460419893,230.6269989,95.40110016,28.06550026,6.8
41.48550034,2078.800049,4.845009804,224.9429932,110.3880005,47.5447998,0.0
30.31609917,2130.350098,3.836430073,252.3410034,92.96279907,25.58839989,10.1
30.47310066,2131.98999,3.876790047,250.9129944,92.11460114,25.35309982,10.1
31.50309944,2160.620117,3.633860111,240.6049957,99.01920319,32.0121994,0.0
32.69900131,2095.219971,3.169939995,240.0140076,91.73560333,25.1772995,0.0
33.71120071,2134.399902,3.382200003,226.8130035,90.63860321,25.01009941,0.0
31.51079941,2098.0,3.857759953,238.6029968,95.67099762,24.42320061,0.0
37.60589981,2081.320068,4.717510223,231.404007,107.5749969,39.36190033,0.0
