M3_P_2_6,PhosphorusTreatment
9.367420197,11.3
4.671599865,33.8
7.517910004,0.0
11.38980007,33.8
6.666629791,33.8
8.731769562,0.0
10.27840042,22.5
10.60900021,0.0
7.011740208,0.0
7.887869835,0.0
9.651049614,22.5
12.01430035,33.8
4.918479919,11.3
12.15919971,33.8
7.482540131,11.3
5.466370106,0.0
10.9545002,0.0
6.370900154,11.3
7.834090233,11.3
4.217040062,0.0
7.00620985,0.0
14.49740028,0.0
7.805349827,11.3
10.62919998,0.0
5.741990089,0.0
15.06989956,0.0
7.086030006,11.3
14.47060013,33.8
4.98263979,0.0
7.058000088,11.3
4.904069901,0.0
8.754799843,0.0
15.64280033,0.0
3.68295002,33.8
15.19229984,33.8
8.236660004,0.0
8.677630424,11.3
11.45230007,33.8
7.239649773,0.0
6.798920155,22.5
6.067019939,0.0
15.99349976,0.0
13.27260017,22.5
7.768549919,0.0
9.522979736,22.5
7.506959915,11.3
14.39490032,33.8
5.910709858,22.5
15.53709984,0.0
13.59080029,0.0
8.344539642,11.3
7.884689808,0.0
7.740670204,22.5
4.026189804,33.8
14.31359959,0.0
6.334720135,11.3
7.458079815,11.3
15.44190025,0.0
8.80795002,0.0
3.966650009,33.8
6.160029888,0.0
8.154999733,0.0
12.97220039,22.5
15.3409996,33.8
3.267640114,0.0
7.438630104,0.0
11.48999977,0.0
4.167099953,0.0
6.191349983,0.0
8.838009834,11.3
8.656909943,0.0
4.689360142,0.0
12.59939957,33.8
13.49800014,22.5
7.333459854,0.0
7.854119778,11.3
16.00849915,0.0
4.84141016,0.0
8.019269943,11.3
15.80860043,0.0
7.94656992,0.0
8.701740265,33.8
4.69701004,33.8
13.50739956,22.5
15.77890015,0.0
11.85490036,33.8
3.779680014,0.0
12.62250042,22.5
13.19120026,22.5
7.924019814,11.3
12.07859993,33.8
10.55560017,22.5
10.9041996,0.0
12.46689987,0.0
10.71409988,0.0
5.243159771,0.0
5.872129917,11.3
6.946780205,0.0
6.92358017,0.0
5.760179996,11.3
4.165160179,33.8
12.60459995,0.0
3.216340065,0.0
7.516940117,11.3
7.352230072,11.3
11.78470039,33.8
