H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,PhosphorusTreatment
47.28250122,2094.820068,4.374149799,50.07590103,52.69279861,1.291579962,0.0
50.49319839,2076.25,4.056729794,50.02569962,56.45500183,1.608250022,0.0
50.31750107,2088.25,5.022220135,50.14110184,55.34489822,1.373849988,0.0
68.24700165,2007.550049,4.951350212,49.64250183,62.32699966,2.237230062,9.0
51.35300064,2084.429932,5.02259016,50.16109848,56.29949951,1.400030017,0.0
54.06079865,2061.429932,4.277649879,49.50870132,57.44760132,1.712210059,27.0
78.61889648,1953.650024,5.657209873,49.77259827,64.82479858,2.780119896,18.0
60.06060028,2041.699951,4.671050072,49.80410004,61.00320053,1.919170022,9.0
88.57129669,1904.079956,6.688610077,51.17589951,66.55709839,3.425709963,27.0
70.53070068,1980.75,6.277190208,51.38570023,64.09140015,2.613759995,18.0
63.14410019,2027.300049,4.668560028,49.85699844,60.25350189,2.078000069,0.0
62.03160095,2030.780029,5.136209965,50.72650146,61.80339813,2.129970074,0.0
75.08930206,1969.380005,6.10571003,51.14559937,61.61640167,2.803980112,18.0
53.86249924,2060.110107,5.535789967,50.15829849,63.69390106,1.783969998,0.0
48.00880051,2090.47998,4.132639885,50.02000046,51.9762001,1.342409968,0.0
85.82550049,1921.5,6.35258007,51.1230011,67.51100159,3.22823,0.0
77.520401,1952.530029,6.081190109,51.22859955,64.79199982,2.803080082,27.0
87.78700256,1900.910034,7.012869835,51.22800064,64.28900146,3.54756999,0.0
84.82540131,1928.589966,6.510079861,51.13690186,66.61930084,3.085249901,0.0
51.32450104,2087.719971,4.607590199,50.06700134,60.27009964,1.554239988,9.0
84.74449921,1926.949951,6.269139767,51.10240173,67.24639893,3.130100012,0.0
66.95539856,2011.0,5.471000195,51.0522995,60.52590179,2.39064002,9.0
80.16699982,1944.900024,6.418409824,51.17430115,63.04660034,3.017610073,0.0
85.9673996,1917.839966,7.142749786,51.44189835,65.80049896,3.34555006,18.0
57.66650009,2049.100098,4.863589764,50.69430161,60.27909851,2.010829926,27.0
84.44200134,1925.97998,7.091579914,51.29140091,64.04699707,3.252540112,18.0
81.67289734,1943.439941,6.128890038,51.09859848,67.80539703,3.064949989,18.0
49.97700119,2080.439941,5.841760159,50.24639893,63.19599915,1.793799996,9.0
73.54190063,1980.329956,5.21765995,49.65219879,63.61980057,2.497220039,9.0
55.91149902,2055.73999,4.193860054,50.03039932,58.78680038,1.823070049,0.0
58.36849976,2047.030029,4.395070076,49.84069824,58.47100067,1.916290045,27.0
50.2867012,2079.48999,6.023119926,50.25049973,61.13890076,1.674610019,0.0
50.58179855,2071.949951,5.827620029,50.2234993,63.47900009,1.782050014,9.0
80.59580231,1947.819946,5.861010075,51.0320015,65.60189819,2.859479904,27.0
49.61240005,2090.070068,4.459350109,50.06019974,52.98059845,1.325320005,0.0
52.22299957,2055.879883,6.070129871,50.23830032,63.64300156,1.916820049,0.0
77.27519989,1958.369995,5.826950073,49.77330017,64.71510315,2.694329977,27.0
50.69340134,2086.810059,4.6989398,50.10290146,54.47819901,1.363749981,9.0
55.04230118,2062.159912,4.866399765,50.73889923,57.0544014,1.846709967,27.0
88.2661972,1905.319946,6.894690037,51.2181015,65.99099731,3.420459986,0.0
50.59360123,2087.610107,4.722219944,50.10269928,54.332901,1.35600996,9.0
66.50119781,1998.410034,5.982610226,50.70949936,64.1832962,2.379760027,9.0
75.93460083,1966.390015,6.117750168,51.14099884,62.08160019,2.824520111,18.0
55.69960022,2062.01001,4.88365984,50.71549988,58.63610077,1.877210021,27.0
71.74289703,1977.98999,6.344580173,50.05039978,64.08679962,2.6865201,9.0
69.22100067,1996.420044,5.297579765,50.72439957,63.52289963,2.42595005,9.0
46.73049927,2086.719971,3.978679895,50.02119827,53.64810181,1.483819962,0.0
64.83660126,2023.459961,4.956809998,49.77000046,62.44490051,2.176549911,0.0
50.06079865,2101.689941,5.239739895,50.11629868,63.9367981,1.510579944,27.0
49.98960114,2100.870117,4.896609783,50.09909821,61.57929993,1.449880004,0.0
50.56159973,2085.320068,4.679059982,50.12440109,55.37179947,1.387480021,9.0
61.04669952,2036.97998,5.134669781,50.73469925,61.31980133,2.066940069,0.0
50.26110077,2077.639893,6.057370186,50.26070023,62.10570145,1.763249993,0.0
86.39109802,1906.829956,7.035240173,51.25989914,63.8044014,3.468470097,0.0
66.19210052,2010.829956,5.537089825,50.917099,64.04879761,2.31517005,27.0
87.75779724,1894.170044,6.793980122,51.11600113,64.41359711,3.37112999,27.0
47.68389893,2094.590088,4.58066988,50.09460068,53.24060059,1.301599979,0.0
49.64799881,2092.5,5.522160053,50.18799973,63.33369827,1.592700005,0.0
69.98429871,1997.719971,5.200429916,49.77280045,63.56029892,2.386709929,9.0
49.78850174,2089.659912,4.552050114,50.08570099,57.09550095,1.379220009,9.0
62.645401,2031.060059,4.952899933,49.82030106,62.34500122,2.012979984,9.0
59.22679901,2026.280029,6.169360161,49.95600128,64.58740234,2.057179928,0.0
69.49230194,2000.800049,5.011079788,49.65019989,62.60649872,2.307650089,9.0
76.73840332,1949.660034,6.48842001,51.2981987,64.84919739,2.85255003,18.0
86.10340118,1921.219971,6.44506979,51.12950134,66.89420319,3.173259974,27.0
58.06679916,2046.589966,4.235060215,50.03079987,59.37120056,1.906599998,0.0
50.4978981,2085.290039,5.523069859,50.19869995,57.87170029,1.467309952,0.0
48.19060135,2092.419922,4.306270123,50.06110001,52.59170151,1.297639966,0.0
73.77549744,1970.77002,6.159470081,51.36560059,64.25920105,2.706779957,9.0
85.79219818,1917.310059,7.154250145,51.35850143,65.23880005,3.364439964,18.0
47.60039902,2091.97998,4.081709862,50.04130173,52.12469864,1.296450019,0.0
82.36319733,1935.619995,6.866539955,51.25429916,63.16030121,3.146409988,0.0
51.33069992,2064.75,5.802390099,50.20930099,63.40090179,1.74770999,9.0
64.50430298,2010.72998,6.009029865,50.96699905,64.65270233,2.307970047,9.0
47.44549942,2090.350098,4.092070103,50.01810074,51.95830154,1.367900014,0.0
48.87200165,2092.199951,4.781740189,50.11180115,53.99380112,1.32735002,9.0
83.32160187,1934.77002,6.116010189,51.07329941,66.62879944,3.007420063,0.0
50.9496994,2088.379883,5.244400024,50.19820023,60.32249832,1.444200039,27.0
48.44219971,2093.149902,4.798530102,50.11449814,53.97000122,1.323400021,9.0
47.62279892,2093.949951,4.349999905,50.07120132,52.66230011,1.294139981,0.0
49.60079956,2102.030029,5.213900089,50.14530182,62.67990112,1.459660053,27.0
49.95949936,2098.52002,4.879580021,50.11169815,60.6507988,1.419309974,0.0
88.62640381,1894.119995,6.783649921,51.15319824,65.16369629,3.469399929,27.0
52.11669922,2070.719971,4.103209972,50.02780151,57.33570099,1.672090054,0.0
77.34159851,1950.0,6.294650078,51.26580048,64.84909821,2.833889961,9.0
70.14900208,1994.76001,5.375370026,50.23889923,63.82170105,2.353490114,18.0
49.48130035,2089.689941,4.375689983,50.00960159,52.69779968,1.336109996,0.0
68.99819946,1998.709961,5.57614994,50.9192009,64.24669647,2.428169966,27.0
56.96530151,2041.469971,4.946849823,50.82770157,57.03350067,2.127379894,27.0
66.71230316,2022.430054,5.416289806,51.01919937,61.80479813,2.232719898,9.0
50.44779968,2071.02002,6.129980087,50.30680084,63.31760025,2.03441,0.0
66.89350128,2006.400024,5.522170067,51.07310104,59.80860138,2.45810008,9.0
48.33549881,2077.540039,3.794169903,50.00830078,54.15179825,1.583930016,0.0
50.13460159,2077.530029,5.834410191,50.23649979,63.42039871,1.797809958,9.0
64.37670135,2025.459961,4.754630089,49.64199829,61.19070053,2.092600107,0.0
57.36709976,2052.330078,5.371009827,49.88990021,63.57630157,1.847679973,27.0
59.49909973,2041.209961,4.517620087,49.86389923,58.94979858,1.987470031,27.0
66.73329926,2015.839966,5.434360027,51.03779984,60.98989868,2.326659918,9.0
54.44950104,2066.909912,5.26225996,50.1230011,63.58280182,1.774350047,27.0
81.52339935,1938.199951,6.43930006,51.16770172,63.6391983,3.072449923,0.0
72.74430084,1972.369995,6.32242012,51.39490128,64.20909882,2.696729898,18.0
48.4715004,2092.820068,4.54734993,50.08729935,53.22890091,1.30783999,0.0
57.64839935,2046.51001,4.374420166,49.75040054,58.11230087,1.902240038,27.0
87.56770325,1912.880005,6.975419998,51.23500061,66.51540375,3.328160048,18.0
82.95950317,1929.130005,6.70348978,51.21480179,63.47930145,3.170939922,27.0
45.86190033,2088.330078,3.817090034,50.00650024,51.64889908,1.429129958,0.0
51.53630066,2083.199951,5.297180176,50.20330048,58.35039902,1.449560046,27.0
49.84790039,2091.379883,4.527160168,50.06140137,57.85900116,1.377769947,9.0
48.05920029,2088.830078,4.281610012,50.05680084,54.19540024,1.403609991,0.0
50.5544014,2082.26001,5.793079853,50.23590088,60.68669891,1.596930027,9.0
46.78359985,2094.699951,4.146520138,50.05690002,52.17660141,1.288460016,0.0
84.57029724,1922.849976,6.480750084,51.15679932,65.05889893,3.222719908,0.0
66.40200043,2032.920044,5.397759914,50.98540115,62.85950089,2.037810087,9.0
66.78359985,2008.939941,5.487319946,51.06209946,60.0862999,2.422770023,9.0
78.84549713,1957.130005,6.13448,51.12179947,64.13179779,2.906919956,18.0
72.84950256,1982.140015,5.428880215,50.24200058,64.13150024,2.473340034,18.0
50.44760132,2086.949951,5.272679806,50.17079926,56.53789902,1.413210034,27.0
77.49259949,1959.160034,5.591720104,49.76739883,64.55729675,2.7332201,18.0
80.31690216,1944.530029,6.632040024,51.21989822,62.5768013,3.050329924,27.0
67.54959869,2004.369995,5.38395977,50.96319962,64.11560059,2.346930027,9.0
66.88610077,2004.930054,5.547579765,51.08169937,59.5766983,2.481290102,9.0
50.97019958,2083.709961,5.542240143,50.2118988,58.91740036,1.494989991,0.0
82.94799805,1931.829956,6.881840229,51.25510025,63.4034996,3.176870108,0.0
82.57009888,1938.709961,6.030630112,51.05899811,66.29180145,2.956769943,0.0
61.67039871,2028.300049,5.186359882,51.02550125,58.55419922,2.230220079,0.0
49.15620041,2091.23999,4.513500214,50.07789993,53.17639923,1.314579964,0.0
88.90029907,1898.930054,6.739480019,51.17739868,66.06199646,3.484289885,27.0
87.14720154,1911.390015,7.125430107,51.31579971,65.75170135,3.422660112,18.0
67.54440308,2006.390015,5.329430103,50.89590073,63.60540009,2.367300034,18.0
46.00350189,2090.02002,4.008299828,50.01940155,52.23020172,1.434630036,0.0
50.78910065,2084.310059,5.533770084,50.20539856,58.38280106,1.48190999,0.0
74.17739868,1971.089966,5.723350048,50.04909897,64.55059814,2.580760002,27.0
48.92760086,2089.090088,4.348209858,50.04579926,53.13899994,1.366629958,0.0
75.31240082,1962.339966,6.027420044,51.22100067,64.5802002,2.713619947,27.0
57.41109848,2055.070068,4.733029842,50.06919861,61.82160187,1.872609973,9.0
79.69650269,1947.670044,6.108300209,51.0155983,65.50990295,2.798039913,27.0
50.49599838,2082.850098,5.776939869,50.22710037,59.60469818,1.553799987,9.0
55.01210022,2066.52002,4.873970032,50.71640015,57.66279984,1.803519964,27.0
56.09080124,2053.540039,4.413939953,49.27909851,57.57500076,1.844140053,27.0
49.98199844,2087.73999,4.607210159,50.11059952,56.59769821,1.389170051,9.0
68.98249817,1989.040039,6.274340153,50.05450058,63.9844017,2.571890116,9.0
75.34539795,1969.849976,5.409910202,50.96829987,64.36799622,2.6691401,0.0
49.64170074,2089.23999,5.257750034,50.16329956,55.97330093,1.393890023,27.0
61.86399841,2026.27002,5.213630199,51.03499985,58.44150162,2.266880035,0.0
75.37380219,1970.069946,5.422480106,49.65620041,64.34329987,2.560909986,18.0
57.74250031,2051.219971,4.473179817,50.04850006,60.55390167,1.886600018,9.0
71.13310242,1987.439941,5.819240093,51.1114006,60.71839905,2.638720036,0.0
49.96009827,2097.389893,5.202439785,50.16270065,61.7737999,1.445940018,27.0
50.45029831,2087.699951,5.499889851,50.21289825,61.48789978,1.505949974,0.0
55.68500137,2050.590088,4.866600037,50.78580093,56.7745018,1.995579958,27.0
