H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6
77.65200043,1956.689941,5.829699993,49.77370071,64.75309753,2.712249994
50.47930145,2091.860107,4.907830238,50.1446991,59.36780167,1.405290008
67.98529816,2008.689941,4.934669971,49.64350128,62.23199844,2.229820013
85.84790039,1923.589966,6.801149845,51.18799973,66.74389648,3.170639992
53.07939911,2066.090088,4.082819939,50.02550125,57.51679993,1.717110038
49.94010162,2099.080078,4.878520012,50.1086998,60.8044014,1.423539996
55.50899887,2040.560059,6.123690128,49.98550034,64.08630371,1.954049945
50.26890182,2088.5,4.975570202,50.13529968,55.12680054,1.36748004
74.10320282,1987.069946,5.807189941,51.04389954,65.61419678,2.583519936
45.51259995,2089.629883,3.942349911,50.00930023,52.19179916,1.469689965
51.53300095,2083.389893,5.020120144,50.17269897,56.65430069,1.407619953
69.66670227,2000.310059,5.148449898,49.76919937,63.39459991,2.363120079
50.29380035,2084.77002,5.659880161,50.21009827,58.3852005,1.496600032
47.82479858,2094.22998,4.551670074,50.09109879,53.17850113,1.30171001
47.67779922,2090.560059,4.006279945,50.02780151,52.03889847,1.296000004
62.60390091,2029.530029,4.639389992,49.85589981,60.05329895,2.06043005
68.07659912,1996.819946,5.781499863,50.68759918,64.1697998,2.402729988
65.30979919,2007.839966,6.009300232,50.96649933,64.71340179,2.335449934
47.88570023,2089.060059,4.259689808,50.05220032,53.68909836,1.40102005
84.6984024,1928.949951,6.327640057,51.10760117,66.63529968,3.070120096
87.65529633,1910.800049,7.065209866,51.26750183,66.20629883,3.385020018
46.50299835,2082.649902,3.744440079,50.00439835,52.81430054,1.528620005
88.09989929,1907.949951,6.862750053,51.21149826,66.29779816,3.377089977
55.0522995,2057.300049,4.358809948,49.27959824,57.17309952,1.817659974
45.63850021,2086.919922,3.764420033,50.00389862,51.82310104,1.465190053
50.50600052,2082.199951,5.818759918,50.23339844,60.13790131,1.581390023
74.55729675,1970.109985,5.811510086,49.9054985,64.43530273,2.665309906
60.14170074,2026.579956,5.926949978,49.92810059,64.3852005,2.033760071
50.72740173,2085.97998,5.513269901,50.2181015,60.92499924,1.512390018
54.24219894,2058.580078,5.524149895,50.1556015,63.71620178,1.800009966
56.65060043,2058.879883,4.685520172,50.06629944,61.53540039,1.837599993
50.61000061,2087.070068,5.122479916,50.1556015,55.96500015,1.392959952
50.6794014,2083.219971,5.692130089,50.22230148,59.44749832,1.534039974
84.58650208,1918.459961,6.766170025,51.21080017,63.82500076,3.26109004
52.6631012,2062.959961,3.852639914,50.00989914,56.19300079,1.72992003
68.99890137,2000.209961,5.343659878,50.23630142,63.66630173,2.302819967
62.50180054,2030.97998,4.749989986,49.98460007,60.54949951,1.984459996
83.17849731,1930.819946,6.910590172,51.25979996,63.48690033,3.188699961
51.37039948,2067.419922,3.827980042,50.00920105,55.63880157,1.686010003
47.04389954,2095.320068,4.367400169,50.07659912,52.65850067,1.289299965
72.93019867,1984.920044,5.826139927,51.09320068,62.20410156,2.644229889
50.2663002,2077.580078,6.067070007,50.26050186,62.03950119,1.758730054
59.30210114,2041.810059,4.550429821,49.48600006,59.91450119,1.97021997
50.40940094,2074.110107,5.820839882,50.22570038,63.4803009,1.781880021
51.70899963,2082.169922,5.032979965,50.19599915,57.22869873,1.419469953
88.29959869,1909.130005,6.488930225,51.18909836,67.76260376,3.520319939
86.60579681,1919.449951,6.862319946,51.20270157,66.73519897,3.225850105
86.54060364,1919.459961,6.657060146,51.16569901,66.74479675,3.202069998
79.28099823,1949.060059,6.431809902,51.18470001,62.57149887,2.9895401
66.1875,2010.959961,5.526060104,50.91600037,64.02590179,2.314340115
63.39199829,2025.359985,4.694459915,49.8667984,60.2981987,2.104460001
79.84559631,1949.709961,5.856389999,51.03170013,66.26670074,2.856440067
50.82720184,2085.790039,5.270040035,50.17570114,56.8655014,1.421769977
73.30680084,1976.48999,5.760640144,50.99649811,66.76609802,2.593009949
66.11530304,2013.030029,5.281320095,50.8927002,63.42649841,2.307219982
84.74120331,1929.099976,6.716420174,51.16999817,66.68389893,3.101989985
79.05239868,1953.939941,5.635709763,50.99560165,65.13659668,2.813529968
53.98880005,2046.569946,6.051040173,50.22000122,63.81829834,1.93888998
51.70410156,2061.709961,5.793469906,50.20489883,63.35630035,1.732800007
84.84449768,1919.339966,6.978700161,51.26919937,64.02829742,3.295929909
72.93530273,1971.640015,6.327459812,51.39590073,64.21990204,2.704149961
80.94490051,1946.310059,5.886980057,51.0359993,65.7009964,2.874289989
47.80400085,2088.909912,4.237150192,50.0503006,54.21419907,1.411839962
66.16130066,2014.709961,4.841849804,49.86180115,61.41899872,2.177340031
72.17649841,1980.51001,5.675479889,50.04959869,64.37120056,2.498019934
52.52529907,2068.27002,5.526120186,50.16159821,63.65999985,1.721199989
87.2845993,1914.380005,6.439020157,51.1534996,67.68769836,3.373800039
84.35540009,1929.069946,6.231400013,51.0943985,67.08650208,3.093110085
85.47869873,1914.369995,7.001939774,51.27130127,64.0963974,3.350549936
50.91619873,2084.600098,5.534339905,50.22069931,60.41180038,1.515619993
66.17780304,2018.339966,5.43377018,50.96379852,64.11759949,2.19633007
48.47769928,2081.459961,3.977659941,50.02109909,54.99900055,1.543949962
84.23059845,1923.599976,6.945330143,51.26350021,63.85350037,3.252460003
67.22470093,2013.48999,5.464210033,51.04230118,61.09690094,2.352999926
76.78769684,1962.859985,5.565529823,49.76639938,64.45980072,2.69295001
84.94159698,1923.089966,7.133440018,51.3022995,64.35820007,3.285099983
67.2990036,2009.550049,5.4917202,51.05490112,60.61989975,2.405479908
50.69100189,2086.48999,4.689549923,50.10449982,54.57239914,1.367599964
49.89450073,2077.139893,4.00428009,50.0223999,55.9070015,1.59525001
55.09629822,2057.159912,4.305860043,49.50550079,57.6570015,1.74842
55.03779984,2066.47998,4.87638998,50.71609879,57.60300064,1.797790051
78.22869873,1955.48999,5.624479771,49.76990128,64.70410156,2.768520117
62.15250015,2033.400024,4.921629906,49.81959915,62.2057991,1.99406004
51.33589935,2072.530029,4.044950008,50.02429962,56.73730087,1.648599982
49.34280014,2090.909912,4.96821022,50.13190079,54.74539948,1.351209998
85.62200165,1918.420044,7.165110111,51.33340073,64.98539734,3.346019983
54.57540131,2069.97998,4.655039787,50.06639862,61.18659973,1.739300013
79.40529633,1952.5,5.7042799,51.00790024,65.4720993,2.821170092
49.90179825,2091.27002,5.496449947,50.20119858,62.48830032,1.535660028
69.15879822,1996.76001,5.285639763,50.72200012,63.46250153,2.423949957
49.83599854,2089.899902,4.833330154,50.11660004,54.39839935,1.345540047
86.72789764,1902.119995,6.820700169,51.17549896,64.0306015,3.380949974
49.31100082,2091.199951,4.700359821,50.1012001,53.80350113,1.326990008
46.22740173,2087.389893,3.946429968,50.01760101,53.13710022,1.482349992
85.32530212,1920.339966,7.151569843,51.31409836,64.6536026,3.317379951
84.04329681,1924.609985,6.505129814,51.16199875,64.58959961,3.195290089
72.10140228,1977.339966,6.125639915,51.35919952,64.16929626,2.640729904
85.32530212,1924.030029,6.317679882,51.11259842,67.34590149,3.174940109
48.18579865,2090.540039,4.142499924,50.02510071,52.04359818,1.326030016
49.98210144,2091.669922,4.517000198,50.06110001,58.47380066,1.423820019
