H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6
40.53030014,2119.47998,4.932159901,53.41799927,40.36289978,1.741529942
45.11569977,1996.079956,4.984960079,54.97470093,38.6189003,1.648599982
45.98799896,2113.709961,5.095990181,50.45439911,37.15219879,1.502889991
45.6739006,2103.300049,5.103109837,50.29589844,37.39459991,1.505769968
45.76890182,2106.620117,5.100689888,50.31190109,37.2737999,1.504279971
40.30540085,2015.150024,4.93637991,53.80410004,40.46220016,1.642259955
55.92139816,2034.689941,4.688310146,49.11589813,36.16389847,1.709360003
54.59980011,2128.540039,4.969079971,48.19279861,36.94910049,1.823709965
45.91899872,2106.659912,5.098309994,50.36869812,37.18519974,1.503379941
51.6780014,2103.780029,4.945710182,49.83990097,36.01860046,1.57201004
44.89429855,2145.23999,4.980390072,50.39120102,39.24750137,1.886450052
48.60960007,1993.920044,4.877099991,50.80170059,36.65890121,1.480260015
54.18259811,1957.939941,4.680789948,52.3064003,35.84569931,1.623100042
60.08879852,1908.22998,4.773869991,50.82600021,34.84469986,1.489799976
56.15610123,2108.620117,4.96600008,48.44960022,36.78229904,1.796409965
50.24900055,2008.5,4.680840015,51.40599823,37.0284996,1.67584002
43.94710159,2014.040039,4.93625021,53.21060181,39.32659912,1.619889975
36.82450104,2004.390015,5.008250237,52.10129929,41.49020004,1.712859988
46.22320175,1978.550049,4.907859802,55.95280075,38.89400101,1.626760006
47.95510101,1983.530029,4.877270222,50.79050064,36.53549957,1.483360052
49.26570129,2032.630005,4.761250019,49.79560089,37.74319839,1.692420006
48.2737999,2010.01001,4.875609875,50.91210175,37.42509842,1.474589944
44.95320129,2120.360107,4.937059879,51.07659912,39.21969986,1.863170028
45.05810165,2156.949951,4.914700031,51.23210144,39.36729813,1.981690049
40.07289886,2072.090088,4.991849899,52.81999969,40.5760994,1.784940004
56.01599884,2112.669922,4.827129841,48.31200027,36.86920166,1.886800051
40.66279984,2142.110107,4.902400017,51.63750076,40.21849823,1.847110033
54.00469971,2021.630005,4.878849983,50.29410172,35.72969818,1.479580045
50.65530014,2005.550049,4.682089806,51.11729813,36.86650085,1.673740029
38.80410004,2178.659912,4.916140079,51.59159851,41.40999985,1.815080047
50.3844986,1932.619995,4.877349854,50.71989822,34.9715004,1.472730041
53.6291008,1959.689941,4.67784977,53.72719955,36.17860031,1.628239989
61.22800064,1928.550049,4.756599903,51.49560165,34.90679932,1.491170049
56.3769989,1996.52002,4.687290192,49.79919815,35.83110046,1.669399977
39.4538002,2143.199951,4.907010078,51.64440155,40.66120148,1.841249943
68.58350372,1918.640015,4.800079823,50.66659927,34.40769958,1.486789942
60.19329834,1935.410034,4.754899979,51.92679977,35.13679886,1.49556005
63.02909851,1951.910034,4.763820171,50.2417984,34.86949921,1.487939954
48.90100098,2060.469971,4.960579872,49.06269836,37.94200134,1.738029957
50.39960098,1960.670044,4.705570221,55.69549942,37.50550079,1.501000047
55.85419846,1985.719971,4.877769947,50.34769821,35.40000153,1.478029966
52.88230133,1964.310059,4.792409897,55.90610123,37.73479843,1.614549994
46.18889999,2146.27002,5.102290154,49.5,39.02339935,1.888299942
45.42150116,2104.540039,5.105500221,50.28179932,37.54199982,1.507380009
55.2057991,2091.47998,4.942470074,48.5646019,36.66199875,1.773049951
49.20679855,2126.76001,4.988580227,48.79040146,37.9878006,1.787950039
36.94589996,2017.030029,4.894199848,52.10419846,41.46429825,1.682500005
48.18050003,2029.910034,4.760680199,50.06800079,38.19979858,1.684059978
41.07360077,2182.620117,4.966700077,52.21849823,39.52420044,1.71171999
45.66009903,2008.859985,5.061649799,50.91999817,37.65639877,1.505660057
48.84149933,1960.630005,4.754640102,58.25740051,38.24580002,1.60532999
54.26459885,2051.360107,4.762330055,48.89070129,36.43080139,1.726909995
50.53480148,2094.23999,4.953989983,48.5381012,37.38679886,1.782160044
67.89849854,1923.810059,4.801750183,50.61259842,34.5223999,1.485399961
43.09600067,2133.100098,5.174530029,50.70769882,38.55110168,1.647670031
56.25749969,1991.290039,4.687039852,49.85070038,35.77870178,1.662940025
51.08530045,1945.0,4.876930237,50.72600174,35.62080002,1.476639986
50.61790085,1944.449951,4.750430107,55.17380142,37.58240128,1.449149966
54.50650024,1951.640015,4.678460121,53.00159836,35.89440155,1.615849972
45.95619965,1975.329956,5.08423996,50.78580093,38.12220001,1.520169973
56.03390121,1936.01001,4.680190086,51.35699844,35.14039993,1.58731997
39.17480087,1968.079956,4.970860004,55.28110123,40.53540039,1.579439998
53.83610153,1943.349976,4.64236021,50.67589951,35.34049988,1.603309989
44.56480026,1968.079956,4.891359806,58.35409927,38.85229874,1.626680017
38.55979919,2239.709961,4.885119915,51.28590012,40.83179855,1.980780005
50.18849945,1972.819946,4.794990063,55.99769974,38.17860031,1.622359991
53.52479935,2099.159912,4.945340157,48.41640091,36.80070114,1.785650015
63.98749924,1921.650024,4.759220123,49.8993988,34.16429901,1.468129992
51.29729843,1961.099976,4.624820232,54.89009857,37.37400055,1.553519964
46.83509827,2235.090088,4.954209805,49.03369904,36.1155014,1.548969984
53.17169952,2205.939941,4.832940102,47.41279984,37.4803009,2.006989956
50.94290161,1999.439941,4.873129845,54.27859879,37.79290009,1.613280058
56.88290024,1975.079956,4.68475008,50.29600143,35.6391983,1.642560005
51.38090134,2014.430054,4.766990185,49.03079987,36.73429871,1.698779941
54.49560165,1953.109985,4.852900028,55.19079971,37.02819824,1.513530016
52.75490189,2093.669922,5.084549904,49.98450089,35.98720169,1.491359949
48.22000122,2120.600098,4.993249893,49.04410172,38.24539948,1.768949986
55.07559967,1945.949951,4.678359985,52.66910172,35.71889877,1.606520057
54.94490051,2029.579956,4.878890038,50.21310043,35.69609833,1.478459954
46.82339859,2022.47998,5.059800148,50.88079834,37.30379868,1.503059983
56.92340088,1988.73999,4.686019897,50.08169937,35.78559875,1.660210013
54.72669983,2138.600098,4.829659939,48.05899811,37.05699921,1.918009996
43.30599976,2001.089966,4.87830019,54.82970047,39.38010025,1.625880003
56.31850052,1964.22998,4.684780121,50.2052002,35.45830154,1.627050042
56.76919937,1993.98999,4.806910038,50.20529938,35.39789963,1.48258996
55.83190155,2060.350098,4.760680199,48.89619827,36.41009903,1.733270049
47.90269852,2009.630005,4.875130177,50.97169876,37.65930176,1.473670006
38.69509888,2158.5,4.914509773,51.56549835,41.18830109,1.827119946
49.38470078,1962.579956,4.754340172,57.25130081,38.06769943,1.602020025
45.72119904,2046.079956,4.949140072,54.2303009,38.80490112,1.663269997
45.79959869,2118.709961,4.959280014,50.72969818,38.81029892,1.844990015
50.5481987,1963.800049,4.752190113,56.0237999,37.66540146,1.594709992
57.0135994,1960.219971,4.68295002,50.54740143,35.45539856,1.621690035
52.95100021,2099.149902,4.94671011,48.40530014,36.8606987,1.788310051
65.61990356,1947.439941,4.805049896,50.46279907,34.88199997,1.486610055
56.55720139,2064.97998,4.760210037,48.88219833,36.44279861,1.73695004
49.79169846,1958.97998,4.790400028,58.73080063,38.2262001,1.616719961
39.07910156,2064.389893,4.994120121,52.6169014,40.91479874,1.771319985
53.30659866,2063.439941,5.059730053,50.14580154,35.89530182,1.48258996
49.60580063,1976.079956,4.771709919,49.28960037,37.23339844,1.675209999
53.4659996,2045.75,4.763470173,48.89300156,36.48509979,1.723150015
38.62720108,2139.969971,4.941050053,52.26350021,41.08340073,1.765930057
49.98770142,1961.22998,4.691189766,49.76750183,36.41790009,1.61706996
50.17910004,2084.610107,4.954929829,48.65729904,37.47819901,1.769580007
50.5033989,2147.340088,4.981820107,48.28099823,37.65439987,1.82931006
44.25040054,2005.97998,4.878560066,54.34270096,39.02659988,1.622589946
40.53950119,2018.51001,4.852920055,53.95529938,39.917099,1.669759989
56.30950165,2040.719971,4.688290119,49.06430054,36.20059967,1.715600014
46.00239944,2076.120117,4.939089775,51.75830078,37.83810043,1.608520031
51.12060165,1987.329956,4.795710087,52.28170013,36.55870056,1.485759974
46.35240173,1994.72998,4.866630077,53.48860168,38.1114006,1.619449973
46.14020157,1983.660034,4.831480026,55.69779968,38.55889893,1.629600048
46.58119965,2034.609985,5.074979782,50.42430115,37.39590073,1.486320019
39.6996994,2181.590088,4.968359947,51.98099899,40.10469818,1.746790051
38.23709869,1990.02002,4.858570099,53.44649887,41.4353981,1.645050049
44.31750107,2106.419922,5.060100079,50.65980148,38.19779968,1.615210056
55.33390045,1942.880005,4.680689812,51.62020111,35.39690018,1.599179983
46.67210007,2149.800049,5.092370033,50.9253006,37.27410126,1.504539967
47.44319916,2091.98999,4.895189762,50.61169815,38.35929871,1.801239967
56.3594017,2086.939941,4.940690041,48.66120148,36.61729813,1.765470028
47.38100052,1985.0,4.83107996,55.09790039,38.12179947,1.627640009
40.50740051,2049.669922,4.868810177,52.98099899,40.20909882,1.723680019
51.79809952,1990.47998,4.633969784,52.70339966,36.39490128,1.673750043
56.55950165,2045.579956,4.688379765,49.01269913,36.23490143,1.720679998
48.54800034,1973.280029,4.75658989,56.1957016,38.17409897,1.608219981
56.24959946,2061.840088,4.7603302,48.90309906,36.41669846,1.734079957
55.43320084,1989.369995,4.645969868,49.61610031,35.75479889,1.663900018
41.1167984,2022.280029,4.851520061,53.9178009,39.59009933,1.673079967
48.81539917,1968.939941,4.794479847,56.94290161,38.40409851,1.621199965
38.51200104,2055.5,4.878530025,52.63199997,41.01110077,1.717090011
42.66180038,2108.899902,4.913949966,52.10710144,38.55350113,1.653149962
57.03910065,1935.449951,4.759910107,51.44079971,35.06269836,1.491260052
52.7112999,1975.810059,4.638599873,51.59870148,36.04219818,1.653220057
58.14459991,2011.689941,4.807149887,50.06430054,35.43529892,1.482069969
47.43119812,1969.72998,4.827750206,56.85829926,38.35779953,1.620110035
56.30929947,1959.619995,4.747089863,53.6094017,35.8572998,1.507719994
45.40990067,2091.149902,4.919939995,51.8146019,38.9292984,1.816609979
43.90589905,2083.550049,4.991660118,52.79199982,39.50289917,1.824329972
53.70460129,1999.01001,4.689559937,49.34199905,36.06349945,1.67087996
52.27209854,2184.0,4.97232008,47.53469849,37.20059967,1.874660015
51.1242981,1976.310059,4.629149914,53.86399841,36.97669983,1.626309991
53.53340149,2185.72998,4.832339764,47.61389923,37.3526001,1.976609945
55.45399857,2114.709961,4.967299938,48.36050034,36.83570099,1.805549979
54.87889862,1970.969971,4.877719879,50.41640091,35.32249832,1.478109956
49.88940048,2005.959961,4.7677598,49.22389984,37.06829834,1.689970016
60.34840012,1990.890015,4.806019783,50.14089966,35.26039886,1.481870055
40.08280182,2182.300049,4.967750072,52.03590012,39.91609955,1.735890031
46.47129822,2041.060059,5.068459988,50.60649872,37.10570145,1.490429997
51.55979919,2060.52002,5.060080051,50.29959869,36.06669998,1.485120058
49.79410172,2108.149902,5.086219788,50.21099854,36.32529831,1.494160056
56.37170029,2024.099976,4.647270203,49.2322998,36.02109909,1.704759955
54.37519836,1934.290039,4.643410206,50.49909973,34.91400146,1.586030006
38.94609833,2215.040039,4.882719994,51.23339844,40.80670166,1.935179949
51.88059998,1968.47998,4.80053997,51.51750183,35.98519897,1.484830022
51.09899902,1924.589966,4.807040215,50.81240082,33.53219986,1.45776999
49.2696991,1958.599976,4.788740158,59.61429977,38.27959824,1.617980003
38.59909821,1992.449951,4.937099934,53.58539963,41.27669907,1.62827003
45.20449829,1976.869995,4.830200195,56.4598999,38.86869812,1.625560045
51.32590103,2203.26001,4.971680164,47.20320129,37.23320007,1.872810006
56.18149948,1975.160034,4.685890198,50.04779816,35.60189819,1.64210999
55.40340042,2060.449951,4.76116991,48.86949921,36.42380142,1.734320045
40.94729996,2042.75,4.867209911,53.01210022,40.05989838,1.720579982
56.50579834,2027.890015,4.647469997,49.1814003,36.04850006,1.708969951
49.49819946,1986.150024,4.789999962,53.1208992,37.6568985,1.626410007
46.26910019,2038.069946,5.066440105,50.70949936,37.13940048,1.493399978
39.61999893,2056.800049,4.872399807,52.91270065,40.54550171,1.724290013
52.15850067,1986.329956,4.635489941,52.32509995,36.27949905,1.667919993
51.65909958,1981.839966,4.797399998,51.99629974,36.34909821,1.485430002
50.38019943,1959.420044,4.791240215,58.13909912,38.16360092,1.616289973
48.64360046,2003.459961,4.876870155,50.81259918,36.84840012,1.478449941
54.34249878,2013.339966,4.68930006,49.23820114,36.10630035,1.687260032
50.2132988,2185.25,4.835480213,48.42309952,37.87670135,1.971920013
41.60210037,2023.319946,4.850289822,53.83610153,39.2989006,1.673900008
47.26710129,2211.5,4.951509953,49.70800018,36.40140152,1.562680006
41.97409821,2021.849976,4.849299908,53.7840004,39.08269882,1.67256999
53.31600189,1970.969971,4.793719769,52.53530121,36.49530029,1.486400008
52.40769958,2061.25,5.059909821,50.22539902,35.97129822,1.483800054
49.63019943,2035.869995,4.76184988,49.63690186,37.5705986,1.698869944
45.79660034,2074.73999,5.058340073,50.77199936,38.03070068,1.602699995
51.75510025,1974.699951,4.79445982,55.17789841,37.86719894,1.620959997
39.84560013,2011.040039,4.85450983,53.9294014,40.30070114,1.663030028
49.9620018,1974.959961,4.861420155,54.07210159,37.96770096,1.614420056
46.65570068,2117.139893,4.96281004,50.32799911,38.61980057,1.845540047
52.65629959,1975.060059,4.793910027,54.73590088,37.67409897,1.619289994
55.82249832,1955.910034,4.755080223,52.25479889,35.52259827,1.499300003
42.06980133,2143.610107,4.899149895,51.54439926,39.80630112,1.853209972
44.71250153,2168.929932,4.95043993,50.24940109,37.44430161,1.677430034
49.96210098,2034.790039,4.76252985,49.50640106,37.37009811,1.700979948
54.14920044,2094.330078,4.944059849,48.48759842,36.72689819,1.778669953
49.33069992,1954.949951,4.693029881,49.37850189,36.56779861,1.579489946
45.53960037,1974.530029,4.905479908,56.43280029,39.00289917,1.623460054
46.96829987,2152.399902,5.11179018,49.06399918,38.48160172,1.92888999
58.46879959,1947.040039,4.751790047,52.63219833,35.4762001,1.50127995
47.41220093,1965.869995,4.876920223,50.58029938,36.28319931,1.492079973
41.87670135,2172.149902,4.870850086,50.96569824,40.0381012,1.911769986
55.3730011,1962.660034,4.752999783,52.63619995,35.67720032,1.502130032
50.85290146,2202.75,4.973480225,47.26079941,37.33670044,1.871690035
48.7541008,2031.640015,4.760920048,49.93099976,37.96889877,1.68859005
44.69039917,2176.340088,4.964330196,50.48770142,39.38869858,2.006789923
41.07749939,1983.030029,4.877009869,55.26869965,40.11309814,1.616019964
59.41910172,1936.709961,4.765810013,50.31760025,34.74380112,1.484220028
43.88880157,2003.359985,4.87830019,54.62519836,39.17779922,1.624150038
47.59840012,2060.27002,4.885610104,52.03279877,38.25130081,1.77335
40.98279953,2121.060059,4.931469917,53.55210114,40.23490143,1.738520026
41.73970032,2141.179932,4.966279984,51.38899994,39.10710144,1.686179996
69.51139832,1912.969971,4.798319817,51.05080032,34.42969894,1.499930024
49.96500015,2016.050049,4.880410194,52.91880035,37.51050186,1.52049005
56.46879959,2107.959961,4.965499878,48.46870041,36.77659988,1.794469953
49.35070038,2052.820068,5.060180187,50.55830002,36.44620132,1.490759969
56.74860001,2104.580078,4.964849949,48.51240158,36.75049973,1.790060043
42.66719818,2149.100098,4.898230076,51.36169815,39.62850189,1.859730005
46.11009979,2028.380005,5.079060078,50.3987999,37.74869919,1.485980034
47.49129868,2046.849976,4.937079906,52.24720001,37.77199936,1.602110028
45.75159836,2143.199951,5.006639957,50.16859818,39.01499939,1.887709975
54.84220123,2058.199951,4.761779785,48.85850143,36.43510056,1.733100057
53.04050064,2137.030029,4.952589989,48.33449936,36.9858017,1.847350001
48.59420013,2185.340088,4.83671999,48.93159866,38.19329834,1.971099973
59.54710007,1962.790039,4.805399895,50.27270126,35.05110168,1.480589986
66.17299652,1938.51001,4.804240227,50.50970078,34.76509857,1.485919952
53.65579987,2147.350098,4.970880032,47.97529984,37.07550049,1.846490026
39.15340042,2054.179932,4.874479771,52.87730026,40.74430084,1.719400048
45.97600174,2038.069946,5.064449787,50.86029816,37.33010101,1.498239994
46.39239883,1994.430054,4.988070011,54.59730148,38.0870018,1.646229982
38.92409897,2198.070068,4.970870018,51.67670059,40.49670029,1.787729979
50.73469925,2192.320068,4.835289955,48.20040131,37.81869888,1.981430054
44.61449814,2083.22998,4.99229002,52.69749832,39.33250046,1.830039978
55.00270081,2120.330078,4.968170166,48.28699875,36.88430023,1.813320041
41.13869858,2019.849976,4.935790062,53.83769989,40.17699814,1.643030047
54.98139954,2022.439941,4.688819885,49.18870163,36.11980057,1.696799994
47.81750107,1985.76001,4.830949783,54.77259827,37.93470001,1.62646997
45.76499939,1995.880005,4.986569881,54.7859993,38.35240173,1.648020029
52.50379944,2036.540039,4.76515007,48.91590118,36.59260178,1.717229962
50.15209961,2024.680054,4.76541996,49.25460052,37.08169937,1.700860023
46.81309891,1968.180054,4.876880169,50.74779892,36.49620056,1.488209963
40.4007988,1974.449951,4.874740124,55.49300003,40.27819824,1.603139997
48.08029938,2139.0,5.08769989,51.00059891,37.05659866,1.503430009
42.77019882,2015.400024,4.847139835,53.57889938,38.5868988,1.666659951
48.40090179,2056.72998,4.866950035,50.96250153,38.15999985,1.692499995
53.87900162,2089.77002,5.083839893,49.94290161,35.91930008,1.490929961
38.58980179,2156.909912,4.94382,51.99530029,41.25019836,1.769140005
62.59960175,1970.609985,4.764840126,50.14500046,35.05059814,1.489349961
45.31710052,2101.340088,5.107530117,50.29520035,37.67399979,1.508970022
56.88290024,2065.73999,4.759980202,48.88759995,36.45330048,1.737179995
45.17240143,2080.48999,4.92016983,52.07310104,38.09619904,1.61421001
45.68640137,1952.98999,4.87556982,50.64530182,36.54290009,1.494300008
42.92710114,2021.199951,4.935890198,53.51940155,39.62269974,1.63361001
46.64459991,2038.359985,5.072700024,50.46149826,37.24200058,1.487050056
54.52299881,1954.329956,4.856229782,55.47679901,37.56750107,1.536790013
62.58129883,1976.339966,4.80753994,50.19110107,35.13819885,1.486639977
57.42610168,1926.569946,4.678709984,51.01779938,34.68090057,1.5704
39.01990128,2132.330078,4.937650204,52.60879898,40.86709976,1.761559963
47.09790039,1965.819946,4.757009983,57.95449829,38.52600098,1.609869957
48.66360092,1983.119995,4.911590099,54.84790039,38.36619949,1.627679944
55.61489868,2087.899902,4.941740036,48.62049866,36.62649918,1.768159986
51.48260117,1957.609985,4.876410007,50.75080109,36.00709915,1.476809978
40.88339996,2079.959961,4.991300106,52.84880066,40.31529999,1.797770023
57.45890045,1928.5,4.671390057,51.64070129,35.07210159,1.554340005
48.92399979,1959.050049,4.786630154,60.64519882,38.45389938,1.624359965
49.62530136,1963.959961,4.754030228,56.79650116,37.97129822,1.60066998
47.73500061,2048.699951,4.965429783,49.28279877,38.34790039,1.722579956
38.97740173,2003.52002,4.857150078,53.68320084,40.78229904,1.656370044
53.88090134,1975.030029,4.74737978,53.6969986,36.03269958,1.508929968
47.01819992,2003.099976,5.052690029,50.83150101,37.81760025,1.459339976
42.66260147,1996.97998,4.87816,55.01409912,39.59680176,1.625589967
51.02159882,1974.430054,4.794849873,55.50659943,38.01509857,1.622069955
63.16239929,1929.650024,4.798180103,52.41650009,35.16009903,1.491739988
50.37509918,1980.76001,4.912940025,54.21419907,37.96580124,1.622760057
43.13240051,2082.76001,4.911980152,52.69029999,38.52199936,1.644880056
54.46549988,2148.73999,4.830359936,47.96749878,37.12829971,1.930430055
49.85369873,1990.050049,4.874489784,51.01169968,37.43450165,1.473119974
52.77920151,2131.899902,4.954870224,48.47109985,37.05270004,1.851130009
52.30619812,1963.099976,4.792409897,56.37049866,37.85110092,1.61511004
44.36050034,2173.5,4.950950146,50.3362999,37.74340057,1.709069967
52.36289978,1936.380005,4.807219982,50.61059952,34.77259827,1.478090048
51.0685997,1996.910034,4.685100079,50.55130005,36.59349823,1.666579962
56.68859863,2031.359985,4.647659779,49.13349915,36.07289886,1.712759972
64.64689636,1924.569946,4.798630238,52.03910065,34.97159958,1.490139961
45.7677002,1980.109985,4.830880165,56.09609985,38.70199966,1.627730012
44.80379868,2109.73999,5.11962986,50.36029816,37.77310181,1.64598
56.88880157,1982.290039,4.685440063,50.18310165,35.71879959,1.652019978
46.75859833,1984.869995,4.83137989,55.39149857,38.34469986,1.629189968
38.63420105,2232.100098,4.973330021,51.45569992,40.81809998,1.857159972
53.16910172,1956.420044,4.831659794,54.18899918,37.49119949,1.53125
40.76839828,1974.709961,4.973559856,55.5788002,40.13830185,1.619429946
47.58840179,2182.560059,4.949790001,49.88230133,36.45209885,1.568369985
48.67359924,2030.73999,4.802519798,52.58039856,38.03630066,1.659199953
39.97890091,2124.48999,4.933670044,53.15029907,40.52220154,1.749330044
48.34669876,2054.51001,4.96295023,49.17549896,38.14030075,1.730170012
52.06959915,1966.530029,4.884950161,54.86949921,37.26720047,1.596560001
41.32519913,2141.070068,4.900660038,51.63550186,40.02170181,1.848590016
47.02479935,2032.02002,4.813350201,53.10340118,38.28850174,1.652940035
56.38800049,1955.23999,4.683990002,50.2928009,35.31169891,1.614060044
58.89730072,1948.469971,4.794310093,54.08240128,35.8321991,1.498569965
48.70840073,1959.640015,4.754220009,58.85319901,38.28770065,1.606739998
52.50889969,1980.579956,4.636970043,51.96060181,36.14989853,1.659989953
40.52429962,2176.070068,4.874790192,51.1432991,40.36289978,1.906720042
52.62599945,1983.530029,4.690470219,49.41880035,36.09400177,1.652070045
39.26440048,2185.790039,4.969500065,51.85279846,40.32369995,1.763849974
50.0658989,1964.130005,4.753210068,56.39649963,37.82550049,1.597959995
46.49639893,2220.219971,4.952109814,49.83190155,36.61790085,1.577419996
44.32820129,1996.959961,4.98375988,55.04869843,38.89559937,1.649309993
48.81650162,2004.949951,4.84540987,53.92359924,37.94250107,1.648190022
48.36930084,2011.310059,4.876070023,50.86619949,37.25,1.475589991
38.93899918,2142.340088,4.910349846,51.64030075,40.91839981,1.832900047
43.16080093,2083.669922,4.99119997,52.85749817,39.68769836,1.818390012
48.00439835,2048.47998,5.084090233,50.75979996,36.84379959,1.504539967
48.60029984,2142.110107,4.947820187,49.9253006,36.3266983,1.571079969
39.3553009,2006.27002,4.937399864,53.66899872,40.84030151,1.637809992
56.8757019,1943.23999,4.682089806,50.47750092,35.06779861,1.59544003
41.86009979,2021.430054,4.935530186,53.79919815,39.94910049,1.640959978
47.81850052,2063.080078,4.859539986,51.4117012,38.0658989,1.753690004
60.31620026,1995.369995,4.766600132,49.99290085,35.25059891,1.489629984
57.21149826,1951.430054,4.681459904,50.73649979,35.33679962,1.608209968
39.87969971,2184.530029,4.87733984,51.16960144,40.52870178,1.910419941
55.72129822,2035.560059,4.878910065,50.14490128,35.67610168,1.477640033
58.69139862,1919.300049,4.677740097,50.54669952,34.09759903,1.558050036
46.75180054,2118.469971,4.971690178,49.67150116,38.67279816,1.820530057
56.33100128,1935.180054,4.677189827,52.05020142,35.33340073,1.585150003
37.99689865,2047.569946,4.998939991,52.32929993,41.26399994,1.750800014
51.58010101,1962.02002,4.792329788,56.91210175,37.98220062,1.615779996
48.70220184,2006.949951,4.876410007,50.83679962,37.03490067,1.476709962
62.76720047,1961.630005,4.764359951,50.19749832,34.97159958,1.488839984
48.30130005,2190.090088,5.088960171,52.00490189,37.49020004,1.512320042
45.2582016,2004.040039,4.878180027,53.89690018,38.65119934,1.612689972
41.59220123,2032.47998,4.865109921,52.88059998,39.83679962,1.716760039
55.84680176,2008.300049,4.646649837,49.41540146,35.9070015,1.68671
44.55149841,2170.550049,4.950669765,50.29230118,37.58800125,1.693199992
45.27050018,2173.790039,4.950180054,50.1495018,37.09189987,1.63093996
48.05590057,2185.51001,4.83713007,49.09329987,38.29460144,1.970900059
52.49259949,1974.609985,4.727190018,53.55379868,37.12870026,1.510280013
50.8689003,2004.030029,4.683589935,50.81869888,36.74779892,1.673390031
48.85369873,2001.859985,4.792379856,52.34389877,37.77230072,1.64526999
43.32030106,2150.75,4.897250175,51.26789856,39.46450043,1.863180041
63.65050125,1934.47998,4.762700081,50.26319885,34.62239838,1.484439969
44.29990005,1969.390015,4.826250076,57.34809875,39.02970123,1.618960023
53.33549881,2091.540039,5.084189892,49.9620018,35.94950104,1.491119981
63.01039886,1943.5,4.7634902,50.25989914,34.76459885,1.486490011
48.69800186,2120.810059,4.990849972,48.94549942,38.10179901,1.775400043
54.15159988,2157.570068,4.830989838,47.88159943,37.18389893,1.941050053
53.0340004,1966.329956,4.639989853,51.26459885,35.86920166,1.639790058
65.14160156,1955.420044,4.805699825,50.40589905,34.96820068,1.48695004
51.12400055,1966.089966,4.691679955,49.47930145,36.21699905,1.624609947
42.49200058,2080.300049,4.99063015,52.96080017,39.86259842,1.81013
53.79639816,1963.630005,4.791900158,55.52000046,37.56309891,1.612470031
44.7677002,2005.48999,4.878389835,54.12419891,38.83620071,1.618100047
46.2417984,2033.660034,5.077219963,50.39770126,37.58229828,1.48597002
56.95339966,2086.27002,4.939780235,48.68790054,36.62250137,1.763520002
51.0481987,2178.52002,4.97740984,47.75350189,37.46839905,1.865669966
47.64759827,1980.609985,4.804979801,54.3307991,38.20130157,1.567100048
57.73770142,1951.650024,4.75041008,52.92810059,35.60419846,1.503360033
56.61759949,2013.359985,4.688389778,49.55820084,35.98239899,1.689370036
50.32500076,2060.97998,5.084139824,50.41910172,36.25719833,1.496340036
57.01160049,1998.900024,4.686880112,49.91220093,35.88290024,1.672600031
60.98099899,2003.109985,4.806419849,50.05329895,35.32389832,1.48187995
66.11440277,1920.23999,4.798960209,51.60010147,34.75490189,1.488299966
60.91519928,1939.579956,4.796319962,53.2806015,35.52719879,1.495519996
51.85559845,1976.290039,4.798950195,51.75189972,36.17290115,1.485139966
48.94079971,1974.839966,4.755980015,55.79899979,38.04159927,1.606940031
51.08209991,1986.359985,4.686779976,50.30130005,36.45190048,1.655290008
48.78039932,1958.959961,4.752180099,60.33520126,38.39139938,1.613319993
57.51259995,1924.109985,4.803820133,50.92279816,34.92440033,1.476830006
50.30810165,1990.25,4.630720139,53.43669891,37.11619949,1.642160058
59.14080048,1924.410034,4.767419815,50.44490051,34.63090134,1.482730031
44.23820114,2105.75,4.999800205,51.22660065,38.2071991,1.627410054
47.66040039,2178.929932,5.09032011,51.83250046,37.55580139,1.512050033
62.24110031,1923.530029,4.757579803,51.12820053,34.70009995,1.486629963
