Ols_P_0_2,PhosphorusTreatment
3.912930012,18.0
2.384350061,18.0
5.010260105,0.0
5.89921999,0.0
4.473450184,9.0
5.285419941,27.0
4.668059826,18.0
4.011219978,0.0
4.445849895,9.0
5.655109882,27.0
4.050250053,18.0
5.901889801,0.0
5.359650135,27.0
5.258699894,0.0
4.874340057,9.0
4.989449978,9.0
2.469749928,18.0
4.828239918,0.0
5.444129944,27.0
7.180439949,9.0
3.906019926,0.0
6.066420078,0.0
5.315499783,9.0
7.008090019,9.0
5.567550182,0.0
4.028920174,27.0
4.990869999,18.0
2.483690023,18.0
3.526060104,27.0
5.586209774,27.0
6.42595005,27.0
4.538799763,9.0
5.234260082,0.0
5.311439991,0.0
5.713069916,0.0
5.392029762,18.0
2.771330118,18.0
5.628139973,0.0
4.21736002,9.0
5.556479931,0.0
4.899000168,0.0
5.746829987,9.0
4.134990215,27.0
5.262080193,0.0
3.467689991,18.0
3.237989902,27.0
3.180999994,27.0
2.829600096,0.0
2.872200012,18.0
4.808390141,27.0
6.336490154,27.0
5.033929825,0.0
2.748569965,18.0
6.657519817,9.0
5.397779942,0.0
6.145440102,0.0
6.241380215,0.0
4.848289967,0.0
4.706270218,27.0
2.577869892,0.0
3.674550056,27.0
4.6416502,9.0
4.678949833,9.0
5.298630238,0.0
3.580169916,18.0
4.69618988,18.0
4.38699007,9.0
3.74090004,18.0
5.51636982,0.0
3.350709915,27.0
3.763950109,9.0
4.208909988,18.0
2.999069929,0.0
5.41422987,0.0
5.736670017,0.0
4.49616003,9.0
4.916920185,27.0
5.449880123,0.0
4.975399971,0.0
5.145589828,18.0
3.471539974,27.0
4.015270233,0.0
5.596270084,0.0
5.476769924,0.0
6.762730122,0.0
6.082459927,9.0
4.363430023,9.0
4.647729874,9.0
2.118599892,0.0
7.275209904,0.0
4.467309952,27.0
4.957270145,27.0
4.185299873,0.0
5.158080101,0.0
5.514200211,0.0
3.19046998,27.0
5.894909859,0.0
6.993050098,0.0
6.497550011,27.0
3.165669918,18.0
4.56637001,0.0
5.621590137,0.0
3.207849979,0.0
4.100289822,27.0
5.164430141,27.0
6.635900021,0.0
4.108280182,0.0
4.542449951,9.0
3.007159948,18.0
5.383749962,9.0
4.86714983,0.0
5.183810234,0.0
5.446990013,0.0
5.311389923,0.0
4.561910152,27.0
6.016590118,9.0
3.689320087,27.0
7.685579777,0.0
4.073649883,9.0
4.920070171,0.0
6.130119801,0.0
7.092609882,9.0
5.5769701,9.0
5.03978014,27.0
3.262850046,18.0
3.761209965,18.0
4.479670048,18.0
4.829599857,27.0
3.044919968,18.0
3.503030062,27.0
3.115040064,0.0
5.237110138,0.0
3.864680052,27.0
6.600999832,9.0
4.369450092,27.0
6.155529976,27.0
6.819570065,0.0
5.666570187,0.0
4.478559971,9.0
5.769740105,9.0
6.56137991,9.0
4.546410084,0.0
2.986779928,18.0
3.078589916,27.0
4.671269894,0.0
4.622409821,18.0
5.309189796,0.0
3.391309977,27.0
5.613460064,27.0
6.439660072,27.0
5.381420135,0.0
5.034220219,9.0
2.584419966,18.0
4.765999794,0.0
7.209350109,0.0
5.210499763,0.0
2.991669893,0.0
5.285860062,27.0
4.709070206,0.0
6.693729877,0.0
5.82998991,9.0
6.113170147,0.0
3.363729954,0.0
3.555520058,27.0
4.332709789,0.0
7.485919952,0.0
3.521169901,0.0
3.179019928,9.0
7.092140198,0.0
5.453460217,0.0
3.65763998,18.0
4.850719929,18.0
6.050260067,0.0
4.411859989,27.0
3.104589939,18.0
5.104380131,27.0
4.588769913,18.0
5.360159874,0.0
3.434010029,27.0
5.125309944,9.0
2.911560059,18.0
4.366970062,27.0
6.134349823,0.0
4.853559971,0.0
4.445680141,0.0
2.694979906,0.0
6.109710217,0.0
5.271420002,18.0
4.859210014,0.0
4.69272995,9.0
5.991690159,27.0
6.071670055,0.0
4.112279892,9.0
4.880660057,0.0
5.562320232,0.0
5.107600212,0.0
8.013070107,0.0
5.336530209,9.0
4.247240067,9.0
3.644390106,27.0
6.918729782,9.0
4.467450142,27.0
6.818890095,0.0
5.175670147,0.0
5.713659763,0.0
5.628640175,0.0
6.101419926,0.0
3.261679888,9.0
3.702749968,9.0
4.001399994,27.0
5.145770073,9.0
4.728380203,0.0
5.378880024,0.0
5.871870041,9.0
5.757870197,27.0
3.563509941,27.0
3.175620079,0.0
5.750400066,9.0
4.042769909,0.0
5.679599762,27.0
3.60984993,27.0
5.04061985,0.0
4.335229874,9.0
2.941440105,18.0
4.360579967,18.0
7.257480145,9.0
5.722020149,27.0
3.630569935,9.0
4.431139946,9.0
4.957570076,18.0
6.40775013,27.0
4.518239975,18.0
