Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,PhosphorusTreatment
0.821546018,76.82879639,0.946130991,347.0029907,60.8993988,39.52669907,0.0
1.059630036,73.22750092,1.431010008,489.0830078,68.41320038,55.25740051,0.0
1.069880009,132.3379974,1.483060002,406.7030029,106.7590027,53.61880112,0.0
1.09028995,72.93720245,1.30230999,448.4679871,63.00170135,49.58300018,0.0
0.979776978,75.99389648,1.246960044,370.6419983,62.06389999,43.19350052,6.8
0.993570983,132.8470001,1.55103004,398.6119995,110.4580002,53.30070114,0.0
1.086300015,72.70760345,1.432590008,498.5339966,68.13800049,55.21319962,3.4
1.065520048,72.94499969,1.436130047,494.2330017,68.24420166,55.59209824,0.0
0.951032996,81.98950195,1.450790048,379.552002,69.46730042,47.5196991,0.0
1.100270033,73.57309723,1.328089952,473.9089966,65.55799866,52.44839859,0.0
0.932721019,73.98329926,1.156710029,380.7470093,61.79019928,44.99169922,0.0
1.210809946,72.21880341,1.497539997,512.0410156,66.71230316,57.85630035,3.4
1.028869987,112.0839996,1.522699952,390.7579956,90.14389801,50.27360153,0.0
1.098160028,139.522995,1.628900051,412.1099854,112.1760025,53.57099915,6.8
1.052770019,92.36139679,1.52955997,391.6610107,76.68009949,50.9253006,0.0
0.832355976,78.47190094,0.99911201,390.0409851,63.48149872,42.73249817,0.0
1.081400037,74.5326004,1.432669997,499.7650146,68.92489624,55.37580109,3.4
1.028290033,78.45860291,1.239269972,383.0209961,62.80329895,42.96080017,6.8
1.077530026,76.26399994,1.426689982,495.644989,69.08039856,54.88880157,3.4
1.102229953,72.25520325,1.32475996,473.6530151,64.43640137,52.39960098,0.0
1.06498003,74.70020294,1.318760037,455.868988,65.63659668,51.29919815,0.0
1.036499977,75.08950043,1.33415997,455.375,67.27010345,50.78820038,0.0
1.071210027,122.1470032,1.616160035,408.6109924,101.3239975,53.65420151,0.0
1.051689982,95.98100281,1.526469946,390.2170105,79.21130371,50.96910095,0.0
1.187369943,72.15399933,1.444859982,505.8420105,65.57230377,56.93289948,3.4
1.139989972,86.69519806,1.606259942,402.4230042,72.36779785,51.46780014,10.1
0.923017979,88.96240234,1.474060059,392.8680115,74.14279938,50.94139862,0.0
1.136950016,72.51509857,1.264590025,432.1839905,61.7317009,48.24409866,0.0
1.048499942,124.9069977,1.598250031,417.144989,101.7509995,54.62990189,0.0
0.997529984,78.60769653,1.311159968,394.4070129,64.56310272,46.46450043,0.0
1.063249946,74.93379974,1.322900057,459.5379944,66.50550079,51.69660187,3.4
1.047160029,124.1760025,1.596050024,413.7319946,102.012001,54.30250168,6.8
0.994195998,131.4859924,1.549870014,396.2250061,109.1139984,53.12020111,0.0
1.06645,74.61289978,1.322379947,459.0849915,65.85810089,51.6026001,0.0
1.070009947,80.50009918,1.48356998,388.697998,66.55699921,47.62820053,0.0
1.032140017,116.3290024,1.528800011,392.7359924,94.43319702,50.82910156,6.8
