M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,PhosphorusTreatment
194.4609985,4037.379883,49.86780167,594.0369873,255.0160065,142.7389984,10.1
174.1779938,4038.219971,41.78120041,651.8959961,241.4329987,145.0619965,0.0
179.9250031,4086.409912,55.81779861,600.447998,269.3989868,143.8899994,10.1
208.9470062,4027.399902,61.43719864,611.3280029,285.2460022,166.5709991,10.1
154.548996,4046.320068,41.6026001,733.0599976,247.0769958,150.1329956,3.4
186.7810059,4019.280029,51.77899933,632.8070068,255.9519958,152.7279968,3.4
252.2319946,3951.689941,69.70410156,621.0560303,306.7090149,181.5469971,0.0
143.3950043,4147.439941,46.38550186,702.8200073,266.8370056,154.1080017,0.0
192.4069977,4064.590088,54.98600006,597.5499878,277.8150024,155.9570007,0.0
154.4600067,4048.159912,41.74100113,732.1740112,247.6069946,149.8500061,3.4
212.1309967,4080.919922,56.25989914,569.7750244,286.5010071,153.970993,3.4
180.9819946,3974.929932,56.07389832,673.5159912,255.6900024,161.9210052,0.0
166.3119965,4008.790039,38.77709961,724.9780273,235.8329926,153.4120026,0.0
262.6220093,3921.139893,73.39099884,643.9500122,300.1929932,188.3910065,0.0
196.8840027,3994.870117,41.47579956,642.1660156,236.677002,144.2649994,0.0
193.3789978,4009.050049,45.1189003,626.2819824,241.901001,143.7649994,10.1
171.7980042,4018.97998,38.48099899,701.3430176,237.4420013,151.1060028,0.0
167.0010071,3994.5,39.23500061,736.8280029,229.6419983,155.1929932,0.0
290.8900146,3945.540039,79.13439941,577.4819946,351.651001,206.1950073,0.0
143.7220001,4120.25,45.9864006,712.6469727,262.2799988,153.8919983,0.0
195.2689972,4018.370117,43.69490051,594.7150269,235.3280029,136.9230042,6.8
168.9089966,4067.159912,45.26200104,639.789978,250.0509949,144.1000061,0.0
158.1840057,4033.52002,40.83840179,708.3220215,240.1150055,147.1589966,0.0
190.3480072,4050.360107,53.60279846,605.6469727,265.7529907,147.3699951,10.1
179.2890015,3968.919922,56.53699875,684.0360107,259.4339905,164.5500031,0.0
275.0350037,3918.350098,75.35320282,627.3309937,319.4880066,193.8529968,10.1
287.8179932,3950.820068,77.71170044,579.1160278,348.2359924,201.4290009,0.0
272.0599976,3916.639893,74.62750244,635.4680176,312.1350098,191.3320007,10.1
152.4369965,4058.590088,43.1344986,729.059021,249.496994,149.0850067,0.0
193.0390015,4009.689941,39.79259872,599.9609985,224.0010071,133.6360016,6.8
191.3200073,4046.689941,45.83169937,575.3660278,251.5540009,138.6799927,0.0
184.6329956,4007.100098,37.18970108,675.5679932,235.1670074,145.8580017,0.0
207.6049957,3983.22998,39.62329865,636.3400269,224.0879974,142.4259949,10.1
195.3390045,4047.570068,51.6957016,592.0750122,264.0379944,144.9799957,0.0
182.7319946,4017.560059,38.94589996,653.2210083,235.0200043,142.9429932,0.0
185.253006,4029.360107,41.17739868,605.8140259,234.5740051,137.3910065,0.0
185.7630005,4013.22998,59.0503006,652.5709839,266.0419922,160.3200073,3.4
201.7140045,4020.100098,60.53960037,626.6209717,276.6329956,162.9140015,0.0
150.4450073,4066.379883,43.19210052,729.3400269,250.1889954,154.0189972,10.1
173.7570038,4055.300049,43.94509888,630.3579712,246.0690002,142.5249939,0.0
259.9440002,3949.840088,71.12030029,613.6209717,316.5419922,183.6560059,6.8
237.8209991,3968.169922,66.11000061,623.723999,294.3569946,174.2669983,3.4
166.0399933,4025.159912,39.77059937,708.5960083,239.9250031,152.4049988,3.4
156.5570068,4086.330078,44.79840088,679.8209839,254.0939941,146.6560059,3.4
195.1970062,4057.570068,53.77360153,593.7960205,271.3770142,147.4960022,0.0
186.8739929,4027.399902,40.91230011,563.2139893,229.9989929,125.2870026,0.0
164.8480072,3991.600098,40.14260101,735.8460083,235.0709991,154.0240021,3.4
189.8350067,4017.340088,39.68930054,611.9749756,227.9819946,136.2980042,6.8
185.3619995,4058.110107,43.93790054,564.367981,254.3500061,137.4539948,0.0
187.6100006,4008.909912,50.2621994,637.6019897,250.548996,152.8209991,0.0
146.7749939,4086.580078,43.9341011,708.7600098,256.5539856,156.8500061,0.0
173.8690033,4046.830078,42.8390007,641.5150146,243.6289978,143.7960052,6.8
237.473999,3967.189941,66.87239838,622.7960205,295.9219971,177.0249939,0.0
195.6029968,4005.840088,38.78070068,621.7000122,223.878006,136.2810059,0.0
194.9149933,4010.449951,39.58850098,590.1519775,221.470993,131.5950012,6.8
148.4369965,4094.320068,45.41210175,717.3220215,255.8059998,153.8070068,0.0
264.6669922,3920.659912,73.87999725,640.4489746,303.1650085,189.25,0.0
285.5029907,3929.77002,81.28939819,610.9320068,336.3640137,191.1629944,6.8
219.8919983,3975.939941,62.93170166,633.7890015,278.7460022,171.1849976,0.0
197.4600067,4054.01001,52.29600143,586.3530273,269.3410034,145.5319977,3.4
166.7559967,4026.120117,39.75740051,705.5230103,240.0509949,152.0110016,3.4
286.2479858,3926.26001,77.11779785,595.4000244,340.8089905,188.2969971,6.8
144.6900024,4093.959961,44.01520157,709.382019,256.5159912,155.7050018,0.0
166.8320007,4037.639893,40.8852005,689.8270264,243.3619995,150.4409943,0.0
291.1409912,3931.810059,82.67829895,595.5100098,348.4689941,199.6340027,0.0
251.3110046,3978.469971,69.75219727,605.3319702,318.4230042,183.0099945,6.8
213.8209991,4078.669922,56.2173996,574.6030273,295.7900085,159.0850067,0.0
163.0610046,4014.360107,39.84840012,724.4860229,239.503006,153.9440002,3.4
160.6000061,3999.02002,39.44850159,747.5280151,233.4839935,156.8190002,0.0
182.576004,4070.090088,55.21519852,606.0349731,270.2049866,147.7550049,10.1
191.378006,4037.189941,44.69169998,578.2319946,245.9589996,137.4340057,6.8
275.8469849,3912.169922,75.26979828,631.802002,318.7319946,189.0630035,0.0
195.4290009,4046.25,51.18650055,590.6870117,262.45401,144.2220001,0.0
185.6560059,3989.51001,53.02730179,657.3280029,246.6009979,159.0789948,0.0
191.3959961,4022.149902,48.94210052,617.2299805,254.5,149.7929993,0.0
160.8829956,4011.909912,39.03300095,749.2960205,233.1470032,159.9949951,0.0
164.151001,3972.070068,40.28419876,750.6719971,236.7460022,159.5220032,3.4
182.2949982,3962.47998,57.28919983,655.375,243.2769928,165.8000031,0.0
155.3170013,4044.330078,40.49779892,735.809021,245.5630035,153.5070038,0.0
155.8639984,4038.909912,40.21920013,737.7739868,243.8339996,153.9140015,0.0
269.1560059,3967.5,73.77030182,590.6560059,336.3859863,190.4409943,0.0
193.9989929,4051.949951,48.11460114,577.9730225,258.2940063,141.5200043,0.0
209.3670044,3984.350098,38.85010147,635.6040039,222.4989929,142.098999,10.1
162.5460052,4004.360107,38.56060028,751.9910278,229.8150024,159.6920013,0.0
253.9519958,3974.48999,70.25900269,605.4470215,320.197998,183.9219971,6.8
154.7649994,4037.570068,41.25569916,736.8449707,245.2649994,151.5709991,3.4
191.451004,4037.98999,42.53219986,571.7280273,236.776001,129.1730042,0.0
281.0419922,3924.899902,78.44490051,618.1959839,329.1919861,192.9129944,0.0
279.0180054,3911.429932,76.07029724,628.2819824,321.3330078,189.7830048,0.0
146.6100006,4083.860107,43.89160156,724.2340088,253.2129974,157.1179962,0.0
138.6230011,4125.529785,45.13230133,715.5410156,263.4379883,153.897995,3.4
182.2559967,4062.820068,57.89410019,627.5800171,270.6470032,152.4869995,0.0
197.0679932,3981.040039,59.84550095,649.1569824,260.1619873,166.3899994,0.0
149.6199951,4075.860107,43.79809952,726.1530151,250.4750061,158.0319977,0.0
214.8549957,4063.399902,59.41839981,577.8079834,291.6040039,163.4609985,3.4
189.8379974,4002.209961,47.62649918,640.5170288,245.6640015,151.7400055,0.0
183.7749939,4006.110107,58.60839844,662.4160156,264.7529907,161.2850037,3.4
282.1889954,3956.120117,76.73410034,581.6350098,345.7829895,196.0690002,0.0
178.5789948,4034.73999,41.51380157,637.0599976,239.1959991,142.7140045,0.0
194.529007,4013.810059,44.62009811,613.6430054,239.7619934,141.1049957,0.0
201.6410065,4065.72998,54.19459915,578.0419922,280.5050049,148.4409943,0.0
214.4360046,4069.370117,58.69350052,573.4140015,288.7950134,161.4219971,3.4
292.4410095,3926.810059,81.98639679,598.1599731,347.7730103,197.0039978,6.8
193.8619995,4040.310059,47.4715004,591.3179932,253.3560028,142.1390076,6.8
163.8580017,4065.709961,43.3905983,670.5880127,247.595993,144.677002,0.0
189.5130005,4017.350098,49.7643013,627.1270142,253.322998,151.276001,3.4
207.2100067,3984.590088,60.89530182,639.5089722,270.7479858,168.4859924,0.0
186.8150024,4030.340088,41.14390182,597.2709961,233.5690002,135.6199951,0.0
193.7129974,4039.129883,50.93360138,598.072998,257.9599915,144.4049988,10.1
148.2910004,4089.639893,44.60649872,720.5910034,254.5610046,154.0970001,3.4
198.8699951,4060.110107,53.71770096,586.4849854,275.0209961,147.6289978,3.4
258.0939941,3923.0,72.63359833,649.072998,295.526001,187.0690002,0.0
276.3469849,3919.219971,76.02339935,624.0339966,323.0409851,195.2899933,10.1
163.1360016,3954.820068,39.15859985,745.7410278,222.3690033,158.9429932,0.0
199.8659973,3998.47998,41.1271019,627.2360229,229.6519928,140.1580048,10.1
209.7160034,3974.52002,61.01330185,642.0300293,268.1260071,170.121994,0.0
188.6759949,4038.27002,43.64590073,566.4860229,246.1940002,132.8670044,6.8
161.7250061,4007.600098,38.7947998,750.6079712,231.4830017,159.9299927,0.0
186.1069946,4038.169922,43.28319931,566.6619873,248.7330017,133.2859955,6.8
198.9929962,3977.0,37.51710129,689.4390259,243.2449951,154.3730011,0.0
155.3269958,4029.370117,41.05490112,739.5620117,243.9819946,152.6660004,3.4
162.7230072,3971.23999,39.14500046,747.7440186,225.3670044,158.1109924,0.0
148.4129944,4113.339844,46.12350082,693.0770264,262.4989929,154.4190063,0.0
161.9759979,4056.810059,42.42079926,686.822998,245.6569977,146.8170013,10.1
204.598999,3999.330078,60.69189835,634.9899902,273.9410095,166.2189941,3.4
156.3190002,4033.969971,40.08430099,739.4459839,242.4530029,154.3150024,0.0
187.9830017,4004.379883,37.10800171,669.6450195,234.3659973,145.0709991,0.0
241.4069977,3950.709961,67.60839844,634.1110229,290.9240112,179.2599945,0.0
141.875,4144.990234,46.30730057,709.5100098,266.6440125,154.5310059,0.0
195.6519928,4000.0,42.81790161,637.3699951,238.947998,144.3249969,0.0
194.7319946,4001.129883,43.44169998,637.052002,240.0070038,144.6959991,0.0
193.8249969,4015.449951,45.20119858,613.9310303,241.4720001,141.5829926,0.0
198.0919952,3999.530029,41.7071991,624.9559937,231.7649994,140.8240051,10.1
172.6909943,4063.139893,44.98300171,625.789978,248.5460052,142.1820068,0.0
167.8930054,4118.259766,55.99280167,629.8359985,267.1440125,138.1710052,0.0
157.3339996,4058.030029,42.47040176,700.3579712,247.2649994,148.9830017,10.1
189.3959961,4068.47998,44.98070145,557.2860107,251.2220001,135.1380005,0.0
167.2590027,4053.810059,42.27159882,670.651001,243.5079956,144.1840057,10.1
196.9149933,4024.320068,40.48730087,569.0599976,219.8670044,124.2320023,6.8
202.1959991,4006.0,41.70439911,602.8209839,221.3439941,133.098999,0.0
270.256012,3928.02002,74.26519775,627.5809937,318.2170105,188.1519928,0.0
202.0879974,4062.889893,53.68939972,578.2069702,278.1950073,145.996994,0.0
190.6179962,4054.949951,54.12879944,601.6400146,265.8850098,145.8410034,10.1
165.0180054,4002.449951,40.22380066,727.9370117,235.0070038,151.6719971,3.4
245.2019958,3965.139893,68.39559937,616.335022,304.6109924,179.0310059,6.8
150.302002,4065.77002,43.11449814,729.6950073,250.1100006,154.1309967,10.1
175.4720001,4045.280029,42.71789932,635.8469849,242.852005,142.9400024,6.8
196.2610016,4049.050049,50.3362999,582.6799927,262.4110107,142.4779968,3.4
211.7960052,4005.850098,61.73529816,623.8790283,281.7359924,166.3320007,0.0
190.7319946,4006.070068,37.86849976,651.3959961,231.0850067,142.3150024,10.1
232.6710052,4019.570068,64.69029999,590.8239746,308.2869873,174.7720032,0.0
188.4530029,4013.860107,38.93980026,635.8359985,230.6139984,140.0800018,0.0
144.8760071,4112.379883,44.10490036,707.25,250.2440033,147.727005,0.0
300.9490051,3933.300049,78.22840118,579.5239868,356.0920105,203.3450012,0.0
163.9589996,4055.25,42.32130051,681.4530029,244.7350006,145.9190063,10.1
194.0939941,4007.580078,44.52320099,626.75,240.6840057,143.4530029,10.1
234.2330017,4008.310059,65.65509796,597.335022,307.0310059,175.9080048,3.4
142.9360046,4111.580078,45.06949997,716.5499878,260.0239868,153.8500061,3.4
281.7210083,3921.570068,77.51110077,618.914978,328.7730103,192.1900024,0.0
159.4380035,4034.909912,41.14530182,715.4279785,244.3910065,153.6179962,0.0
169.2819977,4028.159912,39.76910019,694.9349976,240.3609924,150.7279968,3.4
145.5200043,4131.430176,46.23870087,697.2650146,264.3569946,153.0059967,0.0
176.3609924,4044.77002,42.69229889,632.0139771,242.5160065,142.3739929,6.8
164.9779968,3972.620117,39.12659836,744.1569824,225.0679932,157.5410004,0.0
154.4060059,4049.699951,41.87379837,731.3699951,248.0740051,149.5919952,3.4
299.9110107,3921.320068,80.83070374,593.03302,356.269989,199.0090027,6.8
224.2039948,4025.959961,63.18629837,595.2709961,299.9899902,171.3309937,3.4
192.2769928,3989.699951,59.89910126,655.6030273,261.7590027,164.5099945,0.0
219.1419983,4041.060059,61.64039993,587.7999878,297.1749878,168.276001,3.4
296.519989,3924.02002,81.32710266,595.0189819,352.5899963,198.220993,6.8
180.9049988,4028.639893,40.88230133,548.8300171,235.5709991,122.625,0.0
143.6029968,4097.97998,43.93909836,709.2059937,254.9799957,154.1029968,0.0
289.7489929,3935.669922,83.69020081,593.5479736,348.4909973,199.897995,0.0
182.6609955,3985.48999,55.54180145,663.6729736,253.5200043,159.0839996,0.0
192.1620026,4045.909912,46.30659866,578.0479736,252.2089996,139.4559937,0.0
179.7489929,4034.699951,41.55709839,631.0839844,238.7380066,141.7949982,0.0
197.4600067,4009.419922,42.86909866,608.3079834,232.8150024,138.5910034,0.0
299.625,3917.98999,78.85690308,595.1240234,359.6140137,196.2960052,0.0
188.2870026,4030.149902,52.04130173,622.9719849,260.3510132,151.727005,0.0
185.4550018,4019.340088,54.8003006,636.7269897,255.4199982,148.8869934,3.4
200.4929962,4044.070068,58.83560181,610.927002,283.6870117,160.9579926,10.1
254.2610016,3941.27002,70.31729889,629.9910278,302.3800049,182.4219971,10.1
193.4799957,4040.110107,51.27519989,599.0239868,259.0360107,144.8840027,10.1
146.3939972,4103.680176,45.63990021,715.6799927,258.4700012,153.8619995,0.0
275.2789917,3918.699951,75.49949646,626.4140015,320.4110107,194.3209991,10.1
193.4170074,4051.620117,47.63880157,576.7739868,256.9549866,140.8609924,0.0
184.8619995,3994.77002,52.31420135,648.0679932,246.9850006,152.8339996,0.0
149.4589996,4065.080078,43.00429916,729.901001,250.3899994,154.3560028,10.1
216.2570038,4000.01001,62.42229843,623.0059814,284.0350037,167.6710052,0.0
160.8320007,4057.189941,42.43489838,690.3010254,246.0659943,147.378006,10.1
143.6799927,4138.52002,46.2112999,701.0009766,265.7319946,153.5820007,0.0
148.9499969,4087.649902,44.54650116,720.7910156,253.8439941,154.0500031,3.4
289.8059998,3925.5,81.78890228,604.0499878,343.6409912,195.0200043,0.0
189.5449982,3980.01001,58.39519882,657.0510254,253.8269958,164.6230011,0.0
147.3379974,4099.779785,45.64049911,716.072998,257.4379883,153.8200073,0.0
292.4630127,3926.110107,75.9068985,594.0029907,354.5369873,193.9570007,0.0
224.6660004,4003.290039,64.44539642,611.3209839,294.625,173.2700043,10.1
158.7039948,4015.02002,39.62870026,744.6820068,237.4689941,155.6580048,0.0
183.5899963,3991.620117,58.13380051,675.4500122,264.0859985,163.5379944,3.4
