Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,PhosphorusTreatment
0.356817007,55.09870148,0.556773007,132.3309937,41.36800003,3.152209997,0.0
1.061929941,91.93180084,1.557010055,216.5099945,52.04000092,7.719009876,0.0
0.529036999,61.87850189,0.709388018,145.2160034,42.88339996,3.586980104,9.0
0.879365027,76.3246994,0.853733003,192.9429932,51.93130112,4.828670025,27.0
0.78174299,74.2365036,0.828454018,180.3690033,48.80820084,4.299670219,9.0
1.155599952,91.61430359,1.337110043,216.9049988,47.91669846,6.527569771,0.0
0.846605003,78.19809723,0.922061026,187.003006,48.97040176,4.548250198,9.0
1.18362999,88.23049927,1.320530057,206.0780029,43.01720047,5.255090237,0.0
1.176429987,84.43289948,1.260069966,204.4080048,44.46829987,4.850689888,0.0
1.190809965,85.06620026,1.280069947,206.1849976,44.40100098,4.901760101,0.0
1.089239955,88.70230103,1.177399993,210.8249969,48.04380035,5.803599834,0.0
0.403939992,68.18409729,0.577149987,184.3930054,56.90660095,5.321529865,27.0
0.963482022,80.33809662,1.508149981,186.6609955,45.7397995,6.10240984,0.0
0.459926009,73.2111969,0.581375003,201.6470032,63.4571991,6.082809925,0.0
1.067579985,92.3266983,1.269080043,221.9700012,51.18249893,6.896969795,0.0
1.013560057,79.26450348,1.07159996,187.4730072,44.17890167,4.502930164,0.0
0.493575007,70.37609863,0.58841002,197.8000031,60.91799927,5.714640141,27.0
0.956668019,77.11090088,0.999701023,181.8500061,43.79790115,4.332709789,0.0
1.022410035,87.38870239,1.471320033,204.8099976,49.53609848,6.882559776,9.0
0.399419993,77.83760071,0.545394003,206.8150024,68.29620361,6.293399811,0.0
0.888920009,75.03040314,1.035969973,174.1820068,43.36259842,4.402890205,18.0
1.038460016,93.04720306,1.282009959,224.4819946,52.84090042,6.970220089,0.0
0.380475014,66.68319702,0.532501996,176.496994,55.5387001,5.063250065,9.0
0.318203002,56.10609818,0.467031002,133.0269928,42.88550186,3.108850002,27.0
0.778072,73.87460327,0.891149998,177.5420074,47.75360107,4.289680004,18.0
0.367148012,69.54329681,0.523387015,176.529007,57.99060059,4.912889957,18.0
1.103970051,91.59860229,1.178799987,220.3950043,48.95280075,6.479249954,27.0
1.139950037,90.62470245,1.157559991,214.0140076,45.57920074,5.778999805,9.0
1.165089965,88.52980042,1.189849973,213.0140076,45.55189896,5.347670078,0.0
0.436578006,79.4088974,0.556002021,216.6089935,70.58260345,6.695600033,9.0
0.781459987,74.73799896,0.974237025,177.2070007,47.22219849,4.358069897,27.0
0.346935004,54.93479919,0.533154011,131.7709961,41.35309982,3.138230085,0.0
0.531288981,60.9776001,0.750093997,142.5379944,41.75360107,3.583230019,18.0
0.723428011,71.37870026,0.706535995,176.8950043,50.11090088,4.405930042,9.0
0.848652005,75.86530304,0.821511984,192.3589935,52.38209915,4.825230122,27.0
0.933138013,76.85849762,1.464570045,178.2429962,43.73929977,5.532000065,0.0
1.062059999,90.5861969,1.203259945,216.8450012,50.11869812,6.403349876,27.0
0.254575014,45.02270126,0.362904012,105.038002,31.43899918,2.464359999,18.0
0.422740996,56.22610092,0.642184019,132.3390045,39.96839905,3.084029913,18.0
1.234979987,88.11589813,1.412260056,205.9440002,43.60020065,5.364940166,0.0
0.407508999,67.54239655,0.551491022,181.6549988,56.67169952,5.268829823,0.0
