Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,PhosphorusTreatment
0.404940009,56.81760025,0.537428975,125.9960022,47.16960144,2.41704011,27.0
1.06851995,82.271698,1.265740037,169.1690063,44.10309982,3.822170019,0.0
0.571066976,64.15059662,0.601378024,145.0429993,51.21509933,2.927730083,9.0
0.237393007,46.7859993,0.419844002,101.3170013,44.07440186,1.904229999,18.0
0.924776971,75.84449768,0.94186002,160.2050018,43.83990097,3.410900116,0.0
0.988174975,80.37270355,1.168949962,166.2949982,44.10739899,3.720570087,0.0
0.584123015,76.46080017,1.074689984,159.5350037,49.12969971,3.685129881,0.0
1.287719965,87.85389709,1.489060044,176.1000061,43.92340088,3.971489906,0.0
0.337958008,54.08509827,0.362331986,126.8610001,45.89500046,2.757189989,0.0
1.162520051,81.6072998,1.158030033,170.6060028,43.7118988,3.767549992,0.0
1.207039952,85.76139832,1.431049943,173.7169952,44.00400162,3.953269958,0.0
0.486532986,59.27759933,0.520150006,135.5010071,47.6875,2.744469881,9.0
1.209439993,87.95330048,1.568400025,175.0220032,44.05170059,4.141009808,9.0
1.387509942,89.2779007,1.492030025,178.5209961,43.83399963,3.901050091,0.0
1.304870009,85.68460083,1.297860026,174.5149994,43.69850159,3.675590038,0.0
0.678992987,65.7664032,0.654069006,152.0050049,50.48279953,3.153820038,0.0
0.528407991,71.22589874,0.836654007,149.0899963,50.66650009,3.161720037,27.0
0.502740979,72.45429993,0.905094981,154.1459961,49.91820145,3.377569914,9.0
1.166749954,82.80239868,1.230499983,171.0599976,43.84989929,3.782409906,0.0
0.291862011,49.75,0.43365401,110.1380005,44.51390076,2.133260012,27.0
0.218853995,45.32040024,0.370232999,97.36380005,43.85319901,1.75988996,18.0
1.119310021,79.93769836,1.073510051,167.5599976,43.75559998,3.603149891,0.0
0.246703997,47.02759933,0.384532988,102.276001,44.1228981,1.894709945,0.0
0.904968977,75.50189972,0.870258987,169.8130035,50.53079987,3.547590017,27.0
1.177389979,81.53170013,1.133460045,169.8659973,43.72589874,3.657959938,0.0
1.120569944,86.34729767,1.521759987,172.4660034,44.11650085,4.17843008,9.0
0.464248002,64.4233017,0.699091017,137.9579926,48.91479874,2.85281992,27.0
0.543977976,75.20269775,0.949286997,159.3179932,49.34820175,3.509239912,9.0
1.076189995,84.30329895,1.397349954,170.2920074,44.1896019,4.032919884,0.0
0.656138003,73.90660095,1.007609963,153.095993,43.78300095,3.373790026,0.0
0.774805009,73.80500031,0.912720978,155.5379944,43.88050079,3.326879978,9.0
1.266459942,87.69979858,1.501760006,175.7180023,43.9618988,4.004670143,0.0
1.154270053,86.69960022,1.523249984,173.276001,44.09680176,4.141670227,9.0
0.253302008,47.38430023,0.322896004,104.8740005,44.35480118,2.000989914,27.0
0.957503974,75.89240265,0.926427007,160.6629944,43.79719925,3.395760059,27.0
0.575498998,71.17819977,0.751460016,156.9689941,54.46770096,3.263859987,18.0
0.757565975,73.91819763,0.826545,166.128006,51.6169014,3.49526,9.0
0.223324001,45.7798996,0.289216012,101.5230026,44.27740097,1.963580012,0.0
0.986597002,76.63269806,0.952600002,161.9409943,43.7969017,3.434190035,27.0
1.413980007,89.42489624,1.478119969,178.9839935,43.81140137,3.869859934,0.0
0.315667003,51.92760086,0.323352009,120.586998,45.24280167,2.526060104,0.0
0.989428997,84.25740051,1.467970014,168.8769989,44.16569901,4.288859844,0.0
0.597223997,63.6896019,0.560020983,147.197998,49.58909988,3.124530077,27.0
0.774658024,78.34349823,1.212779999,159.8269958,43.96770096,3.901410103,9.0
1.186419964,85.22730255,1.420339942,173.2200012,44.03889847,3.948909998,0.0
0.295715988,50.68650055,0.380712986,114.0059967,44.9192009,2.279190063,0.0
0.234160006,46.54370117,0.409126997,100.7089996,44.05550003,1.88369,18.0
0.259835988,47.97650146,0.415344,104.9199982,44.2655983,1.991160035,0.0
0.267414004,48.542099,0.299080014,110.072998,44.69049835,2.204859972,0.0
0.564589977,72.37650299,0.831040025,155.8099976,50.02519989,3.264100075,27.0
0.653535008,65.24859619,0.630455971,151.5220032,50.56409836,3.146270037,0.0
0.347456008,52.81779861,0.433705986,120.1500015,45.11970139,2.440629959,18.0
1.242730021,87.5102005,1.512240052,175.2579956,44.00090027,4.037889957,27.0
0.365972996,55.09980011,0.400878996,129.4720001,46.13999939,2.8317101,0.0
0.60532099,72.5759964,0.804468989,157.1459961,50.09339905,3.240119934,18.0
0.242324993,47.11199951,0.43256101,102.1429977,44.09339905,1.928490043,18.0
0.353139997,52.47100067,0.462884009,118.211998,44.81259918,2.319070101,18.0
0.620715976,75.01999664,1.124619961,153.6549988,43.81110001,3.648750067,0.0
0.674932003,75.41339874,1.107179999,153.9100037,43.62229919,3.452290058,9.0
0.225218996,45.62950134,0.309652001,99.90740204,44.08929825,1.865669966,0.0
0.398746014,59.95320129,0.764640987,123.0550003,44.52830124,2.734250069,18.0
0.326292992,51.2881012,0.461486995,114.4929962,44.63219833,2.227649927,27.0
1.139420033,82.07569885,1.201140046,170.1640015,43.87369919,3.761640072,0.0
0.631658971,65.42919922,0.64714998,150.1109924,50.39390182,3.058049917,9.0
0.519042015,70.46199799,0.743007004,150.1049957,53.17480087,3.089299917,27.0
0.693325996,74.95860291,1.044160008,154.7599945,43.79729843,3.427129984,0.0
0.300561011,50.88010025,0.388945013,114.4830017,44.94129944,2.291009903,0.0
0.313742995,51.23519897,0.417075992,115.1760025,44.89210129,2.297709942,0.0
0.226581007,45.5469017,0.318199009,99.08899689,43.9742012,1.810789943,0.0
1.10205996,84.93630219,1.431710005,171.2140045,44.1590004,4.062049866,0.0
0.378930002,55.75159836,0.384211987,132.8399963,46.28210068,2.972680092,9.0
1.04855001,78.92089844,1.052880049,165.6029968,43.8370018,3.582040071,0.0
0.225584,45.76589966,0.302756011,100.75,44.17760086,1.91050005,0.0
0.338346988,53.34149933,0.331957012,125.3919983,45.47819901,2.683949947,9.0
0.432666987,57.60919952,0.533562005,128.3769989,47.26150131,2.458659887,18.0
0.202463999,44.46009827,0.295150995,97.06479645,44.02550125,1.826089978,18.0
0.336156011,52.92879868,0.325410008,124.2419968,45.37440109,2.640850067,9.0
1.226490021,85.47789764,1.372920036,173.576004,43.89590073,3.87838006,9.0
1.006839991,77.88500214,1.013980031,163.7960052,43.84370041,3.522840023,0.0
0.919052005,72.78749847,0.901434004,162.3280029,45.04769897,3.439840078,27.0
0.471303999,57.82139969,0.428676009,139.8549957,47.96099854,3.229249954,27.0
0.420022011,57.20859909,0.518103004,127.8270035,47.30730057,2.451910019,18.0
0.718365014,76.35279846,0.839430988,164.572998,49.55160141,3.409729958,9.0
0.967410982,76.93029785,0.980072975,162.1089935,43.84569931,3.470380068,0.0
1.329560041,88.94159698,1.526950002,177.4900055,43.90750122,3.986279964,0.0
0.202528998,44.19340134,0.311740011,95.26979828,43.79859924,1.724060059,18.0
0.819467008,75.01999664,0.951927006,157.7089996,43.91230011,3.394380093,9.0
0.351933002,52.58679962,0.453514993,118.8690033,44.91049957,2.361109972,18.0
0.975221992,82.03910065,1.28918004,166.8329926,44.22180176,3.943680048,0.0
0.491468996,59.81689835,0.495622009,136.746994,47.64899826,2.819760084,9.0
1.306920052,87.97689819,1.475700021,176.427002,43.88769913,3.938910007,9.0
0.261882991,47.59730148,0.343915999,104.2699966,44.26860046,1.94054997,27.0
1.326249957,88.12490082,1.464980006,176.7850037,43.85689926,3.909060001,9.0
1.125040054,80.75009918,1.124289989,168.8439941,43.7859993,3.694420099,0.0
0.202643007,44.34389877,0.303521991,96.24169922,43.92570114,1.779209971,18.0
0.282285005,49.5243988,0.339186013,111.2779999,44.75600052,2.205519915,0.0
0.429614007,61.46630096,0.753983974,126.5019989,44.64319992,2.756449938,9.0
0.30873099,51.10449982,0.406782001,114.927002,44.91839981,2.296900034,0.0
1.261240005,84.99510193,1.284139991,173.4400024,43.72940063,3.730279922,0.0
1.00988996,79.88009644,1.124429941,166.2279968,44.02349854,3.669670105,9.0
0.438686013,56.72610092,0.40082401,136.7290039,47.72700119,3.095429897,27.0
0.379373997,57.98249817,0.731106997,121.3000031,46.54729843,2.698559999,18.0
0.450318009,64.21579742,0.802845001,133.5019989,46.61809921,2.90783,9.0
1.295930028,88.69249725,1.544020057,176.8480072,43.95500183,4.034389973,27.0
0.368357003,54.70040131,0.411803007,127.5189972,45.81850052,2.738709927,0.0
0.246887997,47.21480179,0.297134995,105.7590027,44.47200012,2.075030088,27.0
1.345180035,89.03659821,1.517289996,177.7709961,43.8852005,3.962150097,9.0
0.380369991,53.69120026,0.461807013,122.5169983,45.04499817,2.461519957,0.0
1.210019946,84.14009857,1.27681005,172.3220062,43.80509949,3.796960115,0.0
1.137509942,83.96910095,1.372969985,171.8170013,44.09780121,3.915070057,0.0
0.63755101,74.38140106,1.066460013,152.5039978,43.64530182,3.395479918,9.0
1.30388999,86.32450104,1.343880057,175.0240021,43.74739838,3.753999949,0.0
0.269412994,48.69319916,0.306658,110.177002,44.69179916,2.200200081,0.0
0.365435988,53.74879837,0.504503012,115.9680023,43.7195015,2.200530052,27.0
1.314640045,88.8789978,1.538339972,177.2440033,43.93109894,4.012269974,0.0
0.317342013,52.5196991,0.372103006,120.6880035,45.42900085,2.52534008,18.0
0.240833998,46.5237999,0.372193009,100.7539978,44.00310135,1.83141005,0.0
0.801187992,80.36810303,1.341040015,163.1179962,44.16989899,4.452620029,0.0
0.377508014,54.04999924,0.441983014,124.3280029,45.30009842,2.567620039,0.0
1.001449943,81.63749695,1.247239947,167.2910004,44.17549896,3.829730034,27.0
0.935000002,81.1242981,1.257290006,165.477005,44.17689896,3.919320107,0.0
0.236068994,46.01440048,0.359272987,99.09259796,43.83110046,1.749390006,0.0
0.526507974,63.58739853,0.591593981,142.2550049,51.09379959,2.793260098,9.0
1.05419004,85.66419983,1.522570014,170.8910065,44.13430023,4.253369808,0.0
0.629347026,76.06279755,0.968483984,160.5130005,49.18280029,3.469670057,0.0
1.285019994,85.09970093,1.273470044,173.8130035,43.65869904,3.634490013,0.0
0.914379001,77.47969818,1.034540057,162.0890045,43.97660065,3.532870054,9.0
0.856244981,75.01609802,0.932612002,158.2420044,43.87599945,3.380520105,9.0
1.256000042,88.37220001,1.559239984,176.0410004,44.00600052,4.087080002,0.0
0.664403975,66.26750183,0.623800993,154.2799988,52.35990143,3.262650013,27.0
0.550261021,63.73939896,0.581203997,144.5769958,51.28210068,2.917910099,9.0
1.186740041,87.01139832,1.52256,174.0359955,44.06999969,4.105229855,0.0
0.328875005,53.39770126,0.350522995,124.7020035,45.6576004,2.676209927,0.0
0.38538599,58.69929886,0.691075027,123.7060013,46.68170166,2.676450014,9.0
1.276749969,88.54399872,1.552289963,176.4689941,43.98080063,4.060579777,27.0
0.824395001,76.23570251,1.012779951,159.2859955,43.98730087,3.480180025,0.0
0.604602993,75.19300079,0.865638018,161.0070038,49.47129822,3.394520044,27.0
1.225460052,86.28379822,1.445330024,174.2380066,43.98120117,3.961280107,0.0
0.360846996,53.61520004,0.331337005,126.8430023,45.39110184,2.716710091,0.0
1.229949951,84.84609985,1.295950055,172.8240051,43.7621994,3.797840118,0.0
0.885077,74.85720062,0.908791006,158.4499969,43.83330154,3.358279943,0.0
0.212132007,44.76850128,0.356094986,95.77020264,43.72579956,1.69904995,18.0
0.476164997,59.0284996,0.50563103,135.5930023,47.77600098,2.771810055,9.0
0.675388992,76.41889954,0.935817003,162.272995,49.29370117,3.462260008,27.0
1.085459948,79.82649994,1.088129997,167.1820068,43.82160187,3.635780096,0.0
0.293354005,50.39360046,0.317523003,115.435997,44.97309875,2.360409975,18.0
0.363689005,57.03829956,0.700294018,119.6500015,46.53509903,2.635090113,18.0
0.497494012,59.26649857,0.455316007,140.9929962,47.91870117,3.123850107,27.0
0.712158024,65.77010345,0.649132013,153.4649963,50.59109879,3.238130093,27.0
0.291868001,50.2541008,0.362497002,112.8190002,44.86619949,2.24616003,0.0
0.495747,63.37409973,0.593882024,140.4810028,50.99679947,2.71687007,18.0
0.341922998,53.07929993,0.414541006,121.512001,45.34930038,2.516659975,18.0
0.256453991,47.44309998,0.332212001,104.5009995,44.30479813,1.969709992,27.0
1.031049967,81.40650177,1.219509959,167.8470001,44.10910034,3.777359962,0.0
0.222716004,45.82099915,0.277083993,102.2580032,44.35340118,2.006360054,0.0
0.455119014,58.52000046,0.434056997,138.6130066,47.99250031,3.056479931,0.0
0.342624992,53.92689896,0.340097994,127.2170029,45.66479874,2.756550074,9.0
1.087249994,86.0196991,1.522670031,171.6840057,44.12810135,4.217689991,0.0
0.391481996,56.34529877,0.52078402,125.2750015,47.21039963,2.405709982,27.0
0.477730989,64.91729736,0.765616,135.5429993,46.71250153,2.875829935,27.0
0.753023028,76.95749664,0.872861981,165.3139954,49.47930145,3.450860023,9.0
0.366142005,54.44029999,0.342685014,130.9989929,47.4382019,2.849669933,27.0
0.401232988,55.4151001,0.426719993,130.0149994,45.73590088,2.804939985,9.0
0.924875021,82.9865036,1.425789952,167.0279999,44.1867981,4.364220142,0.0
0.416218996,60.8125,0.694729984,128.5390015,46.82860184,2.741400003,27.0
0.71807301,76.72609711,0.903971016,163.8990021,49.39170074,3.45600009,18.0
0.784582019,68.396698,0.760110974,157.8410034,50.5401001,3.34010005,27.0
