M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2
450.9110107,3598.870117,61.08280182,833.447998,403.2720032,144.5639954
438.0799866,3276.649902,53.21469879,630.0230103,443.9410095,183.2350006
372.9559937,3428.469971,42.11249924,757.177002,353.5849915,150.3659973
428.2590027,3255.959961,50.23109818,605.9370117,418.553009,168.5740051
488.4750061,3281.01001,67.69400024,718.3699951,463.4979858,203.9830017
462.5679932,3600.379883,64.5019989,844.7620239,408.1350098,143.3679962
420.1369934,3593.860107,51.45980072,807.7210083,398.6340027,147.1239929
513.4780273,3227.679932,76.69589996,748.5700073,472.1600037,215.4250031
466.79599,3284.620117,60.70410156,674.6660156,456.6640015,191.6009979
376.1809998,3480.830078,42.75159836,764.3770142,371.4750061,151.1649933
456.2130127,3289.689941,57.61579895,658.5510254,451.1990051,187.4900055
407.1159973,3602.48999,48.43920135,801.7990112,402.0910034,152.2230072
515.9920044,3222.209961,76.00830078,754.1229858,483.7770081,220.7189941
392.0150146,3526.050049,45.86289978,782.8579712,385.8699951,152.8209991
516.6859741,3216.449951,76.188797,754.9780273,484.8309937,221.7610016
431.0939941,3288.47998,50.51440048,616.1329956,428.3739929,173.8529968
540.7680054,3161.159912,86.44190216,782.4559937,484.4179993,230.1309967
558.5419922,3068.379883,94.1977005,808.8870239,493.7529907,251.2089996
452.1839905,3323.969971,55.32279968,653.3319702,445.7799988,181.6289978
429.0429993,3643.030029,52.40100098,818.2080078,408.9150085,147.8329926
548.039978,3079.669922,88.90209961,799.4569702,503.4689941,247.9349976
392.7420044,3524.469971,46.06940079,783.6970215,386.868988,153.5220032
418.2999878,3654.209961,50.00540161,811.3870239,409.3999939,148.6320038
408.0559998,3584.780029,48.67760086,801.6170044,400.1440125,153.3699951
428.7810059,3265.949951,50.22840118,608.3709717,418.7139893,169.9170074
383.6180115,3501.649902,44.22990036,772.8770142,377.4729919,151.4380035
486.5220032,3437.870117,63.76570129,717.1619873,476.3569946,192.2619934
429.7430115,3727.719971,50.37400055,820.9500122,421.7640076,148.3399963
453.0249939,3313.23999,55.917099,654.3939819,447.4630127,183.4100037
456.7940063,3283.030029,58.0223999,659.1450195,451.928009,188.447998
407.8059998,3561.600098,48.89379883,800.3649902,397.5920105,154.5890045
476.3500061,3300.409912,62.86510086,690.6170044,461.9509888,193.8710022
445.29599,3617.26001,58.16189957,830.177002,406.9119873,145.9660034
437.0669861,3638.860107,54.67789841,824.3770142,409.5870056,147.4069977
391.901001,3527.620117,45.8185997,782.6640015,385.25,152.246994
437.5379944,3678.530029,53.14020157,825.2689819,415.8110046,148.6450043
380.3269958,3435.590088,43.61610031,763.4050293,356.3340149,149.6190033
428.9899902,3612.709961,53.4151001,816.348999,403.3630066,146.9940033
500.6889954,3244.550049,72.66149902,732.4550171,465.8380127,210.0299988
420.3340149,3597.449951,51.39730072,808.1820068,399.3389893,147.2160034
472.1919861,3523.949951,57.78979874,693.7919922,468.1759949,171.3890076
453.8989868,3509.780029,60.55329895,806.0120239,452.2269897,181.4230042
525.1699829,3204.530029,81.24669647,761.9890137,473.9500122,219.6419983
455.2489929,3297.030029,57.08869934,657.3540039,450.1690063,186.2890015
429.7349854,3282.699951,50.24760056,612.8790283,425.1679993,172.5429993
488.9649963,3271.219971,68.24780273,718.5579834,462.5939941,204.7929993
546.4249878,3097.870117,88.3859024,792.4699707,494.9719849,242.6349945
472.6849976,3383.649902,59.9822998,689.4539795,462.6480103,186.0789948
382.5150146,3490.709961,44.05329895,770.7819824,373.6919861,150.6490021
487.2839966,3299.050049,66.70980072,717.5869751,464.79599,202.3470001
520.4279785,3298.75,79.08650208,821.7130127,466.2709961,203.4589996
435.9630127,3295.939941,51.08409882,622.3099976,405.6679993,171.5469971
390.0169983,3518.639893,45.54930115,779.8129883,380.9830017,150.5919952
389.9710083,3413.02002,46.23120117,684.5009766,381.6960144,156.2920074
437.0299988,3630.860107,55.01839828,823.9990234,408.0939941,147.0980072
450.946991,3332.590088,54.67269897,651.46698,443.6040039,179.7870026
419.6960144,3603.399902,51.03099823,808.1640015,400.3850098,147.4360046
477.7829895,3280.47998,63.87659836,691.375,462.1300049,195.6849976
407.82901,3601.919922,48.54919815,802.401001,402.3139954,152.4750061
514.3179932,3231.639893,76.23999786,750.8460083,476.7319946,216.8679962
502.131012,3279.129883,69.61229706,744.3660278,491.3469849,218.7929993
461.0780029,3391.52002,56.12979889,670.2039795,452.4840088,178.4889984
465.8680115,3298.699951,59.97859955,674.0759888,455.9859924,190.0390015
391.9039917,3524.25,45.87030029,782.7609863,386.0799866,153.1580048
532.9470215,3116.27002,82.34339905,773.2420044,492.6199951,236.9290009
396.8099976,3551.850098,47.21649933,788.4780273,388.5100098,148.8170013
452.276001,3609.179932,60.88050079,835.5419922,406.2380066,144.9060059
420.1380005,3611.939941,50.91989899,809.197998,402.052002,147.625
420.5509949,3601.060059,51.34640121,808.6530151,400.0490112,147.3029938
476.131012,3311.590088,62.50080109,691.0280151,462.1990051,193.0410004
448.42099,3350.370117,53.11190033,647.1489868,435.446991,175.0820007
399.7000122,3550.709961,47.27159882,791.6740112,391.9989929,153.003006
540.1380005,3163.669922,86.21150208,781.6270142,483.9949951,229.6130066
500.7950134,3261.050049,71.72409821,733.8599854,469.5469971,209.6399994
440.7019958,3311.689941,52.39749908,633.4899902,435.072998,176.6569977
407.8710022,3567.320068,48.82569885,800.6500244,398.1640015,154.2749939
407.7650146,3552.060059,49.04759979,799.9920044,396.7510071,155.1450043
451.2030029,3602.199951,60.98220062,833.9979858,404.151001,144.6609955
388.7539978,3488.439941,45.53649902,775.6820068,372.5440063,148.2910004
406.4179993,3468.540039,48.04330063,714.4249878,399.697998,161.0570068
460.5809937,3414.73999,54.4917984,668.4110107,461.2990112,172.3289948
501.2640076,3310.959961,69.84190369,739.2069702,482.928009,210.4880066
436.2279968,3608.75,55.78179932,822.0269775,403.6000061,146.2899933
456.9219971,3545.439941,61.35469818,844.3619995,417.6140137,155.5709991
495.1489868,3448.679932,70.5727005,860.1950073,443.4360046,177.1349945
373.2489929,3437.01001,42.17470169,758.0139771,356.980011,150.2429962
477.355011,3287.100098,63.54299927,691.2210083,462.1019897,195.1130066
488.1239929,3277.840088,67.73390198,717.7589722,462.881012,204.076004
446.4039917,3287.399902,55.01940155,643.1409912,446.3049927,184.3090057
472.006012,3613.310059,56.65739822,692.9840088,470.151001,153.8540039
420.9490051,3592.340088,51.75669861,808.2459717,398.4429932,147.0059967
400.5939941,3544.169922,47.54470062,792.3920288,392.2839966,153.9089966
428.7200012,3255.370117,50.32770157,606.4819946,417.7630005,168.4600067
445.1080017,3622.570068,57.78680038,830.3380127,408.118988,146.3029938
452.9930115,3610.659912,60.99700165,836.3070068,406.8599854,144.9459991
428.3770142,3627.389893,52.72119904,816.802002,406.0109863,147.4689941
556.7379761,3094.169922,93.02950287,804.2550049,492.8120117,244.0449982
453.4660034,3614.47998,60.78030014,837.1519775,408.4809875,145.345993
542.0020142,3146.320068,86.78579712,784.6290283,487.3169861,233.1580048
538.6900024,3175.719971,85.86990356,779.0739746,480.7730103,226.7610016
420.3439941,3616.860107,50.85139847,809.742981,403.0029907,147.7290039
441.9710083,3309.350098,52.8987999,635.9030151,438.1919861,178.2510071
431.7510071,3290.179932,50.74779892,618.151001,431.9989929,175.4420013
448.29599,3276.719971,55.96659851,645.8140259,448.6130066,186.529007
487.5580139,3302.98999,66.65519714,718.1329956,465.446991,202.1880035
508.5620117,3380.76001,77.3742981,824.9760132,452.1749878,192.3659973
398.9450073,3441.939941,47.7541008,713.4569702,381.2229919,156.4309998
399.973999,3556.379883,47.29380035,792.1829834,392.5230103,152.5599976
398.7909851,3564.879883,47.1957016,791.4619751,392.2720032,150.7940063
438.1650085,3716.379883,51.88240051,823.7130127,418.7789917,148.7359924
390.9440002,3525.120117,45.6427002,781.4530029,383.8919983,151.7579956
400.6759949,3537.899902,47.67599869,792.3040161,392.0820007,154.477005
438.4379883,3741.219971,51.26290131,820.690979,418.9200134,147.526001
494.3259888,3451.439941,74.53549957,840.8510132,432.322998,175.7409973
400.6300049,3540.830078,47.6094017,792.3339844,392.1659851,154.2109985
515.3150024,3229.540039,76.30069733,752.5640259,479.1860046,218.1459961
463.8980103,3321.199951,58.75400162,672.1640015,454.5360107,187.2189941
398.7000122,3400.379883,46.72639847,685.4089966,394.9190063,160.7489929
433.3569946,3288.889893,51.35079956,621.7689819,436.7120056,178.0220032
388.6809998,3474.73999,45.57910156,774.2349854,369.0320129,147.3450012
395.9670105,3512.699951,47.54109955,782.4710083,377.7219849,144.5950012
452.6390076,3612.22998,60.76259995,836.1469727,407.2820129,145.1040039
439.3120117,3272.72998,53.72119904,631.9390259,445.2890015,184.3789978
445.3110046,3617.820068,58.13240051,830.2249756,407.0469971,145.9980011
452.3389893,3607.850098,60.99409866,835.4730225,405.8580017,144.8179932
456.4309998,3583.320068,61.0868988,841.9429932,414.0740051,150.1549988
526.3309937,3289.969971,82.93659973,830.3510132,464.8999939,205.147995
531.3690186,3156.379883,82.12180328,772.1389771,488.6229858,231.1710052
556.78302,3089.370117,93.09600067,804.7960205,493.4429932,245.1730042
372.8049927,3430.47998,42.08160019,757.1859741,354.4590149,150.3329926
407.2369995,3653.179932,48.75749969,806.8510132,412.5889893,151.1829987
457.1830139,3594.679932,63.46009827,838.2260132,402.848999,143.8179932
417.9400024,3647.969971,50.03170013,810.6719971,408.1210022,148.5460052
476.2579956,3452.790039,66.21019745,793.4130249,430.4970093,173.9900055
455.9100037,3604.350098,61.00740051,840.3549805,411.9509888,147.3159943
548.4420166,3165.139893,89.72399902,789.8220215,480.6390076,228.6179962
550.4169922,3153.580078,90.36090088,792.9990234,483.5100098,231.3829956
421.5679932,3354.439941,48.92950058,665.9710083,411.9670105,170.7359924
500.8129883,3283.340088,70.72609711,735.5679932,474.5029907,209.2359924
519.4840088,3118.469971,76.65000153,754.8560181,494.25,234.0310059
407.4689941,3648.570068,48.71229935,806.4329834,411.3819885,151.2109985
