M3_P_2_6,PhosphorusTreatment
11.18340015,33.8
7.747169971,0.0
7.667270184,11.3
2.9296,0.0
12.55010033,0.0
14.95660019,33.8
4.033430099,0.0
10.28969955,22.5
5.158619881,11.3
6.716060162,0.0
8.189929962,0.0
6.507989883,22.5
12.37800026,0.0
7.804039955,0.0
5.646840096,22.5
8.197750092,11.3
13.27760029,0.0
7.022439957,0.0
2.487179995,0.0
15.32089996,0.0
7.460989952,11.3
7.656459808,11.3
6.683750153,22.5
8.184530258,0.0
5.174029827,0.0
13.33889961,22.5
6.299749851,11.3
7.77120018,0.0
13.94589996,0.0
8.88683033,11.3
4.631929874,11.3
4.468910217,0.0
11.02750015,0.0
9.597590446,22.5
4.182720184,33.8
11.3441,33.8
10.78199959,11.3
7.245610237,0.0
13.34449959,22.5
8.170809746,0.0
10.26000023,0.0
7.679299831,11.3
9.344849586,11.3
5.139550209,11.3
10.23419952,22.5
11.19180012,33.8
9.095840454,0.0
5.49630022,0.0
3.558190107,33.8
6.008520126,0.0
11.70259953,33.8
8.471730232,0.0
2.511260033,0.0
8.079489708,0.0
11.5862999,22.5
15.61170006,0.0
8.460800171,0.0
14.21459961,0.0
7.03219986,0.0
6.848130226,0.0
13.15550041,22.5
6.178740025,0.0
4.443530083,11.3
3.289599895,0.0
4.485040188,11.3
6.372270107,11.3
5.185599804,11.3
3.070640087,0.0
7.310540199,11.3
6.868020058,0.0
3.218230009,0.0
4.044000149,0.0
15.23579979,0.0
11.99269962,33.8
7.899240017,0.0
4.733449936,0.0
3.396270037,0.0
10.75339985,0.0
6.078100204,0.0
7.811079979,0.0
13.38630009,22.5
4.101359844,33.8
6.496280193,22.5
12.41520023,0.0
8.681229591,33.8
8.446559906,0.0
11.44950008,33.8
8.436590195,0.0
11.53530025,33.8
6.945000172,0.0
10.97309971,0.0
4.371679783,33.8
5.702690125,22.5
13.28499985,22.5
7.676990032,11.3
12.55480003,33.8
10.59640026,0.0
7.909379959,0.0
3.085010052,0.0
9.818149567,11.3
12.14280033,0.0
5.539350033,22.5
15.74009991,0.0
8.948220253,0.0
9.845939636,22.5
5.51101017,22.5
9.372280121,22.5
6.26293993,22.5
14.13770008,0.0
3.179810047,0.0
11.78269958,11.3
7.026450157,0.0
5.342679977,11.3
10.92070007,0.0
8.633999825,0.0
14.29590034,0.0
6.005750179,0.0
6.996930122,0.0
4.944610119,0.0
4.894499779,0.0
5.819709778,11.3
6.229300022,11.3
6.078239918,0.0
7.809959888,0.0
14.85099983,33.8
5.274980068,11.3
6.796820164,0.0
6.755559921,0.0
12.31330013,0.0
13.76990032,0.0
13.2840004,22.5
11.20820045,11.3
12.22850037,0.0
7.523690224,0.0
15.59879971,0.0
15.75469971,0.0
9.346859932,22.5
6.297160149,0.0
7.460820198,11.3
8.807180405,0.0
7.490149975,0.0
