H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,PhosphorusTreatment
33.02059937,2087.01001,3.262779951,240.6040039,94.02619934,26.09359932,0.0
27.24790001,2095.530029,3.538140059,267.9809875,94.79660034,27.14119911,0.0
47.42699814,1984.930054,5.283470154,199.8130035,115.7419968,53.04380035,0.0
31.26460075,2159.429932,3.662930012,241.0789948,98.34919739,31.19219971,0.0
33.0306015,2122.790039,3.572969913,232.2400055,93.31639862,25.10099983,6.8
56.20629883,1976.469971,5.662809849,191.8410034,115.4219971,68.97270203,0.0
27.57819939,2113.75,3.698889971,259.1629944,95.23020172,28.39929962,3.4
27.40159988,2105.73999,3.633630037,265.3819885,95.02649689,26.94059944,0.0
31.11020088,2088.199951,4.425119877,236.0850067,98.43939972,24.75180054,0.0
30.27669907,2143.379883,3.74387002,247.7590027,96.3809967,27.65460014,0.0
33.60749817,2153.320068,3.521080017,239.4340057,101.4589996,31.35390091,0.0
28.64389992,2156.370117,3.917220116,253.9960022,97.5447998,27.63069916,3.4
35.91389847,2046.47998,4.788640022,217.6309967,105.6650009,30.30410004,0.0
47.85900116,1983.329956,5.49435997,201.1009979,113.0690002,52.73389816,6.8
33.7378006,2085.719971,4.516570091,240.3800049,103.697998,31.48670006,0.0
33.57929993,2121.570068,3.275890112,212.6959991,82.07810211,20.88879967,0.0
27.61529922,2104.02002,3.641799927,263.0669861,94.02729797,26.75009918,3.4
33.58660126,2125.969971,3.347630024,228.5549927,88.81950378,23.12829971,6.8
28.25740051,2102.199951,3.587939978,261.0690002,93.16470337,25.7269001,3.4
30.19239998,2165.199951,3.828210115,245.4170074,98.42230225,29.73019981,0.0
30.37649918,2120.560059,3.576210022,249.4859924,94.16339874,26.27510071,0.0
28.70960045,2089.919922,3.400860071,256.6940002,93.02459717,26.86619949,0.0
50.37519836,2010.439941,5.32449007,203.9900055,114.7750015,58.87760162,0.0
35.04740143,2077.570068,4.594920158,234.4380035,105.0319977,33.23469925,0.0
30.28569984,2158.459961,3.872479916,251.5189972,98.78369904,28.36590004,3.4
32.34280014,2104.02002,4.313610077,259.0379944,101.2519989,28.74329948,10.1
34.0644989,2132.050049,4.410439968,236.2440033,113.3619995,37.6595993,0.0
31.90920067,2159.530029,3.583169937,241.0659943,99.9776001,32.50770187,0.0
44.81240082,2013.52002,5.194540024,209.8959961,112.7529984,49.13589859,0.0
33.24060059,2131.409912,3.559250116,233.0099945,93.96920013,26.33279991,0.0
29.64529991,2108.860107,3.533629894,253.6699982,93.89289856,26.24600029,3.4
47.76850128,2008.420044,5.275899887,206.0910034,114.2300034,54.33089828,6.8
55.12060165,1977.599976,5.614520073,189.8840027,116.7919998,65.87190247,0.0
30.20540047,2120.389893,3.593130112,250.5010071,94.22899628,26.27149963,0.0
30.80179977,2105.030029,4.18309021,259.3890076,97.97530365,26.53050041,0.0
41.16659927,2031.939941,5.021540165,212.9810028,109.1269989,41.48450089,6.8
32.14619827,2092.649902,3.20510006,243.5429993,92.11229706,25.3654995,0.0
39.33380127,2010.280029,5.103059769,202.1029968,108.875,34.41500092,0.0
27.19809914,2098.610107,3.570329905,266.7210083,95.05149841,27.16810036,0.0
32.00999832,2098.689941,3.733469963,238.3280029,95.09200287,24.60519981,0.0
33.50759888,2135.72998,3.401940107,218.9369965,86.40740204,23.45660019,0.0
30.90649986,2107.570068,4.171309948,252.2940063,98.1608963,26.4829998,0.0
49.88140106,1994.040039,5.428549767,196.1600037,116.848999,57.33369827,6.8
27.34690094,2100.840088,3.617170095,262.4790039,93.2582016,25.91049957,3.4
33.29389954,2101.820068,3.346440077,229.3760071,90.78500366,24.16570091,10.1
32.07619858,2080.830078,4.492990017,233.1260071,100.8889999,25.77409935,0.0
31.25309944,2133.620117,3.5817101,242.2850037,95.19490051,27.21949959,0.0
27.73570061,2097.649902,3.530220032,268.5180054,93.77899933,26.60079956,0.0
31.37730026,2086.169922,4.447790146,239.9120026,99.80410004,26.64839935,0.0
