Ols_P_2_6,PhosphorusTreatment
4.336279869,0.0
3.974349976,0.0
4.005970001,0.0
3.946039915,0.0
4.366189957,28.2
3.969619989,0.0
3.940850019,0.0
4.045209885,0.0
3.922139883,28.2
3.903909922,0.0
3.70878005,16.9
3.860470057,0.0
4.05053997,0.0
4.178110123,22.5
4.324820042,16.9
4.016009808,0.0
3.978329897,28.2
4.385029793,16.9
4.015870094,0.0
4.171229839,0.0
3.954900026,0.0
4.014239788,0.0
3.818419933,28.2
3.924210072,22.5
4.000870228,22.5
3.909440041,0.0
3.92069006,22.5
4.417329788,0.0
3.881779909,28.2
4.103859901,0.0
3.928159952,0.0
4.392290115,0.0
3.858669996,28.2
4.364870071,0.0
3.868360043,0.0
4.333449841,0.0
4.036240101,0.0
4.331439972,0.0
3.761059999,28.2
4.346059799,16.9
3.863820076,0.0
3.823430061,0.0
4.063789845,22.5
4.058710098,0.0
3.938970089,16.9
4.403679848,22.5
3.854199886,0.0
3.873719931,0.0
4.039140224,0.0
4.074160099,0.0
3.691989899,0.0
4.347680092,0.0
4.35695982,0.0
3.765579939,22.5
4.285419941,28.2
4.085720062,22.5
3.693059921,0.0
3.75338006,16.9
3.871850014,0.0
4.30313015,0.0
3.873239994,0.0
3.746299982,16.9
4.362269878,0.0
4.544720173,0.0
3.786520004,28.2
3.847349882,0.0
4.126029968,0.0
4.333240032,22.5
4.42636013,0.0
3.805239916,22.5
3.970079899,0.0
4.333250046,0.0
3.872770071,28.2
4.3509202,22.5
3.928250074,0.0
3.781879902,0.0
3.908400059,22.5
4.160960197,28.2
4.386970043,22.5
3.81765008,0.0
3.800019979,28.2
4.074669838,0.0
3.925960064,22.5
3.853889942,0.0
4.322760105,0.0
3.972310066,0.0
3.911390066,0.0
3.892309904,0.0
4.370250225,22.5
4.231520176,0.0
4.178229809,16.9
3.889230013,0.0
4.298540115,22.5
4.41794014,22.5
3.784420013,28.2
3.880660057,0.0
3.976259947,22.5
3.871419907,22.5
4.477000237,16.9
3.817409992,22.5
3.999720097,22.5
4.018370152,0.0
3.83991003,0.0
3.805439949,0.0
3.788510084,0.0
3.769459963,16.9
4.286610126,0.0
4.527060032,0.0
4.307789803,28.2
3.760179996,0.0
4.299849987,0.0
3.82743001,0.0
3.795730114,0.0
4.532740116,0.0
3.911339998,0.0
3.823220015,22.5
4.133100033,28.2
4.378369808,22.5
4.013219833,0.0
4.476270199,16.9
4.317289829,0.0
4.356629848,16.9
3.826060057,28.2
