M3_P_0_2,PhosphorusTreatment
197.8040009,0.0
175.9149933,0.0
188.772995,0.0
184.8289948,0.0
146.9199982,0.0
230.177002,0.0
149.4869995,5.6
190.2709961,0.0
160.8869934,11.3
151.3820038,0.0
232.9160004,0.0
204.0610046,0.0
149.4830017,0.0
130.0370026,0.0
178.878006,16.9
145.6300049,0.0
145.1159973,5.6
179.4470062,0.0
153.9380035,16.9
226.1820068,0.0
176.4720001,0.0
181.6320038,0.0
148.0039978,0.0
152.7960052,0.0
193.5299988,16.9
149.5740051,0.0
149.8919983,0.0
153.2420044,0.0
169.4839935,0.0
200.8059998,0.0
173.4620056,16.9
148.5820007,0.0
146.9069977,16.9
245.2449951,0.0
146.3150024,0.0
142.0390015,0.0
227.8240051,0.0
150.3609924,0.0
147.6529999,0.0
153.8190002,16.9
171.6060028,0.0
147.6759949,0.0
153.003006,16.9
146.0039978,16.9
148.9340057,5.6
153.654007,0.0
146.0780029,5.6
196.5899963,0.0
143.7630005,0.0
150.8280029,0.0
150.2680054,0.0
146.8730011,16.9
145.0019989,16.9
151.8150024,16.9
152.3959961,0.0
148.4989929,16.9
178.8399963,0.0
145.9750061,0.0
209.7189941,5.6
173.7369995,0.0
186.8329926,0.0
139.3070068,0.0
182.3609924,11.3
172.3529968,0.0
174.0800018,0.0
174.8990021,0.0
204.4329987,0.0
170.1580048,11.3
229.5200043,11.3
176.0130005,11.3
152.2429962,0.0
227.4279938,11.3
194.3190002,0.0
148.0529938,16.9
154.8670044,0.0
198.5070038,0.0
181.8470001,0.0
149.0339966,5.6
218.7319946,11.3
152.8910065,5.6
170.5110016,0.0
188.4049988,0.0
180.4570007,11.3
148.322998,16.9
217.5829926,0.0
209.6399994,5.6
166.1829987,0.0
147.6340027,0.0
174.3179932,11.3
196.0140076,0.0
153.5610046,0.0
148.1950073,16.9
143.2920074,0.0
146.6439972,0.0
188.7319946,0.0
153.5659943,16.9
151.4830017,0.0
148.4949951,16.9
183.2630005,0.0
171.7709961,0.0
166.7680054,0.0
182.3430023,11.3
154.3950043,0.0
151.0339966,0.0
144.8809967,5.6
234.8789978,11.3
209.2550049,5.6
224.0780029,0.0
171.5429993,0.0
152.9490051,5.6
226.4219971,11.3
185.7169952,11.3
209.9329987,5.6
172.5330048,0.0
144.9839935,5.6
178.1640015,11.3
246.2420044,0.0
146.5919952,0.0
177.5200043,0.0
147.3880005,0.0
168.8939972,0.0
160.8869934,0.0
239.9949951,0.0
151.4689941,0.0
199.6499939,11.3
153.4750061,0.0
235.9810028,0.0
148.1600037,0.0
228.7149963,0.0
175.572998,0.0
150.3399963,16.9
152.6999969,0.0
193.0410004,16.9
226.897995,0.0
148.8289948,16.9
195.2830048,11.3
146.8209991,0.0
209.1300049,5.6
174.0659943,0.0
233.8220062,0.0
150.9949951,5.6
189.8190002,0.0
185.904007,11.3
190.7740021,0.0
153.1130066,0.0
151.5429993,0.0
147.253006,0.0
151.4920044,5.6
216.2980042,0.0
153.6170044,0.0
192.2619934,0.0
241.9660034,0.0
170.8580017,0.0
148.3809967,0.0
149.7960052,16.9
187.8280029,16.9
160.6369934,16.9
235.75,0.0
143.8350067,0.0
189.9859924,0.0
247.628006,0.0
147.6620026,0.0
209.973999,5.6
150.6950073,0.0
151.1940002,16.9
184.4199982,11.3
145.1750031,5.6
148.5919952,0.0
148.8919983,0.0
150.6049957,5.6
143.5160065,0.0
156.1759949,5.6
224.5420074,11.3
145.4490051,5.6
150.4120026,0.0
143.8370056,0.0
147.4329987,16.9
190.8410034,16.9
220.4700012,11.3
175.3950043,0.0
229.0449982,0.0
184.0720062,11.3
210.0220032,5.6
188.9369965,16.9
173.9429932,0.0
207.2079926,0.0
184.6809998,16.9
154.1439972,0.0
152.0809937,5.6
248.8450012,0.0
147.5910034,0.0
146.7440033,5.6
150.2109985,0.0
234.5090027,0.0
148.9129944,0.0
233.8190002,0.0
147.3170013,0.0
145.6390076,0.0
226.4589996,0.0
232.9669952,0.0
199.4960022,0.0
177.8760071,11.3
184.3269958,0.0
155.2440033,0.0
209.3139954,5.6
148.0980072,0.0
172.845993,0.0
177.1679993,0.0
152.2230072,0.0
152.1040039,0.0
192.322998,16.9
230.6060028,0.0
215.3899994,0.0
202.1049957,0.0
151.6600037,0.0
152.996994,0.0
155.4629974,0.0
211.0559998,5.6
151.7019958,0.0
182.1909943,0.0
227.4669952,0.0
209.6609955,5.6
152.3190002,0.0
165.7109985,16.9
209.147995,5.6
147.9309998,16.9
194.2189941,0.0
171.3890076,16.9
146.9550018,0.0
176.5339966,0.0
174.2980042,0.0
217.6060028,0.0
150.2709961,0.0
183.102005,0.0
147.5059967,0.0
219.9689941,0.0
146.6399994,0.0
219.6940002,0.0
188.2539978,11.3
148.8630066,16.9
148.0319977,0.0
153.5339966,16.9
180.6840057,16.9
209.4720001,5.6
151.3500061,0.0
179.5859985,0.0
146.8650055,0.0
161.8569946,0.0
146.7839966,0.0
230.4400024,0.0
252.0110016,0.0
153.3320007,0.0
146.8350067,0.0
145.9329987,0.0
151.1080017,5.6
195.5769958,16.9
180.845993,0.0
209.746994,5.6
146.5950012,0.0
151.1080017,0.0
184.8430023,0.0
225.1519928,0.0
148.6000061,0.0
148.0339966,16.9
195.1130066,16.9
179.0529938,0.0
173.2519989,0.0
150.3659973,0.0
145.8699951,0.0
216.9730072,5.6
143.5050049,0.0
146.1790009,0.0
149.6430054,5.6
154.2749939,0.0
225.7059937,0.0
190.8890076,0.0
181.1840057,0.0
238.772995,0.0
187.2189941,0.0
172.5700073,11.3
150.447998,5.6
209.6990051,5.6
145.3450012,5.6
190.3200073,0.0
153.2640076,0.0
143.7189941,0.0
217.177002,0.0
238.0140076,11.3
184.647995,0.0
209.7420044,5.6
215.2330017,0.0
150.3379974,0.0
243.4980011,0.0
145.7429962,16.9
215.1790009,0.0
153.0209961,16.9
215.3950043,0.0
200.6929932,0.0
133.0559998,0.0
153.6450043,5.6
242.8730011,0.0
148.1159973,0.0
223.076004,11.3
172.0899963,0.0
149.3840027,0.0
156.0599976,0.0
232.5769958,0.0
149.7019958,5.6
144.6609955,5.6
152.1430054,0.0
197.1670074,0.0
146.197998,16.9
148.4949951,0.0
216.197998,0.0
180.0240021,0.0
173.6080017,11.3
151.7559967,0.0
175.8710022,11.3
171.8170013,0.0
147.6580048,16.9
218.6369934,0.0
152.2870026,16.9
194.0209961,16.9
214.996994,5.6
203.9069977,0.0
152.4920044,5.6
183.0529938,0.0
219.7420044,11.3
173.2949982,11.3
147.4259949,0.0
150.2870026,0.0
152.3730011,0.0
151.6289978,16.9
209.4170074,5.6
149.9570007,5.6
170.1750031,0.0
243.625,0.0
173.3269958,0.0
151.2109985,0.0
193.776001,0.0
148.0,0.0
238.8309937,0.0
150.9960022,0.0
179.7819977,0.0
202.3009949,0.0
156.2400055,5.6
203.2920074,0.0
174.0970001,11.3
222.3410034,11.3
145.8350067,5.6
230.5050049,0.0
154.4920044,16.9
138.7050018,0.0
177.1349945,5.6
