H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,PhosphorusTreatment
125.2160034,1497.400024,16.44809914,133.3359985,114.6389999,160.5149994,0.0
107.7839966,1599.969971,12.06700039,146.7299957,105.7559967,128.2189941,0.0
116.7789993,1528.52002,15.00020027,134.4940033,114.7050018,136.4730072,0.0
110.8000031,1553.920044,14.04759979,135.1000061,114.8440018,124.0979996,0.0
75.06140137,1797.77002,6.434989929,151.6629944,107.4499969,55.94169998,0.0
139.2689972,1405.439941,20.41010094,143.8569946,112.6230011,210.9049988,0.0
73.05370331,1841.22998,6.110869884,163.7160034,111.9020004,64.48760223,5.6
119.7979965,1518.180054,15.42210007,133.6759949,114.6650009,142.6620026,0.0
92.45179749,1699.829956,9.643839836,133.0440063,113.9209976,96.22119904,11.3
73.02799988,1832.900024,6.032149792,162.5740051,111.9960022,64.14649963,0.0
141.8049927,1392.589966,20.87560081,144.8619995,112.6009979,217.0010071,0.0
124.0780029,1503.72998,16.55550003,135.6609955,113.598999,167.1860046,0.0
74.7845993,1796.579956,6.59126997,157.9400024,109.2200012,58.41149902,0.0
75.46420288,1802.199951,6.153820038,143.1139984,102.5429993,36.5591011,0.0
114.1389999,1559.23999,13.70629978,127.8639984,115.3560028,126.9759979,16.9
75.24099731,1792.930054,6.389920235,149.8130035,105.7220001,53.3791008,0.0
75.40010071,1788.069946,6.359469891,148.3280029,104.7149963,51.86740112,5.6
110.7890015,1598.5,12.97130013,124.5299988,117.4940033,129.6459961,0.0
73.80879974,1810.869995,6.198929787,159.121994,110.663002,63.41030121,16.9
153.0370026,1358.52002,21.90530014,139.8569946,113.086998,223.5980072,0.0
108.1200027,1613.319946,12.44250011,123.1269989,117.5699997,123.6279984,0.0
112.3560028,1586.430054,13.31830025,125.4059982,117.0299988,133.1690063,0.0
75.33380127,1791.339966,6.523829937,151.621994,107.7009964,56.83919907,0.0
74.1710968,1806.319946,6.322609901,158.4819946,110.4150009,62.01699829,0.0
121.7220001,1524.319946,15.32890034,129.9250031,115.5889969,154.4629974,16.9
75.93779755,1771.329956,6.406610012,146.1649933,105.4000015,56.32910156,0.0
73.37470245,1830.119995,6.093920231,161.022995,111.4160004,62.97449875,0.0
73.60099792,1816.859985,6.153570175,160.0,111.0619965,63.59700012,0.0
102.0039978,1664.089966,11.61989975,134.845993,114.5970001,110.1829987,0.0
124.8899994,1499.26001,16.50040054,134.9490051,113.6360016,163.8600006,0.0
111.5530014,1572.469971,13.09619999,127.1780014,115.3330002,116.9179993,16.9
75.8214035,1775.339966,6.413599968,146.8730011,105.4120026,55.3689003,0.0
75.31749725,1791.030029,6.442619801,150.298996,106.6029968,55.0890007,16.9
