M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2
245.1139984,3916.919922,64.56060028,781.2520142,355.4630127,200.2810059
170.0500031,3944.27002,45.96569824,810.6530151,290.1749878,178.6170044
152.7590027,4022.679932,35.14509964,772.6749878,275.9330139,171.0879974
216.3659973,3923.689941,54.63339996,787.0380249,332.6659851,193.298996
245.927002,3868.820068,60.7417984,763.7769775,392.9259949,222.8430023
178.3209991,3964.75,49.07189941,802.15802,325.5490112,193.3760071
116.0889969,4033.560059,32.5984993,857.8140259,267.4660034,169.9620056
160.1199951,3986.51001,27.48240089,828.6920166,247.8730011,164.7839966
166.2039948,3989.620117,46.71409988,809.4810181,323.20401,191.6159973
241.5410004,3917.939941,61.52259827,789.6950073,351.1270142,200.1549988
134.8190002,4005.179932,29.68099976,853.8070068,258.0939941,170.5090027
246.177002,3903.790039,63.33789825,772.0720215,363.631012,206.8269958
151.6230011,3925.189941,41.27880096,824.5349731,259.9719849,171.2700043
242.5169983,3908.689941,63.55210114,758.2329712,372.0140076,225.4109955
154.3249969,3992.909912,40.0177002,797.6040039,294.4410095,181.0299988
125.4179993,3968.139893,29.26740074,876.651001,250.7799988,171.1809998
146.625,4017.570068,37.48070145,801.2919922,305.0140076,206.3240051
155.4069977,4014.360107,35.40510178,773.9470215,277.4609985,170.5240021
239.3430023,3909.929932,62.46429825,760.3129883,371.9159851,223.8059998
253.1000061,3876.47998,62.59429932,757.9219971,385.8529968,225.0879974
113.7959976,4080.610107,39.29190063,868.2650146,276.928009,178.272995
162.7369995,3983.459961,30.72559929,805.3109741,253.3739929,166.3890076
114.5820007,4123.419922,38.7696991,857.625,291.1260071,178.602005
129.2610016,3957.290039,25.14599991,917.6040039,250.7149963,179.5200043
153.5449982,3992.23999,41.2173996,802.7280273,299.3869934,181.6920013
154.0780029,3978.110107,39.10520172,807.585022,275.8200073,170.0529938
182.7039948,3942.5,47.33789825,803.1309814,291.8410034,182.1340027
139.6450043,4039.040039,37.2845993,816.5469971,278.875,176.6620026
156.1640015,4018.209961,33.98949814,763.9320068,259.3269958,159.8540039
246.0350037,3906.629883,63.48339844,772.7800293,361.7739868,205.9190063
142.3179932,4033.77002,37.01990128,812.4890137,279.2470093,177.0749969
121.8700027,4009.580078,32.08039856,866.2559814,261.4460144,170.4689941
160.6950073,3981.320068,32.25579834,805.4680176,255.6349945,167.0180054
183.8990021,3962.399902,50.44329834,799.2219849,333.7569885,197.7059937
160.9400024,4005.110107,45.49440002,810.2310181,322.7130127,191.2949982
227.8480072,3916.27002,60.19010162,779.6420288,364.6319885,211.7850037
156.1759949,3986.139893,36.92610168,809.5250244,277.7669983,176.3910065
137.9080048,3984.5,25.49600029,859.2000122,253.7519989,171.9129944
155.9960022,3968.26001,36.21450043,806.6359863,258.0620117,168.1109924
152.4190063,4016.850098,33.43920135,800.8959961,262.5969849,166.5700073
158.6820068,4016.01001,33.4679985,763.7810059,257.1149902,151.2449951
130.9909973,4056.409912,39.17810059,827.2470093,281.8200073,177.0469971
214.7689972,3919.040039,55.94169998,792.9219971,348.9299927,204.378006
214.6920013,3930.179932,53.95529938,792.5430298,323.7990112,189.6589966
152.5540009,4023.889893,35.06409836,773.7810059,273.5329895,170.0980072
172.0870056,3980.370117,47.98139954,802.46698,330.9249878,197.845993
250.5879974,3880.179932,62.27679825,758.7949829,385.0690002,224.9279938
122.1600037,4055.889893,34.80289841,849.2800293,265.8500061,164.0570068
212.3119965,3933.159912,53.46340179,790.2269897,322.868988,189.6380005
152.4689941,4005.179932,31.2840004,816.8530273,258.2590027,166.9210052
115.4100037,4137.560059,40.68420029,856.84198,289.4559937,179.7380066
147.3300018,3984.27002,41.96160126,813.1879883,290.3059998,167.871994
120.3619995,4019.129883,32.11529922,863.4190063,262.7529907,170.4210052
167.5209961,3982.639893,46.89960098,810.2290039,323.7799988,192.4329987
150.2599945,3991.0,26.24909973,839.6519775,254.3950043,170.8269958
153.2929993,4013.889893,38.38769913,785.8339844,300.8250122,194.852005
156.5749969,3988.02002,36.58190155,807.4920044,276.427002,175.6679993
151.4080048,3959.22998,39.83840179,814.0449829,269.0589905,168.3480072
167.0420074,3981.219971,27.5102005,806.9459839,254.6009979,172.2980042
157.3040009,3948.040039,44.53030014,812.8779907,287.5950012,171.3609924
157.4700012,3987.100098,37.07600021,800.3049927,271.4060059,168.6199951
154.473999,3981.139893,39.46630096,801.8829956,283.8739929,175.8179932
242.4259949,3896.689941,61.32360077,776.322998,361.9930115,204.0420074
144.0839996,3949.600098,41.73509979,829.132019,265.5759888,149.5829926
164.6329956,3983.360107,27.4871006,806.8449707,243.3150024,161.5319977
132.904007,4022.659912,32.1794014,848.9920044,262.1560059,169.7879944
225.6670074,3928.790039,56.32649994,796.3389893,325.1289978,191.522995
128.1060028,3952.090088,25.17280006,921.4130249,250.4250031,180.2460022
205.3350067,3931.800049,53.13280106,789.6820068,328.5299988,191.5350037
247.7129974,3910.580078,64.63059998,769.8610229,362.7090149,208.227005
125.1660004,3966.929932,25.63380051,913.0770264,251.7369995,178.220993
118.0800018,4013.48999,30.79949951,862.9730225,263.5270081,169.9080048
127.2149963,4068.899902,39.65729904,831.2269897,282.2210083,176.4149933
150.7039948,3897.929932,42.37080002,828.6710205,265.0329895,179.772995
222.4920044,3924.47998,55.88589859,793.4730225,326.4519958,193.1269989
141.2449951,4035.810059,38.75270081,810.710022,287.4849854,181.720993
199.7050018,3942.469971,50.56890106,794.1259766,307.4790039,185.0070038
210.5809937,3934.0,53.12559891,790.5640259,321.6289978,189.2929993
236.5180054,3911.810059,61.61029816,762.9990234,371.2210083,221.1569977
246.1399994,3897.360107,62.78630066,770.6610107,367.1629944,208.4129944
115.4499969,4090.409912,38.32730103,864.5759888,276.4890137,175.2949982
145.901001,4023.51001,37.61989975,799.1719971,301.696991,199.2700043
143.6300049,4008.639893,31.29269981,834.3289795,264.0910034,172.1620026
133.8450012,4001.76001,29.4484005,856.8800049,257.3139954,170.8329926
134.7409973,4037.610107,35.68249893,830.9130249,272.723999,174.375
146.2519989,3907.47998,42.37189865,830.6420288,267.1789856,168.25
149.1730042,4022.350098,35.24319839,802.2379761,273.0620117,172.8970032
246.8029938,3912.23999,65.25099945,768.6719971,363.1109924,211.5650024
216.121994,3942.350098,53.37850189,779.5869751,315.473999,188.3009949
232.4179993,3932.629883,58.06140137,773.7960205,337.1549988,196.1080017
143.4589996,4030.399902,35.40309906,814.6400146,272.8009949,174.0099945
137.5019989,4022.189941,32.02470016,841.1530151,262.4129944,169.0039978
140.151001,4031.679932,33.73910141,824.6560059,267.5130005,172.3639984
154.052002,3956.899902,38.10189819,808.6430054,256.5650024,167.4980011
202.0390015,3934.75,52.56529999,790.9000244,325.6799927,190.276001
246.7980042,3910.320068,65.06659698,768.164978,364.4320068,212.1959991
122.9049988,3998.169922,31.88769913,870.4550171,260.8640137,171.253006
241.5339966,3893.51001,60.80279922,775.3540039,361.6520081,203.7949982
173.3289948,3972.189941,48.03820038,801.0109863,324.0039978,192.451004
153.1990051,3986.5,40.77980042,804.7030029,293.1560059,178.3359985
164.3970032,3942.830078,45.08840179,814.085022,284.697998,175.9109955
122.0410004,4092.27002,40.13259888,832.9849854,283.3190002,174.6710052
151.9640045,3962.050049,39.56909943,812.7290039,269.1239929,168.5670013
143.7779999,4033.129883,37.67670059,798.6550293,294.8779907,189.7230072
247.4889984,3903.790039,63.90250015,768.4580078,366.6400146,210.1069946
165.0330048,3974.840088,46.16429901,807.2769775,313.9129944,185.098999
115.3219986,4077.919922,37.76760101,868.085022,274.3959961,176.2830048
117.8990021,4073.26001,36.17070007,860.8809814,270.6489868,171.1519928
117.3420029,4044.370117,33.51380157,863.1970215,268.2390137,172.621994
245.5330048,3901.540039,64.0094986,760.8770142,374.8080139,222.5390015
119.5459976,4023.709961,32.27930069,862.0830078,263.8510132,170.4190063
115.6149979,4096.459961,38.42819977,862.5960083,277.3240051,174.6380005
152.7749939,3966.350098,39.17670059,810.9160156,269.5690002,168.8560028
146.1849976,4025.870117,36.87950134,800.9500122,282.5480042,179.2660065
152.3990021,4013.610107,38.15779877,787.065979,302.6329956,198.1609955
199.6849976,3938.899902,51.12379837,793.2299805,313.223999,186.6109924
215.375,3915.939941,55.58200073,793.1630249,345.9609985,202.5549927
189.7850037,3945.379883,51.07279968,797.0460205,326.0910034,194.7660065
116.3710022,4033.830078,32.71559906,858.0549927,267.3850098,170.0630035
151.0579987,4000.080078,29.38479996,827.7860107,256.8309937,168.8370056
134.0650024,3975.47998,25.61149979,871.2210083,251.3939972,171.3370056
152.701004,4006.090088,43.13000107,823.1190186,315.5660095,189.4199982
246.9170074,3902.919922,64.30999756,766.3070068,369.2409973,214.4609985
180.7980042,3949.570068,49.1006012,801.5670166,314.42099,189.3480072
219.2810059,3920.060059,55.2140007,785.8439941,335.6539917,194.3580017
147.2140045,3990.75,26.38120079,843.7810059,255.2050018,171.6920013
204.8710022,3933.25,54.56389999,798.1060181,343.5249939,202.4900055
166.9570007,3943.219971,45.44850159,812.2310181,286.447998,177.1640015
171.2089996,3967.26001,47.4701004,806.0900269,315.3599854,187.3899994
147.7290039,3916.629883,41.95399857,822.3770142,265.5209961,166.3049927
132.0910034,3987.120117,29.1807003,859.2280273,248.8639984,165.227005
151.3970032,3991.620117,41.86169815,801.2529907,296.7909851,174.852005
144.8880005,4028.120117,35.28519821,812.2260132,272.519989,173.746994
161.947998,3984.97998,45.17760086,818.3239746,313.3930054,181.4219971
239.0590057,3874.280029,59.1792984,764.992981,378.9500122,212.1799927
175.4060059,3973.72998,48.69490051,797.2039795,331.4200134,197.1999969
156.125,3998.72998,36.58089828,799.2650146,279.5409851,176.526001
145.5350037,4001.040039,42.22439957,819.0310059,294.3580017,158.5449982
141.0440063,4034.179932,35.42259979,818.8250122,272.5419922,174.0059967
154.0279999,4013.98999,33.2845993,793.6879883,260.2909851,164.3240051
224.6179962,3903.820068,57.07550049,787.15802,355.7080078,205.7400055
233.602005,3931.919922,58.57189941,773.0040283,338.4020081,196.878006
149.0659943,4002.560059,42.94369888,819.3079834,307.8640137,175.1900024
213.1470032,3918.330078,55.19390106,794.5230103,343.7229919,201.7709961
238.3970032,3909.0,61.94630051,761.7849731,372.4580078,222.3619995
127.862999,4010.909912,31.8715992,855.3060303,257.2590027,166.2089996
151.4219971,4012.48999,37.9070015,789.2960205,304.9330139,203.0169983
189.6130066,3950.399902,51.35110092,796.8560181,331.67099,196.9259949
138.9539948,4010.23999,29.92309952,844.6929932,259.2059937,169.3840027
114.8499985,4063.47998,36.57960129,865.7410278,272.1610107,175.151001
161.1849976,3950.439941,45.07040024,817.6929932,291.8349915,175.3699951
151.9019928,3989.560059,41.71760178,808.7109985,298.3640137,178.3070068
121.7630005,3994.620117,30.0678997,869.9609985,258.2130127,170.9850006
177.2339935,3947.370117,47.41889954,808.2670288,303.401001,182.5599976
227.5500031,3901.439941,56.40050125,780.6569824,351.9549866,198.2259979
153.7579956,4013.850098,38.5705986,785.5269775,300.2470093,193.5870056
247.1459961,3909.98999,65.68720245,767.1209717,366.8129883,214.0420074
168.0119934,3972.02002,46.83890152,804.3779907,314.5069885,186.2839966
241.9810028,3918.870117,61.81499863,790.0910034,350.8859863,200.0359955
157.7489929,3978.219971,35.30849838,803.3579712,261.7149963,167.6710052
168.6990051,3959.310059,46.77230072,808.1710205,304.8909912,182.6690063
153.5379944,4001.129883,42.95690155,796.9229736,312.1260071,184.595993
161.7630005,3999.280029,31.59230042,783.5510254,244.5670013,149.7550049
248.375,3859.76001,61.10580063,765.8720093,401.3269958,228.5359955
246.7850037,3909.030029,64.91739655,767.8530273,365.243988,212.5670013
245.2830048,3889.469971,61.75490189,760.5789795,381.6400146,223.6519928
155.9179993,3972.389893,36.68939972,806.0059814,262.7449951,168.3200073
156.3209991,3939.449951,42.9695015,818.5479736,255.6190033,171.2619934
156.1529999,4001.139893,36.34230042,796.6810303,278.9169922,175.9309998
185.798996,3959.830078,50.84569931,798.3480225,334.6870117,198.1609955
152.1809998,3938.909912,41.23490143,829.7540283,251.7449951,172.2640076
164.6730042,3990.620117,26.18420029,844.90802,259.3450012,177.8869934
138.272995,4041.909912,37.43130112,818.4210205,278.7890015,176.470993
179.5180054,3942.129883,47.15250015,805.1199951,293.3819885,181.7610016
248.8809967,3887.070068,63.22060013,761.4790039,381.3720093,221.7409973
242.4170074,3919.649902,62.10449982,790.4520264,350.6530151,199.9100037
226.1620026,3943.929932,56.05130005,780.1939697,326.3850098,190.0570068
157.8209991,4019.850098,33.56560135,752.8920288,257.5339966,151.2389984
237.6119995,3911.139893,59.5306015,787.6589966,348.7090149,199.052002
149.5010071,3995.169922,27.66080093,836.40802,255.8690033,170.4109955
162.0410004,3982.780029,31.22330093,805.3330078,254.1349945,166.6399994
144.0299988,4026.300049,33.47700119,819.1160278,266.5899963,171.7310028
154.102005,4018.669922,36.79570007,781.526001,293.105011,189.0310059
205.0559998,3936.800049,54.9754982,797.6160278,346.3439941,203.8639984
135.1519928,4022.72998,32.10269928,845.1040039,262.4020081,169.4830017
154.8059998,4015.040039,35.44789886,773.289978,280.4920044,172.2330017
114.1900024,4111.410156,40.10639954,861.3540039,282.480011,176.9600067
218.3600006,3959.689941,54.12829971,786.5499878,314.5119934,183.4929962
163.401001,3995.899902,46.08589935,810.2639771,322.2890015,190.7369995
228.1230011,3908.189941,58.98889923,783.7979736,364.9590149,211.720993
123.0889969,3984.77002,26.5007,906.559021,254.9799957,177.4420013
224.2810059,3907.51001,56.30220032,793.901001,337.9020081,195.4160004
185.4470062,3941.120117,48.48920059,803.9849854,304.598999,184.6580048
154.8809967,3968.060059,37.43889999,807.6279907,262.6719971,168.4669952
152.9089966,3938.080078,40.38550186,822.8829956,259.3110046,168.8059998
116.1200027,4020.27002,31.23609924,860.0100098,265.6679993,169.1569977
207.5359955,3931.51001,53.01779938,789.9050293,325.1440125,190.6119995
221.5850067,3919.330078,58.32210159,787.8740234,359.5299988,210.3919983
177.654007,3951.780029,48.47919846,803.1879883,311.5629883,187.7100067
217.8580017,3950.909912,53.89279938,783.4589844,315.2319946,185.9470062
138.6459961,4041.840088,38.82300186,814.8779907,284.7229919,179.473999
116.3929977,4055.100098,35.20920181,860.6519775,270.9639893,172.496994
218.2100067,3917.219971,55.45360184,784.3599854,341.7529907,196.9389954
153.4600067,4020.919922,34.96530151,770.3870239,275.6549988,169.5240021
160.6970062,4002.5,31.44639969,788.0900269,242.0429993,150.5319977
124.8450012,4078.27002,39.95759964,833.2630005,282.7479858,176.0379944
145.5469971,4027.919922,36.91859818,806.1610107,281.6019897,178.621994
159.1779938,3991.110107,27.68110085,819.4979858,248.0599976,163.6609955
117.3280029,4067.51001,35.92290115,863.7379761,270.5830078,172.6040039
204.1849976,3926.959961,53.64849854,799.6550293,335.8710022,199.0110016
166.2539978,3978.830078,27.46240044,808.4849854,243.6340027,162.4369965
121.1520004,4061.340088,34.76210022,846.2210083,267.7860107,163.2649994
246.4440002,3912.300049,64.2315979,773.9169922,358.9140015,204.4980011
114.0569992,4092.929932,39.76869965,865.4099731,279.1130066,177.5330048
242.026001,3864.929932,59.70899963,762.2639771,385.6520081,215.522995
149.5549927,3964.969971,40.98020172,804.947998,273.4129944,161.7839966
158.0370026,4017.379883,33.52500153,756.6350098,255.5269928,153.1119995
161.029007,3984.360107,26.30179977,830.4260254,250.2129974,168.7810059
204.5839996,3941.790039,51.51240158,793.2069702,311.3680115,186.0079956
186.4149933,3954.409912,50.72090149,798.3449707,330.0,195.9980011
231.3170013,3899.679932,58.60720062,778.2030029,367.5450134,210.2339935
231.1710052,3933.929932,57.58050156,774.7479858,335.4370117,195.1390076
155.8800049,3995.429932,37.05110168,803.0789795,281.2669983,177.647995
163.9299927,3941.409912,44.3526001,809.5759888,269.1180115,174.0579987
248.9589996,3880.409912,62.51029968,763.7219849,382.8590088,217.8300018
228.4909973,3902.629883,58.34840012,783.8800049,364.5190125,210.0690002
152.977005,4008.25,39.18629837,797.5120239,297.6589966,186.2220001
156.5549927,3970.649902,35.74649811,805.9609985,258.3479919,168.0050049
152.4429932,3999.810059,42.63389969,804.3239746,308.2969971,182.6869965
156.1459961,4004.330078,35.98730087,794.1129761,277.2720032,173.7449951
152.9100037,4010.350098,43.35150146,822.1450195,317.5339966,189.4409943
191.3509979,3938.949951,49.21910095,801.2719727,305.302002,185.625
243.0930023,3919.72998,62.46580124,790.5250244,351.0249939,200.0399933
247.3070068,3912.540039,66.01280212,767.9489746,364.927002,212.9519958
246.8509979,3913.340088,65.39880371,768.9229736,362.4450073,211.2749939
118.0670013,4080.219971,36.53530121,857.9379883,271.1610107,170.0980072
246.5839996,3901.76001,64.55460358,763.3740234,373.5369873,219.1950073
116.875,4061.699951,35.53359985,865.848999,270.0750122,173.6100006
152.9190063,3994.449951,42.11769867,806.3729858,304.3919983,182.5039978
224.977005,3916.780029,59.11650085,785.6469727,362.4039917,211.3220062
154.9530029,3950.97998,42.42660141,806.7150269,247.5509949,167.5240021
144.3609924,4030.02002,37.01729965,808.4689941,280.8970032,178.1300049
153.4609985,3997.800049,42.49229813,803.9050293,309.1040039,185.8040009
153.4810028,3998.580078,42.77330017,804.9840088,310.8089905,186.3390045
207.9400024,3934.959961,52.64699936,791.0490112,319.993988,188.8359985
229.9989929,3899.149902,57.70709991,771.6890259,364.5450134,205.7640076
155.4609985,4011.889893,35.8348999,778.7800293,277.9309998,172.3450012
165.496994,3978.909912,29.20890045,803.3560181,251.2030029,168.7489929
121.6009979,4089.209961,37.3268013,848.8289795,272.6669922,168.1490021
171.4790039,3987.47998,29.37059975,768.6710205,207.5390015,124.5110016
154.1119995,3992.919922,40.36309814,798.7680054,296.0809937,181.4409943
150.6040039,4010.439941,37.54290009,792.4650269,306.6549988,209.0639954
197.7250061,3932.129883,52.4681015,803.2600098,330.2579956,196.8840027
153.5279999,4000.590088,39.2723999,805.1820068,297.2659912,185.8769989
141.4620056,4029.429932,33.48379898,823.2930298,266.8330078,172.1029968
164.4170074,3984.139893,26.19020081,837.6149902,256.3269958,174.4600067
128.1499939,4042.310059,34.32220078,835.5280151,263.2200012,165.7250061
201.048996,3929.340088,53.05360031,801.4619751,332.8420105,197.8679962
155.6450043,3940.580078,42.76620102,815.5159912,253.0460052,170.7299957
141.4649963,3999.719971,27.67130089,846.2600098,256.4689941,169.6589966
120.6539993,4001.679932,30.37369919,867.5780029,260.072998,170.6860046
156.7779999,3991.439941,35.29990005,799.3540039,267.026001,167.8090057
179.9250031,3942.719971,46.86660004,803.9580078,289.0979919,181.2899933
155.9049988,3983.429932,38.13940048,803.6690063,274.2590027,169.7369995
247.6829987,3912.379883,64.72550201,770.3469849,361.3840027,207.5480042
191.3970032,3942.52002,49.54800034,795.8400269,305.0840149,183.8190002
116.1520004,4057.969971,35.30590057,867.0599976,270.006012,174.5200043
213.4530029,3927.649902,56.65299988,792.8889771,352.6289978,206.8249969
239.3049927,3917.560059,63.18239975,755.4299927,369.0840149,227.8320007
148.4170074,4023.120117,35.09460068,804.8670044,272.0230103,172.6999969
155.2409973,3981.439941,38.49739838,805.125,274.8429871,169.9380035
115.5090027,4112.720215,38.8205986,858.0739746,280.9410095,174.2079926
167.0650024,3985.75,29.19669914,794.4420166,227.9179993,146.151001
147.923996,4006.929932,31.28359985,826.4439697,262.2080078,170.4579926
155.2149963,4015.090088,37.27529907,781.7630005,291.7070007,186.6369934
157.723999,3941.469971,43.26599884,821.1309814,258.769989,171.3820038
221.470993,3912.610107,56.00149918,782.8829956,344.9249878,198.1549988
186.7480011,3943.580078,50.19010162,798.6870117,317.8280029,191.5630035
173.4669952,3944.159912,46.5007019,808.8900146,293.2319946,180.0930023
154.3439941,4001.280029,37.90769958,801.4240112,289.973999,182.6809998
220.647995,3920.969971,55.65990067,792.9970093,327.0559998,194.3549957
121.177002,3998.199951,27.28179932,903.007019,257.8120117,177.3809967
230.6430054,3916.01001,60.41740036,770.4240112,367.7030029,214.7200012
150.3789978,3968.090088,40.59930038,815.6950073,277.3980103,168.0740051
191.5829926,3952.550049,52.06520081,795.664978,337.8680115,199.727005
152.4960022,3953.459961,39.16040039,811.4650269,261.5289917,167.7489929
224.4649963,3904.25,56.72140121,786.6220093,350.1010132,200.7200012
120.7730026,4048.850098,34.4219017,858.3389893,265.4100037,167.8289948
119.3769989,4002.120117,28.70140076,884.1149902,261.7919922,174.0399933
223.9940033,3950.620117,55.51440048,783.1610107,322.25,187.4620056
132.3540039,4042.860107,35.88399887,834.1560059,272.8309937,174.1430054
173.6049957,3942.340088,46.14770126,807.2139893,286.9140015,179.5839996
144.4290009,4030.179932,37.74359894,798.5609741,297.3210144,192.5140076
115.1029968,4074.639893,37.6935997,869.1030273,274.0429993,176.8130035
247.1009979,3900.149902,64.11669922,765.4699707,371.3370056,215.598999
147.0549927,4024.959961,35.18669891,807.8779907,272.3309937,173.2619934
154.1049957,3980.820068,39.69449997,802.8870239,284.6099854,175.8029938
158.9519958,4024.530029,33.15449905,755.6810303,253.9889984,144.9640045
129.5339966,4060.949951,39.38059998,828.8400269,281.9719849,176.822998
166.477005,3951.139893,45.67480087,813.9310303,294.2030029,177.1809998
152.8509979,3997.969971,42.40779877,798.2119751,305.6640015,180.7189941
155.401001,3992.469971,37.7071991,806.8519897,283.9450073,178.9570007
124.685997,4076.149902,38.52389908,836.4699707,278.9509888,174.3170013
157.6139984,3993.189941,35.67770004,801.2150269,272.0320129,172.779007
140.0070038,3998.889893,27.72330093,848.8969727,256.4450073,170.0800018
187.5859985,3940.22998,48.85559845,803.2139893,306.6270142,185.3939972
171.9329987,3957.139893,47.40179825,806.2680054,307.8059998,184.8170013
162.4100037,3983.75,26.2602005,831.0009766,251.1029968,169.5220032
247.2359924,3911.550049,65.86930084,767.6630249,365.5929871,213.3139954
143.3410034,4031.5,38.16490173,804.71698,290.42099,184.6609955
245.9409943,3901.169922,64.18049622,761.6589966,374.7330017,221.5540009
154.8760071,3988.120117,39.44749832,798.3920288,288.5220032,178.3500061
183.4720001,3957.629883,50.10589981,799.7540283,327.8930054,194.8600006
123.2689972,4086.719971,40.19070053,825.9829712,282.7739868,173.375
120.9169998,4017.300049,32.25690079,863.9130249,262.42099,170.2779999
116.7519989,4057.01001,35.33570099,860.382019,270.9330139,172.3040009
210.4669952,3928.790039,53.59280014,788.8209839,328.25,191.7480011
207.2480011,3930.350098,54.97809982,796.8330078,345.0849915,203.1519928
128.2660065,4065.399902,39.68470001,829.8410034,282.5039978,176.7680054
158.0440063,4009.699951,33.86029816,774.9979858,261.6849976,158.8139954
153.7870026,4023.929932,36.61190033,782.5319824,294.2149963,191.5619965
157.2929993,3968.169922,44.25479889,818.6259766,300.5740051,174.4530029
227.1869965,3904.620117,56.88880157,791.0579834,340.2409973,196.2050018
170.1970062,3949.790039,46.26169968,811.7249756,297.1010132,179.2290039
151.822998,4031.01001,36.46239853,790.8720093,294.0539856,192.0670013
217.9980011,3915.610107,56.55680084,790.8969727,352.3919983,205.8179932
169.1600037,3960.679932,28.13249969,818.1480103,252.0070038,173.2129974
117.2229996,4119.25,38.89839935,854.9760132,285.5910034,175.9149933
119.5360031,4007.350098,30.55620003,865.4710083,261.6740112,170.3809967
142.0140076,3991.600098,25.8227005,849.9329834,254.7120056,170.4190063
186.4309998,3949.050049,50.43289948,798.6259766,324.026001,193.6009979
221.5659943,3911.070068,57.15069962,788.6680298,356.0140076,207.2339935
154.1580048,3993.659912,39.4510994,810.2399902,293.625,182.8730011
163.1320038,4000.76001,31.49060059,776.2709961,238.7420044,144.7330017
242.1060028,3893.800049,61.18600082,762.1240234,379.4719849,221.8730011
158.6889954,4004.919922,31.48950005,793.3220215,248.1690063,157.3170013
124.4150009,3973.850098,25.88240051,910.2260132,252.9400024,177.8470001
217.6380005,3944.850098,53.81529999,781.3070068,316.2810059,187.5780029
234.1309967,3907.52002,58.32180023,788.007019,339.54599,196.378006
153.5469971,3996.100098,41.54550171,800.8629761,303.7669983,184.2310028
152.8760071,3900.419922,43.21920013,830.2189941,265.3770142,180.1439972
146.6179962,3985.929932,42.04410172,816.0800171,290.5570068,165.3390045
233.0310059,3932.219971,58.31930161,773.3670044,337.8389893,196.5279999
146.6439972,3995.949951,27.92589951,840.1010132,257.1560059,171.3560028
246.6179962,3913.52002,64.45279694,774.1400146,358.3559875,204.201004
238.7519989,3912.75,60.00030136,787.9940186,350.2219849,199.7030029
133.9859924,4053.22998,39.33959961,820.7160034,283.4400024,177.8699951
158.2380066,3987.48999,34.29349899,801.1920166,262.2189941,166.9069977
150.9279938,3952.98999,40.14120102,816.5770264,267.0090027,166.0130005
170.5269928,3941.879883,45.65940094,808.5050049,283.7749939,178.4279938
236.2420044,3924.199951,58.26100159,786.1950073,342.8630066,199.5
153.529007,3987.159912,40.62070084,803.5150146,293.0379944,178.7449951
197.1589966,3936.51001,52.69459915,802.8969727,333.802002,198.2649994
244.0650024,3911.73999,63.3370018,780.085022,357.3340149,201.6049957
248.348999,3889.629883,63.38840103,762.1849976,379.5220032,220.5690002
151.9600067,3931.73999,40.87609863,824.4780273,260.1719971,169.697998
246.822998,3904.679932,65.01709747,764.9680176,371.0769958,216.9869995
149.9530029,3997.080078,42.68479919,818.492981,303.5190125,176.6869965
113.6179962,4073.300049,38.80720139,869.9429932,275.5289917,178.7480011
152.1470032,3940.820068,40.73699951,834.0949707,252.7299957,172.7180023
158.4140015,4001.26001,34.57970047,791.5930176,265.375,166.0200043
227.352005,3929.290039,56.54029846,799.8690186,324.8789978,191.1609955
203.048996,3938.889893,54.55709839,798.7050171,344.8619995,203.1799927
142.3410034,4000.439941,27.71710014,844.5289917,256.5150146,169.3600006
124.0699997,3978.399902,29.72649956,874.7290039,254.1580048,171.3710022
160.7059937,3984.97998,32.48860168,802.6049805,256.4620056,166.0350037
155.4490051,3966.219971,36.71989822,807.2470093,258.2640076,168.2059937
155.3079987,4013.449951,35.6955986,776.6749878,278.321991,172.1940002
156.9600067,3989.97998,36.24629974,805.2789917,274.9719849,174.7850037
154.6699982,4006.75,43.4469986,822.7369995,321.5239868,195.8029938
206.5590057,3924.590088,54.02519989,798.3939819,337.4769897,199.5540009
145.8569946,3957.540039,41.58010101,819.7059937,271.4320068,155.9589996
153.7449951,3994.939941,27.8348999,829.3220215,253.6049957,168.2070007
120.1900024,4048.899902,34.38069916,859.9689941,266.0249939,169.1900024
167.1159973,3984.030029,30.19269943,790.3540039,229.1369934,145.6670074
