H3A_P_2_6,PhosphorusTreatment
1.604629993,0.0
1.686360002,0.0
1.915510058,0.0
1.674769998,16.9
1.662940025,22.5
1.62864995,28.2
1.864330053,16.9
1.596950054,0.0
1.974670053,0.0
1.687729955,0.0
1.626799941,0.0
1.826910019,0.0
1.490730047,16.9
1.867329955,16.9
1.45776999,28.2
1.495730042,16.9
1.781129956,28.2
1.481819987,28.2
1.606889963,16.9
1.704849958,0.0
1.482489944,28.2
1.746670008,16.9
1.486060023,16.9
1.710669994,0.0
1.644129992,22.5
1.481340051,28.2
1.621580005,0.0
1.699890018,0.0
1.623990059,28.2
1.706680059,0.0
1.636890054,22.5
1.619070053,0.0
1.610100031,0.0
1.485170007,28.2
1.852880001,16.9
1.503149986,0.0
1.761330009,0.0
1.855239987,0.0
1.58228004,16.9
1.627329946,0.0
1.721160054,0.0
1.617650032,0.0
1.619639993,0.0
1.588909984,22.5
1.612900019,28.2
1.654999971,0.0
1.651980042,0.0
1.613780022,22.5
1.572110057,0.0
1.634379983,0.0
1.497269988,0.0
1.475090027,0.0
1.871309996,0.0
1.639520049,0.0
1.673079967,22.5
1.505169988,0.0
1.668889999,16.9
1.669270039,22.5
1.50643003,0.0
1.664790034,22.5
1.48664999,0.0
1.836809993,0.0
1.606660008,22.5
1.638489962,22.5
1.631790042,0.0
1.790799975,0.0
1.848719954,16.9
1.599140048,0.0
1.641700029,22.5
1.488540053,16.9
1.48574996,16.9
1.481680036,28.2
1.675070047,0.0
1.761360049,16.9
1.858530045,0.0
1.75383997,28.2
1.913730025,0.0
1.596570015,0.0
1.628239989,0.0
1.64842999,0.0
2.029850006,0.0
1.491070032,0.0
1.806280017,0.0
1.601359963,0.0
1.799129963,0.0
1.734249949,0.0
1.496150017,0.0
1.718359947,0.0
1.625229955,0.0
1.601690054,0.0
1.812839985,28.2
1.608960032,0.0
1.671300054,22.5
1.505820036,0.0
1.503379941,0.0
1.489670038,0.0
1.594709992,0.0
1.644240022,16.9
1.486019969,22.5
1.915089965,0.0
1.652070045,16.9
1.482110023,28.2
1.628720045,28.2
1.609830022,22.5
2.089720011,0.0
1.609859943,0.0
1.49131,0.0
1.587689996,22.5
1.874979973,0.0
1.857159972,16.9
1.49240005,22.5
1.672019958,16.9
1.578629971,0.0
1.642259955,22.5
1.675439954,0.0
1.696750045,0.0
1.728060007,0.0
1.609509945,0.0
1.571259975,0.0
1.682860017,0.0
1.483710051,16.9
1.512050033,0.0
1.602640033,0.0
1.673480034,0.0
1.670009971,0.0
1.572110057,0.0
1.629909992,22.5
1.572039962,0.0
1.488209963,0.0
1.690260053,0.0
1.734320045,0.0
1.992679954,0.0
1.484549999,0.0
1.493360043,0.0
1.628129959,28.2
1.847110033,16.9
1.488109946,22.5
1.484879971,16.9
1.686429977,0.0
1.659790039,22.5
1.717429996,0.0
1.616150022,0.0
1.640540004,22.5
1.660380006,16.9
1.571709991,0.0
1.507500052,0.0
1.620249987,0.0
1.723289967,16.9
1.501060009,0.0
1.822149992,0.0
1.485849977,28.2
1.595460057,0.0
1.486879945,16.9
1.472830057,16.9
1.481040001,0.0
1.494160056,0.0
1.625210047,28.2
1.606430054,0.0
1.496760011,22.5
1.667870045,0.0
1.655290008,16.9
1.924720049,0.0
1.481209993,0.0
1.493199944,0.0
1.702469945,0.0
1.487879992,0.0
1.625149965,28.2
1.572039962,28.2
1.913499951,0.0
1.613319993,0.0
1.706760049,16.9
1.495460033,0.0
1.555850029,0.0
1.737290025,0.0
1.566030025,0.0
1.485489964,16.9
1.717339993,16.9
1.478459954,0.0
2.001140118,0.0
1.698869944,0.0
1.740669966,28.2
1.910220027,0.0
1.672099948,22.5
1.626680017,28.2
1.583439946,0.0
1.754879951,16.9
1.806349993,28.2
1.704759955,0.0
1.80862999,0.0
1.70077002,16.9
1.486549973,22.5
1.683349967,22.5
1.494689941,0.0
1.627460003,0.0
1.77086997,28.2
1.59691,0.0
1.508659959,22.5
1.720919967,0.0
1.635519981,22.5
1.633659959,0.0
1.480440021,0.0
1.67437005,16.9
1.777559996,0.0
1.486580014,0.0
1.777279973,0.0
1.607859969,0.0
1.609680057,16.9
1.719980001,28.2
1.480949998,16.9
1.503479958,0.0
1.483289957,22.5
1.489510059,0.0
1.638290048,0.0
1.616250038,0.0
1.476189971,0.0
1.487149954,0.0
1.498769999,0.0
1.588250041,0.0
1.615679979,0.0
1.481770039,22.5
1.489599943,0.0
1.654170036,0.0
1.507130027,0.0
1.486909986,0.0
1.729949951,0.0
1.778669953,28.2
1.480749965,22.5
1.787889957,28.2
2.004810095,0.0
1.735700011,0.0
1.449440002,0.0
1.501790047,22.5
1.62827003,22.5
1.614599943,0.0
1.899629951,0.0
1.731940031,0.0
1.606860042,0.0
1.622099996,28.2
1.661159992,0.0
1.481969953,0.0
1.939849973,0.0
1.688199997,16.9
1.570549965,0.0
1.646029949,0.0
1.637650013,16.9
1.457470059,16.9
1.489349961,0.0
1.481340051,22.5
1.61085999,0.0
1.603119969,22.5
1.497449994,0.0
1.720420003,16.9
1.499760032,0.0
1.627879977,28.2
1.81013,0.0
1.67335999,16.9
1.734220028,16.9
1.903980017,0.0
1.980679989,0.0
1.489040017,0.0
1.619109988,28.2
1.496989965,16.9
1.719449997,0.0
1.735929966,0.0
1.623839974,0.0
1.486199975,22.5
1.621549964,0.0
1.484339952,28.2
1.600510001,22.5
1.696580052,0.0
1.48100996,22.5
1.667459965,0.0
1.484189987,22.5
1.619320035,28.2
1.934990048,0.0
1.482679963,28.2
1.606870055,0.0
1.765100002,0.0
1.830189943,0.0
1.64478004,0.0
1.479220033,0.0
1.608209968,0.0
1.493839979,0.0
1.605810046,0.0
1.632670045,0.0
1.627099991,22.5
1.792060018,28.2
1.508180022,0.0
1.483929992,28.2
1.921949983,0.0
1.675029993,22.5
1.532089949,0.0
1.799499989,0.0
1.503379941,0.0
1.741619945,0.0
1.634600043,22.5
1.486430049,16.9
1.745300055,28.2
1.526059985,16.9
1.622169971,28.2
1.74932003,16.9
1.644430041,22.5
1.692479968,0.0
1.827829957,16.9
1.485489964,0.0
1.608510017,0.0
1.591429949,0.0
1.720579982,0.0
1.624480009,0.0
1.82167995,0.0
1.619680047,0.0
1.859730005,16.9
1.730530024,0.0
1.628489971,28.2
1.572180033,0.0
1.506569982,0.0
1.660619974,22.5
1.649160028,16.9
1.487020016,0.0
1.628569961,28.2
1.495069981,22.5
1.844789982,0.0
1.807809949,0.0
1.489510059,0.0
1.618280053,0.0
1.479300022,0.0
1.591599941,0.0
1.627009988,28.2
1.689970016,0.0
1.919870019,0.0
1.490380049,0.0
1.609320045,0.0
1.950899959,0.0
1.801229954,0.0
1.772490025,28.2
1.781299949,28.2
1.631530046,22.5
1.913249969,0.0
1.635949969,0.0
1.629109979,16.9
1.625049949,0.0
1.729869962,16.9
1.798210025,0.0
1.694959998,0.0
1.527989984,16.9
1.614689946,0.0
1.602699995,22.5
1.506410003,0.0
