M3_P_0_2,PhosphorusTreatment
7.484250069,33.8
11.01959991,11.3
23.89179993,22.5
12.84300041,0.0
7.244790077,0.0
13.7553997,11.3
15.61159992,0.0
15.03859997,22.5
11.91919994,11.3
17.34679985,22.5
29.10359955,22.5
6.40075016,0.0
27.75180054,0.0
31.77129936,0.0
31.03380013,0.0
12.11620045,0.0
9.669879913,0.0
9.139080048,0.0
15.68309975,33.8
11.07509995,33.8
10.21969986,0.0
8.214150429,0.0
26.9076004,0.0
7.984389782,0.0
18.03339958,0.0
24.2493,22.5
13.23700047,0.0
20.07460022,0.0
12.66730022,22.5
21.91279984,0.0
10.90789986,33.8
12.97869968,0.0
31.58160019,0.0
25.77700043,0.0
10.34430027,33.8
13.9630003,0.0
13.55449963,11.3
13.59249973,11.3
31.87509918,0.0
33.20360184,33.8
8.298299789,0.0
26.6406002,0.0
10.33160019,0.0
13.95930004,0.0
8.652440071,33.8
15.46720028,0.0
11.77149963,0.0
9.735199928,0.0
8.915040016,33.8
20.94039917,33.8
10.59440041,0.0
12.06239986,0.0
10.00710011,33.8
17.18939972,11.3
12.34160042,0.0
13.84449959,11.3
10.18939972,33.8
11.06879997,0.0
31.41869926,0.0
25.02109909,22.5
10.80379963,0.0
20.23859978,33.8
22.58650017,0.0
32.51210022,0.0
10.30949974,33.8
25.70129967,0.0
15.06439972,11.3
19.8470993,0.0
28.60149956,22.5
25.44029999,0.0
13.42920017,11.3
33.125,33.8
15.42210007,0.0
10.78250027,22.5
17.36009979,11.3
13.19149971,0.0
8.304380417,0.0
16.68280029,0.0
13.84329987,0.0
18.31259918,0.0
10.04440022,0.0
7.482840061,0.0
11.5571003,0.0
14.14560032,0.0
17.46450043,22.5
26.3859005,0.0
12.78240013,0.0
17.17550087,22.5
17.65110016,11.3
14.66119957,0.0
34.69169998,0.0
8.591509819,11.3
10.4552002,0.0
20.37470055,0.0
12.48750019,11.3
29.33889961,0.0
11.29660034,33.8
12.98939991,0.0
11.07509995,11.3
12.31890011,22.5
14.09379959,0.0
17.80500031,11.3
11.14379978,0.0
33.07170105,33.8
15.33339977,0.0
29.0034008,22.5
14.16079998,0.0
21.01749992,0.0
9.448619843,0.0
10.57689953,22.5
15.60169983,11.3
33.08850098,33.8
10.28190041,0.0
16.74060059,11.3
12.35990047,0.0
26.50869942,0.0
12.30650043,33.8
16.89620018,11.3
28.30990028,0.0
13.80029964,11.3
16.22030067,33.8
14.25370026,0.0
20.76950073,0.0
10.87959957,0.0
20.00130081,0.0
10.51340008,0.0
27.11660004,22.5
25.84410095,0.0
33.25429916,33.8
32.91559982,33.8
23.64220047,33.8
28.94650078,22.5
9.48857975,11.3
9.314900398,0.0
10.40369987,0.0
11.90859985,22.5
10.75489998,11.3
11.22959995,11.3
23.16220093,33.8
10.52260017,11.3
17.03639984,0.0
23.06550026,33.8
27.48629951,0.0
18.8071003,22.5
29.25930023,22.5
11.68869972,11.3
8.017669678,11.3
29.13660049,22.5
23.09219933,33.8
11.34090042,0.0
23.74609947,0.0
10.88210011,0.0
20.91819954,0.0
12.25889969,22.5
9.118519783,0.0
19.55270004,0.0
6.657219887,0.0
14.10309982,0.0
20.75009918,0.0
10.0230999,0.0
10.15060043,0.0
