Ols_P_2_6,PhosphorusTreatment
3.873389959,0.0
3.875299931,0.0
4.361839771,0.0
3.909759998,16.9
3.811630011,22.5
4.195970058,28.2
4.325389862,16.9
4.318640232,0.0
3.992830038,0.0
4.466110229,0.0
4.318470001,0.0
4.288479805,0.0
3.872649908,16.9
4.318600178,16.9
3.736829996,28.2
3.930860043,16.9
4.076769829,28.2
3.893899918,28.2
3.664599895,16.9
4.090650082,0.0
3.887979984,28.2
4.487589836,16.9
3.842639923,16.9
4.495930195,0.0
4.28839016,22.5
3.861939907,28.2
4.250150204,0.0
3.853140116,0.0
4.159150124,28.2
3.721740007,0.0
4.239200115,22.5
3.821389914,0.0
4.357120037,0.0
3.944890022,28.2
4.348919868,16.9
4.008749962,0.0
3.919840097,0.0
3.860460043,0.0
3.622600079,16.9
4.031469822,0.0
4.519720078,0.0
4.342539787,0.0
4.35695982,0.0
3.78888011,22.5
4.176809788,28.2
4.262320042,0.0
4.145949841,0.0
3.781150103,22.5
3.850509882,0.0
4.303339958,0.0
4.011859894,0.0
3.950579882,0.0
3.836679935,0.0
4.287749767,0.0
4.378650188,22.5
4.006440163,0.0
3.739020109,16.9
4.352509975,22.5
4.069079876,0.0
4.055419922,22.5
3.839349985,0.0
3.827290058,0.0
4.18888998,22.5
3.886919975,22.5
3.928270102,0.0
4.349579811,0.0
4.357150078,16.9
4.302780151,0.0
4.258289814,22.5
3.848609924,16.9
3.821199894,16.9
3.894860029,28.2
3.989779949,0.0
4.477000237,16.9
3.831130028,0.0
3.859879971,28.2
4.366960049,0.0
3.827379942,0.0
3.915990114,0.0
4.068210125,0.0
3.908740044,0.0
3.932909966,0.0
4.329669952,0.0
4.301760197,0.0
4.339890003,0.0
3.792020082,0.0
3.936569929,0.0
3.736629963,0.0
4.263000011,0.0
4.117619991,0.0
3.8099401,28.2
4.40681982,0.0
4.360340118,22.5
4.063240051,0.0
4.011340141,0.0
3.915060043,0.0
4.307980061,0.0
3.746959925,16.9
4.008649826,22.5
3.871670008,0.0
3.715219975,16.9
3.890889883,28.2
4.44645977,28.2
3.824029922,22.5
3.93411994,0.0
4.392769814,0.0
3.937489986,0.0
3.759229898,22.5
3.850600004,0.0
4.340559959,16.9
4.021810055,22.5
3.842979908,16.9
3.857350111,0.0
4.303989887,22.5
4.392260075,0.0
3.71374011,0.0
3.765530109,0.0
4.345419884,0.0
4.009789944,0.0
3.832999945,0.0
3.808290005,16.9
4.096570015,0.0
4.354650021,0.0
3.706729889,0.0
3.836199999,0.0
3.965509892,0.0
4.386189938,22.5
3.989909887,0.0
3.977109909,0.0
3.841099977,0.0
3.787650108,0.0
3.928679943,0.0
3.933680058,0.0
3.877660036,0.0
4.174429893,28.2
4.363520145,16.9
4.002719879,22.5
3.822700024,16.9
4.372640133,0.0
4.395189762,22.5
4.541130066,0.0
4.290579796,0.0
4.315440178,22.5
4.07325983,16.9
3.994740009,0.0
4.007730007,0.0
4.20250988,0.0
4.500609875,16.9
3.986969948,0.0
3.868839979,0.0
3.975909948,28.2
4.125380039,0.0
3.870609999,16.9
3.736409903,16.9
3.948970079,0.0
3.977930069,0.0
4.283939838,28.2
3.718430042,0.0
4.048729897,22.5
4.072070122,0.0
3.773260117,16.9
4.348539829,0.0
3.854049921,0.0
3.965630054,0.0
4.484799862,0.0
3.872309923,0.0
4.135739803,28.2
4.142799854,28.2
3.988049984,0.0
3.882999897,0.0
3.800250053,16.9
3.993129969,0.0
3.905149937,0.0
4.173260212,0.0
4.056980133,0.0
3.832900047,16.9
3.818289995,16.9
3.900480032,0.0
3.896569967,0.0
3.828979969,0.0
3.883229971,28.2
4.385379791,0.0
4.373889923,22.5
4.446579933,28.2
3.666419983,0.0
4.482279778,16.9
3.793159962,28.2
3.858469963,0.0
3.875590086,0.0
3.791300058,16.9
3.999150038,22.5
3.828840017,22.5
3.896440029,0.0
4.223939896,0.0
3.814470053,28.2
3.864330053,0.0
4.117380142,22.5
4.513040066,0.0
4.226669788,22.5
4.061989784,0.0
3.909329891,0.0
3.880589962,16.9
4.402800083,0.0
3.822119951,0.0
3.900969982,0.0
4.418529987,0.0
3.65605998,16.9
3.91576004,28.2
3.786390066,16.9
4.059869766,0.0
3.939909935,22.5
3.818170071,0.0
3.823600054,0.0
4.304940224,0.0
3.948889971,0.0
3.839989901,0.0
3.963190079,0.0
3.858069897,0.0
4.257840157,0.0
3.929069996,22.5
3.909039974,0.0
3.828099966,0.0
4.043439865,0.0
3.831749916,0.0
4.363999844,0.0
3.80230999,28.2
3.919150114,22.5
3.795340061,28.2
3.92482996,0.0
3.800669909,0.0
4.080349922,0.0
4.067170143,22.5
4.341159821,22.5
4.225649834,0.0
3.872400045,0.0
3.780639887,0.0
4.396550179,0.0
4.316599846,28.2
3.703649998,0.0
3.918709993,0.0
3.874310017,0.0
3.770100117,16.9
4.016160011,0.0
4.065010071,0.0
3.991849899,16.9
3.695909977,16.9
4.059510231,0.0
3.924949884,22.5
4.056729794,0.0
3.764179945,22.5
3.931659937,0.0
3.823029995,16.9
3.961910009,0.0
4.214920044,28.2
4.321370125,0.0
3.924659967,16.9
4.494679928,16.9
3.871649981,0.0
3.942019939,0.0
3.891499996,0.0
4.376229763,28.2
3.94678998,16.9
4.531589985,0.0
3.797310114,0.0
4.059840202,0.0
3.999609947,22.5
4.26914978,0.0
3.917659998,28.2
3.810440063,22.5
3.848040104,0.0
3.921720028,22.5
3.813780069,0.0
3.945839882,22.5
4.337329865,28.2
4.413619995,0.0
3.881930113,28.2
4.323949814,0.0
4.397220135,0.0
4.419119835,0.0
4.259160042,0.0
3.947000027,0.0
3.822669983,0.0
3.914259911,0.0
4.386839867,0.0
3.946510077,0.0
4.19438982,22.5
3.976569891,28.2
4.058710098,0.0
3.905469894,28.2
3.871860027,0.0
3.820669889,22.5
4.149819851,0.0
4.410349846,0.0
4.042129993,0.0
4.386030197,0.0
4.329679966,22.5
3.850589991,16.9
3.872400045,28.2
4.090690136,16.9
4.308780193,28.2
4.485209942,16.9
4.406849861,22.5
4.083680153,0.0
4.393020153,16.9
3.7869699,0.0
4.408090115,0.0
3.714529991,0.0
4.525859833,0.0
4.213960171,0.0
4.299600124,0.0
4.173960209,0.0
4.333950043,16.9
4.380219936,0.0
4.217760086,28.2
3.96848011,0.0
4.043819904,0.0
4.366600037,22.5
4.245810032,16.9
3.762140036,0.0
4.242479801,28.2
4.024879932,22.5
3.932739973,0.0
3.829060078,0.0
3.904220104,0.0
3.749830008,0.0
3.902699947,0.0
4.423150063,0.0
4.153039932,28.2
3.726809978,0.0
4.355219841,0.0
3.879820108,0.0
4.379509926,0.0
3.87767005,0.0
3.82968998,0.0
3.819299936,28.2
3.82565999,28.2
4.208769798,22.5
4.390810013,0.0
3.768790007,0.0
3.70972991,16.9
4.246669769,0.0
4.496910095,16.9
3.831480026,0.0
3.842639923,0.0
4.136219978,16.9
4.150969982,0.0
4.050370216,22.5
4.006999969,0.0
3.807699919,16.9
3.800869942,0.0
3.884560108,28.2
3.685820103,0.0
4.406149864,0.0
4.143479824,22.5
3.955529928,0.0
3.807519913,0.0
4.116630077,0.0
3.883409977,0.0
4.181260109,0.0
4.164800167,0.0
3.794059992,0.0
3.767800093,16.9
3.964730024,28.2
3.801120043,16.9
3.918400049,0.0
4.498600006,16.9
3.986789942,28.2
4.325429916,0.0
3.89387989,0.0
3.971430063,0.0
3.930850029,22.5
3.836580038,28.2
4.399050236,22.5
4.21160984,0.0
4.439670086,16.9
3.932060003,28.2
3.96171999,0.0
3.862440109,0.0
3.692620039,16.9
3.758059978,0.0
4.076980114,0.0
3.888119936,0.0
3.745729923,0.0
4.081039906,22.5
4.427509785,0.0
4.140399933,0.0
3.761590004,0.0
4.386189938,16.9
4.275380135,22.5
3.807179928,28.2
3.927069902,0.0
3.950839996,0.0
3.804739952,0.0
3.89173007,0.0
4.034989834,0.0
3.913630009,16.9
4.03237009,0.0
3.95607996,0.0
3.955699921,0.0
3.863460064,0.0
3.890379906,0.0
4.31276989,0.0
3.785320044,0.0
4.272429943,28.2
4.122419834,22.5
4.375279903,0.0
3.81276989,16.9
3.839509964,0.0
4.168560028,0.0
3.886140108,28.2
4.429069996,0.0
3.754990101,0.0
3.775670052,0.0
3.855809927,0.0
4.314889908,0.0
4.30053997,0.0
4.373529911,0.0
4.002029896,0.0
4.206799984,0.0
3.825730085,0.0
3.752759933,0.0
4.030459881,0.0
4.368330002,0.0
3.914020061,0.0
3.997469902,28.2
4.272079945,0.0
4.347040176,0.0
4.209300041,0.0
3.93234992,0.0
4.214529991,0.0
3.84604001,0.0
3.774889946,0.0
3.820460081,28.2
3.924590111,0.0
3.795900106,28.2
4.344500065,22.5
4.239880085,0.0
3.956769943,28.2
4.010260105,0.0
3.80644989,22.5
3.893919945,16.9
3.750790119,0.0
3.957360029,22.5
3.994859934,22.5
3.796299934,22.5
3.86868,0.0
4.345970154,28.2
4.432650089,0.0
3.852750063,28.2
3.92234993,0.0
3.825400114,16.9
4.226210117,0.0
4.193830013,0.0
3.855690002,0.0
3.848659992,28.2
4.04722023,0.0
3.795860052,0.0
4.364659786,0.0
3.984030008,0.0
4.391439915,22.5
4.225930214,0.0
4.235169888,28.2
4.118090153,0.0
4.397779942,0.0
3.794300079,0.0
4.2354002,0.0
4.039929867,0.0
3.899399996,0.0
3.834059954,0.0
3.892879963,28.2
4.02602005,0.0
3.898309946,22.5
4.302360058,0.0
4.365880013,0.0
4.01072979,0.0
4.546160221,0.0
4.369569778,0.0
3.871099949,0.0
4.379429817,0.0
3.863620043,0.0
4.012889862,0.0
3.91031003,0.0
3.766530037,0.0
3.912309885,0.0
4.370369911,0.0
3.790299892,16.9
3.981189966,0.0
4.366519928,22.5
4.158209801,28.2
3.971899986,0.0
4.024209976,0.0
3.929130077,0.0
4.131770134,28.2
3.8004601,0.0
4.051579952,0.0
4.023759842,0.0
3.862639904,16.9
3.751780033,0.0
3.952009916,0.0
3.824670076,22.5
3.759900093,0.0
4.023049831,0.0
4.176290035,22.5
3.906840086,0.0
4.359109879,0.0
4.30230999,0.0
4.255670071,28.2
3.82743001,28.2
3.894020081,16.9
3.960730076,0.0
3.961709976,16.9
3.81520009,28.2
3.891949892,0.0
4.310579777,0.0
3.823359966,0.0
4.347149849,0.0
3.881880045,0.0
4.334010124,0.0
4.425499916,0.0
3.828429937,0.0
4.267789841,0.0
3.748110056,16.9
3.788609982,0.0
3.81833005,0.0
3.894779921,0.0
3.732789993,22.5
4.216969967,0.0
4.385990143,22.5
4.490250111,16.9
4.288670063,0.0
