M3_P_0_2,PhosphorusTreatment
14.99989986,0.0
14.34529972,22.5
14.67700005,22.5
12.9744997,0.0
13.1935997,0.0
14.27089977,0.0
15.57240009,28.2
14.37460041,0.0
14.78829956,0.0
15.2560997,16.9
15.10379982,0.0
14.72299957,0.0
14.38409996,0.0
14.31400013,0.0
15.20330048,16.9
16.57489967,0.0
14.4197998,0.0
13.07320023,0.0
13.6942997,0.0
13.46370029,0.0
13.48320007,28.2
14.78929996,0.0
13.78509998,0.0
14.93389988,0.0
14.00319958,0.0
14.54080009,0.0
14.42210007,0.0
14.72229958,0.0
15.02869987,0.0
14.53429985,22.5
15.04940033,0.0
13.17529964,0.0
12.96179962,0.0
13.74310017,0.0
12.92840004,0.0
15.0557003,0.0
14.64789963,0.0
15.01939964,0.0
14.61349964,22.5
12.99250031,0.0
14.61540031,28.2
13.66119957,0.0
16.42480087,0.0
15.5678997,28.2
13.21039963,0.0
15.75119972,16.9
14.91959953,22.5
13.89760017,0.0
14.55010033,0.0
13.85700035,22.5
14.62290001,22.5
13.27280045,0.0
13.77159977,22.5
13.56949997,0.0
12.92539978,0.0
13.65719986,0.0
14.42889977,22.5
14.24740028,0.0
15.58850002,28.2
13.80860043,22.5
13.15799999,0.0
14.40950012,0.0
14.61900043,0.0
13.86130047,28.2
14.14220047,28.2
15.62250042,28.2
13.20460033,0.0
14.33699989,28.2
13.58769989,0.0
13.42230034,16.9
13.46080017,0.0
12.92930031,16.9
14.37230015,0.0
13.02140045,0.0
14.79740047,0.0
15.60289955,28.2
14.44690037,0.0
12.99380016,16.9
13.87779999,22.5
12.98260021,0.0
15.1899004,0.0
13.20129967,0.0
15.86810017,16.9
14.83390045,0.0
15.22749996,0.0
15.61810017,28.2
13.55690002,28.2
14.61680031,0.0
13.92759991,0.0
14.48110008,22.5
15.21710014,16.9
14.61880016,0.0
15.41399956,0.0
13.68830013,22.5
14.16079998,28.2
15.55879974,28.2
14.30020046,0.0
14.42500019,0.0
15.46609974,0.0
14.66860008,28.2
15.40460014,0.0
13.94040012,22.5
13.22480011,0.0
14.79529953,0.0
15.4289999,0.0
15.18270016,16.9
15.03750038,0.0
14.70569992,0.0
14.57929993,0.0
13.13479996,0.0
14.73820019,0.0
14.36100006,0.0
14.82450008,0.0
12.91409969,0.0
15.34280014,0.0
13.81110001,0.0
14.36740017,22.5
14.43589973,0.0
15.19050026,0.0
14.79710007,0.0
15.31369972,0.0
15.04090023,0.0
14.42850018,0.0
14.39550018,0.0
15.20079994,16.9
13.86699963,22.5
12.99540043,0.0
13.14630032,0.0
14.81470013,0.0
14.2276001,28.2
14.63860035,22.5
