M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,PhosphorusTreatment
123.5970001,4058.810059,31.03089905,403.9349976,134.977005,14.63899994,22.5
156.5829926,4194.060059,30.98530006,390.6279907,125.987999,12.99940014,0.0
59.41790009,4102.77002,30.50259972,401.5150146,129.9160004,14.64309978,28.2
169.102005,4064.01001,30.39139938,399.8940125,128.102005,13.45219994,0.0
99.95950317,4317.819824,30.97130013,411.8640137,133.9649963,16.60820007,0.0
177.2299957,4179.0,32.79290009,395.7479858,133.1390076,15.56029987,28.2
131.9519958,4271.870117,31.14500046,392.9450073,125.9860001,13.21749973,0.0
180.7899933,4105.290039,31.91399956,403.5400085,135.6410065,14.71100044,0.0
90.64060211,4287.629883,31.02680016,401.6889954,127.0210037,15.82670021,16.9
176.6929932,4187.850098,32.8132019,395.7059937,132.2189941,15.56700039,28.2
170.3410034,4219.629883,32.77629852,395.2260132,122.875,15.56910038,28.2
143.7299957,4204.819824,31.25239944,388.9060059,123.0680008,13.85739994,22.5
121.8850021,4290.359863,30.98240089,393.0929871,127.4430008,13.1960001,0.0
113.3359985,4152.410156,31.42160034,398.2749939,129.701004,14.76309967,0.0
202.1860046,4002.040039,30.32699966,397.7969971,138.3209991,12.94989967,0.0
90.43109894,4119.759766,31.2670002,401.0140076,129.4440002,14.56610012,28.2
167.977005,4053.419922,29.88730049,399.4179993,126.6139984,13.36929989,0.0
180.6000061,4106.569824,30.6515007,399.6340027,128.723999,13.48639965,28.2
87.02839661,4208.27002,31.62100029,398.8320007,126.1220016,14.30620003,22.5
166.9669952,4256.359863,32.08860016,399.9570007,138.4889984,15.24040031,0.0
190.8670044,4019.090088,30.08539963,401.5020142,133.3470001,13.33609962,16.9
145.7070007,4204.259766,30.47859955,390.3569946,121.5169983,13.0291996,22.5
144.348999,4243.850098,31.31920052,392.9079895,126.2590027,13.21860027,0.0
151.9140015,4263.290039,32.26010132,397.0039978,130.3899994,14.77639961,0.0
158.9539948,4227.640137,32.99639893,395.3330078,128.1380005,15.61079979,28.2
185.0939941,3987.459961,30.14889908,398.026001,139.5859985,12.9435997,0.0
121.5250015,4269.069824,31.17130089,392.1940002,126.9940033,13.17469978,0.0
174.0119934,4214.410156,32.32619858,399.6619873,135.6860046,15.01500034,0.0
79.26490021,4046.350098,30.01740074,409.776001,134.4279938,14.26970005,0.0
95.27809906,4246.970215,31.26409912,395.5750122,124.1849976,14.27999973,0.0
165.3419952,4152.450195,32.92639923,405.8940125,127.6780014,15.17109966,16.9
110.2300034,4266.149902,31.20789909,390.5050049,125.6419983,14.2638998,0.0
