Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,PhosphorusTreatment
0.511951983,34.54019928,0.859627008,217.326004,23.8743,4.490250111,16.9
0.356034994,33.2112999,0.715515971,213.201004,21.77840042,4.20276022,0.0
0.568072021,39.22309875,1.087900043,206.9420013,23.91589928,4.021259785,0.0
0.53776598,38.104599,1.005470037,206.8619995,23.82719994,4.006519794,0.0
0.546756029,38.45399857,1.031149983,206.8710022,23.85409927,4.007989883,0.0
0.427226007,33.41450119,0.756785989,214.8350067,22.65579987,4.303989887,22.5
0.333512008,38.55120087,0.761608005,207.7740021,24.91749954,3.806269884,16.9
0.391274989,42.51010132,0.76335001,205.4029999,27.19490051,3.823849916,0.0
0.551591992,38.80889893,1.049790025,206.8880005,23.8689003,4.011340141,0.0
0.544390023,37.96509933,1.073840022,207.6139984,22.9204998,3.972440004,0.0
0.442433,37.65029907,0.754625976,212.8240051,25.62509918,4.158989906,0.0
0.375625014,38.77610016,0.81120801,206.0059967,23.24419975,3.945319891,0.0
0.298604995,32.81760025,0.790620029,199.8509979,21.59469986,3.850939989,22.5
0.179025993,40.53030014,0.55270201,204.5679932,22.36910057,3.755980015,0.0
0.367179006,40.95759964,0.75720799,205.2899933,26.90730095,3.828749895,0.0
0.345533997,37.85390091,0.754512012,208.7220001,24.23110008,3.885770082,16.9
0.365346998,34.37609863,0.767364025,214.6649933,23.09749985,4.170839787,22.5
0.54003799,34.2867012,0.769935012,215.1190033,23.33340073,4.351309776,0.0
0.357944012,30.81340027,0.754638016,208.3119965,20.57889938,4.276579857,28.2
0.360693991,39.45780182,0.782926977,206.0720062,23.37770081,3.95449996,0.0
0.368905991,38.95190048,0.758310974,205.0559998,25.01079941,3.844630003,0.0
0.405979991,37.11180115,0.848167002,206.0169983,22.99650002,3.955140114,0.0
0.421898991,36.97190094,0.759329975,212.2480011,25.08309937,4.172780037,16.9
0.464435995,37.49720001,0.760883987,212.0410004,25.17609978,4.314750195,16.9
0.469514012,35.0522995,0.754243016,215.1100006,23.73080063,4.356659889,0.0
0.374047995,40.86009979,0.752048016,206.4779968,27.38459969,3.871059895,0.0
0.493337005,35.28939819,0.760213017,212.8569946,24.41959953,4.363520145,16.9
0.400784999,38.44039917,0.882040977,205.7400055,22.68320084,3.905709982,0.0
0.343822986,38.04850006,0.764334023,208.5919952,24.30780029,3.862639904,16.9
0.501765013,34.64519882,0.748012006,213.3809967,23.93180084,4.429890156,16.9
0.231869996,39.77980042,0.608963013,205.8339996,22.93580055,3.836460114,28.2
0.294342995,30.8491993,0.789304972,199.6710052,20.1821003,3.915990114,0.0
0.226787001,34.39609909,0.656233013,204.6920013,20.77549934,3.873310089,16.9
0.297931999,35.90430069,0.754737973,200.1230011,24.2935009,3.818099976,22.5
0.499922991,34.80709839,0.757193029,213.0500031,24.21500015,4.382040024,16.9
0.178131998,31.49760056,0.620302022,200.0319977,20.11669922,3.753509998,0.0
0.248972997,34.24380112,0.686244011,204.878006,20.68589973,3.914550066,16.9
0.256361991,35.35509872,0.715395987,204.7610016,21.26619911,3.858340025,16.9
0.418527007,40.13759995,0.774882019,204.9129944,25.75040054,3.880379915,28.2
0.32942301,29.46360016,0.833537996,207.3300018,19.68849945,4.208809853,0.0
0.331595004,38.10860062,0.787320971,205.5469971,22.36160088,3.86913991,28.2
0.298658997,28.06410027,0.751124978,207.0420074,18.40110016,4.210279942,0.0
0.447322994,39.22430038,0.802019,213.8950043,25.9321003,3.998970032,0.0
0.53639102,37.82329941,0.991688013,206.8769989,23.83620071,4.008979797,0.0
0.369291991,41.10689926,0.766610026,204.5919952,26.49810028,3.813910007,28.2
0.432641,40.99990082,0.767852008,205.7859955,26.51280022,3.888390064,0.0
0.53461802,34.20529938,0.764720976,215.4949951,23.3512001,4.449419975,0.0
0.370795995,38.23600006,0.744665027,205.128006,24.80139923,3.877089977,0.0
0.56369698,34.35979843,1.036339998,215.177002,23.59259987,4.368669987,0.0
0.511326015,41.36130142,0.899275005,206.4389954,24.08620071,4.100729942,22.5
0.317703009,27.06489944,0.786817014,207.5390015,18.52149963,4.379049778,0.0
0.356121004,40.59339905,0.781482995,204.7799988,25.75119972,3.767580032,0.0
0.421999007,43.45449829,0.772500992,204.9409943,26.50550079,3.820480108,28.2
0.190531999,32.45880127,0.641147017,200.227005,20.35840034,3.772059917,0.0
0.535239995,37.38399887,0.949952006,214.8150024,23.67630005,4.154580116,0.0
0.297241002,35.85039902,0.757643998,200.121994,24.18429947,3.811630011,22.5
0.267064005,39.17369843,0.663689971,205.7440033,22.90640068,3.869349957,28.2
0.311010003,30.55089951,0.786282003,207.1690063,19.88929939,4.05880022,0.0
0.284729004,31.28560066,0.774923027,199.6970062,20.64259911,3.885529995,0.0
0.575977981,42.39680099,0.837620974,207.2740021,24.24189949,4.1457901,22.5
0.289579004,33.4477005,0.781001985,199.8170013,22.2439003,3.780430079,22.5
0.382503986,33.63690186,0.689633012,213.7339935,21.67840004,4.252180099,0.0
0.331113011,36.05789948,0.906224012,204.4109955,23.47520065,3.750790119,0.0
0.385356009,31.29190063,0.768948019,209.4810028,20.2928009,4.446579933,28.2
0.499128997,33.64730072,0.753365993,213.2420044,24.28549957,4.428460121,0.0
0.323969007,28.52589989,0.759738982,207.3699951,19.07029915,4.24864006,0.0
0.389822006,42.80699921,0.772978008,204.7409973,26.67779922,3.797509909,28.2
0.182567,33.94049835,0.602526009,203.9029999,20.90500069,3.743139982,16.9
0.304946989,31.35479927,0.774151027,206.9069977,20.0272007,4.076109886,0.0
0.764752984,38.72589874,1.52997005,207.9459991,23.55190086,3.99409008,0.0
0.440144986,44.35300064,0.753627002,206.6699982,27.91250038,3.898220062,0.0
0.342974007,32.85829926,0.773781002,210.246994,20.98570061,4.193530083,28.2
0.280003011,34.42309952,0.743534982,199.9819946,23.29770088,3.824620008,0.0
0.345775008,42.31389999,0.792955995,205.0970001,25.84819984,3.717370033,0.0
0.271836013,30.49410057,0.697655976,205.4259949,18.96100044,4.016109943,0.0
0.512830973,38.18170166,1.044059992,206.4100037,22.87789917,3.939199924,0.0
0.437146991,40.03710175,0.766273022,205.8619995,26.23530006,3.91031003,0.0
0.277529001,31.31209946,0.763984978,199.6820068,20.81679916,3.87184,0.0
0.410737991,38.07120132,0.900990009,205.6950073,22.52759933,3.900480032,0.0
0.502053976,41.18460083,0.923810005,206.3549957,23.94720078,4.077799797,22.5
0.286233991,34.95510101,0.744912982,200.0359955,23.72270012,3.831809998,0.0
0.395909011,42.36360168,0.758082986,206.5839996,27.62450027,3.868309975,0.0
0.398584008,31.50499916,0.848244011,215.3500061,21.81069946,4.242450237,0.0
0.288235009,34.96960068,0.765251994,200.0359955,23.51639938,3.78915,22.5
0.34443,37.68209839,0.811685026,208.6809998,22.21450043,3.887109995,28.2
0.348935008,39.67499924,0.76186198,204.6649933,25.64719963,3.793279886,0.0
0.40784499,36.79719925,0.845306993,206.0429993,22.95709991,3.960969925,0.0
0.508041024,34.56800079,0.753473997,213.2810059,24.00620079,4.407479763,16.9
0.31585601,27.93610001,0.756456017,207.326004,18.87000084,4.349100113,0.0
0.406819999,35.4076004,0.807730019,215.3919983,23.01390076,4.324649811,22.5
0.449232012,37.59320068,0.824433982,213.7429962,25.24559975,4.101640224,16.9
0.308625996,28.76070023,0.719770014,206.9459991,19.32939911,4.307980061,0.0
0.271463007,33.65050125,0.737747014,199.8890076,22.83699989,3.820080042,0.0
0.39793101,43.64229965,0.771546006,204.8139954,26.71039963,3.79046011,28.2
0.240888,34.2018013,0.71846199,200.6640015,21.09550095,3.825380087,0.0
0.345714003,39.34590149,0.752731025,204.6300049,25.65519905,3.804739952,0.0
0.309430987,26.14290047,0.815163016,207.522995,17.98399925,4.323299885,0.0
0.482836008,34.77529907,0.753727019,215.1450043,23.63439941,4.366439819,0.0
0.470192999,38.30530167,0.985576987,205.6490021,22.81570053,3.935250044,22.5
0.338283986,44.46910095,0.762317002,205.3880005,25.93190002,3.708940029,0.0
0.358081013,41.12400055,0.78904599,204.8569946,25.81690025,3.754400015,0.0
0.512539029,34.29840088,0.790602028,217.3150024,23.88240051,4.477600098,16.9
0.301560014,38.12649918,0.868277013,208.2960052,24.78829956,3.680599928,16.9
0.417454004,42.49020004,0.776430011,204.9199982,26.32029915,3.831310034,28.2
0.438212007,42.98059845,0.766146004,205.6909943,26.98999977,3.859329939,0.0
0.389835,31.59670067,0.878381014,215.3569946,22.05480003,4.190609932,0.0
0.408167005,33.28680038,0.72944802,215.4759979,22.39699936,4.386980057,22.5
0.333406001,38.48740005,0.754805982,207.7680054,24.95619965,3.815639973,16.9
0.473419994,35.37229919,0.89377898,209.772995,22.9640007,4.143479824,22.5
0.35500899,36.79109955,0.795566022,209.6309967,22.49799919,3.973570108,28.2
0.317939013,33.32559967,0.691372991,209.4819946,21.81509972,4.181540012,0.0
0.390601993,31.14500046,0.843715012,212.5189972,21.10429955,4.220359802,28.2
0.487109989,37.86339951,0.938160002,205.9340057,23.40749931,3.999969959,22.5
