H3A_P_0_2,PhosphorusTreatment
4.712180138,33.8
4.87045002,11.3
56.96519852,22.5
31.69720078,0.0
4.718540192,0.0
34.7140007,11.3
42.30690002,0.0
38.09820175,22.5
31.55599976,11.3
42.23770142,22.5
47.29219818,22.5
4.681960106,0.0
64.72799683,0.0
51.86090088,0.0
61.09469986,0.0
4.833159924,0.0
5.791969776,0.0
5.053460121,0.0
36.25870132,33.8
5.00564003,33.8
4.878530025,0.0
4.593800068,0.0
45.36959839,0.0
4.771540165,0.0
37.12620163,0.0
57.93579865,22.5
5.07667017,0.0
42.02479935,0.0
5.096280098,22.5
40.46620178,0.0
9.957300186,33.8
5.125830173,0.0
50.74240112,0.0
48.36209869,0.0
5.07186985,33.8
5.045080185,0.0
5.082349777,11.3
5.186759949,11.3
55.91130066,0.0
50.04899979,33.8
4.95593977,0.0
60.2010994,0.0
5.148769855,0.0
33.83160019,0.0
5.216450214,33.8
39.9864006,0.0
4.852759838,0.0
5.087560177,0.0
5.357120037,33.8
39.80730057,33.8
4.91271019,0.0
5.234049797,0.0
5.251729965,33.8
36.57730103,11.3
4.835780144,0.0
39.20140076,11.3
7.841700077,33.8
5.083370209,0.0
60.84780121,0.0
59.79439926,22.5
4.989449978,0.0
52.67169952,33.8
40.65499878,0.0
57.98339844,0.0
5.222720146,33.8
64.97650146,0.0
34.16770172,11.3
46.21929932,0.0
61.14730072,22.5
65.66729736,0.0
5.179269791,11.3
57.77640152,33.8
38.78990173,0.0
5.017560005,22.5
36.70399857,11.3
32.70859909,0.0
4.795609951,0.0
35.53359985,0.0
5.026989937,0.0
13.98139954,0.0
4.867400169,0.0
4.739500046,0.0
5.178110123,0.0
5.075009823,0.0
43.84600067,22.5
46.4878006,0.0
5.25906992,0.0
40.09740067,22.5
36.8932991,11.3
5.102519989,0.0
50.19960022,0.0
4.836790085,11.3
29.51740074,0.0
41.98149872,0.0
34.11410141,11.3
72.86810303,0.0
5.018010139,33.8
32.20869827,0.0
29.77949905,11.3
5.177959919,22.5
5.037089825,0.0
36.98210144,11.3
4.838739872,0.0
49.01639938,33.8
34.79040146,0.0
49.97570038,22.5
5.142829895,0.0
48.70640182,0.0
5.070700169,0.0
4.983260155,22.5
35.0970993,11.3
49.49670029,33.8
4.950069904,0.0
36.23989868,11.3
37.61500168,0.0
46.13079834,0.0
31.69809914,33.8
41.4695015,11.3
67.42759705,0.0
31.80680084,11.3
37.82619858,33.8
5.152589798,0.0
41.9858017,0.0
5.115270138,0.0
44.53110123,0.0
5.205339909,0.0
76.94860077,22.5
60.42610168,0.0
50.73799896,33.8
48.24860001,33.8
49.1413002,33.8
48.11339951,22.5
5.045400143,11.3
4.929940224,0.0
4.891990185,0.0
5.149720192,22.5
5.277919769,11.3
4.880219936,11.3
43.84209824,33.8
5.359660149,11.3
36.10309982,0.0
45.17160034,33.8
62.67210007,0.0
45.34949875,22.5
46.18399811,22.5
4.876719952,11.3
4.792039871,11.3
47.76100159,22.5
52.3608017,33.8
4.843570232,0.0
43.77209854,0.0
5.298600197,0.0
44.62639999,0.0
31.59020042,22.5
4.936130047,0.0
38.11500168,0.0
4.704730034,0.0
5.104370117,0.0
41.43259811,0.0
5.033669949,0.0
5.06828022,0.0
5.44107008,0.0
5.125239849,22.5
53.65539932,0.0
4.808070183,11.3
4.678800106,0.0
4.910429955,0.0
5.040840149,0.0
31.98870087,11.3
42.27159882,33.8
53.84349823,33.8
5.359049797,11.3
35.42380142,0.0
47.81150055,0.0
5.00894022,0.0
52.76259995,0.0
62.9598999,33.8
5.456769943,11.3
52.7159996,33.8
51.5182991,33.8
4.803820133,0.0
32.59180069,11.3
4.822140217,0.0
55.45000076,22.5
51.98630142,0.0
50.79219818,33.8
5.069019794,11.3
52.79869843,33.8
9.733369827,11.3
4.87071991,0.0
40.35599899,0.0
5.112370014,0.0
45.12519836,22.5
47.62749863,33.8
49.83840179,0.0
4.870460033,0.0
45.78089905,22.5
5.128930092,22.5
56.89139938,0.0
5.219649792,11.3
40.41619873,0.0
45.54909897,0.0
91.51110077,22.5
48.60839844,33.8
9.94960022,11.3
4.685309887,0.0
5.744249821,0.0
4.767980099,0.0
4.939119816,0.0
5.200590134,0.0
40.38050079,0.0
9.746939659,0.0
41.37509918,11.3
4.956150055,0.0
14.50549984,11.3
40.66669846,0.0
5.039830208,0.0
4.621329784,0.0
4.819499969,11.3
4.883639812,0.0
4.713620186,0.0
5.361030102,0.0
4.682789803,0.0
55.69839859,0.0
5.495880127,11.3
9.703969955,11.3
5.047599792,22.5
46.96569824,0.0
46.83919907,0.0
6.530519962,0.0
4.73003006,33.8
5.368559837,33.8
5.105100155,0.0
52.33319855,33.8
5.089210033,11.3
67.42890167,0.0
5.03237009,0.0
5.007110119,0.0
35.77280045,22.5
5.029510021,0.0
42.36199951,33.8
52.06340027,22.5
61.67979813,33.8
72.07189941,0.0
42.81610107,0.0
40.84769821,0.0
4.862380028,0.0
42.76340103,11.3
5.154550076,22.5
4.995490074,0.0
9.500220299,0.0
40.6629982,0.0
4.840390205,0.0
60.96630096,0.0
5.091010094,11.3
4.888460159,22.5
36.51269913,11.3
4.900330067,11.3
5.202559948,33.8
42.12120056,33.8
5.166319847,11.3
41.44630051,11.3
59.06560135,0.0
34.6814003,0.0
41.97779846,0.0
37.72840118,22.5
48.14459991,0.0
44.9966011,0.0
4.949679852,0.0
34.68280029,33.8
30.46660042,0.0
32.39099884,11.3
35.5890007,11.3
58.39139938,0.0
45.45410156,33.8
5.099810123,22.5
7.618000031,33.8
39.93759918,11.3
5.108829975,0.0
44.63370132,22.5
32.62599945,33.8
49.15890121,0.0
4.863520145,11.3
28.75169945,11.3
4.912769794,0.0
45.22669983,0.0
5.213180065,0.0
37.79779816,11.3
5.174640179,11.3
5.204760075,0.0
63.24430084,22.5
6.780889988,33.8
42.68040085,0.0
4.683839798,0.0
4.765960217,0.0
55.52809906,33.8
4.875840187,22.5
28.27939987,0.0
60.06010056,33.8
4.861360073,11.3
36.42750168,22.5
61.3608017,0.0
5.154839993,0.0
40.92440033,22.5
5.164750099,0.0
60.34170151,0.0
45.99819946,22.5
57.93209839,0.0
38.45970154,22.5
34.54579926,0.0
5.40929985,0.0
