H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,PhosphorusTreatment
73.83229828,2799.169922,6.349060059,67.07830048,45.46749878,4.143189907,33.8
61.90769958,3124.469971,6.300489902,67.30680084,46.8158989,4.098450184,11.3
174.8869934,2383.610107,25.67200089,61.34870148,57.59790039,43.90280151,22.5
66.97840118,2305.139893,6.867479801,60.76169968,46.74060059,24.42959976,0.0
66.62999725,2872.820068,5.803820133,66.86889648,36.70650101,4.140679836,0.0
86.57230377,2311.679932,11.27649975,60.99259949,42.68659973,26.71459961,11.3
99.915802,2395.909912,13.63790035,61.21649933,50.22880173,32.63800049,0.0
86.06189728,2691.72998,11.62580013,69.99849701,62.06420135,30.08209991,22.5
80.0007019,2523.790039,9.783659935,62.28150177,52.30899811,24.97540092,11.3
102.3239975,2220.600098,13.54230022,61.20959854,52.5646019,32.66210175,22.5
138.6170044,1291.349976,21.75359917,60.520401,82.18029785,36.62469864,22.5
71.19139862,2791.97998,6.024990082,67.02619934,40.76979828,4.135739803,0.0
184.4450073,2237.0,28.82920074,61.18500137,64.23660278,49.74710083,0.0
155.7480011,1312.400024,26.30220032,60.69150162,89.44380188,39.92219925,0.0
212.1269989,2141.409912,31.97310066,60.86719894,57.12099838,46.64839935,0.0
62.14379883,3294.120117,6.797410011,67.2039032,41.34049988,3.953289986,0.0
72.48549652,2953.27002,6.736450195,67.29170227,41.46569824,4.277760029,0.0
57.76010132,3066.419922,5.473149776,67.03019714,38.10480118,4.255959988,0.0
97.25740051,2501.179932,12.31939983,65.32939911,54.85350037,27.98539925,33.8
48.56620026,3307.350098,5.098909855,66.75060272,43.67549896,3.618530035,33.8
64.30780029,3032.879883,6.257929802,67.25379944,49.88890076,4.125179768,0.0
56.44549942,3019.560059,5.116439819,66.99349976,35.64149857,3.944099903,0.0
128.3099976,1315.680054,19.28370094,60.45949936,78.61190033,35.125,0.0
72.97619629,2817.429932,6.343140125,67.2928009,51.32509995,4.150370121,0.0
91.82360077,1730.609985,10.95880032,60.74670029,64.76799774,28.82489967,0.0
173.4880066,2355.780029,25.74839973,61.38359833,59.19210052,44.6814003,22.5
54.78689957,3578.47998,6.104549885,68.00910187,46.36119843,3.522819996,0.0
117.512001,2857.790039,16.23469925,67.48370361,50.71969986,31.75029945,0.0
54.22159958,3510.820068,5.883560181,68.01129913,46.5992012,3.583050013,22.5
109.2490005,1536.439941,14.72959995,60.83060074,75.5039978,31.65550041,0.0
77.37989807,2557.870117,8.034959793,63.05179977,50.56999969,8.652939796,33.8
56.23789978,3511.51001,5.973999977,68.12779999,50.87409973,3.511859894,0.0
153.4779968,1298.859985,25.5114994,60.64139938,87.11710358,39.14830017,0.0
131.1239929,1540.300049,20.06609917,60.72859955,91.18049622,39.06190109,0.0
53.71239853,3193.52002,5.320469856,66.75800323,44.16230011,3.7442801,33.8
55.86510086,3667.060059,6.454189777,68.00050354,45.55189896,3.448479891,0.0
57.21770096,3596.830078,6.262310028,68.09889984,49.31209946,3.416039944,11.3
56.97040176,3574.689941,6.162169933,67.06199646,51.19879913,3.563070059,11.3
162.6829987,1414.670044,28.14049911,60.85720062,92.67320251,42.69010162,0.0
160.8390045,1270.859985,26.17490005,60.57149887,80.88159943,38.51509857,33.8
63.73239899,2968.100098,5.857900143,66.84829712,35.78950119,4.375279903,0.0
185.6069946,2284.97998,28.1637001,61.03359985,59.28359985,46.23970032,0.0
63.5766983,2991.51001,5.731060028,67.54949951,70.98200226,3.955260038,0.0
71.36660004,2026.699951,7.225880146,60.70999908,53.66640091,26.07439995,0.0
71.77729797,2906.23999,6.526169777,67.02220154,40.54769897,4.321090221,33.8
95.67839813,2316.5,12.68200016,61.14759827,48.21680069,30.82979965,0.0
60.93529892,3228.209961,6.488379955,67.27310181,42.59719849,4.049180031,0.0
54.86849976,3119.689941,5.246210098,67.17279816,41.25450134,4.110159874,0.0
70.2417984,2943.310059,6.496449947,67.03130341,38.68590164,4.384840012,33.8
122.4570007,2640.540039,17.19420052,65.45800018,53.645401,30.41930008,33.8
61.64680099,3056.800049,6.032969952,67.41729736,52.30509949,4.131249905,0.0
52.65670013,3265.97998,4.962560177,67.76329803,67.85040283,3.678709984,0.0
59.5923996,3098.379883,5.677320004,67.24530029,43.25529861,4.170539856,33.8
79.97389984,1736.650024,9.368249893,60.74879837,63.67630005,28.27160072,11.3
61.56959915,3326.639893,6.80174017,67.20330048,40.48860168,3.938060045,0.0
88.42449951,2438.840088,11.83699989,61.1242981,47.32379913,30.17300034,11.3
78.31790161,2578.600098,8.063119888,65.35829926,43.45690155,6.239500046,33.8
52.70759964,3269.919922,5.361629963,66.82289886,46.0870018,3.645090103,0.0
212.4700012,2099.610107,32.06949997,60.80390167,56.43209839,46.36920166,0.0
170.3970032,2281.790039,26.07049942,61.08140182,61.16859818,46.01839828,22.5
