Ols_P_2_6,PhosphorusTreatment
4.490250111,16.9
4.20276022,0.0
4.021259785,0.0
4.006519794,0.0
4.007989883,0.0
4.303989887,22.5
3.806269884,16.9
3.823849916,0.0
4.011340141,0.0
3.972440004,0.0
4.158989906,0.0
3.945319891,0.0
3.850939989,22.5
3.755980015,0.0
3.828749895,0.0
3.885770082,16.9
4.170839787,22.5
4.351309776,0.0
4.276579857,28.2
3.95449996,0.0
3.844630003,0.0
3.955140114,0.0
4.172780037,16.9
4.314750195,16.9
4.356659889,0.0
3.871059895,0.0
4.363520145,16.9
3.905709982,0.0
3.862639904,16.9
4.429890156,16.9
3.836460114,28.2
3.915990114,0.0
3.873310089,16.9
3.818099976,22.5
4.382040024,16.9
3.753509998,0.0
3.914550066,16.9
3.858340025,16.9
3.880379915,28.2
4.208809853,0.0
3.86913991,28.2
4.210279942,0.0
3.998970032,0.0
4.008979797,0.0
3.813910007,28.2
3.888390064,0.0
4.449419975,0.0
3.877089977,0.0
4.368669987,0.0
4.100729942,22.5
4.379049778,0.0
3.767580032,0.0
3.820480108,28.2
3.772059917,0.0
4.154580116,0.0
3.811630011,22.5
3.869349957,28.2
4.05880022,0.0
3.885529995,0.0
4.1457901,22.5
3.780430079,22.5
4.252180099,0.0
3.750790119,0.0
4.446579933,28.2
4.428460121,0.0
4.24864006,0.0
3.797509909,28.2
3.743139982,16.9
4.076109886,0.0
3.99409008,0.0
3.898220062,0.0
4.193530083,28.2
3.824620008,0.0
3.717370033,0.0
4.016109943,0.0
3.939199924,0.0
3.91031003,0.0
3.87184,0.0
3.900480032,0.0
4.077799797,22.5
3.831809998,0.0
3.868309975,0.0
4.242450237,0.0
3.78915,22.5
3.887109995,28.2
3.793279886,0.0
3.960969925,0.0
4.407479763,16.9
4.349100113,0.0
4.324649811,22.5
4.101640224,16.9
4.307980061,0.0
3.820080042,0.0
3.79046011,28.2
3.825380087,0.0
3.804739952,0.0
4.323299885,0.0
4.366439819,0.0
3.935250044,22.5
3.708940029,0.0
3.754400015,0.0
4.477600098,16.9
3.680599928,16.9
3.831310034,28.2
3.859329939,0.0
4.190609932,0.0
4.386980057,22.5
3.815639973,16.9
4.143479824,22.5
3.973570108,28.2
4.181540012,0.0
4.220359802,28.2
3.999969959,22.5
4.390059948,0.0
4.411260128,22.5
4.070250034,0.0
3.803910017,22.5
4.056759834,0.0
4.06716013,28.2
3.825930119,28.2
4.163710117,28.2
4.528140068,0.0
3.979229927,0.0
3.82171011,16.9
4.336249828,0.0
3.799449921,0.0
3.811990023,0.0
4.378650188,22.5
4.292890072,0.0
4.495379925,0.0
4.310850143,16.9
3.889179945,0.0
3.888119936,0.0
