M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2
335.8640137,3105.379883,62.82910156,468.8630066,190.6369934,16.92429924
171.0500031,3384.199951,39.03020096,546.3179932,170.8450012,7.391620159
397.1549988,3557.77002,53.82289886,540.1669922,161.5249939,14.60400009
301.2279968,2492.689941,64.21549988,326.6080017,202.470993,21.56399918
191.2920074,3086.360107,44.53279877,472.4869995,177.4340057,11.26179981
201.1179962,2688.439941,47.93470001,405.572998,188.5399933,15.51990032
345.8510132,2597.899902,67.03690338,396.256012,204.7669983,20.74230003
288.6910095,2551.330078,60.60850143,340.2109985,195.7550049,19.85129929
376.723999,3535.709961,52.39960098,544.072998,163.8450012,13.99489975
275.7850037,3436.199951,44.74850082,543.5449829,162.4420013,11.86030006
256.7080078,2622.72998,54.94139862,375.6910095,191.5079956,17.57729912
431.2739868,2511.939941,82.65299988,379.0780029,211.3569946,25.0855999
259.4590149,3449.580078,47.62039948,483.4819946,173.7019958,10.60579967
277.3349915,2480.300049,67.88659668,339.2590027,207.1470032,22.98250008
254.7059937,3416.719971,43.66350174,533.0289917,162.4620056,10.68929958
286.6900024,3466.48999,49.16960144,488.9150085,171.2420044,11.17109966
378.2999878,2560.080078,71.89430237,381.2980042,205.7310028,22.12870026
359.6759949,3528.139893,51.76720047,540.3339844,165.923996,13.58360004
133.121994,2743.850098,42.73109818,397.1839905,193.151001,13.70119953
220.8580017,3478.73999,44.79079819,506.2850037,173.9570007,10.7517004
277.8569946,3427.219971,46.20449829,498.8439941,160.0619965,10.79059982
518.2589722,2355.860107,100.7409973,323.8099976,226.9920044,31.21439934
150.0650024,2756.429932,42.63010025,425.2900085,188.7590027,13.73859978
327.4609985,2545.780029,62.78939819,349.9689941,196.8930054,20.29360008
274.7250061,3453.22998,48.42900085,477.6900024,171.0399933,10.50129986
461.82901,2315.429932,96.58270264,325.2950134,234.1779938,30.07729912
362.572998,3509.610107,51.08060074,520.2080078,160.5630035,13.31700039
441.2890015,2328.72998,90.55670166,316.9100037,228.5529938,28.79339981
122.3450012,3172.909912,37.08470154,509.2120056,181.0630035,9.153280258
365.4970093,3514.100098,51.50780106,521.710022,161.2339935,13.42549992
208.1600037,3424.709961,42.56439972,510.0820007,172.6999969,8.561909676
206.2799988,2679.379883,47.43989944,410.3959961,187.8399963,15.6491003
525.8300171,2288.419922,107.1460037,332.8299866,252.6620026,32.69459915
198.8800049,3486.419922,43.43420029,512.6090088,174.9810028,10.41499996
550.9799805,2337.340088,108.2829971,340.3080139,229.8359985,32.89830017
292.3930054,3455.76001,45.51679993,556.492981,161.923996,12.52530003
259.9379883,2679.030029,52.99160004,415.6960144,199.572998,16.90889931
311.223999,2483.850098,64.51809692,322.7940063,200.8670044,21.82830048
146.3619995,2759.310059,37.67720032,432.4899902,190.4660034,12.97889996
219.0509949,3391.5,41.31769943,536.0469971,164.1139984,9.253649712
264.7879944,3454.830078,46.4844017,476.1570129,164.6929932,9.772049904
570.4760132,2288.139893,114.1039963,335.2780151,236.5939941,34.69919968
407.6789856,2347.830078,75.96099854,284.6759949,202.6710052,26.45030022
323.0849915,3468.909912,47.70389938,543.8709717,161.0359955,13.10309982
212.1029968,2630.929932,53.15729904,362.2919922,194.7120056,17.2548008
259.8859863,3420.070068,44.06650162,530.9500122,162.2689972,10.88469982
430.5710144,2338.379883,89.57910156,319.5809937,227.3580017,28.42679977
319.8389893,3488.580078,49.92630005,511.2569885,167.4490051,12.12460041
515.6309814,2296.76001,105.4609985,335.6480103,256.4060059,32.16559982
411.2059937,2552.800049,84.16609955,372.7869873,217.8809967,26.28019905
222.6649933,2693.73999,47.41059875,419.7820129,194.5919952,15.60169983
262.2980042,3425.060059,43.77479935,544.690979,162.2960052,11.21100044
238.6119995,2931.919922,52.14410019,425.9020081,184.2830048,13.98499966
192.0559998,3401.070068,42.02809906,490.82901,175.0249939,8.854169846
528.8140259,2400.870117,102.4110031,364.0899963,222.8170013,30.8397007
361.0429993,3531.27002,51.86389923,542.552002,166.1139984,13.66629982
284.9729919,3443.870117,45.75469971,529.3740234,163.7910004,11.98050022
505.5020142,2297.639893,103.6039963,331.9700012,249.6889954,31.71879959
210.6820068,2672.070068,47.35359955,414.1629944,186.5350037,15.80650043
196.6640015,3406.02002,42.5340004,486.4089966,175.0800018,9.128219604
110.0830002,2969.76001,37.68769836,462.2139893,182.6750031,10.38169956
246.5579987,2709.0,50.98160172,422.9949951,201.076004,16.17770004
369.9830017,2394.719971,75.41069794,310.5620117,211.5180054,25.09819984
543.815979,2308.560059,107.9599991,327.3370056,233.8300018,33.23130035
182.1139984,3441.139893,41.7541008,505.1910095,176.7050018,9.159119606
170.2460022,2744.439941,40.12310028,430.6619873,192.6199951,13.60470009
377.3829956,2903.790039,73.65940094,441.1390076,198.5829926,21.24279976
148.3880005,3378.159912,37.44929886,557.1749878,171.878006,6.822840214
340.9840088,3506.810059,50.80450058,524.9320068,166.147995,12.85550022
274.9150085,2672.699951,55.49369812,414.9689941,201.4490051,17.51469994
176.7839966,2711.5,48.45489883,393.5150146,189.4100037,15.12360001
217.8950043,3420.600098,44.14279938,481.1950073,175.496994,9.211899757
363.2890015,2642.51001,74.73220062,383.6199951,209.4850006,23.64889908
445.7820129,2338.780029,78.57019806,267.848999,191.345993,27.67160034
381.803009,3532.719971,52.60269928,534.0209961,161.0890045,14.06000042
146.5269928,2763.780029,43.61579895,428.9400024,187.753006,13.75030041
559.9379883,2273.949951,112.8939972,329.3370056,240.2920074,34.55390167
212.5970001,3427.909912,43.2195015,498.9930115,173.5850067,8.790849686
