H3A_P_2_6,PhosphorusTreatment
4.143189907,33.8
4.098450184,11.3
43.90280151,22.5
24.42959976,0.0
4.140679836,0.0
26.71459961,11.3
32.63800049,0.0
30.08209991,22.5
24.97540092,11.3
32.66210175,22.5
36.62469864,22.5
4.135739803,0.0
49.74710083,0.0
39.92219925,0.0
46.64839935,0.0
3.953289986,0.0
4.277760029,0.0
4.255959988,0.0
27.98539925,33.8
3.618530035,33.8
4.125179768,0.0
3.944099903,0.0
35.125,0.0
4.150370121,0.0
28.82489967,0.0
44.6814003,22.5
3.522819996,0.0
31.75029945,0.0
3.583050013,22.5
31.65550041,0.0
8.652939796,33.8
3.511859894,0.0
39.14830017,0.0
39.06190109,0.0
3.7442801,33.8
3.448479891,0.0
3.416039944,11.3
3.563070059,11.3
42.69010162,0.0
38.51509857,33.8
4.375279903,0.0
46.23970032,0.0
3.955260038,0.0
26.07439995,0.0
4.321090221,33.8
30.82979965,0.0
4.049180031,0.0
4.110159874,0.0
4.384840012,33.8
30.41930008,33.8
4.131249905,0.0
3.678709984,0.0
4.170539856,33.8
28.27160072,11.3
3.938060045,0.0
30.17300034,11.3
6.239500046,33.8
3.645090103,0.0
46.36920166,0.0
46.01839828,22.5
3.641769886,0.0
40.61360168,33.8
31.69050026,0.0
43.95949936,0.0
4.11221981,33.8
51.05920029,0.0
26.39489937,11.3
35.87080002,0.0
47.75400162,22.5
51.40579987,0.0
3.468230009,11.3
44.09659958,33.8
29.88890076,0.0
3.901220083,22.5
28.35490036,11.3
25.1868,0.0
4.155809879,0.0
27.56329918,0.0
3.344830036,0.0
10.52890015,0.0
4.125199795,0.0
4.146140099,0.0
3.752660036,0.0
3.265729904,0.0
33.92369843,22.5
36.51279831,0.0
3.681839943,0.0
30.9423008,22.5
28.49360085,11.3
3.514450073,0.0
38.57929993,0.0
4.153530121,11.3
23.28840065,0.0
32.99100113,0.0
26.56220055,11.3
55.92279816,0.0
3.598089933,33.8
24.80559921,0.0
23.01650047,11.3
3.606029987,22.5
3.391839981,0.0
28.54780006,11.3
4.033720016,0.0
37.72200012,33.8
26.79920006,0.0
39.04119873,22.5
3.541150093,0.0
37.78889847,0.0
4.159460068,0.0
3.866790056,22.5
27.13339996,11.3
38.09659958,33.8
3.678009987,0.0
28.01399994,11.3
28.90189934,0.0
36.03990173,0.0
24.59280014,33.8
32.28039932,11.3
51.79859924,0.0
24.5291996,11.3
29.19129944,33.8
3.106780052,0.0
33.12540054,0.0
3.681760073,0.0
34.667099,0.0
3.928859949,0.0
59.5428009,22.5
47.69800186,0.0
39.02920151,33.8
37.11790085,33.8
39.1114006,33.8
37.40800095,22.5
4.073359966,11.3
4.176320076,0.0
4.126699924,0.0
3.658859968,22.5
3.902689934,11.3
4.124120235,11.3
35.07490158,33.8
3.953119993,11.3
28.02449989,0.0
35.02750015,33.8
48.14789963,0.0
34.6935997,22.5
35.60250092,22.5
4.259900093,11.3
4.15790987,11.3
37.04809952,22.5
40.62509918,33.8
4.033639908,0.0
33.91930008,0.0
4.072179794,0.0
33.75859833,0.0
24.75309944,22.5
4.067830086,0.0
29.48889923,0.0
4.144740105,0.0
3.433089972,0.0
32.63029861,0.0
4.013860226,0.0
3.973469973,0.0
4.176849842,0.0
3.623670101,22.5
41.06940079,0.0
4.156779766,11.3
4.133349895,0.0
3.990859985,0.0
3.538100004,0.0
24.69639969,11.3
33.46269989,33.8
41.2016983,33.8
4.048729897,11.3
27.24979973,0.0
36.97600174,0.0
3.387559891,0.0
40.44020081,0.0
48.20959854,33.8
4.00082016,11.3
40.83179855,33.8
40.01679993,33.8
4.005549908,0.0
25.09530067,11.3
4.20510006,0.0
43.47069931,22.5
39.88800049,0.0
40.12450027,33.8
3.447740078,11.3
41.32260132,33.8
8.143930435,11.3
4.067369938,0.0
31.65040016,0.0
3.516129971,0.0
34.89649963,22.5
37.89889908,33.8
38.46920013,0.0
4.018740177,0.0
