Ols_P_2_6,PhosphorusTreatment
2.41704011,27.0
3.822170019,0.0
2.927730083,9.0
1.904229999,18.0
3.410900116,0.0
3.720570087,0.0
3.685129881,0.0
3.971489906,0.0
2.757189989,0.0
3.767549992,0.0
3.953269958,0.0
2.744469881,9.0
4.141009808,9.0
3.901050091,0.0
3.675590038,0.0
3.153820038,0.0
3.161720037,27.0
3.377569914,9.0
3.782409906,0.0
2.133260012,27.0
1.75988996,18.0
3.603149891,0.0
1.894709945,0.0
3.547590017,27.0
3.657959938,0.0
4.17843008,9.0
2.85281992,27.0
3.509239912,9.0
4.032919884,0.0
3.373790026,0.0
3.326879978,9.0
4.004670143,0.0
4.141670227,9.0
2.000989914,27.0
3.395760059,27.0
3.263859987,18.0
3.49526,9.0
1.963580012,0.0
3.434190035,27.0
3.869859934,0.0
2.526060104,0.0
4.288859844,0.0
3.124530077,27.0
3.901410103,9.0
3.948909998,0.0
2.279190063,0.0
1.88369,18.0
1.991160035,0.0
2.204859972,0.0
3.264100075,27.0
3.146270037,0.0
2.440629959,18.0
4.037889957,27.0
2.8317101,0.0
3.240119934,18.0
1.928490043,18.0
2.319070101,18.0
3.648750067,0.0
3.452290058,9.0
1.865669966,0.0
2.734250069,18.0
2.227649927,27.0
3.761640072,0.0
3.058049917,9.0
3.089299917,27.0
3.427129984,0.0
2.291009903,0.0
2.297709942,0.0
1.810789943,0.0
4.062049866,0.0
2.972680092,9.0
3.582040071,0.0
1.91050005,0.0
2.683949947,9.0
2.458659887,18.0
1.826089978,18.0
2.640850067,9.0
3.87838006,9.0
3.522840023,0.0
3.439840078,27.0
3.229249954,27.0
2.451910019,18.0
3.409729958,9.0
3.470380068,0.0
3.986279964,0.0
1.724060059,18.0
3.394380093,9.0
2.361109972,18.0
3.943680048,0.0
2.819760084,9.0
3.938910007,9.0
1.94054997,27.0
3.909060001,9.0
3.694420099,0.0
1.779209971,18.0
2.205519915,0.0
2.756449938,9.0
2.296900034,0.0
3.730279922,0.0
3.669670105,9.0
3.095429897,27.0
2.698559999,18.0
2.90783,9.0
4.034389973,27.0
2.738709927,0.0
2.075030088,27.0
3.962150097,9.0
2.461519957,0.0
3.796960115,0.0
3.915070057,0.0
3.395479918,9.0
3.753999949,0.0
2.200200081,0.0
2.200530052,27.0
4.012269974,0.0
2.52534008,18.0
1.83141005,0.0
4.452620029,0.0
2.567620039,0.0
3.829730034,27.0
3.919320107,0.0
1.749390006,0.0
2.793260098,9.0
4.253369808,0.0
3.469670057,0.0
3.634490013,0.0
3.532870054,9.0
3.380520105,9.0
4.087080002,0.0
3.262650013,27.0
2.917910099,9.0
4.105229855,0.0
2.676209927,0.0
2.676450014,9.0
4.060579777,27.0
3.480180025,0.0
3.394520044,27.0
3.961280107,0.0
2.716710091,0.0
3.797840118,0.0
3.358279943,0.0
1.69904995,18.0
2.771810055,9.0
3.462260008,27.0
3.635780096,0.0
2.360409975,18.0
2.635090113,18.0
3.123850107,27.0
3.238130093,27.0
2.24616003,0.0
2.71687007,18.0
2.516659975,18.0
1.969709992,27.0
3.777359962,0.0
2.006360054,0.0
3.056479931,0.0
2.756550074,9.0
4.217689991,0.0
2.405709982,27.0
2.875829935,27.0
3.450860023,9.0
2.849669933,27.0
2.804939985,9.0
4.364220142,0.0
2.741400003,27.0
3.45600009,18.0
3.34010005,27.0
4.002429962,27.0
3.212039948,18.0
3.88560009,9.0
3.935549974,0.0
4.43655014,0.0
3.732749939,0.0
3.831360102,0.0
3.829740047,0.0
2.447969913,0.0
2.090389967,27.0
3.764149904,27.0
3.708460093,0.0
1.964220047,27.0
2.114629984,27.0
2.49868989,0.0
2.264630079,0.0
2.607680082,9.0
3.154720068,27.0
2.078010082,27.0
3.458879948,0.0
2.685460091,0.0
3.03876996,27.0
3.453249931,0.0
3.823309898,9.0
3.248480082,27.0
3.869400024,9.0
1.942119956,0.0
1.810610056,18.0
2.211560011,0.0
3.850399971,0.0
3.376940012,18.0
3.511399984,0.0
3.349309921,18.0
3.602780104,9.0
3.64267993,0.0
3.299890041,0.0
1.945619941,18.0
2.440299988,18.0
2.889679909,27.0
3.802370071,0.0
4.114299774,0.0
2.036499977,27.0
3.93930006,9.0
3.657380104,0.0
1.611610055,0.0
2.69204998,27.0
2.128629923,27.0
3.820640087,0.0
3.518379927,9.0
3.932650089,27.0
3.813070059,0.0
1.865389943,18.0
3.43640995,27.0
2.335279942,18.0
2.687340021,0.0
2.000540018,27.0
3.608570099,27.0
1.853520036,18.0
2.56227994,0.0
3.006289959,0.0
4.577010155,0.0
2.991420031,0.0
3.154799938,9.0
2.822479963,27.0
3.091579914,27.0
1.642869949,18.0
2.944169998,9.0
3.038640022,0.0
1.614629984,18.0
1.965209961,0.0
2.566659927,18.0
2.756609917,9.0
4.315460205,0.0
2.194479942,0.0
4.07957983,0.0
3.419859886,0.0
3.663500071,0.0
3.946860075,0.0
2.00274992,0.0
2.97623992,0.0
3.053639889,0.0
2.29798007,0.0
3.524250031,27.0
3.927659988,0.0
3.372910023,27.0
2.213999987,0.0
3.034960032,0.0
2.840519905,0.0
1.603469968,0.0
3.518640041,9.0
3.310600042,27.0
3.744210005,0.0
2.340950012,18.0
3.885139942,0.0
3.698390007,27.0
4.071139812,0.0
4.19674015,9.0
3.664940119,0.0
2.47555995,18.0
3.733870029,9.0
2.541589975,18.0
2.580519915,9.0
2.851969957,9.0
3.851069927,9.0
2.101180077,27.0
3.459609985,9.0
4.180650234,9.0
3.353739977,27.0
3.445739985,27.0
3.725379944,0.0
2.609200001,0.0
1.902500033,18.0
3.99977994,0.0
2.472520113,0.0
