Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2
0.270240009,38.37749863,0.950416028,238.1690063,27.71910095,6.072820187
0.294212013,48.60559845,0.851437986,274.4649963,31.35989952,6.663559914
0.463360012,46.50989914,0.935109973,284.6839905,30.61199951,7.419380188
0.299641013,47.4516983,0.853486001,278.2770081,30.80220032,6.557849884
0.287795007,46.36349869,0.928753972,250.9539948,30.41500092,6.170680046
0.331333995,38.30020142,0.877061009,261.9930115,26.48360062,6.436170101
0.458094001,46.48089981,0.924414992,271.2470093,29.75989914,7.066999912
0.317952991,33.48759842,0.898397982,247.4349976,25.13229942,6.403260231
0.44234401,51.3144989,0.886624992,279.3840027,32.38280106,6.470839977
0.413035989,41.37870026,0.865864992,269.8240051,28.12199974,6.758570194
0.321547002,40.17509842,0.881757021,286.5310059,26.89760017,6.587940216
0.453173995,44.91400146,0.936213017,260.5979919,28.07110023,6.297140121
0.249568999,41.50690079,0.788704991,242.9190063,26.35890007,5.473189831
0.458299994,46.85680008,0.925692022,270.9849854,29.89389992,7.077809811
0.180282995,48.0381012,0.639338017,259.8519897,27.11730003,5.598750114
0.279401988,39.98490143,0.824854016,246.1950073,25.93790054,5.527510166
0.397819012,47.10229874,0.87409699,274.6759949,30.40229988,6.626470089
0.265163004,46.39070129,0.66741699,265.223999,27.83769989,5.702109814
0.345995009,53.5583992,0.94216001,267.2409973,32.56980133,6.200799942
0.404240012,45.70830154,0.710997999,279.6589966,28.17790031,5.749660015
0.259819001,46.82740021,0.664541006,262.8590088,27.87010002,5.690999985
0.454183996,42.21889877,0.876739979,273.1279907,27.83300018,6.742259979
0.236072004,45.76459885,0.740732014,250.7310028,27.44149971,5.458499908
0.404415011,41.89429855,0.874421,274.3210144,28.10910034,6.753089905
0.402280986,41.88850021,1.000550032,274.0350037,27.80590057,6.521039963
0.233288005,48.27050018,0.654810011,261.0740051,27.91589928,5.661349773
0.333932012,34.70489883,0.926818013,254.5509949,25.20969963,6.355309963
0.30933699,47.65200043,0.882759988,257.5700073,31.1480999,6.38973999
0.347687989,37.88690186,0.88893503,249.276001,25.51259995,6.283120155
0.392885,55.05920029,0.916898012,258.17099,32.2818985,6.334350109
0.42257601,42.58369827,1.032209992,269.9249878,27.96310043,6.435249805
0.252050996,42.33319855,0.912810981,242.0379944,29.24360085,6.092529774
0.337648004,34.14049911,0.916656971,255.7299957,25.13820076,6.483290195
0.253021002,45.89279938,0.673151016,272.1809998,27.9647007,5.834159851
0.45649901,45.12260056,0.918645978,271.9219971,29.29780006,7.027210236
0.278425008,43.26119995,0.716915011,263.07901,26.81340027,5.809740067
0.404145002,49.98630142,0.865544021,272.2780151,31.83919907,6.269780159
0.430197001,56.07130051,0.896490991,282.3269958,34.21080017,6.521609783
0.363763988,53.9211998,0.986819983,272.2730103,33.23669815,6.169889927
0.333252996,41.78310013,0.93155098,258.9450073,28.68370056,6.551670074
0.413174003,42.54290009,0.882290006,275.776001,28.19210052,6.727260113
0.369892001,28.82640076,1.01391995,245.151001,23.41410065,6.424109936
0.377131999,27.83740044,1.037420034,241.0870056,23.07489967,6.426970005
0.241758004,42.58430099,0.911382973,239.3970032,28.55820084,6.010920048
0.328132987,40.0080986,0.82959801,258.0939941,26.92219925,6.132060051
0.332736999,41.55920029,0.847323,267.4230042,26.97920036,6.302750111
0.40554899,45.31600189,0.728491008,278.3559875,28.03980064,6.19367981
0.250681996,44.83729935,0.907209992,243.9049988,29.62689972,6.063899994
0.204194993,38.76959991,0.880107999,231.9850006,27.94890022,6.014200211
0.334892005,39.65090179,0.88529402,280.1690063,26.61879921,6.541339874
0.362690002,47.83349991,0.680109978,287.3999939,28.22820091,5.664440155
0.254608989,45.66830063,0.673473001,274.5440063,28.16160011,5.961919785
0.425453991,57.42639923,0.901939988,283.4630127,34.73849869,6.578209877
0.341724008,39.47389984,0.884994984,276.1879883,26.51250076,6.505630016
0.355462015,41.42430115,0.874790013,277.1199951,27.33099937,6.59197998
0.358925015,46.2492981,0.686262012,277.8940125,28.12109947,5.598169804
0.325098008,51.84749985,0.88576299,258.303009,31.81100082,6.303530216
0.342790991,42.13150024,0.868429005,276.0690002,27.33250046,6.523550034
0.386207014,46.94400024,0.681877971,287.2900085,28.05879974,5.729609966
0.326036006,40.34230042,0.977559984,256.57901,27.94650078,6.451739788
0.226206005,44.92440033,0.681818008,243.8179932,26.83790016,5.597390175
0.401304007,56.08539963,0.895011008,280.8099976,34.05879974,6.464210033
0.370442986,41.72129822,0.822422028,268.2430115,26.87809944,6.262330055
0.313369989,40.47100067,0.983386993,245.026001,28.10140038,6.13477993
0.317690015,37.19079971,1.001320004,241.9060059,27.1644001,6.134580135
0.429701,42.72710037,0.917963028,268.6839905,27.91489983,6.455900192
0.455922991,44.64860153,0.915776014,272.0310059,29.14629936,7.011859894
0.278692007,41.14749908,0.868945003,301.8049927,27.75869942,6.620820045
0.41692099,42.31100082,1.020670056,271.3210144,27.89430046,6.465549946
0.238339007,41.82120132,0.776969016,240.8470001,26.43869972,5.449930191
0.226631999,42.00899887,0.76522702,238.1309967,26.47500038,5.423639774
0.265790999,46.31529999,0.667894006,265.6749878,27.83160019,5.703959942
0.332450986,43.9197998,0.895022988,265.2189941,29.05170059,6.484079838
0.457379997,41.75960159,0.869006991,269.4129944,28.0503006,6.710730076
0.417766988,56.98609924,0.900377989,282.1069946,34.46279907,6.528009892
0.386323988,52.77170181,0.885829985,271.519989,32.52700043,6.665790081
0.465862006,46.15090179,0.932676017,283.7139893,30.43169975,7.392260075
0.230743006,40.64490128,0.899483979,237.4550018,28.65719986,6.051690102
0.310056001,37.62409973,0.992021978,241.5549927,27.33919907,6.125349998
0.431154996,45.47779846,0.728459001,277.7900085,28.07640076,5.871749878
0.443594009,57.95360184,0.913488984,304.7009888,36.11629868,6.85586977
0.317983001,47.42549896,0.674944997,277.8129883,27.97220039,5.55727005
0.440225989,43.38439941,0.926804006,266.006012,27.91889954,6.399310112
0.314004987,35.4836998,0.879372001,248.6609955,25.56010056,6.384679794
0.435344011,43.04299927,0.922830999,267.4089966,27.90859985,6.427350044
0.335141003,51.7594986,0.872542977,266.5109863,32.40219879,6.509200096
0.252647996,44.21609879,0.700129986,255.3730011,26.98970032,5.713200092
0.378991008,54.63339996,0.905148029,260.9219971,32.47029877,6.392230034
0.364794999,40.25429916,0.982312977,275.8630066,27.49609947,6.617259979
0.383150995,43.10160065,0.994261026,264.5339966,28.28129959,6.318009853
0.43335399,55.81280136,0.906633019,261.2399902,32.88980103,6.562409878
0.359979004,32.40859985,0.95766598,260.4819946,24.32559967,6.552269936
0.347593993,41.86769867,0.871124983,276.178009,27.31019974,6.541659832
0.387497991,46.89910126,0.684125006,287.3710022,28.13870049,5.713669777
0.360543013,46.85710144,0.684450984,280.9440002,28.20779991,5.62045002
0.261325985,45.90499878,0.690165997,260.1069946,27.63010025,5.661359787
0.312579006,33.87400055,0.890192986,246.5469971,25.23749924,6.385570049
0.32119599,51.68320084,0.889068007,263.0379944,31.59830093,6.301650047
0.325296998,45.34059906,0.690863013,272.3710022,28.05340004,6.038380146
0.400577009,55.53110123,0.89645803,283.8529968,33.96250153,6.535809994
0.327142,52.43040085,0.895277023,258.9460144,31.92009926,6.26252985
0.262769997,46.5379982,0.666230977,264.0450134,27.84679985,5.696700096
0.346635014,39.01050186,0.906508982,300.6669922,25.82979965,6.78786993
0.272415012,42.18470001,0.941193998,242.3070068,28.59569931,6.063429832
0.45234099,57.70650101,0.918083012,313.7359924,36.62519836,6.945409775
0.351951003,33.04759979,0.944611013,259.7590027,24.6385994,6.537680149
0.320684999,47.52330017,0.675194025,278.6549988,27.99670029,5.564290047
0.224417001,43.99869919,0.886669993,239.3710022,29.02129936,5.999969959
0.439188987,58.83750153,0.902145028,286.098999,35.74520111,6.808720112
0.457221001,45.6106987,0.921003997,271.7290039,29.4598999,7.041830063
0.331858993,48.19940186,0.679691017,278.8410034,28.60820007,5.932390213
0.309686005,49.25090027,0.864749014,269.5960083,31.13549995,6.457250118
0.227045998,38.04119873,0.907922029,233.2640076,27.65460014,6.023240089
0.390323997,41.71910095,0.988013983,275.8280029,27.79150009,6.557209969
0.386305004,42.36849976,0.838207006,274.6950073,27.38220024,6.54282999
0.40734899,55.40859985,0.925108016,254.5310059,31.95709991,6.276319981
0.352304995,53.24300003,0.885029972,264.4580078,32.50889969,6.465310097
0.333276004,34.49430084,0.907977998,254.3450012,25.26440048,6.463439941
0.369242013,47.76409912,0.690995991,290.3330078,28.08259964,5.716909885
0.302513987,47.83300018,0.881487012,255.0549927,31.00309944,6.345079899
