M3_P_2_6,PhosphorusTreatment
8.860560417,0.0
8.024700165,11.3
12.39319992,0.0
7.782430172,0.0
5.153920174,0.0
14.51650047,0.0
5.837679863,22.5
11.75160027,22.5
12.62709999,0.0
7.115540028,0.0
12.60229969,22.5
13.42409992,22.5
3.295599937,0.0
13.46259975,22.5
8.643859863,11.3
9.910570145,22.5
15.95769978,0.0
7.579160213,0.0
11.55580044,33.8
14.38469982,0.0
15.81519985,0.0
14.39490032,33.8
3.782660007,0.0
14.0031004,0.0
6.332670212,22.5
15.37759972,33.8
3.65102005,0.0
5.994679928,22.5
12.94740009,33.8
12.73859978,0.0
7.078909874,0.0
5.907470226,22.5
12.50469971,0.0
14.92179966,33.8
6.895199776,0.0
11.0284996,0.0
10.53199959,11.3
6.78703022,0.0
4.761350155,11.3
4.185470104,33.8
13.56960011,22.5
3.345180035,0.0
10.74090004,22.5
9.637570381,22.5
6.478960037,11.3
6.412759781,22.5
4.361420155,33.8
9.474360466,0.0
9.069560051,11.3
9.278840065,0.0
5.452499866,11.3
16.11170006,0.0
5.045179844,11.3
6.324009895,0.0
12.93659973,0.0
7.285729885,11.3
8.551679611,11.3
7.551169872,0.0
7.958000183,11.3
7.953040123,11.3
8.802510262,0.0
11.21469975,0.0
9.345490456,22.5
6.760900021,0.0
6.893899918,33.8
6.685279846,0.0
7.154459953,11.3
6.337409973,0.0
12.14159966,33.8
5.69919014,11.3
10.41320038,0.0
7.565559864,11.3
13.63949966,0.0
5.085840225,0.0
12.17319965,33.8
3.750829935,33.8
4.245319843,0.0
8.924759865,0.0
3.70758009,33.8
15.09379959,33.8
5.831989765,11.3
5.765399933,22.5
8.840390205,0.0
7.218530178,0.0
7.105140209,0.0
16.06209946,0.0
13.72270012,0.0
13.60299969,22.5
6.78305006,0.0
14.3178997,0.0
6.710840225,0.0
8.038640022,11.3
4.211810112,0.0
5.462769985,22.5
7.931950092,0.0
6.564060211,22.5
13.23639965,22.5
6.486430168,0.0
7.154429913,0.0
5.090419769,0.0
12.4218998,0.0
3.005059958,0.0
7.6321702,0.0
14.7517004,33.8
8.998450279,0.0
14.83300018,33.8
10.96319962,22.5
6.208779812,22.5
7.088260174,0.0
12.06280041,33.8
11.74359989,33.8
7.40486002,0.0
14.27999973,33.8
2.689330101,0.0
9.555560112,0.0
5.733860016,22.5
13.89360046,0.0
13.48320007,22.5
15.69849968,0.0
11.67469978,33.8
7.600470066,0.0
4.667230129,11.3
10.68340015,0.0
8.745750427,0.0
14.64400005,33.8
7.236579895,33.8
6.970439911,0.0
11.74209976,33.8
12.67249966,0.0
9.194789886,0.0
6.628499985,22.5
9.706740379,22.5
10.01669979,22.5
5.528160095,22.5
12.75430012,0.0
8.021069527,0.0
8.082389832,0.0
5.586510181,11.3
5.642889977,33.8
6.660970211,0.0
13.59070015,22.5
9.659310341,22.5
12.39659977,0.0
8.267800331,0.0
11.11149979,33.8
13.58320045,22.5
4.562530041,0.0
10.53559971,0.0
16.05809975,0.0
3.190399885,0.0
6.786429882,11.3
5.052899837,0.0
13.48079967,22.5
4.2073102,33.8
7.909589767,11.3
13.47929955,22.5
11.67800045,33.8
8.265089989,0.0
6.291950226,22.5
10.51830006,22.5
4.051169872,33.8
5.004310131,11.3
5.5947299,11.3
7.607349873,22.5
15.19009972,33.8
7.179389954,0.0
14.67039967,33.8
11.38780022,33.8
14.50669956,0.0
15.20240021,33.8
10.67249966,0.0
