M3_P_2_6,PhosphorusTreatment
91.3742981,5.6
139.8070068,0.0
115.7300034,0.0
136.8249969,0.0
152.8630066,0.0
86.2723999,0.0
101.8710022,0.0
158.576004,0.0
143.6900024,0.0
113.6220016,0.0
142.2899933,11.3
105.3570023,0.0
158.7189941,0.0
109.4000015,0.0
158.8390045,0.0
138.1470032,0.0
165.0639954,0.0
173.8159943,0.0
141.8370056,11.3
97.53230286,0.0
165.7550049,0.0
109.0670013,0.0
99.97910309,0.0
105.0759964,0.0
137.0570068,0.0
111.8669968,5.6
151.3130035,0.0
94.58059692,0.0
141.9409943,11.3
142.3249969,11.3
105.2610016,0.0
145.223999,16.9
92.4265976,0.0
94.66069794,16.9
109.6029968,0.0
93.21070099,16.9
116.0490036,5.6
98.31590271,0.0
155.7920074,5.6
101.7300034,0.0
147.1869965,16.9
123.2939987,0.0
161.2749939,11.3
142.197998,11.3
137.7350006,0.0
153.0789948,0.0
166.526001,0.0
145.4230042,16.9
112.6259995,5.6
152.4369965,0.0
137.6419983,0.0
137.6000061,0.0
110.7929993,0.0
120.2610016,0.0
94.9253006,16.9
141.6459961,11.3
101.8470001,0.0
145.1499939,16.9
105.1100006,0.0
158.6109924,0.0
157.0509949,5.6
143.6300049,0.0
143.7039948,0.0
109.3379974,0.0
162.0950012,11.3
109.6520004,16.9
90.31359863,5.6
101.5270004,0.0
101.5820007,0.0
145.3289948,16.9
141.1549988,11.3
107.4729996,16.9
164.897995,0.0
155.5870056,5.6
139.8450012,0.0
105.2109985,0.0
105.3349991,0.0
91.09660339,5.6
112.3069992,0.0
123.2360001,0.0
145.25,0.0
155.3410034,5.6
95.91220093,16.9
88.26309967,5.6
106.0930023,5.6
115.5849991,0.0
145.1869965,16.9
152.8280029,0.0
140.9290009,0.0
145.6869965,16.9
101.6159973,0.0
107.1490021,16.9
136.8419952,0.0
92.26760101,0.0
89.94920349,5.6
98.167099,0.0
170.3419952,0.0
89.45279694,5.6
165.4279938,0.0
164.4669952,0.0
101.3610001,0.0
140.1470032,0.0
138.4669952,0.0
141.1640015,0.0
152.4589996,0.0
123.4929962,0.0
118.7060013,5.6
107.4700012,16.9
108.2890015,16.9
91.64479828,16.9
110.0149994,0.0
107.1009979,16.9
90.43409729,16.9
120.0940018,0.0
107.1230011,16.9
158.7579956,0.0
143.6100006,0.0
126.5859985,0.0
138.9400024,0.0
112.6589966,0.0
110.5139999,16.9
89.97470093,5.6
139.9839935,0.0
92.39720154,0.0
90.37449646,5.6
88.01380157,5.6
137.8990021,0.0
162.3849945,11.3
170.6000061,0.0
115.7109985,0.0
105.7910004,0.0
89.57589722,0.0
100.1539993,0.0
111.9400024,0.0
88.10410309,5.6
166.6499939,0.0
167.3119965,0.0
138.4080048,0.0
