M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6
356.8259888,3002.870117,74.25730133,363.493988,178.7590027,11.18340015
164.0839996,2695.280029,56.97119904,310.9559937,185.029007,7.747169971
214.5619965,3137.030029,56.20510101,393.6740112,172.1750031,7.667270184
153.0269928,2672.070068,61.56940079,314.7950134,140.2059937,2.9296
439.3529968,2568.469971,91.12149811,275.1199951,189.6569977,12.55010033
513.3969727,2479.699951,101.0270004,247.4499969,193.8869934,14.95660019
238.6999969,2927.98999,66.09829712,344.1319885,141.052002,4.033430099
317.4559937,2647.830078,75.82990265,294.1199951,186.3829956,10.28969955
265.7739868,3290.280029,57.31829834,429.4660034,152.2819977,5.158619881
371.1910095,3242.219971,68.43589783,403.7279968,148.4190063,6.716060162
236.3509979,3546.399902,49.49440002,480.4419861,160.4949951,8.189929962
269.1589966,3544.570068,53.72850037,466.3320007,163.4029999,6.507989883
413.2999878,2577.110107,77.59359741,256.8349915,189.4589996,12.37800026
244.5240021,3542.409912,49.7798996,480.9289856,160.8480072,7.804039955
328.2860107,3183.810059,64.8690033,393.2309875,146.8860016,5.646840096
170.0119934,2694.580078,57.41630173,310.4710083,184.8399963,8.197750092
394.6730042,2696.129883,84.3042984,321.7420044,188.1390076,13.27760029
244.7980042,3539.439941,50.8423996,473.9549866,162.6109924,7.022439957
194.6719971,2631.449951,69.97899628,289.6419983,136.2250061,2.487179995
510.7839966,2459.27002,106.677002,247.0899963,196.6569977,15.32089996
235.947998,3540.310059,49.68069839,477.5390015,161.848999,7.460989952
91.86759949,2759.179932,48.5,336.29599,183.9470062,7.656459808
214.4929962,3531.629883,49.32690048,473.42099,163.6170044,6.683750153
251.5709991,3549.0,50.62990189,481.2099915,160.0,8.184530258
308.2770081,3175.51001,63.43780136,393.2219849,148.1470032,5.174029827
482.131012,2550.76001,95.5727005,266.7189941,190.8760071,13.33889961
359.6589966,3207.699951,68.21160126,396.8410034,147.3679962,6.299749851
364.4729919,3585.110107,63.83060074,456.7680054,158.9660034,7.77120018
439.2049866,2500.620117,86.37239838,248.9790039,191.5650024,13.94589996
244.1450043,2670.530029,67.08239746,302.3970032,185.8480072,8.88683033
290.1140137,3079.72998,64.29869843,376.4309998,146.0130005,4.631929874
254.375,3148.090088,58.64770126,405.1010132,149.0549927,4.468910217
357.1400146,2635.22998,80.72380066,289.6749878,186.7149963,11.02750015
244.0709991,2666.560059,65.32589722,298.7090149,184.9779968,9.597590446
192.9640045,3080.48999,54.73929977,408.0750122,148.503006,4.182720184
389.9790039,2611.76001,78.91100311,274.6690063,189.003006,11.3441
346.2489929,2957.47998,73.60800171,361.29599,180.348999,10.78199959
367.6270142,3571.600098,63.86999893,448.3469849,159.9859924,7.245610237
484.3009949,2548.780029,95.16690063,264.8529968,190.8910065,13.34449959
255.477005,3549.810059,51.01670074,481.144989,159.8930054,8.170809746
209.1719971,2642.01001,65.13269806,291.6229858,188.2149963,10.26000023
76.13210297,2711.51001,48.97340012,317.7900085,183.7019958,7.679299831
318.7349854,3275.889893,65.96779633,412.9339905,172.6880035,9.344849586
275.0020142,3286.080078,58.25139999,427.4360046,152.0339966,5.139550209
157.8379974,2667.199951,62.02539825,301.9920044,187.2070007,10.23419952
359.3800049,2928.76001,74.17919922,355.3840027,182.7940063,11.19180012
235.246994,2672.52002,65.10630035,302.1629944,185.4199982,9.095840454
80.93869781,3051.280029,47.48740005,384.2529907,176.6109924,5.49630022
240.5399933,2828.949951,66.68000031,329.1340027,140.8170013,3.558190107
260.5339966,3372.27002,54.35929871,448.3439941,154.7250061,6.008520126
394.5339966,2619.639893,84.22380066,282.6799927,186.7859955,11.70259953
113.4459991,2693.899902,53.71260071,310.6530151,183.9210052,8.471730232
170.7030029,2478.5,68.49440002,262.9769897,135.5079956,2.511260033
289.0310059,3563.459961,54.97689819,474.8859863,159.3710022,8.079489708
246.5950012,2593.149902,72.0632019,279.4150085,191.5,11.5862999
571.335022,2524.139893,112.0599976,263.2390137,194.1690063,15.61170006
120.7289963,2717.800049,55.70370102,322.5130005,183.848999,8.460800171
515.5560303,2540.370117,102.439003,266.4410095,192.1230011,14.21459961
235.1399994,3537.719971,50.21310043,474.5390015,162.7230072,7.03219986
49.16379929,2789.790039,41.85430145,343.5639954,184.098999,6.848130226
395.7579956,2528.290039,78.97260284,254.0899963,189.8609924,13.15550041
73.17579651,2975.189941,46.59889984,372.2900085,179.4389954,6.178740025
254.4340057,2985.189941,66.64009857,353.1359863,141.8040009,4.443530083
181.6000061,2712.199951,59.93560028,321.7909851,141.0079956,3.289599895
255.9689941,2994.679932,65.96320343,355.5570068,142.3329926,4.485040188
358.6539917,3226.449951,67.50050354,400.4169922,147.8540039,6.372270107
159.1929932,2921.659912,56.69350052,374.9819946,156.0440063,5.185599804
194.8339996,2629.120117,64.56529999,296.2290039,138.595993,3.070640087
291.5580139,3554.23999,54.31489944,464.3710022,160.7359924,7.310540199
50.14720154,2771.290039,42.96110153,339.7749939,183.8240051,6.868020058
186.2630005,2676.23999,60.5223999,312.4530029,139.9940033,3.218230009
155.5540009,3035.449951,53.67910004,398.2929993,148.2030029,4.044000149
498.1570129,2468.919922,104.5019989,248.595993,196.1159973,15.23579979
235.8849945,2621.76001,71.76170349,286.3850098,189.2250061,11.99269962
347.2980042,3595.209961,62.26290131,464.5830078,158.7929993,7.899240017
90.08129883,2838.77002,52.24219894,353.2520142,160.9819946,4.733449936
142.121994,2921.560059,56.15909958,373.5549927,145.2189941,3.396270037
339.6069946,2638.149902,77.2322998,289.0130005,186.2489929,10.75339985
249.2330017,3354.860107,53.17950058,449.3330078,154.7709961,6.078100204
228.3609924,3541.969971,49.03150177,479.1459961,161.3399963,7.811079979
477.9370117,2558.830078,97.79360199,273.9360046,190.776001,13.38630009
200.3190002,3042.780029,55.7322998,395.8110046,147.6289978,4.101359844
285.9729919,3412.459961,54.67959976,454.9410095,155.2200012,6.496280193
437.901001,2569.120117,89.15480042,272.5539856,189.5200043,12.41520023
263.1109924,3006.719971,63.9408989,373.5859985,177.7799988,8.681229591
117.572998,2714.429932,55.29539871,320.42099,183.871994,8.446559906
386.9089966,2620.669922,81.47740173,280.4060059,186.4360046,11.44950008
115.4700012,2710.52002,54.85089874,318.196991,183.8939972,8.436590195
386.8150024,2621.600098,82.74199677,282.6530151,186.6260071,11.53530025
368.2789917,3298.290039,66.64320374,414.427002,149.7610016,6.945000172
206.7330017,2645.449951,66.78600311,292.3389893,187.8249969,10.97309971
182.753006,3116.870117,53.42839813,417.0350037,149.651001,4.371679783
328.2210083,3240.26001,63.88290024,401.8169861,149.1519928,5.702690125
484.7820129,2546.02002,93.01319885,259.9030151,190.7310028,13.28499985
93.36789703,2750.560059,48.58470154,331.6589966,184.0429993,7.676990032
357.447998,2708.100098,78.27519989,324.7000122,186.8809967,12.55480003
330.3080139,2639.929932,74.71980286,287.6640015,185.8959961,10.59640026
182.8670044,2688.879883,59.42979813,308.7789917,185.2689972,7.909379959
147.7680054,2799.439941,59.11029816,345.0339966,142.5130005,3.085010052
324.7999878,3178.669922,64.52960205,391.9570007,165.6049957,9.818149567
328.3190002,2582.77002,74.35099792,268.7290039,190.0449982,12.14280033
