Ols_P_0_2,PhosphorusTreatment
56.14899826,6.8
56.70410156,3.4
52.61169815,6.8
55.02069855,0.0
56.48989868,6.8
56.49119949,3.4
56.77289963,0.0
54.11090088,10.1
55.03860092,3.4
57.15670013,0.0
54.3913002,3.4
56.71500015,0.0
53.61569977,0.0
57.84009933,0.0
54.43880081,3.4
55.3246994,3.4
54.5992012,0.0
52.45920181,6.8
57.91350174,0.0
57.91180038,0.0
60.93429947,0.0
51.85829926,0.0
60.94240189,3.4
57.5387001,0.0
54.50640106,3.4
52.1595993,0.0
56.70050049,0.0
55.42309952,0.0
53.32260132,0.0
56.71139908,0.0
55.37210083,0.0
56.85010147,0.0
51.9151001,0.0
56.51039886,0.0
55.12210083,3.4
57.40719986,0.0
55.47480011,0.0
54.28789902,0.0
51.93859863,0.0
55.07139969,0.0
52.47769928,0.0
56.57529831,0.0
58.20439911,6.8
55.18989944,10.1
52.58840179,6.8
55.71900177,0.0
57.92589951,0.0
58.47109985,10.1
54.99000168,10.1
54.50239944,6.8
61.05279922,0.0
55.20930099,10.1
56.82369995,0.0
55.37519836,3.4
54.54679871,0.0
54.37670135,0.0
55.43790054,0.0
52.20080185,3.4
49.57830048,0.0
57.00519943,0.0
51.98329926,6.8
54.36579895,10.1
56.24309921,6.8
53.62269974,0.0
51.35340118,10.1
54.44720078,0.0
57.9762001,10.1
57.54759979,0.0
54.91820145,6.8
56.43220139,6.8
57.59629822,0.0
55.32120132,3.4
56.6493988,0.0
53.71749878,0.0
58.00669861,10.1
55.42990112,0.0
54.87919998,0.0
54.97340012,10.1
57.99250031,0.0
56.72980118,0.0
60.92760086,3.4
54.49769974,0.0
54.72480011,6.8
54.42950058,3.4
56.51589966,0.0
52.24480057,3.4
55.20240021,6.8
58.02059937,0.0
54.04180145,0.0
54.10520172,0.0
55.32550049,6.8
54.27500153,0.0
55.39630127,10.1
51.71319962,0.0
54.89670181,6.8
58.01789856,0.0
56.86709976,0.0
56.27019882,6.8
56.66569901,3.4
54.4654007,0.0
56.67900085,3.4
58.13389969,0.0
52.17969894,3.4
54.38159943,0.0
56.44179916,6.8
55.61880112,0.0
60.91460037,3.4
58.79499817,0.0
58.35889816,10.1
57.91930008,0.0
56.81610107,0.0
60.93159866,3.4
52.1529007,3.4
55.4280014,0.0
54.4233017,0.0
54.88130188,10.1
58.20500183,0.0
56.43259811,0.0
56.77930069,0.0
54.52970123,0.0
54.20980072,0.0
57.95410156,3.4
58.00799942,0.0
56.40050125,10.1
55.05099869,0.0
54.6269989,0.0
58.25099945,0.0
56.68220139,3.4
56.45980072,0.0
52.13909912,3.4
55.16809845,3.4
54.3927002,0.0
55.29299927,6.8
56.23590088,0.0
56.81909943,0.0
56.50849915,0.0
55.40539932,6.8
55.2458992,10.1
55.37919998,6.8
55.1257019,0.0
58.18310165,0.0
54.08919907,0.0
55.7098999,0.0
58.21220016,0.0
57.96060181,0.0
56.74169922,0.0
54.49499893,0.0
56.4640007,3.4
54.23949814,3.4
58.7521019,3.4
57.06290054,0.0
54.54159927,0.0
55.34880066,3.4
56.79169846,0.0
56.23070145,6.8
54.36009979,0.0
58.01089859,0.0
56.62189865,0.0
57.15250015,0.0
51.90110016,0.0
56.39360046,10.1
54.48519897,0.0
51.8144989,6.8
56.51520157,6.8
58.01620102,0.0
57.95780182,0.0
51.97829819,0.0
54.7594986,0.0
55.38180161,6.8
56.50370026,0.0
53.98880005,0.0
52.06850052,0.0
55.45069885,0.0
56.70780182,0.0
57.96080017,0.0
57.14910126,0.0
54.14979935,0.0
53.21630096,0.0
57.2140007,0.0
54.56779861,10.1
51.87900162,0.0
55.29809952,0.0
54.29270172,0.0
58.25519943,0.0
54.36050034,0.0
52.49459839,6.8
60.9720993,0.0
54.09840012,0.0
55.07149887,3.4
57.95849991,0.0
57.62979889,0.0
57.24580002,0.0
56.77930069,3.4
52.01549911,0.0
53.60210037,0.0
55.30080032,3.4
54.94070053,0.0
58.15990067,0.0
56.39569855,10.1
54.0848999,0.0
55.45940018,0.0
58.37319946,0.0
55.01620102,6.8
52.59600067,6.8
54.23120117,6.8
56.69869995,0.0
