Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2
1.465510011,159.6490021,1.838989973,542.6069946,153.3609924,32.72259903
1.593209982,165.3090057,1.714859962,514.5360107,154.1069946,32.98720169
1.55490005,163.526001,1.685760021,518.4019775,127.5569992,30.82900047
1.562180042,163.6499939,1.708539963,520.0239868,130.2899933,30.94129944
1.538939953,165.4389954,1.676920056,516.8449707,127.413002,30.74769974
1.629909992,151.7640076,1.491829991,472.2539978,167.9100037,35.77280045
1.32644999,200.2129974,1.361250043,502.7780151,162.5659943,36.20230103
1.596310019,152.3170013,1.487709999,469.0450134,168.6139984,35.31359863
1.511019945,160.4960022,1.795969963,542.8839722,145.826004,32.76750183
1.46081996,171.2749939,1.640669942,510.3590088,126.7839966,30.41020012
1.305879951,205.401001,1.370180011,497.4559937,165.2819977,35.99810028
1.362769961,163.6589966,1.466729999,482.3139954,167.7940063,34.82239914
1.455880046,163.0189972,1.781620026,538.7509766,145.1210022,32.53070068
1.44946003,163.3670044,1.778869987,538.4219971,144.9450073,32.51079941
1.511669993,170.9380035,1.759760022,535.4699707,142.8679962,31.8260994
1.511450052,152.7680054,1.849920034,545.8519897,152.5319977,32.89229965
1.506929994,166.1719971,1.752390027,532.0689697,142.1419983,31.69610023
1.517400026,167.6139984,1.665570021,514.6630249,127.1600037,30.63439941
1.249410033,215.3849945,1.351670027,500.8930054,165.0140076,36.00619888
1.48221004,162.0070038,1.788560033,540.2059937,145.3470001,32.6167984
1.548280001,164.3730011,1.682510018,517.789978,127.5709991,30.79780006
1.608450055,149.0319977,1.488919973,466.3469849,168.8419952,35.1637001
1.468340039,160.8600006,1.800670028,540.4829712,147.4470062,32.62120056
1.654139996,151.9649963,1.504179955,474.1080017,166.2279968,36.24480057
1.597300053,151.822998,1.488350034,468.6140137,168.7120056,35.28250122
1.542529941,176.8070068,1.771999955,525.3950195,139.173996,31.26539993
1.272390008,210.6920013,1.338039994,510.6659851,161.6900024,36.18220139
1.524489999,165.8179932,1.647240043,514.0949707,124.1640015,30.56450081
1.540639997,165.2610016,1.678089976,517.0280151,127.4649963,30.75769997
1.36342001,193.253006,1.393460035,496.0270081,164.8159943,36.1507988
1.596130013,142.503006,1.888659954,550.5029907,152.3679962,33.03939819
1.531759977,165.1470032,1.651720047,514.9949951,124.3300018,30.61580086
1.588449955,144.822998,1.819300056,545.059021,147.9190063,33.05419922
1.592550039,157.1269989,1.508829951,487.7780151,159.9920044,34.93830109
1.266450047,211.7899933,1.336220026,512.2990112,161.5679932,36.19350052
1.548589945,155.0209961,1.802219987,548.7109985,146.6470032,33.14429855
1.265439987,212.9730072,1.344409943,508.9150085,163.147995,36.13209915
1.521239996,167.2420044,1.469280005,475.7520142,168.401001,35.32049942
1.375970006,189.0480042,1.393149972,485.2730103,165.6269989,35.25080109
1.414790034,178.5780029,1.407819986,470.8800049,165.576004,34.58720016
1.448400021,155.4060059,1.869199991,549.4030151,155.5899963,32.99150085
1.35769999,194.2019958,1.391360044,495.6610107,164.9490051,36.11119843
1.699040055,151.3670044,1.906209946,522.5230103,160.0749969,34.99779892
1.310510039,203.0209961,1.349189997,504.9719849,161.8049927,36.19609833
1.567459941,168.5749969,1.765079975,525.3939819,137.9140015,31.29290009
1.665410042,134.5590057,1.848809958,549.0349731,149.5110016,33.08430099
1.445289969,178.3280029,1.421000004,476.7229919,166.1329956,35.13090134
1.470100045,173.951004,1.674739957,511.8649902,130.9880066,30.62319946
1.530490041,166.4080048,1.673400044,516.052002,127.4580002,30.70829964
1.398970008,186.9539948,1.400949955,486.1730042,165.7290039,35.40650177
1.259109974,213.0370026,1.334040046,515.0,161.3650055,36.21849823
1.290259957,207.1499939,1.342910051,507.4049988,161.7940063,36.17620087
1.496770024,161.1109924,1.793120027,541.4050293,145.6569977,32.68479919
1.531730056,167.7870026,1.696779966,517.5930176,130.6419983,30.83180046
1.477740049,153.9759979,1.869799972,548.5120239,155.5019989,32.97249985
1.449100018,179.5330048,1.423179984,478.7080078,166.4290009,35.24470139
1.465710044,182.9210052,1.747570038,525.3729858,139.9839935,31.2541008
1.307850003,204.8910065,1.37045002,497.6870117,165.1900024,36.00749969
