M3_P_0_2,PhosphorusTreatment
185.8829956,11.3
203.5449982,0.0
153.3000031,0.0
151.9830017,0.0
173.7369995,0.0
178.6880035,0.0
148.6580048,0.0
160.7870026,0.0
147.0500031,0.0
182.9250031,11.3
152.9790039,5.6
217.1089935,0.0
150.9799957,0.0
165.2559967,16.9
147.3880005,0.0
145.8240051,0.0
146.5,0.0
174.8150024,0.0
167.5579987,0.0
148.5240021,16.9
152.6210022,16.9
151.5200043,0.0
171.9389954,0.0
145.7200012,0.0
147.9680023,16.9
153.0740051,0.0
151.3329926,0.0
143.9640045,0.0
172.5050049,0.0
152.4179993,0.0
209.3919983,5.6
147.1860046,16.9
154.1450043,0.0
251.1060028,0.0
144.9369965,5.6
236.9129944,0.0
177.6289978,0.0
150.8130035,0.0
144.7850037,5.6
146.0700073,16.9
151.0460052,0.0
232.6529999,0.0
151.1119995,0.0
209.776001,0.0
177.7510071,0.0
167.625,0.0
191.6589966,16.9
166.8009949,0.0
154.7369995,0.0
209.3139954,5.6
152.625,0.0
152.0449982,5.6
147.5119934,5.6
237.0659943,0.0
154.5099945,0.0
191.9649963,16.9
151.5899963,0.0
234.1670074,0.0
186.0789948,16.9
235.2169952,0.0
242.4799957,0.0
152.6320038,5.6
146.6779938,0.0
202.4629974,0.0
178.727005,0.0
176.8800049,0.0
222.2769928,11.3
147.2720032,16.9
219.9799957,11.3
147.8589935,0.0
238.2039948,0.0
164.8730011,11.3
148.1750031,0.0
143.9819946,0.0
143.7640076,0.0
148.2030029,0.0
228.6390076,0.0
208.4579926,5.6
161.8419952,5.6
238.9340057,0.0
235.2810059,0.0
146.9120026,16.9
143.2720032,0.0
177.2440033,0.0
180.2230072,0.0
227.8240051,0.0
152.4069977,0.0
225.0070038,0.0
180.1179962,0.0
172.8939972,11.3
152.3350067,5.6
153.1269989,16.9
148.3580017,0.0
230.477005,0.0
143.8679962,0.0
223.7910004,11.3
151.6459961,5.6
219.276001,0.0
176.6609955,5.6
153.7879944,0.0
150.8730011,5.6
147.5910034,0.0
229.2590027,0.0
173.8119965,11.3
212.6929932,5.6
227.4669952,0.0
188.2949982,16.9
146.8179932,5.6
203.3399963,0.0
215.6410065,0.0
146.647995,0.0
146.6410065,0.0
164.3090057,16.9
149.5619965,5.6
147.875,16.9
150.1439972,0.0
146.8639984,0.0
146.1869965,16.9
146.3119965,0.0
188.2680054,0.0
201.6719971,0.0
150.0169983,16.9
225.7160034,0.0
147.5480042,0.0
148.4680023,0.0
185.572998,0.0
216.7660065,0.0
230.7319946,11.3
222.0469971,0.0
184.0800018,11.3
201.8309937,0.0
147.9839935,16.9
153.9019928,0.0
188.9409943,0.0
150.3339996,0.0
184.1459961,0.0
146.6109924,16.9
236.2819977,11.3
214.7949982,0.0
153.5339966,16.9
152.5720062,16.9
