M3_P_0_2,PhosphorusTreatment
200.2810059,6.8
178.6170044,3.4
171.0879974,6.8
193.298996,0.0
222.8430023,6.8
193.3760071,3.4
169.9620056,0.0
164.7839966,10.1
191.6159973,3.4
200.1549988,0.0
170.5090027,3.4
206.8269958,0.0
171.2700043,0.0
225.4109955,0.0
181.0299988,3.4
171.1809998,3.4
206.3240051,0.0
170.5240021,6.8
223.8059998,0.0
225.0879974,0.0
178.272995,0.0
166.3890076,0.0
178.602005,3.4
179.5200043,0.0
181.6920013,3.4
170.0529938,0.0
182.1340027,0.0
176.6620026,0.0
159.8540039,0.0
205.9190063,0.0
177.0749969,0.0
170.4689941,0.0
167.0180054,0.0
197.7059937,0.0
191.2949982,3.4
211.7850037,0.0
176.3910065,0.0
171.9129944,0.0
168.1109924,0.0
166.5700073,0.0
151.2449951,0.0
177.0469971,0.0
204.378006,6.8
189.6589966,10.1
170.0980072,6.8
197.845993,0.0
224.9279938,0.0
164.0570068,10.1
189.6380005,10.1
166.9210052,6.8
179.7380066,0.0
167.871994,10.1
170.4210052,0.0
192.4329987,3.4
170.8269958,0.0
194.852005,0.0
175.6679993,0.0
168.3480072,3.4
172.2980042,0.0
171.3609924,0.0
168.6199951,6.8
175.8179932,10.1
204.0420074,6.8
149.5829926,0.0
161.5319977,10.1
169.7879944,0.0
191.522995,10.1
180.2460022,0.0
191.5350037,6.8
208.227005,6.8
178.220993,0.0
169.9080048,3.4
176.4149933,0.0
179.772995,0.0
193.1269989,10.1
181.720993,0.0
185.0070038,0.0
189.2929993,10.1
221.1569977,0.0
208.4129944,0.0
175.2949982,3.4
199.2700043,0.0
172.1620026,6.8
170.8329926,3.4
174.375,0.0
168.25,3.4
172.8970032,6.8
211.5650024,0.0
188.3009949,0.0
196.1080017,0.0
174.0099945,6.8
169.0039978,0.0
172.3639984,10.1
167.4980011,0.0
190.276001,6.8
212.1959991,0.0
171.253006,0.0
203.7949982,6.8
192.451004,3.4
178.3359985,0.0
175.9109955,3.4
174.6710052,0.0
168.5670013,3.4
189.7230072,0.0
210.1069946,6.8
185.098999,0.0
176.2830048,3.4
171.1519928,0.0
172.621994,10.1
222.5390015,0.0
170.4190063,0.0
174.6380005,3.4
168.8560028,3.4
