M3_P_0_2,PhosphorusTreatment
144.5639954,5.6
183.2350006,0.0
150.3659973,0.0
168.5740051,0.0
203.9830017,0.0
143.3679962,0.0
147.1239929,0.0
215.4250031,0.0
191.6009979,0.0
151.1649933,0.0
187.4900055,11.3
152.2230072,0.0
220.7189941,0.0
152.8209991,0.0
221.7610016,0.0
173.8529968,0.0
230.1309967,0.0
251.2089996,0.0
181.6289978,11.3
147.8329926,0.0
247.9349976,0.0
153.5220032,0.0
148.6320038,0.0
153.3699951,0.0
169.9170074,0.0
151.4380035,5.6
192.2619934,0.0
148.3399963,0.0
183.4100037,11.3
188.447998,11.3
154.5890045,0.0
193.8710022,16.9
145.9660034,0.0
147.4069977,16.9
152.246994,0.0
148.6450043,16.9
149.6190033,5.6
146.9940033,0.0
210.0299988,5.6
147.2160034,0.0
171.3890076,16.9
181.4230042,0.0
219.6419983,11.3
186.2890015,11.3
172.5429993,0.0
204.7929993,0.0
242.6349945,0.0
186.0789948,16.9
150.6490021,5.6
202.3470001,0.0
203.4589996,0.0
171.5469971,0.0
150.5919952,0.0
156.2920074,0.0
147.0980072,16.9
179.7870026,11.3
147.4360046,0.0
195.6849976,16.9
152.4750061,0.0
216.8679962,0.0
218.7929993,5.6
178.4889984,0.0
190.0390015,0.0
153.1580048,0.0
236.9290009,11.3
148.8170013,16.9
144.9060059,5.6
147.625,0.0
147.3029938,0.0
193.0410004,16.9
175.0820007,11.3
153.003006,16.9
229.6130066,0.0
209.6399994,5.6
176.6569977,0.0
154.2749939,0.0
155.1450043,0.0
144.6609955,5.6
148.2910004,0.0
161.0570068,0.0
172.3289948,0.0
210.4880066,5.6
146.2899933,16.9
155.5709991,5.6
177.1349945,5.6
150.2429962,0.0
195.1130066,16.9
204.076004,0.0
184.3090057,0.0
153.8540039,16.9
147.0059967,0.0
153.9089966,16.9
168.4600067,0.0
146.3029938,0.0
144.9459991,5.6
147.4689941,0.0
244.0449982,0.0
145.345993,5.6
233.1580048,0.0
226.7610016,0.0
147.7290039,0.0
178.2510071,0.0
175.4420013,0.0
186.529007,0.0
202.1880035,0.0
192.3659973,0.0
156.4309998,5.6
152.5599976,16.9
150.7940063,16.9
148.7359924,16.9
151.7579956,0.0
154.477005,16.9
147.526001,16.9
175.7409973,0.0
154.2109985,16.9
218.1459961,0.0
187.2189941,0.0
160.7489929,0.0
178.0220032,0.0
147.3450012,0.0
144.5950012,16.9
145.1040039,5.6
184.3789978,0.0
145.9980011,0.0
144.8179932,5.6
150.1549988,5.6
205.147995,0.0
231.1710052,11.3
245.1730042,0.0
150.3329926,0.0
151.1829987,0.0
143.8179932,0.0
148.5460052,0.0
173.9900055,0.0
147.3159943,5.6
228.6179962,0.0
231.3829956,0.0
170.7359924,0.0
209.2359924,5.6
234.0310059,0.0
151.2109985,0.0
146.496994,16.9
147.7839966,5.6
235.4980011,0.0
223.6040039,11.3
149.5180054,5.6
170.3639984,16.9
146.8910065,5.6
151.8789978,0.0
188.2409973,0.0
189.401001,16.9
217.1699982,0.0
155.8099976,0.0
200.7019958,0.0
147.7819977,0.0
143.6239929,0.0
181.5019989,0.0
150.6130066,0.0
146.4640045,16.9
184.6580048,5.6
195.7460022,16.9
183.427002,16.9
181.1950073,0.0
151.2230072,0.0
237.7799988,0.0
189.5859985,0.0
151.4730072,16.9
147.177002,0.0
152.0709991,16.9
166.9490051,0.0
187.371994,16.9
198.5200043,0.0
151.3350067,0.0
203.7519989,0.0
225.5339966,0.0
209.121994,5.6
247.1060028,0.0
152.9839935,16.9
239.9199982,11.3
186.5639954,0.0
178.9120026,11.3
199.4960022,0.0
238.7599945,11.3
153.3470001,0.0
150.0,0.0
244.201004,0.0
171.246994,0.0
179.4859924,0.0
189.572998,11.3
226.822998,0.0
216.0090027,0.0
149.2680054,0.0
151.102005,0.0
151.9830017,0.0
143.7440033,0.0
245.1419983,0.0
154.9960022,0.0
153.8419952,0.0
148.8789978,0.0
183.1799927,0.0
233.9160004,0.0
143.7079926,0.0
145.7299957,5.6
150.0469971,0.0
147.75,16.9
147.4329987,16.9
146.0970001,0.0
218.7619934,0.0
188.5659943,0.0
153.8200073,16.9
151.8410034,5.6
220.3220062,11.3
195.1139984,0.0
170.2050018,0.0
224.4029999,0.0
151.4400024,5.6
149.4329987,5.6
209.2850037,5.6
240.0169983,0.0
150.621994,0.0
173.5330048,11.3
148.6009979,16.9
226.4589996,0.0
229.8970032,0.0
224.5119934,0.0
142.9389954,0.0
162.1860046,5.6
175.3209991,0.0
174.4049988,11.3
228.0749969,0.0
238.3240051,0.0
151.1289978,0.0
170.1580048,11.3
146.7870026,0.0
150.6679993,5.6
239.2749939,0.0
143.6809998,0.0
193.9920044,16.9
148.5829926,0.0
149.4830017,0.0
145.1179962,5.6
151.9750061,16.9
150.9949951,5.6
132.0010071,0.0
154.9499969,16.9
209.5679932,5.6
152.2389984,0.0
215.9049988,0.0
191.3560028,16.9
204.7700043,11.3
184.4420013,11.3
175.1679993,0.0
147.253006,0.0
239.3179932,0.0
